odour stim,09/04/2021 Male 1,09/04/2021 Male 3,16/04/2021 Female 5,21/04/2021 Female 1,21/04/2021 Female 4,21/04/2021 Female 11,22/04/2021 Female 1,22/04/2021 Female 8,22/04/2021 Female 13,23/04/2021 Female 4,23/04/2021 Female 6,23/04/2021 Female 7,23/04/2021 Female 10,23/04/2021 Female 11
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
0,3.4103,15.4284,11.4332,5.1394,11.0178,8.0646,2.029,4.8388,3.0246,2.5324,2.4608,2.3056,7.0109,4.2702
0,3.4796,15.0256,10.9674,4.7389,10.443,7.6401,1.9552,4.9561,3.502,2.5405,2.5505,1.9692,6.859,4.3402
0,3.3912,15.0935,11.146,5.7688,10.0446,7.8231,1.5813,5.0081,3.3337,2.5692,2.6419,2.188,6.9838,4.4204
0,3.3553,15.9204,10.8053,5.5804,10.4688,7.6515,1.8341,5.2668,3.2875,2.6704,2.9001,2.2228,7.0437,4.4356
0,3.6619,15.4334,10.7229,5.7625,10.2677,8.4635,1.9239,4.8695,3.5354,2.7048,2.9913,1.9888,7.6051,4.5655
0.5,3.5717,15.7387,10.8213,5.9943,9.7591,7.5112,1.8112,5.1356,3.2684,2.6937,3.0869,2.2995,7.2393,4.231
0.5,3.4692,16.1109,10.0881,5.5321,10.7983,7.4262,1.8744,5.4082,3.4255,2.6674,2.8829,2.1572,7.3782,4.4698
0.5,3.299,15.0216,9.1541,5.3237,10.2499,8.1715,1.8525,5.1411,3.4872,2.7867,2.9313,2.1301,7.5701,4.382
0.5,3.4087,15.4969,9.7804,5.7074,9.47,7.9543,1.8589,5.2066,3.3375,2.5582,2.8637,2.2885,7.3513,3.7501
0.5,3.3009,16.0088,10.6262,5.2009,10.7118,7.3667,2.0433,5.362,3.359,2.6505,2.825,2.4935,6.9511,3.8798
0.5,3.2729,15.6642,10.733,5.1863,9.9862,8.9154,1.7983,5.0329,3.366,2.6485,2.8939,2.2092,7.3682,3.9126
0.5,3.4555,16.1651,10.7935,5.5605,9.7286,7.6929,1.8167,4.7754,3.3654,2.5741,2.8466,2.3965,6.9743,4.1933
0.5,3.3848,16.8349,10.1857,5.3418,8.8565,8.005,1.9896,5.0926,3.4472,2.484,2.868,2.0887,6.912,4.4367
0.5,3.3389,16.8012,10.1728,5.6307,8.7594,7.4666,1.854,5.302,3.4958,2.7852,3.03,2.2584,7.2383,4.7417
0.5,3.2798,16.422,10.4538,6.0905,8.2082,7.6444,2.1025,5.0695,3.5835,2.6349,2.6352,2.3324,7.2316,4.7076
0.5,3.4062,16.6798,10.0622,5.312,8.0971,7.0153,1.9213,5.12,3.4103,2.519,2.6751,2.2235,7.512,4.3485
0.5,3.0525,16.4169,10.0196,5.3532,7.8883,7.8001,1.8748,5.2398,3.395,2.5742,2.8575,2.2114,6.9096,4.1288
0.5,3.4779,15.8833,10.2959,5.9657,8.5988,6.9648,2.0224,5.0533,3.2703,2.5468,2.9613,2.5202,6.4391,4.7665
1,3.3059,16.4602,10.2576,5.2451,8.1544,7.4117,1.8737,5.2205,3.3357,2.4689,2.9901,2.0941,6.7501,4.1767
1,3.0064,15.8028,10.069,5.4709,9.2296,7.7615,2.0101,5.0241,3.3339,2.5393,2.8739,2.1755,7.2095,4.7936
1,3.7867,16.9516,9.7474,5.018,10.4615,8.7451,2.1237,5.1606,3.4052,3.4733,3.2768,3.4702,7.5451,4.7764
1,4.2265,17.4336,10.4829,4.9469,11.6303,9.1028,2.8008,5.7635,3.5274,4.3156,4.2141,4.8921,8.0717,5.5049
1,4.4027,18.8734,11.8432,5.5256,12.6706,9.9451,3.0402,6.1066,3.6318,4.2909,4.2264,5.4515,9.2541,5.8293
1,4.9822,18.4607,12.9416,5.5529,13.6043,10.9316,3.2132,6.5304,4.3057,4.2407,4.5921,5.9986,9.4957,5.8003
1,4.8657,19.821,13.6582,5.6032,14.5247,11.0646,3.294,6.8861,4.7175,4.1276,4.5419,6.3938,10.2729,6.5576
1,5.1951,19.7312,14.2318,5.8722,15.2551,11.438,3.2954,6.8363,5.0513,4.0014,4.4118,6.2719,10.3132,6.378
1,5.0891,19.9465,14.9878,6.026,16.5108,11.8411,3.1534,6.7706,5.3622,4.0055,4.1549,6.6511,10.7264,6.2109
1,5.3016,20.0605,15.3973,6.664,17.2517,11.9321,3.3842,7.546,5.406,3.8507,4.2873,6.5806,10.6508,6.6079
1,4.9007,19.4991,15.6406,6.4306,17.5136,11.8618,3.1076,7.4474,5.2248,3.7486,4.4428,6.8615,11.0022,6.5168
1,5.5455,19.4302,16.0211,6.2109,17.6176,11.5777,3.3628,7.7104,5.4952,3.8143,4.2796,6.7893,10.9909,6.733
1,5.2566,18.8975,15.8696,6.267,18.507,12.054,3.1821,7.6442,5.6306,3.5527,4.5679,6.7461,10.7877,6.571
1,5.0423,18.737,16.7046,6.9714,18.3899,12.1112,3.3204,7.8406,5.6812,3.8912,4.0324,6.557,10.9205,6.8183
1,5.344,19.2179,16.7115,6.7692,18.7088,11.1734,3.2591,7.5934,5.7824,3.6375,4.1115,6.6595,11.0353,6.8742
1,5.2346,19.4752,16.7215,6.7,19.1274,10.42,3.4641,7.9166,5.9171,3.5924,4.0566,6.5397,10.4257,7.0548
1.5,4.9565,18.9498,16.7266,6.7014,18.44,10.4218,3.2691,7.6135,6.0908,3.7717,3.7542,6.6318,10.6405,7.0575
1.5,5.4974,18.6991,16.5046,6.8942,18.7966,10.5469,3.5491,8.1362,5.8342,3.7858,3.9385,6.3577,10.3125,7.2869
1.5,5.3634,18.1811,17.2287,6.9017,19.3362,10.426,3.1585,8.0823,5.8449,3.7244,3.7507,6.4985,10.4438,7.0936
1.5,5.1081,18.6352,16.7216,6.7749,18.5189,10.5176,3.5739,7.9284,5.6278,3.608,3.8865,6.4098,10.2965,6.9324
1.5,5.337,18.3856,16.3499,6.7422,18.3731,10.5447,3.3874,7.9862,5.656,3.5459,3.6546,6.4139,10.3245,6.828
1.5,5.2641,19.661,16.3193,7.0742,18.9671,10.4931,3.2221,8.0029,5.7851,3.5512,3.6984,6.0343,10.36,7.3201
1.5,5.3491,19.102,16.6169,7.1693,18.5914,10.01,3.0619,8.1507,5.7853,3.3834,3.8492,6.0047,9.9156,7.7106
1.5,5.1213,17.8833,16.7531,7.4684,18.9313,9.5155,3.3322,8.3712,5.6272,3.4984,3.787,6.1664,9.9871,7.861
1.5,5.0738,18.1813,17.0344,7.099,19.0319,10.0249,3.1663,8.0312,5.8527,3.5785,3.5948,5.8391,10.1422,7.7342
2,5.2155,18.1719,16.8566,6.6886,19.0406,9.726,3.0616,7.9133,5.6456,3.4647,3.7152,5.8469,10.4548,7.2326
2,5.2948,17.4451,16.5005,6.6009,18.4087,9.7304,2.6507,7.9606,5.7369,3.3617,3.6444,6.1226,10.1261,6.8072
2,5.1146,18.6013,17.0195,7.4032,18.7631,9.6273,3.2264,8.085,5.9398,3.4411,3.4806,6.0363,10.0456,6.7383
2,4.9961,18.0315,17.3908,7.0797,18.5631,9.9388,3.0506,7.9226,5.4873,3.565,3.3279,5.7688,10.2315,6.5762
2,5.0501,18.248,17.4318,7.0933,17.8848,9.3745,2.9277,7.9761,5.4506,3.355,3.4105,5.985,10.1543,6.1652
2,5.2376,19.0547,17.3512,7.0737,17.8968,10.3048,3.0597,8.1167,5.5132,3.4538,3.1475,5.9961,9.9255,6.2372
2,5.0316,19.0301,17.588,7.5285,18.2454,9.9582,3.2132,7.9704,5.5643,3.3815,3.3636,6.4145,9.3753,6.2555
2,5.2241,17.2857,17.55,7.268,17.9634,8.8727,3.0253,7.9069,5.4128,3.434,3.3734,5.6238,9.6578,6.4291
2,5.0999,19.4807,17.6307,7.4068,18.2037,9.8064,2.7909,7.8041,5.7701,3.3263,2.9215,5.7223,9.4725,6.5248
2,5.085,18.7578,16.8129,7.0344,18.5804,9.6031,2.9798,7.8505,5.5495,3.4198,2.9922,5.8364,9.4917,6.8355
2,5.1635,17.7019,17.3688,6.9977,17.8782,9.7628,2.7256,7.6401,5.7284,3.4018,3.0222,5.7267,8.7982,6.4646
2,5.4722,19.3072,17.1333,7.4539,17.9571,9.3793,2.8746,7.4245,5.5519,3.4531,3.1149,5.3959,9.505,6.987
2,5.083,18.9963,17.2998,7.0689,18.0946,9.8179,2.7721,7.4896,5.6976,3.4669,3.0414,5.2216,9.335,6.1353
2,5.3929,18.4141,17.3022,7.6409,17.8812,9.6185,2.8301,7.5825,5.6233,3.4398,3.1177,5.2116,9.0246,6.3671
2,5.3486,18.8443,16.9271,7.3597,17.9865,9.2366,2.9168,8.0252,5.5178,3.4667,3.1364,5.2919,8.7754,7.094
2,5.4972,18.895,16.8206,7.3878,17.8124,9.2901,2.8993,7.7728,5.4148,3.515,3.152,5.3563,8.8851,7.1079
2,5.4733,17.7664,17.0434,8.0917,17.5577,10.3746,2.6723,7.7719,5.7331,3.3082,3.1917,5.6787,8.6342,7.4551
2,5.6022,18.4752,16.9991,7.2925,17.3499,9.4166,2.7689,7.793,5.6944,3.6299,3.2153,5.2464,8.3482,7.0179
2,5.0948,18.1485,16.7821,7.6562,17.2971,9.6856,2.6867,8.0773,5.4877,3.5434,2.806,5.504,8.2793,7.4785
2,5.6014,17.3373,16.9706,7.6737,16.4737,9.6391,2.6737,7.8931,5.2777,3.4972,2.9437,5.0835,7.9048,7.415
2,5.1521,17.8574,17.3909,7.7324,16.5119,10.1092,2.5948,7.7284,5.2888,3.3811,2.9304,4.9407,8.1561,7.3295
2,5.0755,17.3335,17.2081,7.5619,16.4002,9.7589,2.5971,7.9025,5.5168,3.6341,2.9474,4.814,7.7646,7.3765
2,5.1402,16.6174,17.0741,7.6221,16.5141,9.9277,2.5584,7.8266,5.5834,3.5865,3.1103,4.5525,7.9048,7.6739
2.5,5.2646,17.408,16.7994,7.354,16.2605,10.0526,2.707,7.7435,5.2723,3.4381,2.8738,4.5277,7.8535,7.8443
2.5,4.8742,16.6618,16.5818,7.6783,16.6371,10.4623,2.5699,7.9173,5.331,3.4275,2.6989,4.1142,7.912,7.6782
2.5,5.1504,16.9206,17.265,7.0525,17.1816,9.6984,2.6272,7.5339,4.8875,3.3564,2.7266,4.3157,7.9784,7.5826
2.5,5.3359,16.6235,17.3527,7.5512,16.6547,10.2976,2.5171,7.8147,4.9264,3.3505,2.8863,4.5445,7.8362,7.04
2.5,5.3501,16.8282,17.5453,7.8496,17.0757,10.4723,2.5824,7.7012,5.0523,3.512,2.7799,4.44,7.8244,7.3077
2.5,5.1401,16.9704,17.0698,8.0983,17.7404,9.9258,2.6286,7.8145,4.7656,3.4103,2.7642,4.1053,8.124,7.4925
2.5,5.3473,17.0165,17.1887,7.9005,16.9519,10.5979,2.6016,7.9183,5.2562,3.2618,2.8575,4.0573,7.966,7.2533
2.5,4.9959,17.696,16.8188,7.3397,16.6505,10.7968,2.5633,7.3745,5.1009,3.5635,2.874,4.6648,7.8107,7.679
2.5,5.294,17.4144,16.6395,8.3158,17.3733,10.5266,2.3972,7.5583,5.199,3.5923,2.9209,4.6693,7.679,7.3976
3,5.2316,17.1887,17.08,8.0064,16.7577,10.7867,2.2619,7.4073,5.0799,3.4964,2.7247,4.4018,7.7577,7.1629
3,5.2736,17.2095,16.7879,8.1028,17.1913,11.2603,2.518,7.7997,5.0488,3.3809,2.9975,4.5105,7.935,6.8719
3,4.9432,16.0348,17.2187,8.4022,17.8471,11.3072,2.4137,7.452,5.279,3.5498,2.8261,4.8724,7.5733,6.5446
3,4.8787,15.8318,17.0461,8.2261,17.1757,11.4529,2.3084,7.3329,5.3166,3.6391,2.8254,4.6029,7.8328,6.6471
3,4.7022,16.5805,17.2711,7.9596,16.724,11.1585,2.4248,7.6635,5.5808,3.4008,2.5371,5.089,7.9936,6.8875
3,4.8235,17.1445,17.0814,8.1799,17.4386,10.005,2.5282,7.3676,5.4382,3.4429,2.7878,5.0194,8.213,6.9362
3,4.8107,16.166,17.5816,7.7947,17.5113,11.3103,2.4582,7.2551,5.4564,3.5904,2.6531,4.8683,8.5046,6.403
3,4.6888,18.065,18.0221,7.7469,16.7545,12.3954,2.4519,7.3522,5.4527,3.5011,2.7553,5.256,8.8092,6.6299
3,4.659,19.6623,18.336,7.8358,17.0007,10.6163,2.3757,7.5064,5.4134,3.5019,2.4624,5.1638,9.224,6.8209
3,4.9,18.8158,17.7951,8.1244,16.7536,11.4763,2.5633,7.0264,5.2137,3.5361,2.6456,5.1648,9.0222,6.2562
3,4.8579,20.0943,17.4305,7.9678,17.1771,10.8856,2.5911,7.2732,5.3594,3.4371,2.5046,5.3087,9.4598,6.3551
3,4.165,19.5283,17.5877,7.8522,16.8987,10.7401,2.2225,7.3817,5.2029,3.475,2.4256,5.3792,9.6929,6.4642
3,4.4902,19.648,17.1744,8.0751,17.0598,10.8777,2.1909,7.3918,5.268,3.2599,2.4018,4.9212,9.4471,6.9253
3,4.4759,19.0124,16.8107,8.0439,17.2648,11.0378,2.1936,7.2868,5.0587,3.2075,2.3805,4.919,9.3762,6.8811
3,4.4946,19.7241,16.8548,8.3803,16.9031,10.6886,2.254,7.2465,4.8817,3.5337,2.5199,4.838,9.2646,6.9014
3,4.3813,19.7349,17.0271,7.7853,17.2373,11.2426,2.0851,7.5592,4.7549,3.4117,2.5237,4.4129,9.6539,6.924
3,4.5787,19.8547,16.8067,7.898,17.6792,11.973,2.1915,7.3193,5.1121,3.4701,2.6604,5.047,9.7716,7.0184
3,4.4401,19.5487,17.158,8.3669,17.1875,12.0549,2.49,7.641,4.5945,3.2844,2.4957,4.6939,9.3636,6.9092
3,4.3985,19.8087,17.6707,8.2505,18.1768,11.1229,2.45,7.3351,4.789,3.1191,2.6352,4.6459,9.473,7.2651
3,4.4363,19.8481,17.1898,8.1935,17.3991,11.4371,2.2101,7.3904,4.8504,3.2615,2.4315,4.6378,9.4962,7.2626
3,4.2293,19.8649,16.9343,7.9513,17.0646,12.2973,2.4479,7.5185,4.4025,3.1788,2.5404,4.3893,9.8642,6.9155
3,4.5375,19.2431,17.2988,8.4308,17.6312,10.519,2.5295,7.1165,4.8142,3.0695,2.6124,4.3098,9.7912,7.1881
3,4.3689,19.3014,17.6717,7.42,17.4344,10.9178,2.4427,7.3402,4.8628,3.1207,2.4534,4.2928,9.4003,7.167
3,4.1682,19.1832,17.6447,8.0352,16.8609,11.1508,2.3225,7.2981,4.6101,3.3019,2.5334,4.205,9.3658,7.4572
3.5,4.5525,18.9842,17.8013,7.4931,18.14,10.8254,2.1623,7.6842,4.6769,3.2223,2.3683,4.0736,9.2703,6.9815
3.5,4.3834,19.0555,17.6952,8.076,16.9681,11.151,2.2231,7.4856,4.7732,3.0581,2.4711,4.0607,9.045,7.2383
3.5,4.1952,19.1331,18.028,7.072,17.3529,10.6867,2.4863,7.3469,4.8368,3.1602,2.4479,3.904,9.3629,6.7432
3.5,4.4998,19.3793,17.8464,7.5074,17.6545,10.3851,2.4645,7.3328,4.6641,3.247,2.5628,3.8685,9.0962,7.2567
3.5,4.4479,18.807,17.3783,7.3732,17.5524,11.2119,2.3816,7.3654,4.7646,3.0484,2.3442,3.9649,9.3535,7.4892
3.5,4.1735,19.2967,17.4385,7.2009,17.5649,10.8479,2.3779,7.1917,4.364,3.2231,2.5155,3.8883,9.2942,7.0391
3.5,4.7683,19.4964,17.9717,7.2572,17.8426,10.8555,2.4721,7.2636,4.534,3.3746,2.3861,3.624,9.0427,6.9257
3.5,4.3223,19.2272,17.2012,7.9135,17.6822,10.1932,2.4314,7.63,3.998,3.0912,2.1929,3.6186,8.9592,6.9142
3.5,4.3748,19.2509,17.5604,7.0435,17.3111,11.3318,2.2919,7.2804,4.3098,3.3758,2.4004,3.5296,8.3098,7.3244
4,4.5151,18.8687,17.7022,7.5344,18.3337,10.969,2.4396,7.463,4.2893,3.2514,2.5269,3.4079,9.0774,6.9776
4,4.6629,17.5589,17.3159,7.537,17.8389,10.7622,2.4739,7.4887,4.2912,3.2993,2.3631,3.5723,8.8332,7.0946
4,4.4081,18.6753,17.5702,7.6419,17.7879,10.9456,2.5565,7.2471,4.2004,3.2741,2.5602,3.7875,8.9618,7.0171
4,4.7192,18.4584,16.8634,7.0402,18.1228,10.8987,2.6969,7.0514,4.3103,3.5337,2.3554,3.6205,8.7927,6.9052
4,4.2177,17.7309,17.3248,7.4401,17.7267,10.3937,2.3088,6.9376,4.5172,3.2477,2.4536,3.7402,9.0511,6.7914
4,4.2236,17.8735,17.3919,7.2361,17.8849,11.2137,2.4184,7.2703,4.3694,3.3926,2.2725,3.3614,8.8976,6.74
4,4.4972,17.6161,17.1501,7.6725,18.7777,10.1561,2.4645,6.8367,4.4584,3.177,2.4853,3.6438,8.7387,6.246
4,4.6444,16.809,17.284,7.5428,18.2953,11.2903,2.2598,6.9818,4.4178,3.1579,2.22,3.6783,8.3665,6.5603
4,4.2419,17.8389,17.1472,7.5056,17.7216,10.1508,2.6324,6.9638,4.3346,3.0097,2.3006,3.5197,8.4481,6.0235
4,4.599,17.3402,17.4497,7.2817,18.4634,10.8234,2.3474,7.3824,4.236,3.0581,2.2839,3.3698,8.6543,5.8332
4,4.2713,17.1812,17.6336,7.4466,18.3286,9.765,2.3909,7.1525,4.4115,3.1809,2.4756,3.7291,8.8278,5.9962
4,4.2313,17.4557,17.8037,7.5288,18.435,11.0563,2.3833,7.1731,4.5163,3.1191,2.2636,3.5153,8.68,5.6214
4,4.4221,17.1217,17.9605,7.3828,19.0796,9.666,2.5922,7.2045,4.6962,3.0876,2.3354,3.521,8.5944,5.8429
4,4.3263,17.7835,17.5076,7.1897,18.172,11.0668,2.2005,7.0556,4.5229,3.2003,2.2733,3.5812,8.6417,5.6396
4,4.2865,17.2933,17.6895,7.2968,18.849,10.5823,2.4875,7.4312,4.3535,3.1103,2.1656,3.3372,8.3905,5.8144
4,4.2426,16.8935,17.2952,7.4126,18.5169,10.3645,2.2274,7.1327,4.4342,3.0055,2.3225,3.2948,8.7265,5.6966
4,4.1997,16.725,17.4613,7.4718,18.0738,9.7479,2.2623,7.2221,4.3288,3.1861,2.3091,3.5442,8.5742,5.9659
4,4.178,16.6087,16.9587,7.4397,18.2463,10.0064,2.0894,7.6328,4.364,3.1297,2.2717,3.2079,8.8289,6.1046
4,4.2931,17.9414,16.9887,7.4225,18.8446,10.2494,2.2997,7.5378,4.4155,3.109,2.0214,3.7291,8.5876,5.9236
4,4.1454,16.8807,17.0371,7.8265,18.6896,10.6517,2.3196,7.326,4.2671,3.411,2.3361,3.8545,8.6282,5.8224
4,3.8825,16.5746,16.6029,7.5002,18.5997,10.1964,2.3412,7.2092,4.026,3.2602,2.1597,4.0762,8.2354,6.0227
4,4.4746,16.0464,17.2624,7.2563,18.8865,10.5546,2.2441,7.4868,4.4186,3.1156,2.2332,4.0413,8.104,5.8316
4,4.3386,16.7463,17.0036,7.8435,18.8683,10.2461,2.172,7.4445,4.0939,3.1952,2.165,4.4325,8.6194,5.8723
4,4.3451,16.7958,16.63,7.3678,19.0202,10.4216,2.2761,7.4538,4.2863,2.9903,2.2152,4.6914,8.9588,5.8252
4.5,4.46,16.7538,17.1191,7.3449,19.174,10.5535,2.2604,7.3979,4.4001,3.1511,2.4133,4.8169,8.8704,5.521
4.5,4.4517,17.7011,16.7828,7.6481,18.2792,10.5435,2.2142,7.5712,4.3172,3.1345,2.3375,5.0364,8.58,5.4347
4.5,4.2814,16.9513,16.955,7.2833,18.6023,10.7645,2.0573,7.5869,4.2651,2.9102,2.4589,5.2678,8.9893,5.6573
4.5,4.3938,16.7639,16.7655,7.8441,19.0238,10.9175,2.3402,7.4485,4.3849,2.8365,2.2307,5.219,9.0995,5.5828
4.5,4.4927,17.4197,16.3742,7.0349,18.152,10.6389,2.4604,7.327,4.5635,2.9477,2.1896,5.1067,8.6965,5.9435
4.5,4.4476,17.0599,16.2231,7.9019,18.229,10.732,1.9481,7.4044,4.1903,2.9748,2.1387,5.053,8.7393,5.6128
4.5,4.2841,17.1815,17.0917,7.2413,18.4473,11.3166,2.0673,7.8336,4.3642,3.0161,2.2471,5.0524,8.6042,5.5795
4.5,4.4424,16.0582,16.819,7.5999,18.1416,10.8571,2.3024,7.5921,4.2616,2.7514,2.1009,4.8911,8.4577,5.8198
4.5,4.579,16.0623,16.5063,7.388,18.2355,10.5624,2.4022,7.4341,4.2659,2.8313,2.1201,4.635,8.8828,5.6484
5,4.7349,15.9454,16.0885,7.7633,18.2484,10.9731,2.337,7.1763,4.0522,3.1347,2.2207,4.3767,9.2978,5.7433
5,4.4997,16.5598,15.5765,7.4868,19.4739,9.9866,2.312,7.6316,4.1891,2.9331,2.007,4.4141,8.7562,5.7374
5,4.333,17.6369,15.1599,6.7551,19.1737,10.1548,2.217,7.5904,3.9564,3.2267,2.0935,4.5045,9.1824,5.7874
5,4.821,16.4168,15.0018,7.3561,18.9709,10.9945,2.3248,7.8186,4.0913,3.2141,2.0637,4.4618,8.877,5.9017
5,4.4825,16.9285,15.0169,7.4935,18.9921,10.9676,2.2852,7.282,4.0703,3.2448,2.1646,3.8999,9.0169,6.1128
5,4.5025,16.4498,15.0085,7.9226,18.9497,10.4785,2.4844,7.6415,4.1357,3.1051,2.2867,4.1836,9.0193,5.813
5,4.6354,17.756,15.2129,7.7764,18.6551,10.2408,2.1983,7.5063,4.029,3.0827,2.2386,3.7327,9.1814,5.8189
5,4.6338,17.4714,14.8143,7.6685,19.5103,10.6572,2.2602,7.4206,3.4565,2.9602,2.1275,3.8633,8.7362,6.2625
5,4.6271,18.1167,14.9756,7.8756,19.1079,10.174,1.9993,7.4678,3.9845,3.0256,2.0489,4.1932,9.2555,6.0206
5,4.4678,17.7419,15.3261,8.0257,18.5894,10.7301,2.2814,7.1669,4.1022,3.0167,2.2516,4.0293,8.9744,6.2596
5,4.5662,17.5564,15.2202,7.6291,18.5001,10.5515,2.4388,7.4825,3.995,3.134,2.132,3.872,9.0638,6.2999
5,4.3377,18.551,15.2112,7.6626,18.5275,11.356,2.0479,7.4293,3.7993,3.1932,2.0651,4.0674,8.4562,6.4081
5,4.7695,18.0949,15.4484,7.6827,18.3604,10.9246,2.4724,7.349,3.9116,2.9037,2.1184,4.1484,8.8592,6.404
5,4.556,18.3328,14.9319,8.4708,18.1839,9.9693,1.9786,7.1149,3.7953,3.0689,2.1893,4.2384,9.2375,6.6887
5,4.3783,18.052,14.9365,8.3242,18.9378,10.2028,2.481,7.3874,4.0007,3.0341,2.1032,4.3915,8.7177,6.6969
5,4.6942,18.4462,14.8894,7.9984,18.901,10.2769,2.1203,7.6102,4.1564,3.1058,2.0375,4.2532,9.0169,6.3757
5,4.6894,18.026,15.6502,7.8609,18.5673,10.2583,2.1505,7.2702,4.1462,3.119,1.9316,4.4601,8.7867,6.571
5,4.1924,18.8468,15.2918,8.6736,18.1773,10.5836,2.0186,7.2051,4.3085,2.9617,2.0519,4.7914,8.6461,6.6559
5,4.8541,18.009,15.5594,8.399,17.7894,10.3549,2.1702,7.3554,4.4239,3.2781,2.176,4.8996,9.1261,6.5308
5,4.7682,18.5539,15.8478,8.2466,18.6341,9.4016,2.4511,7.3102,4.2284,3.1503,1.9967,5.1302,9.156,7.0017
5,4.5003,18.2416,15.73,8.3075,18.2249,10.5833,2.181,7.451,4.2674,3.1476,2.0689,5.3333,9.0778,7.0947
5,4.5352,18.64,15.8225,8.8176,18.1464,10.1482,2.1378,6.9845,4.374,3.0888,2.0477,5.5102,9.2379,6.5165
5,4.6379,18.4104,15.9027,8.706,18.5185,10.6853,2.2146,7.3064,4.2587,2.9717,1.8536,5.2637,9.2907,6.4892
5,4.2353,18.2602,15.992,7.8812,18.2829,9.6081,2.0455,7.2725,4.1586,3.0443,2.0013,5.2398,9.4144,6.6897
5.5,4.4504,18.6039,15.4556,8.2108,17.8801,10.3369,2.0341,6.998,4.2799,3.1155,1.9832,4.7111,9.3661,6.6613
5.5,4.2259,18.8526,15.6938,8.0216,18.2148,10.1374,2.0727,7.3365,4.1135,2.9922,2.08,4.9299,9.2323,7.055
5.5,4.2288,19.1862,16.0895,7.6922,17.4845,10.0714,2.2913,7.2805,3.9178,3.0908,1.9493,4.7433,9.1907,7.1395
5.5,4.5617,18.7054,15.6504,8.2354,17.1751,9.789,2.174,7.5601,4.0141,3.2194,2.0515,4.3807,8.825,7.0468
5.5,4.2728,18.474,15.4784,8.6604,18.1884,10.8929,2.0049,6.8773,4.0429,3.1236,1.8656,4.6587,9.1834,6.7866
5.5,4.2309,18.0162,15.6603,8.2562,17.7516,9.7885,2.1503,6.9524,4.373,3.1394,1.8725,4.4744,9.1253,6.9789
5.5,4.6573,18.2364,16.2854,8.8507,17.433,10.7862,2.007,6.967,4.1533,3.016,2.0156,4.743,9.1887,6.9647
5.5,4.3766,18.8166,16.2583,8.4889,17.5215,9.1727,1.9306,7.1614,4.0578,3.1022,2.0953,4.7734,8.8498,6.9335
5.5,4.2982,18.5937,15.8297,8.3463,17.8862,10.7799,2.0994,7.4351,4.0668,3.1128,2.1216,4.9916,8.946,7.0269
6,4.4955,18.4429,15.8911,8.7357,17.1277,10.8799,2.2656,7.0412,3.8591,3.1484,2.0516,4.7324,8.5925,6.6691
6,4.2307,18.8095,16.2069,8.303,17.5397,9.5617,2.0862,7.2995,4.1088,2.9146,2.1077,4.3931,8.446,7.5968
6,4.4695,18.0689,16.0504,7.9588,17.7022,9.4349,2.1847,7.3305,3.8432,2.7772,2.0767,4.7968,8.8629,7.1889
6,4.3324,17.9404,16.3133,8.2785,17.6334,10.3647,2.127,7.376,3.7565,3.1482,2.0027,4.5636,9.0327,6.6164
6,4.4411,18.2206,16.0512,8.1686,18.423,10.6557,1.9251,7.1962,3.8555,3.0707,2.0479,4.7072,9.1324,6.9306
6,4.2246,18.441,15.5195,8.4607,18.2797,10.3334,2.1481,7.138,4.2325,2.9236,2.0369,4.7199,8.8398,7.0526
6,4.2703,18.3789,16.0869,8.1696,17.7439,10.8768,2.0636,6.7351,3.8879,3.0419,2.152,4.4921,8.7585,7.1043
6,4.3934,18.048,15.7844,8.2024,18.891,10.4553,2.1972,7.3132,3.8028,2.9102,1.8981,4.621,8.9781,7.053
6,4.4576,18.4721,16.3011,7.631,18.2037,11.2829,2.2349,7.0271,3.7567,3.0541,1.9201,4.8572,8.8,6.8178
6,4.1898,18.0686,16.0434,7.9747,18.3226,10.1688,2.1376,6.7729,3.7969,3.1373,1.9829,4.9577,8.4757,6.9036
6,4.1912,18.3999,16.1074,8.2349,18.5839,10.7773,1.8103,6.7773,4.0784,2.9814,2.0793,4.8342,8.3721,7.0651
6,4.161,18.2903,16.5817,8.1546,18.2232,10.243,2.1281,7.1025,3.8359,3.1077,1.9555,4.8044,8.6982,6.7755
6,4.2861,18.2352,16.1927,8.2069,18.6644,10.6468,2.3443,6.9659,3.9921,3.3372,1.7994,4.6065,8.513,6.7167
6,4.551,18.5309,15.6073,8.0542,19.2827,10.8039,2.2415,6.8631,3.9466,3.2326,1.9708,4.603,8.4193,7.1823
6,4.4441,19.4161,15.1882,8.3234,18.4686,9.6267,2.0978,6.9922,3.805,3.2384,1.9612,4.4037,8.4439,6.4768
6,4.2948,18.3155,15.3688,8.5006,18.5026,11.0652,2.256,6.8029,3.9128,3.3267,1.7254,4.2127,8.5424,6.6546
6,4.1587,18.2263,15.6409,7.7324,18.562,10.6142,2.3309,6.8283,3.8555,3.2457,1.864,4.8095,8.4811,6.8347
