odour stim;16/11/2020 Male1;16/11/2020 Female7;17/11/2020 Female6;17/11/2020 Female12;18/11/2020 Male6;19/11/2020 Male2;19/11/2020 Male7;20/11/2020 Female3;20/11/2020 Female5;20/11/2020 Female11;23/11/2020 Female2;25/11/2020 Female2;16/02/2021 Female3
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
0;6.5218;5.4997;6.6972;6.1567;3.4864;17.9816;7.2296;8.9927;8.6323;12.3337;18.859;10.4398;3.7886
0;7.0993;5.6387;6.1822;5.3353;3.5719;17.3592;7.3865;7.6046;9.5464;12.3964;17.667;10.4993;3.3203
0;7.0934;5.4776;5.2263;5.023;3.3356;16.031;7.3484;8.0149;11.7161;12.5526;17.028;9.7777;3.1835
0;6.9091;5.4228;6.8398;6.4203;2.3902;18.943;7.075;8.6144;12.9721;13.0176;17.5745;10.0636;3.6806
0;6.6007;5.3327;5.2739;5.536;2.4805;18.3057;7.4813;8.9118;12.8261;12.7895;18.0322;10.5655;3.3371
0;6.3366;4.7906;5.0691;5.9089;3.6764;20.0982;7.5925;7.9205;12.3851;11.8833;17.153;10.2665;3.5415
0;6.2798;4.7961;4.3615;6.3775;2.85;17.8422;7.6998;7.9629;10.6809;12.813;16.08;10.5464;3.4227
0;7.4189;4.8267;4.5997;6.8263;2.3959;16.3279;7.6358;8.1211;11.0462;12.7624;14.546;11.2415;3.9565
0;7.0917;4.8555;4.9505;6.2128;2.2507;16.3299;7.5621;8.0468;9.9492;13.4488;13.4515;11.488;3.8751
0;7.4821;4.7512;5.4173;5.498;2.3509;14.7595;7.5699;8.0387;9.1943;12.5358;12.819;11.8639;3.9348
0;8.7428;4.9936;6.0133;6.0113;2.2359;16.0818;7.7955;7.9771;8.3482;12.5744;13.4312;12.6353;3.6345
0;8.6451;4.7269;6.2595;5.1834;2.03;16.9527;8.1527;8.6119;7.7847;12.4459;13.0313;12.6177;3.903
0;8.713;4.8717;6.4511;6.0989;2.2164;15.9501;7.69;8.3845;7.6787;12.1702;12.7817;13.1763;3.7129
0;8.8345;4.7897;5.7955;7.1347;2.428;19.5847;7.3541;7.2511;7.1057;11.1701;11.8752;12.3627;4.221
0;9.2493;5.086;5.8177;7.3272;2.6321;17.0538;7.2748;8.3302;7.3071;11.6701;10.7669;11.9166;4.1765
0;9.2532;4.5909;6.9967;7.8348;2.805;17.5635;7.1174;8.2441;6.3298;11.2884;11.596;12.1473;3.5589
0;11.1144;4.1294;7.6189;7.6205;2.6404;17.3102;6.7506;8.1938;6.4034;11.4836;11.1513;11.8646;3.5286
0;12.2408;5.0627;7.9574;8.3757;2.4206;15.3545;6.9438;8.6072;6.6985;12.1242;11.6438;12.026;3.6187
0;11.8756;5.3457;7.9285;8.9097;2.684;15.0957;6.6163;8.9199;7.0096;10.6514;11.0052;11.9986;3.8471
0;13.0642;4.9842;7.9152;10.272;2.6001;13.8111;6.8175;9.0268;6.6501;11.3019;11.041;11.8204;4.1521
0;12.7061;4.2836;7.9032;9.3266;2.5277;14.7712;6.6761;8.6629;7.1487;10.9844;12.9653;11.9981;3.906
0;11.9271;5.2233;8.035;9.3483;2.7203;16.1458;6.4654;8.1994;6.9827;10.1792;12.6201;11.8279;4.5613
0;10.8667;5.0173;7.1668;9.7692;2.8646;16.5138;6.3928;8.7804;6.0285;9.9796;13.1672;10.5965;4.0079
0;11.7731;4.5641;6.9231;8.6008;3.3843;16.812;6.1283;10.0748;6.9564;9.4991;12.6444;10.4919;3.9391
0;12.4845;4.0112;7.1242;7.9583;2.9573;15.6516;5.9669;8.9112;6.6432;9.2443;12.2111;10.862;4.1558
0;12.6821;3.9974;5.9718;8.777;2.469;15.8599;6.1129;8.9961;7.2227;10.8488;12.2703;10.6206;4.3573
0;12.6511;3.2072;6.0332;8.0841;2.262;15.4591;6.0405;8.6258;6.2379;11.1902;13.1413;10.5795;4.3157
0;12.8304;2.9413;6.702;9.9016;3.0262;15.875;6.2641;8.5306;6.3595;11.9566;12.7273;10.7654;4.3584
0;13.8901;3.6745;6.1756;10.7169;3.0154;18.8787;5.8045;9.4562;6.7552;11.9735;11.8911;10.7373;4.3893
0;12.983;3.9875;6.4785;11.6157;3.1226;19.9216;5.9308;9.3562;6.5554;11.2514;10.5023;10.9085;4.3005
0;12.4618;3.845;6.5571;12.199;3.0978;18.6791;5.9914;10.3725;6.719;11.0179;11.7632;10.6746;3.7726
0;13.427;3.7025;5.8635;12.7276;3.0298;18.25;6.2224;9.1871;7.1356;9.7534;11.456;9.9041;4.4998
0;12.5509;3.7164;5.887;11.2662;3.3333;21.4146;6.0845;9.6982;6.6538;8.6724;11.5581;9.5966;4.4992
0;10.8353;3.8816;6.1236;10.7584;3.2992;17.9353;6.3372;10.281;6.8544;9.8287;11.1286;10.2149;4.3499
0;12.3381;4.6367;6.3741;9.3382;3.2226;17.9029;6.0275;10.9878;6.3374;8.9902;11.1508;9.8054;3.8749
0;11.4363;4.6087;6.2915;10.2044;3.3457;20.0591;6.0461;11.7228;6.8807;11.42;11.5185;10.4851;3.8789
0;11.5944;3.9013;5.3588;9.6759;3.408;20.0687;5.9186;10.7257;7.1412;13.8028;11.6971;11.4509;4.1069
0;11.3704;3.5472;5.3033;10.1126;3.1308;20.9612;5.8245;9.6939;7.2704;14.6608;10.9797;11.3697;4.1276
0;10.5784;3.9187;5.6229;8.9576;3.3133;20.0533;6.0983;10.0713;7.6364;15.1912;10.1355;10.1344;4.502
0;10.838;4.0514;6.1571;9.9716;2.9133;21.0599;6.092;9.3531;7.9232;14.9595;10.227;10.6857;3.8134
0;10.6243;3.8593;5.7803;9.4256;3.2189;17.654;5.9393;8.9796;6.7831;15.3563;10.9046;10.6492;3.6226
0;11.0403;3.3393;6.8377;8.2068;2.5996;17.8274;5.785;9.2613;6.961;15.7353;11.1757;11.1073;4.0317
0;12.2088;3.5194;7.4641;8.1375;2.8613;16.6692;5.9763;9.2172;7.5757;16.6919;10.726;11.6533;3.9046
0;12.2282;4.4941;7.3359;10.807;2.9772;18.2012;5.9132;8.4695;6.9414;15.4225;11.3562;12.0188;4.1994
0;12.571;4.0215;7.9382;10.9566;2.7298;19.6116;6.0556;8.9511;7.807;14.8417;12.0764;12.7312;4.4907
0;12.3316;3.5486;7.7018;11.0139;2.8627;19.8633;5.8182;10.3185;7.3879;13.5366;12.7046;13.3278;4.2581
0;11.1469;3.0102;7.5333;8.8775;2.7437;20.839;6.4515;11.2098;8.057;12.6904;12.3636;12.2907;4.1726
0;11.6518;3.1981;8.6374;8.7563;3.0826;19.9067;6.6425;13.7628;7.7735;12.93;13.0246;11.8592;4.1811
0;10.9975;3.4185;9.1607;10.1259;3.1147;20.8187;6.8171;13.3041;7.5752;14.3196;11.3213;12.1571;4.3557
0;12.7599;3.7144;9.2997;11.2966;2.0512;19.0519;7.0509;13.6627;8.363;13.4222;11.715;12.1487;3.9963
0;11.4607;4.1572;10.2558;12.0742;2.3404;18.6399;7.0025;12.497;9.4796;14.7476;11.881;12.5211;4.2596
0;12.1033;3.608;12.0961;12.9132;2.091;18.2077;7.3413;13.7615;9.0417;13.1914;12.8907;12.2954;4.3256
0;11.9094;4.0328;11.5917;12.778;1.8429;16.6093;7.266;13.0366;9.8197;12.3383;13.7741;12.3697;3.8437
0;10.9585;4.5873;11.8601;10.676;1.9968;18.0502;7.041;11.3208;9.6535;10.4689;12.8394;12.4339;3.5394
0;10.6145;4.0233;11.5286;10.3951;1.8736;17.3241;7.2673;12.513;11.2629;8.651;13.4738;11.5653;3.623
0;10.3586;4.3113;10.9368;10.2386;1.574;18.7909;7.1585;12.1167;11.5174;9.2294;13.5418;11.8154;3.8547
0;10.7969;4.5195;10.6887;11.2889;2.0816;16.7578;7.366;12.5409;9.5952;9.052;13.4532;12.8586;3.7012
