odour stim;29/09/2020 Female1;29/09/2020 Male3;29/09/2020 Female5;30/09/2020 Female1;30/09/2020 Male5;30/09/2020 Male6;21/10/2020 Male1;21/10/2020 Male2;30/10/2020 Male5;02/11/2020 Male5;03/11/2020 Male4;06/10/2020 Male1;06/11/2020 Female2;06/11/2020 Female3;11/11/2020 Female4;11/11/2020 Male5;11/11/2020 Female6
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
0;2.9706;6.0171;4.0234;5.1281;6.4595;7.5997;4.221;5.0377;6.8786;6.8138;4.825;7.0007;5.173;6.5587;4.1022;12.1436;5.6013
0;3.1063;5.8291;4.382;4.074;7.1851;7.835;4.5476;5.5041;6.5184;7.1384;5.239;6.9812;5.1685;5.9065;3.983;12.4944;6.123
0;3.4592;6.344;4.3025;3.9597;7.5094;7.7338;4.44;5.686;6.8882;7.0774;5.522;7.2394;4.9676;6.6746;4.366;12.3569;6.649
0;3.2575;6.091;4.0902;4.4204;7.5928;7.2195;4.5992;6.1614;6.6697;7.0313;5.941;7.0205;5.0615;5.7822;3.5533;11.8234;5.7548
0;2.8243;6.2837;3.6121;4.9309;7.6697;7.749;5.1696;5.7691;7.0742;6.6074;6.0188;7.2379;4.802;4.2686;4.1242;12.4343;5.8899
0;2.5237;6.2061;3.872;5.1629;7.8014;7.6546;4.2867;5.21;6.8678;6.3496;6.3369;6.9545;4.344;5.1405;4.0254;13.242;5.6038
0;2.5826;6.3592;3.9736;5.5168;7.0221;7.2622;4.6197;4.4525;7.0631;6.4344;6.4889;7.0891;4.4412;5.8769;3.7149;13.1124;5.2262
0;2.7339;6.2997;3.8191;5.5445;6.8555;7.8565;4.4735;4.6757;7.1723;6.7948;7.023;6.9132;4.3926;6.011;3.8419;12.8068;5.2856
0;2.3973;6.042;3.9761;5.5912;6.4692;6.7797;5.2269;4.7186;6.9638;6.7297;6.9431;7.0029;3.8788;5.7406;3.2504;13.279;4.933
0;2.4383;6.1265;4.1085;4.6728;5.99;6.5182;4.4976;4.7865;7.2175;6.6218;7.0482;6.9952;3.6563;6.0745;3.8747;12.9314;4.9362
0;2.3484;6.5676;3.7991;4.6794;5.5705;6.5774;4.3095;4.8397;7.1585;7.0512;6.9528;7.1881;3.468;6.4064;3.0287;11.6811;5.2434
0;2.278;6.8841;4.158;4.8768;5.436;6.2124;4.8799;4.3364;7.2374;7.3048;6.8796;7.516;3.4989;5.3261;3.6976;11.8871;4.7088
0;2.4974;6.8327;4.0642;5.1189;5.0405;6.2069;4.5974;5.1401;7.4568;7.2919;6.6215;7.6069;3.2471;5.3594;2.7322;11.6745;4.9269
0;1.9723;7.0332;3.4876;4.9135;5.0392;6.2935;4.4907;5.1427;7.8219;6.9504;6.0837;7.1957;2.9828;5.686;4.2048;11.694;5.0392
0;2.2007;7.0595;4.3395;4.8312;4.9886;6.9166;4.3564;4.7376;7.9338;7.189;6.3137;6.9032;2.899;5.4146;2.9264;11.6043;5.0616
0;2.4362;7.4127;4.1163;5.3752;4.7915;6.5195;4.3048;4.6188;7.5656;7.1826;6.1227;6.684;2.8641;4.5561;3.9995;11.8462;4.5008
0;2.6338;7.2422;3.8192;5.2813;5.1621;6.8877;4.3015;5.249;7.1923;6.9349;6.2657;6.2818;2.8865;4.6978;2.8034;12.3474;4.6217
0;3.2163;7.5132;3.9179;5.7239;4.3949;6.7279;4.1285;5.0808;7.3121;6.6533;5.9648;6.0209;3.5088;4.5269;4.1411;12.4195;4.0695
0;2.6208;7.2851;5.0474;6.0127;4.4071;7.0289;3.7438;4.7461;7.5378;7.081;5.7935;6.0155;4.1501;5.1114;3.4451;12.0622;3.709
0;2.5582;7.768;5.94;6.1156;4.5304;6.6914;3.5634;4.7962;7.7257;7.3736;5.2528;6.0256;4.6231;4.6549;4.5968;12.5609;3.5645
0;2.9122;6.6693;6.4715;6.5165;4.8095;6.3628;3.8461;4.5362;7.1742;7.7803;4.1612;5.6798;4.6918;4.5292;3.2396;12.0462;3.6427
0;3.632;6.454;7.1982;6.1677;4.6667;6.1696;3.554;4.5092;7.4755;8.3966;3.95;5.6171;4.7726;4.3233;4.0349;12.5389;3.892
0;4.0813;6.8473;7.6946;6.4011;4.3805;6.0439;3.5034;4.7116;7.4434;8.9428;3.8818;5.6091;5.0133;3.4961;3.2636;12.6145;3.4622
0;4.6106;7.3789;8.0472;6.3892;4.0571;6.0078;3.3066;4.7166;7.129;9.5282;3.7869;5.3456;4.9496;4.8588;3.0679;12.9525;2.9893
0;5.226;7.4114;8.1247;5.9356;3.7856;6.0397;3.4679;4.5549;6.8234;9.11;4.0586;5.3285;5.1109;4.9844;2.5615;13.1137;3.1567
0;5.3371;7.1392;8.3522;6.2552;4.0351;6.0334;3.5513;4.5625;7.0372;9.3138;4.3606;5.4803;4.9191;4.8159;2.1768;12.7236;3.2674
0;5.8223;7.0903;7.7828;6.4702;3.9901;5.9688;3.3348;4.3002;7.0373;9.4432;4.6292;4.8946;4.8104;4.9905;2.6407;13.2112;3.4492
0;6.1161;7.249;7.1634;5.8534;4.2053;5.6733;3.2842;4.7195;6.8937;9.7404;4.8938;5.4066;5.1139;5.6779;2.6626;13.3314;3.578
0;5.6506;6.3613;7.0912;5.7485;4.153;5.8227;2.856;4.4366;7.1237;9.9451;4.7173;5.3804;4.5544;5.5335;2.6967;13.5301;3.3957
0;5.3246;5.5417;6.8461;5.7253;3.8238;5.6861;3.4696;4.0265;6.6011;10.5237;4.6782;5.1424;4.2141;6.7108;1.9626;13.4806;3.6507
0;4.5914;5.6651;5.9252;5.8661;3.6683;5.5691;3.5799;4.8664;6.9472;10.4094;4.548;5.1663;3.8013;5.6732;2.381;13.3362;3.6132
0;4.5824;5.0743;5.7763;6.3192;4.2185;5.5965;3.3509;4.6488;7.0472;10.0045;4.546;4.93;3.4676;6.4261;1.657;13.3344;3.6519
0;4.9934;4.8743;5.3004;5.9812;3.7208;5.2504;3.8379;4.0522;6.6279;9.5861;4.6841;4.9053;3.5496;5.2437;1.9195;13.7728;3.5548
0;4.5568;4.7099;5.3085;5.9483;4.2274;5.3376;2.7566;4.8391;6.9496;8.2029;4.7049;5.1621;2.8727;5.3877;1.3937;13.7648;3.7032
0;3.856;4.5267;4.669;5.3854;3.4136;5.4955;3.7161;5.0017;6.8771;7.7225;4.5488;5.1167;2.7824;4.9323;1.793;14.2997;3.6029
0;3.5119;4.3674;5.1839;4.9034;3.7916;6.1123;4.0024;5.0391;6.6644;7.4942;4.2356;5.0978;2.8198;5.1463;1.3712;14.1292;3.2953
0;3.2482;4.4445;4.5157;4.7064;3.6264;6.5876;3.5287;4.7099;6.8137;7.2248;4.3567;5.0015;2.6546;4.865;1.6453;13.6337;3.5075
0;3.5131;4.3043;4.1941;4.196;3.7991;7.0551;5.2275;4.5246;6.8919;6.7553;4.2276;4.7331;2.4033;3.9967;1.5468;14.0335;3.3753
0;3.6072;4.8177;4.1728;3.9672;4.1585;7.1304;4.7227;4.8773;7.3214;6.6256;3.9939;5.0911;2.2612;4.529;1.3478;14.188;3.6898
0;3.2422;4.8449;3.9008;3.7328;4.0811;7.0789;5.0534;4.5184;7.1192;6.1625;3.9659;5.1741;2.2527;3.8424;1.3834;14.9762;3.5783
0;3.4813;5.2943;4.3025;3.7806;4.2718;7.465;5.1299;4.8532;7.4548;5.7405;3.934;4.9675;2.3016;4.7795;0.9668;14.5603;3.7783
0;3.3265;5.4984;4.1999;3.0887;4.2788;7.5556;5.1241;4.5822;7.5144;5.8101;4.0302;4.9189;2.2153;4.0967;1.0225;15.3535;4.1699
0;3.6362;5.5251;4.0224;3.0127;4.3952;7.3186;5.2724;4.9408;8.0148;6.0119;3.9705;5.3198;2.1983;5.5108;1.2255;16.2074;3.8843
0;3.6135;4.9046;4.3086;2.8924;3.9388;6.9902;4.6161;4.929;7.7493;6.0713;4.0365;5.3389;2.0534;4.9023;1.2102;16.8869;3.4905
0;3.5113;5.3691;3.9588;3.1884;4.302;7.1636;5.7982;5.3964;7.8369;5.7577;3.9492;5.6968;2.1712;5.7846;0.6553;16.6177;3.53
0;3.7853;5.1804;4.0415;2.8535;4.597;6.9568;5.0878;4.8138;7.2633;6.1068;4.2613;5.7002;2.2529;4.7299;1.4791;17.2856;3.1999
0;4.0889;4.3206;4.0275;2.4705;5.0072;6.4826;5.4108;4.4728;7.1813;5.8965;4.1799;5.957;2.1923;3.6529;0.9971;17.4987;3.5387
0;4.1244;4.195;3.907;2.5338;4.4692;6.5161;6.0779;5.2419;7.1114;5.9171;3.885;6.3712;2.2565;3.7227;1.405;16.5672;3.7938
0;3.7897;4.2018;4.0981;2.6113;4.9026;5.9598;5.6766;4.7191;6.9801;5.99;3.8994;6.5996;2.1598;3.5347;1.0807;16.6152;4.6931
0;3.5246;3.402;4.5586;2.964;5.0718;6.0633;5.316;5.105;6.9848;6.4983;3.524;6.7524;2.3895;3.7616;1.8872;16.4764;4.8525
0;3.2307;3.3057;4.2707;2.8337;5.0179;5.943;4.6748;4.4847;6.8922;6.7024;3.3769;7.2653;2.4853;3.0683;0.9994;16.3476;4.9008
0;3.2697;3.4276;3.9287;2.9322;5.1403;6.884;4.7329;4.0632;6.5685;6.7651;3.6817;7.5416;2.4564;3.7811;1.8789;16.2481;4.8272
0;3.166;3.7175;4.3537;2.7259;5.9222;7.473;5.3145;4.3124;6.429;7.5421;3.3735;7.1468;2.3493;3.1768;1.3125;17.1549;4.2856
0;2.8908;3.5738;4.5272;2.6182;5.5673;7.6934;5.1533;4.1888;6.3381;7.6087;3.1997;7.5482;2.3321;3.2818;1.4264;17.163;4.6563
0;2.5856;3.2743;4.1534;2.4858;5.9194;8.2332;5.0839;4.4326;6.1645;7.8689;2.9086;7.4556;2.1234;3.2074;0.8007;16.4902;4.4755
0;2.7882;3.5926;3.8163;2.1125;5.8228;8.1891;4.0204;4.8858;6.5558;7.3099;3.1209;6.8994;2.5399;4.1819;1.3775;15.7091;4.5507
0;2.5883;4.2116;4.2145;2.0341;5.9376;8.2647;4.7281;4.4689;6.7061;7.3683;2.8759;6.7864;2.5349;3.7047;1.183;17.1614;4.6937
0;2.4521;4.1316;4.0074;2.1829;6.4721;8.0697;5.2572;4.7433;6.245;7.8504;2.9339;7.0515;2.7363;3.2394;1.9376;17.5081;4.5365
0;2.3806;3.8703;4.2021;2.3983;6.0867;7.8009;4.5257;3.9316;6.0428;7.7968;2.9854;7.5484;2.874;3.7374;1.3705;17.7359;5.0045
0;2.2179;3.7943;4.1572;2.1656;5.7288;7.5533;4.3808;4.2672;6.1722;7.387;3.1941;7.6775;2.9986;3.4214;1.8879;16.5443;5.0285
0;2.0435;3.253;4.3102;2.1691;5.5639;7.6754;3.9361;4.4796;6.3647;7.2415;2.7025;7.9746;3.0029;3.6183;1.5143;17.5466;5.5333
0;2.0418;3.7341;4.748;2.4254;5.9792;7.5514;4.3866;4.6182;6.5993;7.1712;2.9714;7.9905;3.3782;3.0095;1.079;16.5588;5.4254
0;2.1213;3.7778;5.1871;2.1865;5.7817;7.6758;4.5935;4.0371;6.4613;7.3414;3.1484;7.7222;3.3092;3.2686;1.2808;16.4839;5.6212
0;1.941;3.3061;5.5197;2.0967;5.6992;7.3479;4.7759;4.5629;6.5314;7.4022;3.2772;7.634;3.4173;3.2152;1.474;16.1434;5.6349
0;2.2767;3.6758;7.3821;2.0909;5.2158;7.8536;4.8273;4.637;6.1908;6.9337;3.0868;7.1251;3.4913;2.8344;1.6356;16.4477;4.9767
0;2.2072;3.6631;8.5398;2.2086;5.3281;7.8819;4.8024;3.9815;6.6758;6.7441;3.0784;6.9502;3.8889;2.9435;1.4335;16.5658;4.9067
0;1.7931;3.6895;8.6;2.2642;5.3502;7.9533;4.5225;4.3324;6.5057;6.8499;3.1258;6.9754;3.8421;2.8443;2.2555;16.0797;4.989
0;1.7645;3.8239;8.7191;2.2583;5.4209;8.5012;4.4643;4.8693;6.8181;6.7309;3.1084;6.5061;4.0789;3.2156;1.9069;16.0535;4.5771
0;2.0803;3.785;8.8738;2.754;6.3332;8.1484;4.0352;4.8859;6.4853;6.5231;2.9408;6.6452;4.278;2.8643;2.6805;16.1665;4.4393
0;2.0964;3.3775;8.8142;2.6103;6.7648;8.2201;4.3871;5.4116;6.356;5.9548;2.9149;6.3337;4.4633;3.7047;1.837;16.2941;4.2767
0;1.9682;3.2836;7.4533;2.8885;7.034;8.5793;4.1842;4.6527;6.2083;6.0309;3.0193;6.5122;4.5303;3.3382;2.5073;16.37;4.9219
0;2.0317;3.4546;7.1113;2.6024;7.0276;9.1753;4.4562;5.2608;6.3585;5.9581;2.8002;6.631;4.7484;3.9784;1.8423;16.4622;4.4686
0;1.9645;3.6601;7.1212;2.825;6.947;9.3301;4.1729;5.5891;6.1713;5.924;3.0469;6.406;5.1533;3.68;2.3797;17.0417;4.6152
0;2.2717;3.0051;6.6759;2.6706;6.4264;9.4263;3.8141;4.2633;6.0514;6.2151;3.044;6.7443;5.7168;4.1646;1.3323;17.4057;5.4991
0;2.1051;2.8612;5.8771;2.7589;5.6574;8.9728;3.7544;5.5251;6.3698;6.0242;2.7826;6.7053;5.4703;4.4972;1.1159;17.0211;4.934
0.5;2.3292;3.2407;6.4918;3.0637;5.4409;8.5892;3.4703;5.2744;6.2727;6.0005;2.9725;6.898;5.2154;4.2466;1.0869;17.4969;5.5367
0.5;2.7642;3.169;6.7772;3.4744;4.9434;7.5695;3.5157;5.158;5.9131;6.0355;3.142;6.4046;4.8921;4.9253;1.8884;17.7101;5.2456
0.5;2.79;3.4476;6.8507;3.591;4.4129;7.5382;3.1976;5.4261;6.1514;5.877;3.1804;6.501;4.8834;4.2471;1.9177;18.632;5.6098
0.5;3.003;3.2056;8.4513;3.3742;4.3645;7.3442;2.6458;5.6108;6.0893;6.1934;3.017;6.5507;4.8806;4.9939;1.8062;18.146;5.251
0.5;4.2146;3.1659;8.9911;4.1088;3.9664;7.0791;3.384;6.1345;6.1061;6.0506;2.9126;6.7001;5.05;4.3046;2.4882;18.2768;4.944
0.5;4.7046;2.8951;9.5832;4.6539;3.4975;7.371;3.9354;7.2663;6.2003;6.7953;2.8825;6.9664;5.2092;4.9264;1.8968;17.6667;4.891
0.5;4.38;2.9181;8.3893;5.6691;4.0196;7.0195;2.9385;7.616;6.8632;7.0529;3.0237;6.8778;5.3822;4.5778;2.1442;16.3294;4.4692
0.5;4.7717;3.639;7.881;6.3098;3.4237;6.8518;3.4499;6.9677;7.2552;7.341;3.0385;6.7992;5.2139;4.419;1.2213;15.6759;4.6684
0.5;4.3329;3.0043;7.7051;6.935;3.5032;7.4667;3.7457;7.1364;7.3827;7.6414;3.3075;6.6243;5.2034;5.0364;2.2029;15.5575;4.1676
0.5;4.0762;3.1489;6.7737;7.3613;3.9874;7.6386;2.7355;6.1246;7.4685;7.4044;3.0545;6.5096;5.0483;5.382;1.1829;14.9243;4.1201
0.5;3.7416;3.212;6.5395;7.2107;4.2244;7.7132;3.8207;6.7733;7.5056;7.2223;2.9794;6.7169;4.9058;6.5031;1.4561;15.0763;4.2142
0.5;3.8257;3.0656;6.5289;7.0415;3.7257;7.8087;2.9832;6.5033;7.8346;6.5875;2.9972;7.155;4.5919;5.2826;1.2641;15.2285;4.1719
0.5;3.4241;3.1516;5.2583;6.9254;3.4262;7.6923;3.1433;7.0916;7.8443;6.2887;3.0299;8.0505;4.5826;6.2479;1.6114;15.1795;4.5222
0.5;3.177;3.5379;6.3528;7.1754;3.9262;7.405;2.9681;6.2071;7.6042;6.5334;2.8863;7.9982;4.3956;4.4909;1.6371;14.5764;4.5689
0.5;3.4296;3.194;6.0785;7.3017;3.8542;7.0127;4.6118;6.0718;8.0149;5.8744;3.0893;8.0394;3.9633;4.8626;1.9346;14.1356;4.0666
0.5;3.2602;3.1975;5.8697;7.3716;4.0756;6.7409;3.1704;6.3713;8.4749;5.4251;3.5276;8.1;3.571;3.3761;2.3705;13.8923;4.4271
0.5;2.9597;2.9646;6.6098;7.1146;4.3572;6.9291;3.564;6.8028;8.45;5.3923;3.9189;8.294;3.4117;3.3633;3.1533;14.4381;4.0087
0.5;2.8543;2.9559;6.7892;7.2037;5.1872;6.7561;3.4166;6.383;8.2775;5.5706;4.2844;8.613;3.3267;2.7468;2.4834;14.0486;3.8972
0.5;3.3407;3.2849;5.91;7.1417;5.9246;6.7028;3.6236;6.6414;7.6883;4.8212;4.0359;8.6945;3.2037;2.5422;2.4532;13.2934;3.9269
0.5;3.3707;2.9499;5.429;7.1157;6.3234;6.8118;3.2496;7.5579;7.143;4.6708;4.08;8.8891;3.1934;2.6618;3.0019;12.9686;3.7599
0.5;2.6266;3.1958;5.7204;6.1802;6.2717;6.339;3.4541;7.1317;6.9322;4.8828;4.4721;8.8513;3.4201;2.4047;2.2705;13.1219;3.7404
0.5;2.8421;3.7001;5.1795;5.9138;6.2847;6.1468;3.7071;5.6591;6.6921;4.7892;4.6758;8.2572;2.9787;2.0241;3.2346;12.4771;3.5378
0.5;3.3535;3.9447;5.4802;6.4789;6.1102;6.4601;3.0065;5.4678;6.383;4.2407;4.9299;8.5181;2.9287;2.0202;2.4651;13.1515;3.6342
0.5;3.2114;3.8875;4.9822;6.1895;5.2529;6.7907;3.896;5.4992;6.1585;4.5098;4.8508;7.7954;3.0231;2.3751;3.6783;13.4184;3.7992
0.5;3.0817;4.7014;5.2853;5.8723;5.6368;7.2157;3.7252;5.401;6.0309;4.5457;5.288;7.3475;2.9494;2.1626;3.0679;13.6331;3.5665
0.5;3.2025;4.9937;4.2731;5.7595;6.0028;7.0117;4.0615;5.5379;6.1766;4.6769;6.0544;7.2664;3.1259;2.2811;4.0481;13.5693;3.7949
0.5;2.938;5.1078;4.5493;5.5966;5.8159;7.0978;4.541;4.9288;6.5421;4.3757;6.0146;7.033;2.9845;2.258;3.0746;14.1645;3.4161
0.5;3.0509;6.0101;4.235;5.1201;4.6587;7.803;4.2907;4.7494;7.1529;4.4272;5.4066;6.8106;3.1687;2.1984;3.6571;14.2967;3.6034
0.5;3.2101;6.716;4.0874;5.45;5.1969;7.4618;4.5082;4.6726;7.2072;4.2376;5.5129;6.734;3.0264;2.0035;2.6781;14.1052;3.3911
0.5;3.2102;7.0983;4.0017;5.5118;5.372;7.9672;4.8594;3.5072;7.6448;4.3029;5.532;6.7533;3.2497;2.2944;2.7883;13.5553;3.46
0.5;3.1071;7.0315;3.9909;5.3099;5.7887;8.1544;5.5117;3.8989;7.5862;4.2241;5.4197;6.1769;2.9524;2.3842;2.746;13.7171;3.2951
0.5;2.9549;7.3359;3.5322;5.0149;5.3225;8.2518;4.8606;3.876;7.8891;4.2965;5.0638;5.8636;2.9306;2.19;3.6419;14.1933;3.0294
0.5;3.0211;7.2121;4.189;5.2623;4.9705;7.8718;5.4464;3.9615;8.2431;4.1198;5.0252;5.7165;3.0733;2.5172;2.5873;13.8918;3.8304
0.5;2.9878;7.4741;4.3795;5.4434;4.9941;7.5591;5.6499;4.5359;7.8271;4.3655;4.7917;5.5146;2.8299;2.0559;3.0901;13.4845;4.0508
0.5;3.176;7.4293;3.7627;5.3936;4.8755;7.6088;5.6437;4.3426;8.0229;4.1792;5.0657;5.4723;2.6998;2.3524;3.5306;13.6003;3.8786
0.5;2.9766;7.3232;3.5066;5.0486;5.0433;7.5474;5.7627;3.8835;7.6059;4.3703;4.8053;5.3032;2.6511;2.2065;3.8721;13.4511;3.9124
0.5;2.6471;7.2761;3.9657;4.9818;5.2578;7.0583;5.3973;4.4653;7.4325;4.1791;4.6059;5.2951;2.4865;2.1245;4.9734;12.9426;3.5947
0.5;2.4362;7.0889;3.5388;5.037;5.3312;6.6591;4.8723;4.7201;7.8186;4.2781;4.3721;4.9851;2.3575;2.0413;4.9003;13.3185;3.865
0.5;2.7006;6.97;3.5315;4.8089;5.573;6.305;5.3301;4.1105;7.4613;4.2301;4.6211;4.8479;2.3007;2.2772;7.4792;14.3429;3.7606
0.5;2.7559;7.1615;3.6419;4.6311;5.2099;6.4177;5.6394;4.1855;7.3385;4.4834;5.0096;4.7117;2.4294;1.9276;6.8693;14.0142;4.1479
0.5;2.8886;7.2147;3.902;4.9752;5.1065;6.0942;5.7145;4.1751;7.2029;4.3819;5.0693;5.0145;2.3102;2.3041;7.8222;13.4224;3.9587
0.5;2.6431;7.1279;3.3842;5.1589;5.1049;6.279;5.9933;4.2043;7.7565;4.5503;5.9892;4.6321;2.159;2.613;6.8811;13.6364;3.8717
0.5;2.5469;7.3819;3.6824;5.2224;5.1307;6.2439;5.6541;3.8074;6.9952;4.6143;5.7553;4.83;2.1808;2.1785;8.6379;14.1891;4.0131
0.5;2.4321;6.5578;3.6649;6.0859;5.4187;6.9983;6.1588;3.7972;7.0417;4.5506;6.3857;4.7115;2.214;2.1874;6.8649;15.0418;3.4608
0.5;2.572;7.1591;3.3337;5.79;5.2954;6.7457;5.796;4.091;6.8926;4.7291;6.7428;4.5623;2.3905;2.1618;8.9524;14.0213;3.4358
0.5;2.6938;6.8655;3.9426;5.7971;5.644;6.9848;6.2388;4.2368;6.8663;4.8869;6.8978;4.7869;2.6631;3.4685;7.1772;13.9329;3.3333
0.5;2.5002;6.6985;3.5751;5.8829;5.7148;7.034;5.9436;4.998;7.2473;4.7557;6.9888;4.5562;2.3792;3.585;10.1133;13.9234;3.3113
0.5;2.7476;6.6398;4.2413;5.3813;5.3044;6.607;5.5786;3.7636;7.273;4.9642;6.6908;4.2642;2.4536;3.3356;6.8541;13.2055;3.2785
0.5;2.815;6.8307;3.3521;5.3898;5.3899;6.9709;5.3229;4.4582;7.694;5.036;6.8412;4.4123;2.4107;2.1116;10.07;13.0573;3.0398
0.5;2.9312;6.5513;3.9609;5.6321;5.6243;6.0302;5.2702;4.5216;7.6489;4.9549;6.6151;4.3464;2.7008;2.8927;6.9042;13.1618;3.4374
0.5;2.9049;7.0678;4.0483;5.5797;4.9515;6.3103;5.2001;4.5919;8.4912;4.9121;6.1633;4.1758;2.4858;3.0992;10.4703;13.151;3.4065
0.5;2.5553;7.1167;4.2483;5.7758;5.6978;6.1099;4.722;4.6089;8.804;4.6541;5.9391;4.387;2.4919;3.5782;9.6345;12.324;3.2528
0.5;2.8976;6.7578;3.993;6.4096;5.1899;6.2947;5.3202;4.5638;8.4147;4.8989;6.4837;4.328;2.3271;2.5468;10.1495;12.7505;3.5655
0.5;2.8477;6.5343;4.3124;6.4658;5.2906;5.6009;4.3035;4.6944;8.5959;5.173;6.6624;4.2659;2.4814;2.697;8.2339;12.7311;3.52
0.5;2.8344;7.0127;4.7638;6.0921;5.9746;6.2891;4.2507;4.4299;8.7032;5.2589;6.7374;4.3994;2.4654;4.0783;8.8007;12.4241;3.3679
0.5;2.7051;6.761;4.9065;5.8728;6.2135;5.8263;4.6115;4.2871;8.8809;5.3165;6.9185;4.3734;2.4858;4.9373;6.6567;11.8832;3.2415
0.5;2.745;6.4856;4.6572;5.6184;6.1515;6.0441;4.75;4.4115;8.6481;5.1393;7.3821;4.264;2.5667;5.0375;6.5132;11.9552;3.1742
0.5;2.5384;6.2379;4.5163;5.3591;5.9673;6.5172;4.5464;4.2793;8.4866;5.306;7.0539;4.7528;2.5319;3.6243;6.291;12.2007;3.2836
0.5;2.8786;6.6773;4.7207;4.7298;6.6696;5.7578;4.6972;4.8959;8.1425;5.8988;7.0048;4.9699;2.4959;3.9556;6.1791;12.7586;3.1305
0.5;2.5952;5.9724;5.233;3.8954;6.0322;6.2496;4.9479;3.8072;8.044;6.2588;6.2534;5.0416;2.5102;3.4286;5.2859;12.2068;3.2861
0.5;2.3842;6.3607;5.0677;3.8457;5.4076;6.3978;4.2604;4.5448;7.8527;6.4803;5.9648;5.1436;2.1229;3.9911;5.5366;12.7494;3.1883
0.5;2.4371;6.3469;5.7436;3.5466;5.3529;6.2342;4.2352;5.0985;8.1507;6.8191;5.7193;5.6873;2.2758;4.8616;5.113;12.5044;3.2811
0.5;2.4483;6.8029;6.8716;3.2391;5.6814;6.9816;4.9977;4.5229;8.3073;6.944;5.2011;6.1983;2.0126;5.0392;4.842;12.33;3.3514
0.5;2.3423;7.4544;6.45;3.258;5.9629;6.2987;5.3131;5.2027;8.2223;7.0125;5.1528;6.5112;2.1653;4.9333;5.336;12.2765;3.1135
0.5;2.4942;7.6549;6.0822;2.788;5.4617;6.3996;6.0885;4.814;9.0039;7.699;4.8529;6.3873;2.2842;5.1586;4.6244;12.5786;3.068
0.5;2.4843;7.4647;5.8094;2.5478;5.6009;6.2962;5.9929;4.7199;8.8661;7.6787;4.8971;6.6248;2.1033;4.0772;5.5889;12.967;3.3457
0.5;2.7473;6.823;5.4289;2.5666;5.0486;6.2308;5.5167;4.5496;8.755;7.9986;5.0234;6.5985;2.0542;3.5113;4.1465;12.8761;3.4736
0.5;2.9511;6.8465;4.8856;2.317;5.1791;6.2419;5.691;4.9881;8.678;8.2382;4.9388;6.471;2.1427;2.955;5.3699;13.2573;3.4995
0.5;3.0905;7.3192;5.3164;2.1261;4.9982;6.1254;5.665;4.4255;8.6896;7.8791;4.8776;7.0847;1.9901;5.2634;3.6134;12.8189;3.5912
0.5;2.5933;7.3528;5.8573;2.4782;4.9786;6.2839;5.3752;4.5611;9.1942;8.0926;4.2777;7.0912;1.9735;6.9518;4.5594;12.7812;3.3637
0.5;3.1956;7.1411;4.9375;2.3083;4.1732;6.4506;5.3223;4.4852;9.3486;8.0494;4.7253;7.1424;2.1717;6.7483;2.9811;12.6869;3.3557
0.5;3.2845;7.316;4.6941;1.9724;5.2269;6.6064;5.6601;4.0391;8.9176;8.188;4.2609;6.9908;2.4987;6.9324;4.1016;13.0292;3.4013
0.5;3.4898;7.4516;4.9115;1.8106;4.8371;6.1478;5.1027;4.7882;8.9787;8.3222;4.3276;7.4144;2.3562;7.1051;2.778;12.9466;3.4196
0.5;4.0004;7.5155;4.5303;2.069;5.0115;6.2055;5.4816;4.2678;8.1539;8.1609;4.191;7.4134;2.406;4.5463;3.8955;12.999;3.5618
0.5;4.1239;6.6714;4.3124;2.1508;4.6737;5.7779;5.3333;4.288;8.1505;7.304;3.9669;7.2946;2.4133;4.2404;2.4583;12.7682;4.3283
0.5;3.8864;6.8723;4.2671;2.1072;5.0221;6.0704;5.7345;4.6023;7.793;6.6171;4.1947;7.368;2.322;4.609;3.2376;11.9343;3.8123
0.5;3.7678;6.6978;4.0702;1.7844;5.7927;6.3083;5.503;4.2712;7.0938;6.6006;4.3179;6.8569;2.6308;4.9962;2.336;13.0845;4.3841
0.5;3.6683;6.4101;3.9786;1.556;6.0206;6.7874;6.1283;5.2624;7.0474;6.4494;4.3449;7.2569;2.6949;4.2675;3.0581;12.601;4.6719
0.5;3.6079;6.0933;3.9969;1.6313;5.8436;6.9931;6.0603;4.3135;6.8908;6.169;4.2284;6.8993;2.7442;4.3181;2.1996;12.3945;4.4762
0.5;3.4906;6.4029;3.8325;1.6834;5.3893;6.8223;6.6185;4.0431;6.9233;5.9581;4.0975;6.8733;2.5296;4.8326;3.015;12.4791;4.8319
0.5;3.2499;5.4559;4.1226;1.6011;5.0279;6.5085;6.1629;4.9226;7.1787;5.9125;5.0047;6.5697;2.4787;4.2876;2.3362;12.2888;4.6335
0.5;3.2074;5.5655;4.1347;1.7145;5.306;6.1352;5.5091;4.9161;7.4364;5.4347;4.3136;6.8018;2.5771;4.7201;3.3891;12.4622;5.3195
0.5;2.9334;5.4156;3.8038;1.7312;5.3629;6.3085;5.6395;4.507;7.8675;5.291;4.7387;6.8301;2.7521;4.3244;2.6179;12.4011;5.2778
