odour stim;16/11/2020 Female5;16/10/2020 Female10;17/11/2020 Male10;18/11/2020 Female4;18/11/2020 Male9;19/11/2020 Male5;19/11/2020 Male9;20/11/2020 Male8;23/11/2020 Female4;23/11/2020 Female8;25/11/2020 Female5;16/02/2021 Male4;17/02/2021 Male3
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
0;3.3349;6.6811;15.3226;7.694;9.3146;17.3112;26.7618;6.4666;11.5754;4.2216;5.5635;18.5717;40.8263
0;3.8473;6.1821;15.6888;7.6329;9.2721;17.0365;23.8693;6.549;10.3317;3.9185;5.3277;20.5296;42.9017
0;2.9828;6.0957;15.0832;8.3012;8.8394;16.8439;23.597;6.5171;10.271;3.5492;4.9219;19.7965;40.9545
0;2.7099;6.262;15.0332;8.1086;9.9439;17.8873;22.5414;6.5539;10.9317;3.2544;5.1264;19.0487;39.9287
0;3.1753;6.3803;14.374;9.0508;9.3939;16.9835;22.8269;6.334;10.8252;3.2826;4.2233;18.5553;43.4624
0;3.123;7.0548;14.9367;10.2922;11.737;19.3287;22.9487;6.8931;10.9913;4.2979;4.8656;19.8054;39.9972
0;2.812;7.3913;14.7358;10.2575;9.9894;19.0244;19.4641;7.8208;10.298;4.5406;5.1078;21.3197;38.7977
0;3.2989;7.0874;13.8349;9.287;9.0393;20.1532;20.8031;7.4086;10.8336;4.7252;4.6298;19.456;42.2437
0;3.0997;6.7194;12.5426;8.0107;10.9432;23.3;20.7904;7.0676;10.6516;4.2437;4.5612;18.7228;39.6673
0;3.1944;6.0442;11.5682;7.6073;11.9738;23.2501;22.6405;6.3383;10.5381;4.5676;4.6296;18.8373;38.2495
0;2.6292;6.2042;9.827;7.5953;12.0764;21.4981;23.483;6.6088;10.6459;4.447;4.2453;19.4778;40.2879
0;2.6681;6.9859;9.9931;7.0622;13.674;23.9341;22.883;6.9396;10.7883;4.7795;4.0784;21.0381;39.5154
0;2.619;6.9942;10.5457;7.4475;11.5852;25.6088;24.6048;7.0529;10.9692;4.6379;4.5695;18.944;40.144
0;2.3986;7.2;10.211;8.0672;12.1395;25.2387;25.5681;7.3138;11.1235;5.3188;4.3239;18.1906;46.7932
0;2.5205;6.7638;10.9318;7.3791;11.6722;25.9244;23.8415;8.0475;10.444;4.7253;4.5225;16.4659;44.6182
0;2.7696;6.2814;8.6638;6.2909;11.4121;26.4894;25.3474;7.8308;10.7948;5.1036;4.0296;15.5273;45.5806
0;2.736;6.1506;8.7665;6.3348;9.6575;23.7208;23.3852;7.6137;12.1661;5.7227;4.1448;15.9647;50.3827
0;2.3127;5.9863;8.7959;6.7509;11.4465;24.6509;24.0222;6.7499;12.1263;5.8974;4.511;13.3634;47.5403
0;2.8827;6.571;6.277;7.2048;9.9026;24.0372;22.8001;6.4174;10.7659;4.3591;4.7116;13.4758;47.9578
0;2.4761;7.0879;6.4846;7.1354;12.1147;24.5989;20.2443;6.364;9.1033;3.7066;4.6483;14.2116;51.1628
0;2.5275;7.6624;7.5769;6.2423;10.6674;23.4786;20.2424;5.7597;8.8861;3.8578;4.6227;14.9028;46.8195
0;2.4313;7.546;7.8167;6.4325;12.0982;22.4715;19.6195;5.8124;7.9872;4.4958;4.4905;16.8983;47.2371
0;2.7446;8.1591;6.641;5.4787;10.5184;20.8914;17.7263;5.5663;7.3495;4.5056;4.3279;14.9511;48.93
0;2.821;8.6923;9.1536;4.7273;11.0414;21.174;18.4221;6.3502;7.5432;4.6346;3.8622;16.8644;45.9605
0;2.7676;9.9173;9.4716;5.6161;9.5443;21.0735;18.5115;6.425;7.3709;4.4821;3.8082;15.7944;46.0635
0;2.6441;9.4658;9.486;7.1337;9.7733;21.347;16.8505;6.1453;7.5065;3.8661;4.1496;15.7103;48.0424
0;3.0093;8.785;9.5911;7.4069;9.0167;23.0902;18.6084;6.7286;7.6315;4.2304;4.5708;17.7965;46.7825
0;2.8685;9.1789;10.234;7.8337;9.4528;23.3979;17.5451;6.2859;7.1238;4.7156;5.2236;16.2202;47.9281
0;2.9912;9.7963;11.6202;7.0394;9.5596;21.3084;16.7456;6.7542;7.5078;4.4186;5.0683;18.8407;47.916
0;2.9834;9.0851;12.4378;6.7313;10.5457;20.1831;17.6953;7.1564;9.2766;5.4439;5.0887;17.078;46.8787
0;3.1175;9.1887;12.4434;5.7683;9.2449;20.4434;18.5814;6.4142;8.9682;5.1231;5.4357;16.9796;50.2838
0;3.1206;9.1134;13.5158;6.3005;9.7988;21.137;20.2789;5.9264;7.5776;4.8309;4.7386;16.6283;47.016
0;3.1055;8.8064;11.9197;7.0749;10.2222;19.8171;23.1018;6.1944;6.3891;4.5503;4.8716;15.7048;46.0581
0;3.2912;8.9676;11.1651;6.5616;10.0757;17.8378;22.509;6.5941;5.7359;4.166;5.7103;16.9796;49.9815
0;3.3833;8.9225;10.7523;6.7119;10.8609;20.5282;25.3014;6.5292;5.9658;4.4855;5.9106;14.3245;45.1857
0;3.1303;8.273;13.5731;7.0867;11.044;23.4825;25.6141;6.4889;6.3189;5.128;6.1113;12.8061;43.4498
0;3.1915;8.28;14.2185;6.2106;10.6202;25.2216;26.4;6.1213;6.045;5.0937;5.8656;12.2758;47.1744
0;2.9289;7.258;14.3398;6.4949;10.8752;26.1823;24.4305;6.1966;6.3657;5.4911;5.5838;11.6564;43.8885
0;2.6489;8.0512;14.3555;6.2709;11.4613;26.245;24.3842;6.4709;6.5584;6.3658;7.1718;11.4409;44.4889
0;2.9082;8.2428;15.9807;5.5333;9.7401;26.2777;26.4625;7.3332;5.9675;6.8333;8.5221;11.7375;47.5658
0;2.4908;8.3869;15.953;5.4469;8.6529;27.1009;22.4178;8.214;5.5908;8.5795;9.1544;12.6564;44.0452
0;2.7433;8.4614;17.5488;6.2214;9.125;28.5553;23.8298;7.8363;5.5758;10.3279;8.5579;11.1956;42.8793
0;2.5682;8.5697;14.1235;7.4336;7.85;29.1772;25.0693;7.625;5.8529;9.7569;9.194;11.6346;44.8699
0;2.609;8.2998;10.0154;6.4033;7.6991;30.198;23.3772;7.8571;5.9642;8.7837;8.4535;10.8091;42.8405
0;2.8707;8.2505;11.0242;7.3794;7.8801;30.9581;22.9103;8.0378;6.9317;8.1885;8.4873;9.3916;46.326
0;2.6532;7.3183;14.2627;8.1282;6.7802;31.9985;21.7952;7.803;6.455;7.8725;8.3875;8.2414;43.6465
0;2.4578;7.2468;12.8512;8.4808;5.761;32.8765;17.9389;8.2395;5.6695;8.1304;9.0009;7.6373;42.1679
0;2.6143;6.6512;11.7995;8.9687;5.3661;31.8422;20.0014;9.1071;5.3602;8.2681;9.0381;7.9411;48.8841
0;2.8214;5.8411;9.4345;8.5374;7.0209;29.6391;17.8763;9.9212;5.4257;9.0164;9.345;7.7312;45.3392
0;2.8072;5.4941;7.6207;8.5717;7.0319;27.7924;17.1654;9.2669;5.3284;9.3772;9.8482;7.5431;43.5894
0;2.7679;5.5067;7.4848;7.1928;6.7485;26.8615;18.2394;8.8847;5.2663;8.7483;11.279;6.8632;47.6885
0;2.5425;4.9332;6.7033;6.1477;6.5608;26.4904;18.549;9.3311;5.4926;8.0118;11.0889;7.7421;44.6814
0;2.4152;5.1965;6.2088;4.9439;6.394;27.9384;16.9325;8.7318;5.8382;8.1848;11.0063;7.1078;43.6273
0;2.1062;5.1966;2.3236;5.663;6.2902;28.1901;15.831;9.3314;5.9933;9.1866;11.0184;8.195;44.1854
0;2.963;4.7602;2.4786;6.68;5.7085;29.3473;16.4894;10.5475;5.4297;9.7543;11.7521;7.0266;42.6721
0;2.845;5.5755;2.4477;8.5293;5.3949;28.7831;19.3678;10.0944;5.3968;9.2565;11.62;7.4395;43.2937
0;2.6844;5.5351;7.5478;9.019;5.7;25.7776;19.2851;8.8522;5.0683;10.1184;12.0605;6.9452;41.6679
0;2.3021;5.0695;9.7985;7.9021;5.4761;22.0594;16.6241;9.2453;4.7008;10.7904;12.0608;6.4587;41.2641
0;2.5116;5.6795;7.7423;6.7661;5.8097;21.9026;18.0739;9.7261;5.1302;11.1684;12.5787;6.338;45.6456
