odour stim;12/11/2020 Male5;09/12/2020 Male8;11/12/2020 Female4;11/12/2020 Male7;14/12/2020 Female2;14/12/2020 Female9;08/02/2021 Female4;08/02/2021 Male7;08/02/2021 Female8;09/02/2021 Male2;09/02/2021 Female7;09/02/2021 Male8;09/02/2021 Female9;10/02/2021 Male1
;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V;60V-30V
1;7.08;17.1167;12.4861;18.4787;24.4326;26.0234;4.5654;16.1081;12.6541;13.322;14.4126;5.0988;10.8903;16.3473
1;7.0456;15.0722;12.4241;15.9637;23.7144;28.948;4.3602;17.0333;14.7627;12.5758;16.2457;5.773;9.2707;17.2536
1;6.4327;14.1159;13.6957;16.4874;22.8339;26.741;4.1448;18.7426;14.3961;11.4721;14.4181;5.9586;7.9874;17.4554
1;6.433;13.3705;12.1971;16.767;24.4927;25.5867;4.1742;20.6008;13.3171;11.9237;15.7921;5.8804;8.1522;14.9727
1;6.3659;14.807;13.1861;19.4674;25.2526;23.971;3.8899;21.4075;12.0494;13.1202;13.6059;5.3681;9.3366;12.8037
1;6.0761;14.606;13.4607;18.9932;29.9011;25.5086;3.7854;23.4921;11.5527;13.5084;11.8852;4.9329;8.4229;14.1572
1;5.9845;14.0147;13.2809;21.5283;28.8093;25.858;3.7827;22.2862;12.8357;11.9962;11.5101;4.5162;7.175;12.8987
1;5.9957;13.8076;13.071;19.8058;25.879;26.0652;3.8904;20.168;13.7878;11.6962;12.6113;4.5413;6.3848;10.7714
1;7.3013;13.6963;15.0207;18.0561;22.4143;26.3297;3.7578;17.5728;12.7047;11.1697;13.9425;4.1708;6.513;13.1951
1;8.0029;13.1093;15.0941;15.4857;20.9159;29.6196;4.0577;18.4851;14.4323;10.3689;15.9467;3.9743;8.4202;12.6548
1;7.4889;12.2082;13.9061;16.7123;19.148;30.178;4.1279;20.1729;14.7045;10.9582;15.8815;4.0134;7.8782;13.4802
1;7.2796;11.5819;12.249;18.6869;24.0632;27.6641;3.9978;20.2409;13.6641;11.3002;16.59;4.0578;8.8746;11.8779
1;6.7809;11.9942;11.8808;18.3347;28.449;26.2669;4.6596;19.927;14.5633;11.507;16.3903;3.9937;9.1569;11.1418
1;6.6455;12.0592;10.2562;20.9327;26.2354;24.985;4.8125;20.6747;13.851;10.284;17.7065;3.9625;7.9206;12.4414
1;6.3731;11.0484;9.3039;21.0842;24.5633;23.4287;4.5592;19.632;13.8891;10.9104;18.006;3.8028;8.8788;13.4425
1;6.4521;10.8567;10.0674;21.6417;21.8939;22.704;4.2204;19.9426;15.5918;10.2847;17.04;3.6393;7.5473;14.6104
1;5.9371;10.1514;11.9719;23.0105;20.2612;21.8579;3.9824;17.8484;15.128;10.5535;15.2785;3.7712;6.8059;14.484
1;5.9371;10.2705;11.4316;20.1036;18.2637;21.5489;4.4704;17.5452;13.0327;11.378;16.3293;3.6165;5.8939;16.5367
1;6.6667;9.7338;12.4013;20.2547;16.8951;21.9068;4.7238;17.5295;12.5781;9.881;16.4647;3.6083;5.2677;15.7985
1;6.4285;9.9911;12.4848;19.6009;16.0044;20.9674;4.5245;16.4579;13.0022;9.25;16.7504;3.6981;5.7329;16.8194
1;7.0198;9.6234;10.9608;18.2211;15.2026;19.4585;5.0795;15.1964;13.9641;8.2976;15.0887;3.6628;5.2502;14.9985
1;8.0566;9.4856;10.1191;14.9628;14.4658;21.9498;5.4138;15.7584;13.7063;9.7899;13.9923;3.9637;6.4666;14.9068
1;7.3165;9.2947;11.0496;17.9418;14.4371;21.1706;5.0987;17.2288;12.897;10.2664;12.9397;3.7721;8.0795;15.6813
1;7.0091;10.1257;10.1922;20.3636;13.527;18.7022;5.4509;16.3868;13.07;10.863;10.8746;4.1621;8.3107;18.6309
1;6.6911;9.8589;12.2297;15.3825;13.5767;17.6006;5.0819;16.6725;12.4327;8.805;11.8739;4.4134;7.3575;16.7579
1;7.7022;9.4844;12.8672;14.6342;15.1124;16.1775;4.6403;15.8785;12.1263;10.2806;11.8244;4.1397;7.5137;17.0915
1;7.7538;9.8442;11.152;17.6521;14.8648;16.2098;4.5972;16.4103;12.9134;9.7248;13.8056;4.7603;6.3096;17.093
1;7.792;10.0054;11.4287;18.6948;14.5397;17.0585;4.4349;16.9327;15.0982;9.9402;12.5908;4.4324;6.5143;17.3701
1;8.2287;10.9657;11.2763;18.5871;16.2657;16.3452;4.092;18.4541;14.3175;9.0016;12.4844;4.4793;5.9358;16.5693
1;8.2905;10.5854;12.1581;24.0525;15.8596;15.4933;3.7229;17.7943;15.1645;9.7463;13.4198;4.2656;6.3913;15.9935
1;7.8329;9.7984;12.3371;21.3231;15.0676;15.2092;3.7623;19.466;13.7699;8.1804;12.3922;4.5298;5.6731;17.8466
1;6.7375;9.6653;13.7519;23.9992;15.0339;16.6135;4.6815;19.0564;14.6587;8.2011;13.1936;4.4173;6.3308;16.4731
1;7.8473;9.709;14.4882;21.3726;13.9354;16.1321;3.9747;17.4959;15.5693;9.5868;12.8801;4.6394;6.897;17.2355
1;7.9818;9.3268;13.6979;21.0017;13.2067;15.1277;4.5344;15.9035;15.2037;10.3546;16.0233;4.49;6.5371;15.5478
1;8.0828;10.3926;16.3877;20.4442;12.9902;14.8449;5.1372;15.0355;17.6781;10.6672;16.3033;5.1124;8.3259;15.1939
1;7.5286;10.3516;14.925;23.1264;14.1448;13.9529;5.3479;17.7806;18.4297;10.5154;14.1848;4.9398;7.2078;13.6313
1;7.6219;9.5113;13.7599;20.8433;17.0142;13.7115;5.1003;16.7593;17.7501;8.3594;13.1259;4.8898;6.1877;15.6504
1;8.0029;9.8795;16.7717;20.7223;15.4935;15.2149;5.1451;17.1191;16.3548;8.5207;10.9385;5.0627;5.5715;14.1378
1;9.0422;10.4481;18.2083;19.6562;14.3404;14.6593;4.9436;17.9743;14.3795;8.1987;10.3348;5.2781;7.4499;14.1399
1;9.6368;10.4185;19.4927;21.7792;15.8452;15.787;5.1808;16.7858;13.547;9.5858;11.69;5.0983;7.9488;16.9755
1;9.4795;10.8688;21.8959;19.1882;16.0534;14.5728;5.2854;17.5041;16.0425;8.526;11.5948;5.8083;8.8857;15.375
1;8.8265;10.6805;21.642;19.312;18.7303;16.0898;5.4024;16.2969;14.9999;11.4339;13.638;6.0468;8.9977;15.8162
1;8.2499;9.877;22.5814;16.8809;20.7242;14.7688;5.9362;17.0963;15.7466;10.4523;14.1959;5.679;8.7276;13.7216
1;9.0831;9.7271;20.0063;15.8179;21.1574;14.6568;5.3164;18.0623;17.411;11.4172;14.6557;6.1534;8.6228;14.4342
1;9.2184;9.1257;20.6;13.9669;21.8806;14.2374;4.8918;17.8643;16.8422;10.1963;16.5947;5.7507;8.8799;13.9784
1;8.9913;10.8424;18.5674;14.7916;21.784;16.9675;4.9014;17.4403;17.1504;11.4365;15.3831;5.8288;9.2752;11.7086
1;9.878;11.3076;18.2276;17.0412;25.1702;17.6617;4.5655;19.4292;18.0244;10.462;15.3671;5.8399;8.8203;13.9184
1;10.3279;10.5843;16.8602;17.8674;23.6784;19.2448;4.2232;19.299;16.8115;12.7112;13.0203;5.9221;8.7172;14.9426
1;9.6655;10.0267;16.0836;17.6213;22.5201;17.5622;4.5998;21.5555;19.4071;10.927;14.8249;5.7858;9.1663;16.9815
1;8.6659;10.3132;15.9032;17.9183;23.0839;21.724;4.9422;20.6108;17.6809;13.0016;14.73;5.1464;9.3498;15.11
1;8.3126;10.8638;15.4423;15.7673;20.7976;23.9169;4.9924;20.5678;16.6803;10.3237;14.5644;5.2991;11.4818;13.8324
1;8.3556;10.3851;13.2937;13.8551;18.9183;27.6328;4.6208;21.0894;14.8946;12.6269;14.9018;6.0903;12.3335;15.8573
1;11.2104;11.0375;16.0482;15.4419;17.9175;28.8619;4.5369;20.9208;15.6301;10.7802;14.4848;5.7408;11.7494;16.1202
1;10.6436;11.8635;15.94;14.7799;19.4208;27.6357;4.035;19.7334;16.7534;11.2868;14.8762;5.5813;11.7011;16.169
1;10.0431;13.4525;16.8972;14.438;18.2215;27.7777;4.4961;19.0035;17.0018;10.559;14.8698;5.2496;11.2911;16.0968
1;8.9717;12.742;18.4128;14.9531;16.9256;34.0628;4.3195;18.4178;16.582;12.2802;13.3304;5.2224;10.6282;14.1913
1;9.3977;11.7602;17.9545;15.5702;16.0625;36.002;4.7116;21.424;15.1108;11.3507;14.9495;4.8873;11.5504;14.6418
1;8.8433;11.0808;16.8901;14.6501;15.2338;37.5232;5.3152;21.9036;14.5424;12.9651;15.194;5.1528;11.494;12.411
1;9.4438;11.5467;17.8655;17.7137;17.8862;35.0908;5.1234;20.3905;14.7516;14.0633;14.9431;5.2614;11.1189;13.3059
1;10.0459;11.0648;15.5946;15.9171;18.5126;35.3091;5.0889;21.4763;13.5038;16.5599;16.1758;5.5041;13.4693;13.7091
1;9.6941;10.5997;17.0863;15.0645;17.2897;37.8705;4.6468;19.5584;12.8849;16.2923;16.3149;6.2001;12.9993;14.7979
1;8.6831;10.446;17.501;12.8935;16.1491;38.0005;5.4994;20.4706;11.5391;15.1137;15.2828;6.4088;10.9565;16.4689
1;8.5614;10.5772;17.2625;13.2953;15.1491;38.8394;5.5323;19.5566;10.9108;13.7839;17.0533;6.2248;11.4615;16.4104
1;7.8263;11.7949;14.7701;13.3987;13.739;41.0111;5.3378;19.7512;10.9374;13.7618;18.5257;6.4968;11.727;13.8868
1;7.584;14.5724;17.1169;12.7232;15.4135;41.387;4.8235;18.7158;11.7347;13.7413;16.6193;5.8322;12.9551;14.4757
1;7.261;13.6328;20.2062;11.119;14.837;37.2295;5.4421;21.2821;12.3585;15.2338;16.2796;6.1809;12.2495;13.41
1;7.121;12.8438;18.6118;14.4348;13.8941;36.6215;6.2184;19.8833;14.3876;13.9599;21.5421;5.9977;11.7752;15.3061
1;6.9337;12.8829;15.6878;12.8439;13.3896;34.6581;5.8925;19.8937;14.2032;11.1884;21.3915;6.0627;10.6352;14.0349
1;6.8391;12.0994;16.2218;14.4109;12.7826;34.2827;5.6292;18.8099;13.5187;12.842;24.7519;5.9783;10.9159;14.959
1;6.6784;14.6094;16.8075;15.2263;12.3254;36.8804;5.8276;18.5357;12.4172;11.2172;24.1351;5.5157;10.4357;12.934
1;6.6198;15.5385;18.8016;15.5876;12.9426;31.5016;6.9103;19.0363;12.9414;11.8503;20.8645;5.8462;12.1337;14.5314
1;6.519;16.1162;17.7363;14.1307;13.4425;35.2111;6.8078;18.7546;13.0193;10.8295;17.5875;6.1117;10.5867;11.8594
1;7.4456;17.0574;20.3388;13.67;13.1664;38.5485;6.5737;18.2822;11.8362;11.6146;14.8793;5.9722;9.9755;14.7873
1;7.6684;15.4283;21.2103;13.2946;15.3299;38.0303;6.3308;17.6209;12.9275;9.4226;15.7974;6.2397;8.6;14.6172
1;6.6138;16.2322;20.4074;11.4807;16.2712;36.6887;6.2609;18.6274;15.2662;10.0968;15.6895;6.2057;7.4604;15.654
1;6.783;15.4689;21.1836;13.6636;18.0189;36.6278;6.33;20.9143;14.7663;11.3543;15.5902;5.8302;6.3591;12.6049
1;7.2814;15.6972;21.3173;11.7287;17.3763;33.1873;7.2616;19.5631;13.6729;14.1921;17.9061;5.7877;6.1304;13.2091
1;9.2697;14.0927;20.4268;11.6936;15.9924;30.5386;7.0167;17.8875;13.593;13.292;17.3572;5.6357;5.5929;12.6599
1;8.8592;15.1302;17.1141;9.0049;15.1458;32.0702;6.5266;16.6337;13.1873;12.8957;18.9487;5.5919;6.3086;15.6751
1;8.6262;15.3929;18.1671;11.0477;14.4202;31.096;5.7472;15.5402;13.9827;12.1775;18.5425;6.1764;6.7076;13.0123
1;8.8637;14.2505;18.2466;11.1965;17.6658;32.0314;6.0316;15.7412;13.1115;12.0122;19.2844;6.1911;6.3688;16.3859
1;9.4624;15.1651;16.019;11.4121;20.5453;33.3019;6.1412;15.1324;11.906;10.1354;15.9799;5.7168;5.3987;14.8578
1;9.0753;14.8039;13.8159;10.572;19.094;32.5091;5.9909;13.7751;13.4196;10.4087;21.5408;5.8178;4.9493;15.0047
1;8.8099;15.6962;12.3884;11.1879;18.0025;34.0342;5.8164;14.9739;14.3596;8.8557;18.2002;5.9967;4.7078;12.5663
1;9.795;15.2308;11.018;10.0198;16.7312;32.425;5.3656;13.9505;14.8598;11.8286;16.2627;6.1596;5.4476;15.8121
1;9.764;16.1631;12.7466;9.8178;15.7449;35.182;5.1069;15.3301;13.6303;9.8746;15.0099;5.4645;4.9938;13.7179
1;9.141;18.2261;11.8053;10.635;19.2728;32.9127;5.3751;16.2753;15.6281;10.0731;13.6753;5.0945;4.7213;15.3073
1;9.9159;18.9425;12.5759;11.9238;18.9539;36.5135;4.8683;15.3696;15.7814;7.7579;11.4868;4.5891;4.297;14.6167
0;10.5389;19.5216;13.843;13.6346;18.5779;35.9189;4.9163;16.0406;14.6273;8.98;11.1187;5.1592;4.7083;13.9662
0;10.8236;20.7747;12.8048;15.0813;21.6102;37.4954;4.5608;17.1651;15.0934;7.2584;10.9355;6.0083;5.0063;14.9849
0;10.388;24.1282;12.5582;15.7984;19.2601;36.3258;5.3089;17.0063;16.4105;10.2898;12.0413;5.7723;4.2804;16.1239
0;9.5411;22.4475;11.2542;16.0662;17.8352;32.1792;5.5957;19.4294;16.3531;8.6338;11.8917;5.4995;4.356;14.1328
0;8.6996;20.4174;12.934;17.5765;18.33;34.9675;5.412;17.3929;15.5255;10.8338;11.2716;5.5095;4.2896;14.8806
0;8.3188;22.2375;11.2847;16.4083;17.7001;32.8526;5.0557;15.8677;15.7357;8.5993;10.8809;4.946;5.4962;12.7875
0;10.0325;25.1846;10.1845;14.2391;19.5869;32.9694;4.8733;15.0599;13.7222;11.451;11.485;5.3556;5.6926;15.9325
0;9.239;24.3007;11.1455;14.4544;18.6407;31.4456;5.3981;16.1015;15.3638;10.661;10.1973;5.7171;6.9554;15.2124
0;8.6049;22.5618;12.1081;12.5911;20.6056;34.2944;5.2811;17.0752;14.1666;11.5779;11.0435;5.8328;6.155;15.7685
0;7.9928;21.975;14.4958;15.3244;19.0505;37.2732;5.0993;15.7355;16.3729;9.0666;11.1881;5.4598;7.6789;16.8832
0;8.1952;22.8355;15.4367;13.6278;16.6325;32.5789;4.8334;16.3876;15.5217;9.4941;15.579;5.1575;7.9117;19.4122
0;8.3657;21.9739;14.6683;12.122;17.2665;33.0315;4.8755;15.9038;14.0888;9.0185;16.1503;5.3206;8.07;20.6188
0;8.2473;23.3293;14.5828;12.8164;16.9946;30.6877;4.4603;17.0889;15.27;10.4013;14.6213;5.6666;6.9326;19.5854
0;9.2411;24.1654;14.2203;13.453;20.949;34.193;4.0262;16.8747;14.4291;10.6319;13.0603;5.2324;7.521;18.9332
0;8.7376;24.705;15.592;15.2923;20.203;32.0131;4.2244;18.0865;14.1463;10.8522;17.4688;6.0017;8.6204;18.1996
0;9.6877;26.1654;15.3614;15.8742;18.7872;34.4783;4.6596;19.536;15.4966;10.2257;14.7311;5.1621;10.3769;20.3832
0;9.726;24.3574;14.6563;19.1164;22.0574;33.4691;5.0685;19.0562;13.9371;11.5265;16.3567;5.1672;10.4513;18.9641
0;9.3882;25.2713;15.7576;20.6876;23.4835;32.3435;4.8135;18.4826;13.5826;11.108;15.8893;5.5796;8.8047;17.6784
0;9.7126;23.0761;14.9607;19.7416;21.8962;26.9491;5.036;19.1575;13.9818;11.5894;15.7333;5.1721;9.2545;15.9583
0;9.0308;24.6175;14.1188;17.4073;20.1993;29.3148;5.6106;19.7991;12.8719;9.595;14.7979;5.4821;10.5147;18.4794
0;8.4974;23.5065;14.942;18.3066;20.7494;26.3576;5.3718;18.1049;15.3117;11.718;14.9234;5.623;11.5464;18.3286
0;8.8747;22.2943;12.9803;18.8451;19.7384;33.1368;5.0058;17.7407;16.7557;10.2077;14.944;5.4822;11.1216;19.9703
0;8.6411;23.245;12.4436;18.9573;19.2232;28.8618;4.8373;17.3162;17.5164;10.1555;15.6255;5.6171;12.209;19.8113
0;8.9774;19.419;12.2838;16.3874;20.6848;29.9543;5.3424;16.6192;17.5188;8.1121;13.6347;5.5978;11.4726;19.4955
0;9.5178;18.7504;13.0704;19.6973;23.4257;30.3983;5.1239;16.9151;18.187;10.0947;13.2468;5.1591;11.1901;14.7134
0;9.7706;19.3782;12.5998;18.6978;23.7529;34.4168;6.0222;15.5879;18.3137;9.1921;13.7809;5.4678;10.4216;13.9987
0;10.6184;18.8861;13.8821;19.4334;22.0359;32.6244;5.5803;14.3361;18.5706;10.0619;15.86;4.9799;12.2055;15.6512
0;12.2157;20.1539;14.868;19.1191;21.7896;33.1613;5.1032;15.0675;17.6952;8.1371;14.4747;5.3249;11.5097;17.3792
0;11.5635;23.4592;15.8314;22.2019;21.673;36.2437;5.9811;16.0188;17.3242;8.8827;16.3504;5.316;10.1739;25.4457
0;12.0961;22.27;15.6281;22.8209;24.6636;35.4509;5.8031;15.8569;21.3104;8.2787;15.2486;5.196;10.2771;15.5944
0;13.3507;20.6306;15.8341;22.2441;23.1213;35.8675;5.4168;17.1782;21.3843;10.2025;17.5885;5.1287;10.965;12.8451
0;12.4466;20.2743;16.2646;22.1564;20.1912;29.9834;5.6696;17.0769;20.208;8.391;17.5432;5.8749;11.8883;15.129
0;13.2707;17.4901;14.8848;23.8161;23.6046;33.9601;6.0059;19.1076;18.8968;10.1272;17.7894;6.03;12.6946;14.3173
0;13.5658;15.8376;16.4336;19.7054;22.9888;30.5174;5.4933;19.3217;17.6913;9.2738;17.7232;6.0384;11.3497;14.3679
0;13.9798;15.2879;14.6148;18.431;21.0241;37.1519;5.2112;17.8879;17.355;10.938;19.4235;5.7697;11.0649;16.993
0;13.4347;13.1158;16.2015;18.4386;21.0399;38.8841;6.0011;18.9007;19.3573;9.8336;19.0085;4.9305;11.7486;13.447
0;14.6677;12.9763;15.2189;18.695;23.7635;40.1306;5.3429;19.5972;19.0808;10.7859;17.1413;4.8285;10.4723;11.9894
0;14.5636;13.9669;15.4648;16.3435;24.1961;35.0231;5.6966;22.1983;19.5472;9.345;17.6014;4.5286;12.7535;12.1926
0;14.16;13.8646;16.825;15.5888;25.3398;36.5619;5.7137;20.6453;19.3508;10.5387;20.2144;4.3459;13.1187;11.67
0;13.8867;12.8073;17.6432;12.751;24.0434;33.2617;5.8003;18.4957;17.0226;9.8777;20.7135;4.2439;11.3273;13.3647
0;15.8527;12.3594;19.0713;14.234;21.453;34.785;6.1395;19.4359;16.5125;10.2161;19.8916;3.9885;10.4987;12.0335
0;17.2984;11.7367;16.65;15.0666;22.4063;34.8184;6.4835;17.8923;18.9301;8.1238;18.7432;3.9877;10.8598;10.7296
0;16.0145;11.3958;16.8323;13.8653;23.7427;38.1477;6.8223;16.5845;19.1562;8.8804;16.847;3.8732;9.5496;11.7688
0;14.5126;10.7347;18.8255;14.0138;22.0199;38.3414;6.5059;18.5469;19.6799;9.4159;15.2612;3.8331;9.2524;11.5022
0;14.9475;10.1225;22.0013;14.9968;25.4751;36.8714;6.6584;19.2438;18.488;10.6188;15.7159;3.7844;8.9545;10.8598
0;15.8835;10.1058;18.414;13.8413;28.6511;30.8252;5.8535;18.6762;16.7139;9.3754;13.6181;4.038;11.1112;11.5864
0;15.1122;9.8792;15.3881;14.2627;29.4068;27.3878;6.4955;16.5889;15.5183;10.6883;15.5022;4.2557;9.7879;12.2336
0;16.4715;9.8612;15.1523;12.7754;27.1567;24.3371;5.815;16.3057;14.3035;10.1775;16.4647;4.1537;8.7258;11.3632
0;17.0441;9.8005;16.5938;11.9298;27.9604;21.2141;5.6315;18.5777;15.9342;12.7029;18.1926;3.8514;9.3883;12.0147
0;18.9752;11.1994;15.7833;12.3846;31.7756;20.474;6.7607;17.3075;16.6461;11.6705;17.6425;3.9079;9.6715;9.6307
0;19.2739;10.851;15.5954;14.0199;29.6539;18.4658;5.9795;16.9187;15.6611;12.889;18.8236;3.7896;7.3976;11.3653
0;18.1771;12.5348;16.8404;14.1125;28.8358;20.7351;5.5926;17.5006;14.3858;11.9502;18.9246;3.8932;6.7464;10.0552
0;18.6336;12.4587;18.3349;13.1591;30.8552;18.6169;5.7926;17.7669;13.5996;13.4456;19.3295;3.8131;5.9764;10.7727
0;16.8321;13.0524;15.7707;12.1321;28.2395;18.0773;5.9718;19.378;14.3689;12.6301;20.3497;3.6083;5.7156;6.8334
0;18.6018;11.7475;13.7628;11.6167;28.5185;18.6355;5.615;22.7132;15.0757;12.326;21.6656;3.485;4.8963;8.5823
0;16.8734;11.4737;13.2453;13.7832;26.4463;19.4806;6.3354;20.9171;14.1713;14.033;19.985;3.7882;4.8479;8.657
0;17.0533;11.1411;13.3478;12.9925;24.0766;20.0212;6.2142;19.9507;13.5605;12.464;18.5723;3.8847;4.8511;8.6674
0;15.5419;10.9251;14.6414;11.971;21.8822;23.4135;6.3793;20.1524;12.9263;16.395;20.2613;4.0516;4.9776;9.7031
0;15.987;10.5609;13.4023;13.0675;23.4958;21.7796;6.3146;18.6349;13.389;13.7917;18.0705;3.9319;4.3929;8.4816
0;14.7607;10.5106;15.0068;11.7249;22.0148;21.8162;6.3482;17.6773;12.8069;14.3602;16.976;3.7514;4.1921;7.3252
0;13.4379;9.3148;14.7518;13.8303;20.6833;20.6673;6.2135;19.8315;14.6348;14.216;19.323;3.8152;4.2902;8.1348
0;13.0213;10.9045;15.7341;15.3097;26.1417;22.8579;5.416;18.4616;14.6773;14.9562;18.3941;3.5452;4.4297;7.8617
0;11.825;11.0059;15.8436;14.2349;27.9653;22.414;5.229;19.1535;16.1128;15.0113;17.1841;3.674;4.4784;7.6334
0;11.1866;10.8747;15.0697;15.8131;27.621;21.3755;5.1254;19.8392;16.3152;13.523;19.4186;4.0872;4.5278;7.6275
