odour stim;16/11/2020 Female2;17/11/2020 Male1;17/11/2020 Male7;18/11/2020 Female1;19/11/2020 Female1;20/11/2020 Female1;20/11/2020 Female6;23/11/2020 Female1;25/11/2020 Female1;16/01/2021 Female1;16/01/2021 Female2;17/02/2021 Female1;17/02/2021 Male4
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
1;5.4996;14.4276;10.4466;6.6968;13.5749;12.8502;8.6387;6.1792;3.1035;5.7016;27.4969;13.1833;24.1131
1;6.2639;13.315;10.6485;6.6131;12.8162;11.8854;8.6122;5.5088;2.95;6.2081;25.2157;13.7229;23.4018
1;6.6562;11.3235;11.1155;7.178;14.7737;13.7012;7.7957;6.4072;2.8242;5.9736;22.8821;12.9926;22.1915
1;7.0929;13.2211;10.7269;7.6635;15.0498;14.5487;7.0266;6.1193;2.5041;5.8789;22.6206;11.7661;21.2909
1;7.2461;14.2269;10.0203;6.0151;15.0946;13.5691;7.2713;5.889;3.3851;5.0901;23.2948;10.3577;19.7293
0;6.5606;11.6853;9.4247;6.936;14.2334;10.9052;7.6092;6.6978;4.1688;5.4524;23.6776;9.8002;18.8178
0;6.6378;9.552;9.6604;7.1317;14.4245;9.0398;7.9289;6.0432;4.2568;5.5828;24.0414;9.0678;17.7187
0;6.86;8.9967;9.1427;7.8793;12.6321;8.8899;8.5575;5.6491;5.1823;5.525;22.6475;7.8137;16.0221
0;7.3254;8.9939;9.0948;8.8228;10.8963;8.1802;8.232;5.809;5.8839;5.5296;22.7004;7.2334;16.4293
0;7.0162;8.516;9.8335;9.7534;11.0554;8.5106;8.5858;6.2772;6.1875;5.4832;22.8492;7.5528;16.0201
0;6.5304;8.5078;9.1461;10.2194;10.7537;9.1553;8.7674;6.4103;6.3036;5.0619;22.5709;7.6895;16.2146
0;7.2873;8.6236;8.5232;9.0862;8.449;9.1586;8.6456;5.2117;6.424;5.0576;22.8709;7.0742;15.0639
0;6.404;9.0078;9.1834;8.5662;9.6359;7.7957;8.5562;4.4249;5.7499;5.5019;20.7026;7.5785;13.4297
0;5.1512;8.2818;9.2947;6.5197;12.1127;7.6135;8.0665;4.8201;5.2551;5.9913;18.1966;7.5242;12.188
0;4.9488;6.7374;9.7132;5.1232;11.9073;7.1391;9.7291;4.3717;4.7975;5.7148;20.9248;7.4716;11.8004
0;4.5805;6.5211;9.3083;4.7922;11.8175;7.2816;9.9653;5.1891;3.9877;6.0904;21.4478;7.338;11.6345
0;5.2931;7.3122;8.8949;5.3326;12.3513;7.2789;9.7537;6.4577;4.437;7.1548;19.5713;7.2143;10.7496
0;4.6826;9.3503;8.7052;5.5089;13.9366;7.9041;9.0699;6.2266;3.93;6.5688;17.482;8.0125;10.8088
0;5.0607;11.8897;8.9518;6.1558;14.4831;8.4461;8.303;6.6853;3.7484;6.9715;16.8191;7.444;10.9977
0;4.5122;13.7277;8.6357;7.141;14.5202;7.127;8.039;6.5098;3.5072;7.8289;15.3956;7.1916;11.5604
0;4.1332;15.0847;8.9246;8.5182;15.8838;7.6247;8.2829;6.199;3.6734;8.4147;14.9599;8.2141;11.2641
0;4.2958;13.2801;8.9583;6.8996;16.268;7.8151;8.6312;6.2322;3.0831;6.3834;15.3069;8.9771;10.8919
0;4.0051;12.4758;9.2584;6.3246;15.9582;7.7858;8.8573;6.7821;2.9194;6.2913;15.2064;8.2675;10.5783
0;4.1133;12.1397;8.6806;6.7189;15.6912;8.9973;8.7776;6.9748;2.8115;7.0031;14.6363;8.2862;10.4337
0;3.6841;13.7202;8.4225;6.5521;14.5307;10.6581;8.9906;8.5526;2.5708;7.8419;13.7032;8.5183;9.8988
0;3.5193;15.2907;7.384;6.9639;14.5256;11.3054;9.0279;8.0813;2.0653;6.8535;13.2495;8.4193;8.9162
0;4.1072;12.4387;7.9293;8.1559;12.2458;11.357;9.9965;8.5081;2.4337;7.8083;14.1549;7.9252;8.4738
0;3.5398;13.2554;8.8199;7.5688;11.3336;11.9458;10.0362;9.3887;2.1976;6.5837;13.2288;8.0936;7.9981
0;5.0287;14.7641;9.1757;6.9697;11.187;11.3731;8.6621;10.1891;2.1758;7.0616;12.135;7.2067;7.6605
0;4.4991;15.6454;8.796;6.9136;12.4576;11.7373;8.2055;9.6231;2.1934;7.0881;11.1743;7.8101;6.9645
0;3.9605;15.1941;9.4372;6.4863;12.7092;11.1975;7.7925;9.9739;2.2008;6.9725;10.4792;8.2737;6.5666
0;3.821;13.5652;9.8385;5.8075;13.0838;10.9105;7.9867;12.2157;2.3286;6.9723;9.4052;8.3732;6.0879
0;4.6528;14.0338;10.1178;6.3453;13.2016;11.7595;9.116;12.9721;2.2811;5.8661;10.3955;8.0755;5.7614
0;4.6425;12.8896;8.9299;6.8471;13.8654;11.819;10.3536;12.6352;2.0311;5.4507;10.0757;8.0751;5.9815
0;5.2135;12.5819;9.1059;6.0435;13.4191;11.1316;11.089;12.2351;2.5678;5.611;10.7972;8.2323;6.0098
0;4.8299;11.8076;10.1129;6.526;15.6475;11.8786;11.6169;11.6311;2.2654;5.2477;9.889;7.9845;5.8647
0;3.9172;10.7749;9.769;5.4266;16.7866;12.253;12.0084;10.578;2.3569;5.7833;10.7122;8.3184;5.2641
0;3.9705;11.2067;10.158;5.2336;16.0419;12.3673;11.5592;10.8486;2.309;5.5171;9.7204;8.0508;4.9663
0;4.1653;10.7788;9.8703;5.1892;16.8897;13.2736;10.627;11.6142;2.2713;4.9208;10.339;8.0296;4.5944
0;4.6046;12.4116;10.6903;4.6656;18.4138;11.3693;11.2467;12.1287;2.1323;5.1331;10.0005;7.4506;4.4379
0;4.5614;12.8033;10.2558;4.3449;19.7426;12.3796;10.9642;12.7682;1.9979;6.0636;10.6361;8.341;4.7306
0;4.4053;15.0373;9.7329;4.346;21.7509;11.2252;11.1477;13.7764;1.9697;5.637;13.3469;8.3296;4.0617
0;4.7335;13.8586;8.7107;4.3636;21.7935;11.1696;12.3139;12.1199;2.7216;5.1119;16.4238;8.4001;4.1514
0;5.6782;13.9261;8.6174;4.1864;21.8617;12.9341;11.4932;11.7815;2.5873;5.4626;18.2171;8.4985;4.7904
0;5.9062;12.8098;9.3228;4.0435;21.5918;13.4791;11.0428;11.7301;3.4469;5.0982;21.136;9.7231;4.6098
0;6.1239;13.8409;9.6444;4.2919;22.1594;15.2127;10.6344;11.9751;3.6796;5.3695;23.7912;10.198;4.0049
0;5.3236;14.8464;9.7702;3.9953;23.5542;15.1363;12.1769;12.2695;3.5518;5.278;23.9733;10.2588;2.6209
0;5.686;16.5165;9.2817;4.4594;23.8902;16.4656;12.4164;12.6433;3.1065;4.8554;25.1536;11.4782;3.5665
0;6.05;16.0812;9.4748;4.5238;26.6202;14.972;10.9742;13.2083;3.1112;4.9857;25.101;10.9878;4.5206
0;6.6654;14.7021;9.2135;3.5511;27.5135;16.0712;10.6712;13.9075;3.6852;4.3215;23.2763;10.2161;4.8058
0;7.0491;13.6894;8.6839;3.7177;27.4587;18.3613;9.3814;14.8697;3.4567;5.0849;21.926;9.7661;5.018
0;6.0945;13.3753;8.9918;4.0836;28.3607;18.6174;9.1786;15.1147;3.426;5.2835;21.5469;9.9277;4.8737
0;5.8072;14.9409;9.0862;4.1215;26.9413;16.7188;10.5761;15.1043;2.5871;5.2204;21.3666;10.6963;4.3852
0;6.3007;13.8155;8.4868;3.9026;27.2808;15.3565;10.6529;15.8463;2.6022;5.6293;23.1591;10.607;4.6093
0;5.4377;12.8904;8.3907;4.2088;25.1693;13.015;11.3308;16.9455;3.0957;4.8366;24.6815;11.5257;4.1912
0;5.4509;12.491;8.8473;3.5523;24.9302;12.1895;13.4218;15.2258;2.6296;4.5393;25.204;11.2587;4.0906
0;5.5095;12.1035;8.4408;2.9722;23.992;10.6178;14.5937;15.9764;2.3089;4.8861;25.318;12.1206;3.8897
0;5.997;11.9993;7.7089;3.6511;23.5633;12.5273;15.3326;14.0692;2.9646;5.4793;24.3713;12.8663;4.2509
0;5.053;11.2578;8.6332;3.6534;22.9992;13.5681;16.8097;13.1789;2.5308;5.9805;23.5806;15.2643;4.6015
0;5.3521;9.5394;8.1642;3.0917;22.1053;14.0319;19.1441;11.6261;3.0849;5.4051;23.5408;19.2046;3.6862
0;5.3224;8.8067;8.2421;3.209;20.2996;12.4017;20.0116;12.4827;2.7936;4.3517;21.9372;21.8476;2.7333
0;5.5156;7.7566;7.9786;3.8055;20.1757;10.5612;20.5487;13.1176;3.0654;4.9611;21.043;23.6584;2.6497
0;6.5292;7.9152;7.8226;4.3635;18.2513;10.0748;21.7899;13.0987;3.5065;4.8252;23.1824;23.6986;2.9005
0;6.9301;7.6848;7.5727;4.4495;16.1029;9.439;21.8755;11.4641;3.4717;4.9188;23.2921;23.3468;3.7891
0;6.7204;8.7644;8.6213;4.556;15.0361;10.9893;22.8646;9.8931;4.5419;5.3481;21.33;23.3512;3.9282
0;7.2105;7.8289;9.3576;5.5347;13.2084;11.1756;23.5327;10.2226;4.3561;5.3499;18.3833;22.5125;4.1827
0;6.4133;7.4102;8.8564;7.0077;13.2143;11.9685;24.1262;11.1657;4.8831;5.2246;19.8396;23.1314;4.02
0;6.6998;8.2608;9.1013;7.7244;13.1547;12.8566;24.5605;11.8481;5.2235;4.7551;17.8541;22.4656;3.8623
0;7.2442;8.2202;8.0751;7.5357;12.5091;13.7395;24.0004;12.4145;4.7963;5.1601;17.3912;22.8308;3.9521
