odour stim;12/11/2020 Female1;12/11/2020 Female2;12/11/2020 Male7;12/11/2020 Female8;13/11/2020 Female2;13/11/2020 Male1;13/11/2020 Male5;13/11/2020 Male6;13/11/2020 Female11;11/12/2020 Male2;15/12/2020 Female2;08/02/2021 Male6;08/11/2020 Male4
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
0;6.8964;10.6111;9.6781;8.8385;7.5105;5.0032;16.9421;4.4545;8.3774;5.3603;9.552;17.2395;13.4614
0;6.4911;10.6138;10.5415;10.6602;6.0828;5.1949;17.3571;4.2438;10.2467;4.9242;9.6667;16.6676;12.4206
0;5.975;10.8073;10.7525;10.2066;5.6704;5.6698;16.0623;4.7951;10.0837;5.2335;9.0422;15.1471;13.2216
0;6.1053;9.1472;10.2757;8.9633;5.0248;5.2124;17.4966;4.3742;11.0888;5.7054;9.467;13.7229;13.4127
0;7.3601;10.1588;11.1275;9.6791;5.4107;5.3304;15.5382;4.6978;10.3608;6.2869;9.9522;14.0606;12.3108
0;6.2024;10.7066;11.0302;10.619;5.1686;5.2569;17.9433;5.6227;10.4619;6.6281;10.4818;12.8115;11.7247
0;6.9615;11.1821;10.9508;9.6466;4.6053;5.6955;17.7907;4.8592;10.2477;6.63;9.5097;13.6797;12.7374
0;5.9617;9.4273;12.338;9.3638;4.9222;5.9777;20.8592;5.2248;9.6728;7.3516;9.0201;13.8255;13.5745
0;6.2874;9.8899;12.8389;10.0901;5.4011;5.8415;21.3387;4.6716;9.629;6.7276;8.1253;13.1045;13.9847
0;7.1716;11.1086;13.1988;10.7555;4.8021;5.3912;18.0142;5.0469;10.3453;6.4997;8.9933;15.5128;15.293
0;5.7423;10.1891;12.9056;10.4574;5.8666;6.4905;17.7464;4.6634;10.79;5.8779;9.9894;16.1582;15.9195
0;5.8019;10.1647;13.2328;10.5785;6.0863;7.0437;15.2175;4.8024;11.1164;5.6977;9.6793;14.5431;14.8617
0;6.506;10.2633;12.0593;10.962;5.5824;8.0905;17.5986;4.5767;12.1464;5.3178;9.8266;14.1417;15.6335
0;7.2076;10.7977;12.803;10.46;5.1091;7.4298;17.2826;4.6177;11.84;5.2066;8.0068;13.0426;15.54
0;6.1765;9.0275;12.8817;9.3019;4.4701;7.8844;18.2164;4.5053;13.2526;4.9266;8.2953;13.8851;14.6747
0;5.3133;10.1778;11.7691;9.0808;4.5356;7.3725;15.8044;4.3825;11.8913;5.6924;9.1908;15.3788;13.3781
0;5.7873;9.4563;12.486;9.3713;5.2803;6.9166;15.6109;4.2252;12.0789;5.6796;9.9311;15.634;14.2693
0;5.5187;9.3275;11.9687;9.5533;5.0854;5.6254;14.8928;4.2131;12.0057;5.3108;9.1544;14.4649;13.4395
0;5.7122;8.7621;10.7714;8.8688;6.0588;6.0542;15.7456;4.6227;13.3728;5.5206;8.2425;14.956;14.0629
0;6.0914;9.5991;11.7784;7.9721;6.1276;6.5124;14.5876;5.6616;11.6935;5.7129;7.671;16.7412;12.7286
0;5.2603;9.605;11.578;8.8484;5.6441;5.5487;17.8375;4.8543;12.5792;5.7653;6.8495;14.631;11.8335
0;6.2959;8.8683;11.3675;8.8298;5.909;6.1229;17.4166;4.5129;11.7585;6.2513;7.986;15.1877;12.3248
0;6.4398;8.2257;11.5639;8.9356;5.7376;5.3841;16.3335;6.3246;10.165;5.7929;7.9913;15.4937;11.3174
0;6.5409;6.9653;10.9071;8.7147;5.8186;4.6363;18.3902;6.852;9.6241;5.6906;8.2612;14.4009;13.577
0;6.1369;6.0764;10.5816;8.7784;5.056;4.7194;16.4881;6.6676;10.7139;4.6886;7.2036;14.3146;12.4401
0;6.2399;5.6307;12.4686;8.9994;5.5046;4.5101;15.303;6.0302;12.6502;5.0984;8.2327;15.4483;10.6298
0;6.6128;4.6625;11.5707;9.746;5.0201;5.54;16.4278;6.3539;12.4446;5.8877;9.875;16.6246;11.6604
0;6.2267;5.3426;11.4667;10.4699;5.0937;5.9028;16.5128;5.9701;12.7492;6.0887;9.0223;14.8447;11.46
0;6.5555;6.0506;11.2792;10.1549;4.9801;6.3207;16.441;5.4731;11.2657;6.4652;8.3232;14.5373;11.0593
0;7.0276;6.6175;12.4316;9.6674;4.8883;5.9016;17.5692;6.4045;10.587;6.1383;7.3044;15.227;12.5163
0;6.5149;6.7705;11.6984;9.5928;5.6555;5.9762;18.0822;6.0076;12.4454;6.8731;7.0119;14.7565;12.081
0;7.1478;6.6876;13.425;9.0985;4.9753;6.5055;16.5632;5.1729;12.1364;7.0379;6.0925;14.2745;13.787
0;5.7498;6.626;12.8618;10.0125;4.7505;7.2198;18.5308;5.2112;12.3754;7.8009;7.2148;16.6266;12.8717
0;6.3005;5.3901;11.4422;10.0029;4.4411;6.4742;16.6242;5.0201;12.8792;7.3221;8.2507;18.6295;12.6614
0;7.466;5.4116;11.2956;9.237;5.361;5.7747;17.0474;5.5937;11.9191;8.9137;9.1747;16.827;12.6837
0;6.4888;5.221;12.755;8.0566;6.0374;5.9683;17.0808;5.6661;11.9859;8.5567;8.8921;15.8931;13.9951
0;6.6256;5.4551;11.7886;8.2085;5.303;5.0412;14.7592;5.6821;10.5138;7.635;7.9571;15.0668;14.1151
0;6.5415;5.0954;10.8589;8.8479;5.2943;5.6896;15.07;6.0682;11.6803;9.3819;8.3279;15.2208;12.9023
0;6.727;5.4837;11.6555;9.8284;5.611;5.6011;15.3276;7.0652;12.8829;10.4117;7.4199;14.718;12.8739
0;7.9793;4.8205;11.9268;8.7873;5.3427;4.7194;17.1757;6.71;12.2205;10.2985;8.1247;14.2059;11.9753
0;7.4052;5.5172;12.8171;8.4402;5.6068;4.1609;16.3847;6.3355;10.8879;11.154;7.8944;15.1546;10.7862
0;7.8156;6.038;12.6488;9.5448;5.791;3.8451;16.1161;5.9917;11.7698;10.7894;9.275;14.7686;12.3316
0;6.8215;5.094;11.7404;9.7766;5.8399;4.0554;13.5209;5.8749;12.7643;9.6846;9.9862;15.1525;12.7858
0;7.164;5.4344;10.7723;9.5127;5.5483;4.6335;13.8791;6.3064;11.6677;8.1624;8.7656;15.5755;12.3865
0;6.7244;5.2503;12.1395;9.185;6.135;4.7354;13.7585;6.7576;11.953;8.8137;8.8676;16.0974;11.511
0;7.2161;5.2449;11.1249;9.2109;5.5619;5.0647;14.2996;8.1289;13.1458;8.3217;8.6939;16.4117;11.4785
0;7.0152;5.8818;10.1892;9.4452;5.4151;4.6083;14.535;8.1072;12.3439;8.2851;10.1198;16.8013;11.9339
0;6.2892;6.1245;10.3528;9.6991;6.6561;4.9642;14.9021;7.7645;11.9376;8.5202;9.0356;15.0062;11.4257
0;5.8292;7.0762;10.132;8.6411;6.1091;5.6072;13.1219;7.087;12.2757;9.7355;9.7074;17.6573;12.9188
0;5.2374;6.8705;8.8413;7.4458;5.7344;5.3418;11.8328;6.4846;11.9452;9.2547;10.1875;17.3767;13.8645
0;6.3671;7.5368;8.4573;9.2068;6.5317;4.4339;14.7062;6.1818;13.2955;8.5;11.1778;16.2943;12.3777
0;7.7646;7.3031;7.8283;8.0749;7.2771;4.8782;14.1946;5.0181;12.0647;9.0734;11.2636;15.0578;11.9966
0;8.27;7.9062;7.1889;7.3884;7.1733;4.2638;16.1291;6.801;11.9476;10.6785;10.9677;14.3045;10.7954
0;7.3386;7.5251;6.0002;6.5915;6.7492;4.2872;16.1739;6.7755;12.8143;11.0526;12.297;15.5653;9.6769
0;7.2686;6.828;5.5947;6.0648;6.0688;6.5624;14.9328;6.32;13.1354;12.7374;10.1256;14.5858;8.2661
0;7.7612;7.7886;5.6517;5.6612;5.4162;7.6568;18.3546;5.7416;13.5141;12.0118;9.7275;15.2391;9.3971
0;8.1034;6.7045;4.971;5.0099;5.0947;6.9454;17.7776;6.5762;11.9059;11.1612;10.0226;14.8537;9.755
0;8.3329;7.2518;4.9337;4.9139;5.3396;6.2779;15.6933;7.1475;13.5691;10.88;10.2766;14.1789;9.6667
0;8.4697;6.7203;4.6119;4.4532;5.4526;6.2803;15.4812;6.8044;13.2213;10.1727;9.5096;17.8418;10.1862
0;8.1695;7.6374;4.3762;4.7791;5.2447;6.1883;13.801;6.0576;12.9969;10.0909;9.8261;16.2931;10.5629
0;8.222;7.6857;4.0823;4.509;4.5428;6.839;14.3707;6.4843;13.6145;10.9618;9.0154;15.2299;11.3435
