odour stim;07/12/2020 Female11;09/12/2020 Male5;09/12/2020 Male9;11/12/2020 Female5;11/12/2020 Male9;14/12/2020 Male4;14/12/2020 Male6;14/12/2020 Male8;15/12/2020 Female4;15/12/2020 Male5;08/02/2021 Female3;09/02/2021 Female3;10/02/2021 Female2
;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V
0;14.549;13.1464;13.0193;29.1371;15.7673;25.1497;21.2187;18.5493;28.6311;11.2851;11.701;13.9515;8.0811
0;13.6859;11.1998;14.1779;28.0949;16.7821;24.5787;21.6032;19.7978;28.7405;11.3755;10.8798;13.3737;6.2658
0;14.5233;12.7825;12.438;27.5487;17.2912;22.1126;19.6388;18.4619;31.4437;11.2722;10.7766;14.8388;6.7443
0;14.5167;13.0557;11.2019;27.796;19.6411;24.1567;22.1351;16.8256;35.537;13.0875;10.0371;13.4376;5.5328
0;14.2406;15.1854;10.7417;26.3791;21.3982;22.0935;23.0082;17.2062;36.696;12.7429;9.505;13.3881;6.7534
0;14.2605;15.1893;9.7714;23.1727;18.6953;23.6385;20.3367;20.1671;34.3487;11.7855;9.0258;13.8611;6.4885
0;13.7819;13.3546;9.4815;23.422;18.7905;22.2137;20.4226;21.0513;30.1331;10.7929;8.8489;13.1329;6.1654
0;13.8238;15.4328;8.6251;21.5929;18.0578;19.7286;19.0286;22.7055;30.8227;11.3265;7.9859;15.0764;5.7756
0;14.095;14.8151;8.968;25.2415;17.7928;21.0256;21.8403;20.684;34.0705;10.6089;8.2406;14.7362;5.7456
0;13.8578;16.2291;8.8181;22.8219;16.1489;22.8895;21.6575;20.9716;32.1538;9.9998;7.6552;15.0687;5.7649
0;13.9922;15.1055;9.0707;21.7795;16.0924;23.9672;20.5396;22.971;29.3109;9.9064;7.7161;13.4006;5.3937
0;15.7875;14.1386;8.6597;20.965;16.6044;22.3171;22.0663;21.0296;27.3149;10.067;10.2729;11.8781;7.3902
0;15.1485;15.2681;8.7133;22.2634;18.294;22.4057;21.8068;21.7987;29.3383;9.3428;9.5477;12.0464;6.4445
0;15.2207;16.6778;8.1731;25.0491;19.2531;20.2439;19.7201;20.3254;30.4247;10.9344;9.3444;11.1378;6.2866
0;14.4499;16.1928;9.0777;23.9002;22.8831;22.925;20.0696;18.5769;29.3057;11.8616;9.0379;12.054;5.3774
0;18.8244;15.5162;8.2223;22.9405;18.9802;24.4134;18.6924;17.8852;28.0347;13.9873;8.735;11.9671;5.75
0;18.1584;14.5307;8.7531;24.4738;21.6018;25.1749;18.8233;18.4709;26.2795;13.7506;8.3012;14.5893;5.2996
0;17.6455;14.6824;8.0747;25.5877;17.2895;27.012;19.1912;16.8713;28.7008;14.0776;8.1574;14.6197;6.3121
0;17.0291;14.3456;8.9887;25.373;20.1407;28.7864;21.9226;18.618;28.5409;14.9978;8.8495;13.4988;5.9107
0;16.1631;13.5275;9.674;22.2779;16.7825;28.5645;21.0078;21.1975;26.0026;15.4809;8.9284;16.8033;5.2283
0;15.5818;12.4522;10.5598;20.8963;20.514;27.0455;19.9626;19.5434;24.0471;15.0988;8.1616;16.7903;6.093
0;15.7406;10.698;10.8466;19.3498;17.0969;26.9641;18.3784;19.8168;28.7495;16.1432;7.7005;14.6847;5.56
0;15.545;12.0237;11.2676;17.4896;19.7028;27.3636;17.2883;18.1822;27.2187;15.5495;9.2855;15.9567;5.7774
0;16.5603;13.4439;12.9381;15.2363;21.0828;24.9838;15.4827;16.6541;28.7286;18.8941;8.8602;16.8202;4.6927
0;16.5712;12.0104;16.2328;14.1182;21.7069;24.2922;14.5221;18.3464;31.605;17.0576;8.1862;19.3151;5.1754
0;15.328;11.6223;18.4141;16.26;23.4348;23.9584;13.7587;18.2604;30.4599;15.8884;8.1885;19.2486;4.5826
0;14.9905;12.8066;17.918;15.0718;22.9491;24.6086;12.7674;17.4751;28.0584;18.4038;8.4731;16.5366;5.3753
0;14.806;14.483;15.715;16.0534;22.3138;22.2242;12.5452;16.4804;28.6784;16.4717;8.1477;17.3451;4.8961
0;14.9058;12.7881;18.5622;15.162;19.3502;20.0055;12.745;15.3849;27.6538;17.4998;9.5629;16.0657;5.0302
0;14.3785;10.98;16.4648;14.0743;20.036;20.8684;14.7091;15.4725;28.0235;21.0484;8.7927;15.7495;4.7349
0;14.1066;11.9468;16.7325;14.1707;22.4583;22.2023;14.0038;15.7598;27.4451;21.5709;8.3304;17.0633;4.6334
0;13.8183;12.1968;14.1243;14.8745;20.5846;23.0162;13.2945;14.9484;30.6554;18.5915;8.5271;15.8134;4.7703
0;14.3406;13.6622;15.697;13.8194;20.0621;23.814;12.5062;15.5101;29.7241;16.6555;8.0922;14.5057;5.1661
0;14.1023;13.3687;16.2301;12.6131;20.2487;22.9611;13.4428;16.0821;28.9534;19.3248;8.4067;15.8719;5.8299
0;14.2153;11.8399;17.3211;11.8424;18.5692;22.363;12.859;15.9661;28.6927;18.1155;9.832;14.7291;5.0223
0;14.328;12.2572;15.7883;13.128;20.7024;20.8316;12.1961;17.2965;30.5508;19.6473;9.7253;16.0969;5.2112
0;13.9383;12.8433;17.1171;12.88;18.6048;22.4585;14.7346;17.0044;31.9283;19.1105;8.5918;18.1348;4.3341
0;14.4355;12.5396;17.7104;11.8507;23.9255;21.6235;14.7212;15.649;28.1049;19.5705;10.0511;18.1676;4.4626
0;13.4951;12.7697;14.6226;10.9672;22.0909;22.6453;15.796;14.2519;30.9336;20.9553;10.4975;15.913;4.2079
0;15.5227;10.7636;13.1727;12.0468;21.693;23.244;14.8946;13.1638;29.8646;22.1136;9.6223;14.2408;4.1213
0;15.6452;11.9085;12.4326;11.2733;20.4472;21.2253;14.9504;12.23;30.3464;19.6673;9.9252;12.6489;3.9624
0;14.8148;11.7822;11.7826;12.4775;18.703;23.2058;13.8442;11.7088;28.8647;17.2289;10.0499;11.2429;3.8874
0;14.2561;11.7817;10.4307;11.9059;15.6398;21.7563;13.0688;11.2296;27.2043;18.1644;9.3015;10.2991;3.9022
0;14.3284;12.487;9.7734;11.5174;17.485;21.5244;14.822;10.5415;27.148;20.5627;9.9987;10.8879;3.9483
0;14.4349;11.7008;8.6843;13.1053;18.1914;25.0308;16.9721;11.3073;26.2815;19.4799;10.0098;10.1439;4.076
0;16.0581;13.688;8.8567;11.8658;19.7434;22.9183;15.8707;14.3732;24.434;19.3167;9.8639;10.8995;3.8994
0;18.2936;13.1332;8.1448;13.4182;18.3814;21.6615;14.3431;16.685;23.6841;20.6436;9.4835;11.0681;4.3563
0;19.4214;11.8246;8.7686;13.7884;17.0618;20.1573;15.393;17.533;26.2428;20.3251;9.5166;10.7553;3.9131
0;18.3156;13.5484;8.0142;16.6426;17.5526;21.7964;15.7596;18.831;26.8048;22.6209;10.5977;10.9062;4.2171
0;18.384;12.2561;8.717;16.5065;16.5631;22.8278;18.6904;17.2821;26.2753;18.742;10.3086;10.3168;3.9585
0;18.6498;15.2419;11.0483;14.872;17.9189;24.9816;16.9293;15.5918;23.5543;21.5133;9.398;9.7355;4.3039
0;18.764;14.5579;9.3375;13.2546;17.1157;26.9762;17.607;15.4196;25.7663;23.2058;8.8446;9.1434;4.1337
0;20.2686;13.1686;7.9805;13.7621;18.673;24.217;16.5062;15.6083;26.2742;24.2685;9.8184;9.9054;4.031
0;21.4229;12.5136;7.1722;12.6297;18.1027;24.913;16.891;14.2877;23.7374;23.6414;9.7707;10.4516;3.8032
0;23.9393;12.3007;7.7487;14.6478;19.4455;24.7131;15.2699;13.1052;21.3175;22.8931;9.3425;9.5332;4.0437
0;22.6047;14.0877;7.7581;14.2387;15.7098;25.3164;14.0135;13.7308;22.769;23.4085;9.2449;10.5073;3.9282
0;20.4098;14.0861;10.86;14.2238;19.563;25.2203;15.3657;13.871;22.5485;21.606;9.3739;9.7319;4.0031
