odour stim;30/09/2020 Female3;30/09/2020 Male8;30/10/2020 Female2;30/10/2020 Male9;02/11/2020 Female2;02/11/2020 Male9;02/11/2020 Female11;03/11/2020 Male2;03/11/2020 Male8;04/11/2020 Female2;04/11/2020 Female8;04/11/2020 Female9;25/02/2021 Female9
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
0;5.9701;8.8203;2.8815;3.1839;3.4328;7.7591;5.4187;2.7202;6.3684;1.7254;4.9707;6.7071;4.5757
0;5.6906;9.0345;3.1787;2.8437;3.2547;7.7359;5.6107;2.5551;6.1457;1.8419;5.8984;6.0852;4.2306
0;6.0781;8.7792;3.3401;2.8478;3.4174;7.5078;6.3203;2.9376;6.403;1.7758;5.6865;5.9555;4.3833
0;6.4651;8.7973;3.3533;2.8218;3.4809;7.5346;6.9063;2.8309;6.1862;1.9465;5.8416;6.4171;4.2909
0;5.9678;8.8935;3.4403;2.7151;3.4017;7.6943;7.6093;2.6824;6.013;1.735;5.9987;6.5176;4.1899
0;5.7476;8.5134;3.4516;2.4338;3.6761;7.6358;7.8415;2.6401;6.0847;1.6533;5.9614;6.6853;4.5367
0;5.7247;8.4538;3.6031;2.4711;3.4882;7.9093;7.4194;2.9857;6.011;1.6212;6.3096;6.9019;4.3204
0;6.0742;8.9637;3.7479;2.3889;3.7303;7.7119;7.4595;2.9851;5.9656;1.4785;5.8357;6.5144;3.9285
0;5.6986;8.5322;3.6711;2.0977;4.2488;8.0741;7.0544;2.8894;5.8481;1.6844;5.6185;6.0663;3.8336
0;5.7872;8.7182;3.8836;2.2889;4.3978;8.1634;6.2014;2.8115;5.3807;1.812;5.2069;5.8044;5.0157
0;5.6366;9.7983;3.5839;2.2251;4.6521;8.4308;5.9047;2.6449;5.6303;1.6595;5.1725;5.4112;4.5632
0;5.3991;9.8086;3.9642;1.931;4.8951;8.0474;5.5019;2.8098;5.7055;1.7385;5.2049;5.1248;4.01
0;5.8426;9.5046;3.5427;2.1369;5.263;8.0062;5.0703;2.445;5.498;1.7062;5.5977;4.7141;4.0535
0;5.3927;8.2592;3.7522;2.1275;5.1591;7.9146;5.3315;2.6067;5.8281;1.7345;5.7283;4.7561;3.7859
0;5.4639;8.1674;3.4821;1.962;5.5495;7.628;5.4479;2.7995;5.6034;1.8762;5.7007;4.5484;3.5375
0;5.4811;8.0989;3.3271;1.9998;5.6338;8.2003;5.1347;2.6416;5.5565;1.705;5.7766;4.3451;3.5148
0;5.7296;8.0324;3.4127;2.1057;5.7057;8.1394;5.6238;2.6159;5.7261;1.9717;5.5342;3.9879;3.7094
0;5.4811;9.305;3.271;2.2361;5.7196;7.862;5.4779;2.8408;5.8302;1.9687;5.1117;3.8021;3.5806
0;5.4961;9.8156;3.2613;2.0347;5.5063;8.4573;5.8937;2.5469;5.5053;2.7041;4.8706;3.9994;3.6229
0;5.2512;10.5614;2.7475;2.195;5.1138;8.5311;7.4644;2.779;5.6697;3.0763;4.916;3.8413;3.3941
0;5.5038;10.8761;2.506;2.2218;4.708;8.429;7.7571;2.9441;5.8362;3.7162;4.5199;4.0838;3.2962
0;5.0613;10.8944;2.0196;2.0557;3.9594;8.3537;8.1208;2.7703;6.1828;3.9173;4.3644;3.9363;3.7183
0;5.4203;10.9433;2.1787;1.8429;3.5668;8.5525;8.0547;2.5071;6.7257;4.7365;4.8607;4.0297;3.7306
0;5.2946;10.835;2.2433;2.3607;3.6125;8.0398;8.4468;2.5566;7.0515;5.0504;4.2383;3.6393;3.2136
0;5.5678;10.9668;1.9927;2.0233;3.7461;8.357;7.6613;2.6515;7.0858;4.7023;4.377;3.7681;3.5412
0;5.2931;10.8566;2.0446;2.3315;3.2406;8.6087;7.6772;2.5599;7.0372;5.6613;4.4576;3.6637;3.6194
0;5.1004;10.4631;1.8185;2.1981;3.0869;8.2953;8.4614;2.9082;6.774;5.6945;4.4397;3.6229;3.4366
0;5.3134;9.7313;1.83;1.9909;3.1313;7.7855;9.0888;2.7568;6.8668;5.4872;4.2937;4.014;3.3707
0;5.8611;10.5067;1.8958;1.9933;3.1979;7.7656;8.5748;2.8226;6.5386;5.2545;4.7112;3.8642;3.4791
0;5.7218;10.4659;1.7309;1.9141;2.9182;8.2182;8.347;2.7447;6.708;5.591;4.0485;4.0437;3.5033
0;5.9213;10.0483;1.6711;2.0253;2.8432;8.1087;8.5732;2.7669;6.6015;5.2637;4.193;3.8156;3.6701
0;5.4997;9.7762;1.619;2.3317;2.6814;8.187;9.0494;2.4193;7.1028;5.4446;4.3216;3.5105;3.5066
0;5.8825;9.8589;1.3048;2.6737;2.8427;8.3005;9.0605;2.553;7.2252;5.6786;4.8537;3.4234;3.5483
0;5.8506;9.6037;1.2331;2.5094;2.8927;8.0709;9.4705;2.7671;6.7275;5.286;4.8638;3.3769;3.3379
0;5.7715;9.8253;1.3218;2.3085;2.3174;8.2285;9.1106;2.3843;6.3643;4.8447;4.5636;3.2578;3.6437
0;6.1824;9.218;1.3774;2.4602;2.2837;8.484;9.5485;2.0314;6.3221;5.2603;4.3423;3.285;3.7254
0;5.9181;7.7456;1.1503;2.3357;2.1445;8.4227;9.3793;1.7754;6.3054;5.1668;4.0272;3.1081;3.7149
0;5.8511;8.1555;1.2794;2.6142;2.0824;8.4765;9.1185;2.0677;5.886;4.9052;4.1961;3.2754;3.8257
0;6.0668;8.3261;1.2565;2.8726;2.1585;8.4692;9.0541;2.3805;6.0057;4.6363;4.1051;3.05;3.8547
0;6.0988;8.4053;1.0511;2.6079;2.4515;8.566;8.0919;2.6188;5.7222;4.2557;4.6691;3.4105;3.7161
0;5.5393;7.5548;1.3408;2.7328;2.4167;8.5482;7.032;2.8522;5.6344;3.968;4.9587;2.9761;3.4322
0;5.2623;8.2176;1.1571;3.0888;2.5797;8.3492;5.8905;2.8911;6.0503;3.1625;5.0252;2.9104;3.4563
0;5.8191;7.8444;1.4336;2.8413;2.9502;8.2876;5.8957;2.6806;5.6525;2.9113;4.9579;3.1153;3.5463
0;5.4416;7.8014;1.3694;2.9871;2.6384;7.9594;5.875;3.0118;5.6141;3.18;4.3566;3.0215;3.9721
0;5.6915;7.8239;1.2841;3.2221;2.4934;7.6761;5.1583;2.9333;5.7337;2.5846;3.6984;3.0415;4.2451
0;5.8928;7.3386;1.1803;3.463;2.5342;7.658;5.1288;2.7816;5.7964;2.3491;3.4826;3.0578;5.1316
0;5.8999;6.9604;1.138;3.5019;2.552;7.4845;4.7352;2.6736;5.6906;2.2463;3.0697;3.3155;6.0077
0;5.9674;7.0323;1.3013;3.381;2.5145;7.2253;5.1224;2.6416;5.8892;2.3309;2.7327;3.5504;6.3382
0;5.3051;6.5626;1.3992;3.851;2.261;7.3335;4.7924;2.6802;5.8711;2.9769;2.9264;3.4118;6.9472
0;5.5719;6.206;1.2465;4.3912;2.7792;7.1339;5.5668;2.7546;5.4526;2.781;3.1999;4.0904;7.043
0;5.7087;6.0846;1.3268;4.781;2.6219;7.3399;5.0584;2.9341;5.3986;2.7614;2.9265;5.4129;6.9089
0;5.2135;5.9616;1.3085;5.531;2.5384;7.187;4.6156;2.5876;4.9406;2.982;3.1446;5.6975;7.2106
0;5.3638;6.2843;1.2964;5.6622;2.5359;7.3315;4.7083;2.5736;4.8865;2.7977;2.6206;5.7593;7.2218
0;5.3012;6.5519;1.3459;6.185;2.2933;7.5039;4.526;3.0903;4.456;2.679;2.6023;6.3775;7.6968
0;5.9152;6.3262;1.5769;5.4889;2.4606;7.3322;4.474;3.6231;4.3547;2.7204;2.7256;6.5481;7.5526
0;5.7104;6.4568;1.403;5.0711;2.5195;7.3512;4.2723;3.2921;4.7127;2.6053;2.7862;6.3052;7.7403
0;5.5399;6.8816;1.2848;4.2342;2.7874;7.1429;3.9243;3.676;4.7798;2.4441;3.1743;6.1592;7.2137
0;5.8183;7.6133;1.3387;3.8318;2.7387;6.982;4.628;3.5458;4.4865;2.4485;3.2032;6.3866;7.1705
0;5.9085;7.6159;1.4324;3.3959;2.9048;6.9012;4.3005;3.5677;4.5058;2.2754;3.0875;6.8684;7.2499
0;5.6416;8.1304;1.5399;2.9009;3.5488;7.0635;3.9518;4.0512;4.5589;2.1825;2.9989;7.0494;7.1452
0;5.1294;8.0647;1.4386;2.5754;3.4279;7.4172;4.0636;4.1939;4.3662;2.2682;3.247;7.6364;6.5228
0;5.5929;7.7424;1.317;2.6036;3.4771;7.2177;4.2188;4.3196;4.2196;2.1049;3.7729;8.0703;6.601
0;6.1188;7.4072;1.5794;2.5547;3.6256;6.8215;4.0723;4.0995;4.3527;1.8294;3.4393;8.3591;6.6927
0;5.8916;7.6667;1.4662;2.1158;3.3068;7.0532;4.3163;4.2202;4.77;2.8008;3.2355;7.916;7.2938
0;5.8968;7.497;1.5403;2.2812;3.0527;7.1573;4.5825;3.9338;4.7865;3.0085;2.412;7.888;7.4808
0;5.9154;7.4999;1.5192;2.5689;3.1133;7.0684;5.6196;4.2649;5.091;3.1145;2.156;8.4264;7.9846
0;5.7809;6.9181;1.5757;1.9134;3.0746;7.0737;6.4211;4.2579;5.1455;2.3817;2.2058;9.2015;8.065
0;5.996;6.5476;1.3416;1.8489;2.7434;6.9677;6.6821;4.339;4.9218;2.1972;2.0107;9.723;8.2112
0;5.5791;6.6969;1.6717;2.3519;2.7358;6.7633;6.8636;4.2578;4.9289;2.2139;1.7474;9.4673;8.0479
0;5.655;6.0809;1.7501;2.0963;2.8081;6.6855;7.235;4.5209;5.0856;2.0021;1.651;8.4242;8.3812
0;6.0474;6.4715;1.8735;2.1922;2.7743;6.9865;7.5565;4.5291;5.0634;1.8568;1.8339;8.2968;8.9127
0;6.1758;6.2605;1.5942;1.8961;3.4143;7.1783;7.3225;4.8606;5.2154;2.3611;1.5618;8.1541;9.3995
0;6.4527;5.7177;1.7758;1.9106;3.2587;7.2888;6.0674;4.7368;5.4267;2.2939;1.2867;8.2094;8.7446
0;6.4814;5.8666;1.9297;1.9697;3.2893;6.7846;5.4898;4.5188;5.2383;2.5445;1.5798;7.7467;8.2658
0;6.2464;5.7718;2.124;1.9575;3.4554;6.9315;5.38;4.537;5.5942;2.7566;1.3375;7.3798;7.8977
0;5.7559;5.5871;2.0643;1.8269;3.8106;7.4998;5.0739;4.5779;5.3077;2.5833;1.6515;7.2869;7.7298
0;5.7148;5.2363;1.8481;2.015;4.065;6.91;4.4972;4.4378;5.5033;2.1422;1.5766;6.6519;7.9061
0;5.3511;5.3194;1.6613;1.8256;3.9776;6.9563;5.3629;4.5079;5.5473;2.4295;1.6055;7.4282;7.8128
0;5.8138;4.9518;1.999;1.6217;3.9299;6.6888;5.3195;3.9747;5.2852;2.7462;1.5607;7.7199;8.1363
0;5.6027;4.5762;2.0202;1.8377;4.245;7.0674;5.3758;4.0153;5.0945;2.7381;1.4251;8.2295;8.1496
0;5.5399;5.0636;1.6894;1.6898;4.4658;7.046;5.7536;4.3925;5.1932;2.7409;1.6197;8.1701;7.7691
0;5.425;5.0224;1.6454;1.8415;4.6794;6.7373;6.2726;4.6681;5.236;3.0998;1.5859;7.9697;7.5879
0;6.0033;4.8412;1.3746;1.6882;4.6101;6.7781;6.9093;4.389;4.9624;4.0277;1.5768;7.3967;8.0066
0;6.2807;4.9007;1.6088;1.9799;4.682;7.3642;7.0516;4.7474;5.1311;4.6126;1.4872;7.3134;7.2999
0;7.2437;4.9275;1.4444;1.9424;4.9516;7.2663;7.2019;4.2789;4.9239;5.2568;1.3627;7.2123;7.3861
0.5;7.1325;4.7325;1.5428;1.7462;4.8492;7.3499;7.7826;4.2384;4.9813;5.8656;1.5685;7.5198;6.621
0.5;6.8114;4.6811;1.5433;1.9971;4.5029;7.5178;7.4118;4.5096;4.9237;5.8171;1.5666;7.4079;6.2527
0.5;7.2416;4.6529;1.4645;1.9158;4.2673;7.8855;7.4806;4.5011;4.9403;6.386;1.4081;7.0308;5.7225
0.5;7.2815;4.7413;1.4576;1.809;4.1517;7.6775;7.6797;4.3272;4.6532;6.2266;1.5429;7.0929;5.6042
0.5;6.8774;4.566;1.2421;1.9186;3.7933;7.4812;7.3155;4.5735;4.5487;6.41;1.3621;7.0514;5.5783
0.5;6.7368;4.6071;1.4522;1.8254;3.5888;7.3729;7.7955;4.6232;4.7221;6.7228;1.4412;7.2439;5.1243
0.5;6.7715;4.5317;1.5648;2.2489;3.2993;7.5089;7.7322;4.7189;4.6657;6.8463;1.467;7.1783;4.6294
0.5;6.3446;4.5287;1.4843;1.9001;3.3246;7.7458;6.947;4.3975;4.7995;6.7345;1.5524;7.4238;4.551
0.5;6.3669;4.4185;1.5826;2.0077;3.0111;7.5786;6.1785;4.2826;5.078;6.8939;1.6273;7.7792;4.0544
0.5;6.1867;4.7288;1.8054;1.9322;3.0157;8.0856;5.1764;4.2721;4.9057;7.3445;1.5335;7.3988;4.3109
0.5;6.2546;4.7191;1.4994;1.6663;2.7238;7.8396;5.0004;4.4965;4.3412;7.3126;1.5325;7.2324;4.2777
0.5;6.3144;4.5263;1.2411;1.8567;2.6601;8.4231;5.6523;4.6987;4.5051;6.9466;1.6701;7.0471;4.2161
0.5;6.7284;4.936;1.353;2.0031;2.3905;7.921;4.7541;4.2704;4.3513;6.8112;2.1499;7.513;3.9027
0.5;6.4158;4.4164;1.5641;2.0251;2.7321;7.5675;5.0142;3.8244;4.526;6.3762;1.9781;7.2026;4.3172
0.5;6.6197;4.5288;1.4123;2.2126;2.7358;7.8005;4.8352;3.7632;4.4137;6.3586;2.212;7.2272;3.9882
0.5;6.07;4.6773;1.5292;2.6456;2.6695;7.9165;5.0817;3.8361;4.4877;5.7969;2.3241;7.0347;4.0855
0.5;6.3496;4.8759;1.659;2.9489;2.9108;7.5157;4.8054;3.8219;4.557;5.9132;2.4345;5.9907;4.3092
0.5;6.2348;4.7234;1.548;3.413;2.9649;7.8306;4.6332;3.8376;4.7364;6.151;2.7899;5.1665;4.2233
0.5;6.3122;4.5286;1.6551;3.4745;3.1186;7.7388;4.8458;3.8871;4.6156;6.2784;3.4369;5.2115;3.8931
0.5;6.6965;4.5039;1.8333;3.6358;3.1449;8.1496;4.4595;3.7654;4.9263;6.4145;4.2042;4.9224;3.885
0.5;7.2814;4.3111;1.5463;4.301;3.7099;7.8325;5.0483;3.5012;4.3965;5.9692;4.5748;5.0339;3.8029
0.5;7.3247;4.5119;1.6809;4.7472;3.8667;7.6756;4.4341;3.3942;4.4838;5.1078;5.1643;5.4322;3.9075
0.5;6.4934;5.2232;1.496;4.5243;4.2169;8.086;4.2312;3.1141;4.3483;4.5355;5.8684;4.6036;3.495
0.5;6.7039;4.7202;1.7766;4.2959;4.1585;7.9226;4.2745;2.7179;4.38;4.0464;6.6966;4.2478;3.3534
0.5;6.0511;5.6636;1.4005;4.5301;3.753;7.7097;3.9855;2.8852;4.4251;3.8302;7.1164;4.2525;3.2417
0.5;6.2335;6.67;1.6224;4.9156;3.6137;7.7241;3.8641;3.3982;4.3582;3.9245;7.8569;4.4954;3.2304
0.5;6.0575;7.5782;1.7879;5.3608;3.1266;8.1005;4.5808;3.1273;4.4881;3.8608;8.2034;4.9255;3.2232
0.5;5.8412;8.7167;1.6591;5.1152;3.0626;7.8144;4.8842;2.9203;4.4423;3.319;7.6527;5.3985;3.529
0.5;5.8329;9.6841;1.6626;3.9655;3.1554;8.2159;4.2625;3.0365;4.3765;2.9594;6.9328;5.3092;2.8083
0.5;5.9181;9.9501;1.5668;3.3037;4.1106;8.2098;4.5091;2.8808;4.4859;2.7715;6.5656;5.2169;3.2338
0.5;5.9688;10.6956;1.517;3.4219;4.1134;8.2343;4.1219;3.342;4.4779;2.8528;6.492;5.0026;3.1913
0.5;5.9926;10.4213;1.6642;2.9612;4.2671;8.2495;4.2127;2.9805;4.8069;2.756;6.7806;5.1827;3.3916
0.5;5.5081;11.057;1.6663;2.7947;4.5747;8.0978;4.2613;2.9821;5.1652;2.8617;7.2586;5.0742;3.6962
0.5;5.6763;11.289;1.4742;2.4323;4.6596;8.1457;4.1897;3.662;5.0955;2.7153;7.4152;4.8371;3.3637
0.5;5.5524;10.001;1.5093;2.5525;4.5374;8.6964;3.3392;3.8674;4.7432;2.5369;7.6131;5.2456;3.7124
0.5;5.8151;9.4777;1.5212;2.7984;4.4841;8.4453;3.5333;3.6415;4.7491;2.7623;7.3069;4.8149;3.8742
0.5;5.5101;8.9024;1.6068;2.62;4.7502;8.5188;3.3822;3.9485;4.5881;2.9613;6.7704;5.1926;3.7266
0.5;5.7885;8.4386;2.1448;2.7316;5.6649;8.2745;3.3241;4.3453;4.2473;4.0443;6.2526;6.1113;3.3349
0.5;5.6045;8.487;2.216;3.2603;6.3165;8.4444;3.6509;4.3774;4.2008;4.1466;5.7492;6.3022;3.4466
0.5;5.3409;8.6732;2.6573;3.2503;6.3193;8.2576;3.6195;4.1851;4.3188;4.1224;5.788;6.7265;3.4451
0.5;5.7741;8.7555;2.4375;3.7627;6.2131;8.9863;3.4125;4.2895;4.3717;4.7285;6.1942;6.8599;3.8896
0.5;5.9137;8.8487;2.568;4.4032;5.8933;8.8222;3.3042;4.0296;4.0958;5.0716;5.8224;6.1818;3.6942
0.5;6.2783;8.2137;2.2454;4.5988;5.7258;8.7413;3.4774;4.2001;4.3207;4.652;5.2314;6.3785;3.7149
0.5;5.5226;8.344;2.6359;5.1857;5.8869;8.4304;3.0632;4.6561;4.4383;4.8131;5.5401;6.5908;3.6484
0.5;5.4216;8.802;2.7565;5.91;5.9003;8.7094;3.0789;4.3166;4.4888;4.2432;6.8701;6.7055;3.9568
0.5;5.6013;8.7169;2.8063;6.5786;5.9802;8.5715;3.1846;4.644;4.3479;3.3575;6.4062;6.5596;3.7111
0.5;5.603;9.0412;3.373;7.0411;5.971;8.2355;3.063;4.4744;4.4711;2.9372;6.9761;6.9825;3.772
0.5;5.2398;9.281;3.4021;7.5678;6.1212;7.8883;2.9238;4.5907;4.3441;2.6727;7.4735;7.2901;3.7024
0.5;4.8669;8.9215;3.7645;7.8299;5.7028;7.6683;2.6203;4.2643;4.3737;2.5785;7.7563;6.298;3.6982
0.5;5.149;8.0132;3.5511;8.0832;5.6775;7.5786;2.8045;4.4217;4.6489;2.6216;7.7863;6.2391;3.9815
0.5;5.1305;7.4936;4.2745;8.1297;5.918;7.5146;3.088;4.0051;4.655;2.3566;6.7772;5.6547;3.6644
0.5;5.2895;6.7189;4.2389;7.55;5.7557;7.293;2.9251;3.2255;4.839;2.8805;6.0871;5.3799;4.1725
0.5;5.4448;6.1053;4.2526;7.1349;5.6448;7.469;2.8259;3.249;5.0914;2.5168;5.0555;4.8568;3.9189
0.5;5.0283;5.908;4.3292;6.1232;4.8927;7.4121;2.8126;3.399;5.0281;2.5031;4.4581;4.4685;3.5483
0.5;5.6862;5.4665;4.3241;5.0456;4.9093;7.4507;2.9191;3.2834;4.9398;2.0094;4.0509;4.1638;3.3873
0.5;5.4969;5.3467;4.6143;4.2483;4.2758;7.4267;2.9903;2.7894;4.9749;2.1836;3.2507;3.9957;3.4036
0.5;5.5863;5.414;4.2188;3.4511;4.5694;7.3635;3.0513;3.0384;4.9851;2.2881;2.9999;3.941;3.5369
0.5;5.0175;5.0595;4.2647;3.089;4.4242;7.6697;3.0309;3.2605;4.8629;2.0176;2.7816;4.0289;4.0758
0.5;5.4683;4.7236;3.7895;2.8127;4.1601;7.233;2.7845;3.1902;4.671;1.7324;2.8407;3.8782;3.5147
0.5;5.5405;4.5362;4.1056;2.5764;3.9968;6.8877;2.4783;3.2842;4.8717;2.0244;2.5946;3.5828;3.9203
0.5;5.3028;4.1464;3.8698;2.4296;3.4119;7.2509;2.8809;3.1445;4.9093;2.079;2.384;3.5382;4.1479
0.5;5.1745;4.4867;3.5622;2.3622;3.2638;6.9821;2.731;3.129;4.962;1.855;2.0292;3.5586;4.2246
0.5;5.888;4.1677;3.6804;2.4704;2.6807;6.9577;2.8972;3.4363;5.0536;2.0237;2.3204;3.1163;3.6613
0.5;5.3642;4.7492;3.3487;2.4177;2.8849;6.7869;2.6388;3.1314;5.1412;2.2269;2.2843;3.4214;4.1056
0.5;5.737;4.5889;3.5124;2.3496;2.5475;7.1624;3.22;3.4918;4.875;2.3815;1.9617;3.2764;4.3555
0.5;5.4381;4.6127;3.3858;2.2125;2.6103;7.2549;3.4422;3.4324;5.3477;2.4195;2.2494;3.1895;4.2179
0.5;5.7241;4.6426;3.4364;2.432;2.2307;7.4045;3.875;3.3299;5.4118;2.0711;1.9099;3.0371;4.1034
0.5;5.3174;4.3222;3.2731;2.2793;2.0686;6.9927;4.1905;3.628;5.5075;1.9849;1.9017;3.1951;3.932
0.5;5.6357;4.3748;3.0966;2.1555;1.8599;7.0059;4.8042;3.4054;5.5269;2.1166;1.8648;3.1478;4.0414
0.5;5.5122;4.6967;3.4982;2.2041;1.7951;6.9952;5.0183;3.5865;5.4052;2.3423;1.8801;2.9924;4.0389
0.5;5.8446;4.5013;3.2901;2.1191;1.8947;7.19;5.5698;3.8787;5.096;2.324;1.6284;3.1018;3.5253
0.5;5.7765;4.5113;3.5395;2.0748;1.6344;7.0791;5.3277;3.6788;4.9294;2.2564;2.1637;2.7261;3.8723
0.5;6.1244;4.2831;3.4781;2.0393;1.8542;7.3753;4.9816;3.828;4.8586;2.1792;2.036;2.8791;3.6831
0.5;5.7017;4.3196;3.3945;2.0196;1.9238;7.1766;4.9844;3.9406;4.8481;2.1118;2.0282;2.9368;3.9653
0.5;5.6946;4.4156;3.4753;1.6596;1.9177;7.315;5.549;4.0312;4.8156;2.3541;1.5114;3.1225;3.7403
0.5;6.3875;4.8725;3.4828;1.7691;1.995;6.9664;5.9946;3.8497;4.981;2.5448;1.6179;2.9832;3.9976
0.5;6.2545;4.9807;3.6956;1.8534;1.6792;6.7343;6.2442;3.6868;4.9953;2.3718;1.7416;3.0637;4.0041
0.5;6.0785;4.8524;3.3614;1.8644;1.9614;6.9252;6.6725;3.2868;5.8475;2.4429;1.8332;2.9574;4.3079
0.5;5.9019;4.5656;3.5812;1.9612;2.2981;6.3541;6.9889;3.6783;6.5908;2.7628;1.9915;2.9455;5.4976
0.5;6.38;4.3749;3.2146;1.8587;2.146;6.8114;7.1213;3.4932;6.4718;3.3163;1.9562;2.8915;6.5448
0.5;6.4781;4.5295;3.425;1.9873;2.0426;6.966;7.2837;3.6158;6.2553;4.2221;1.7772;3.0061;7.137
0.5;6.6233;5.2708;3.1164;1.8254;2.118;7.3031;7.4189;3.2545;6.2344;5.2796;1.5965;3.2195;7.308
0.5;6.5838;5.0587;2.9005;1.8566;2.0627;7.2582;7.3786;2.9932;6.607;6.5453;1.7537;3.0515;7.1993
0.5;6.64;5.0278;3.0464;1.9103;2.0774;7.1665;9.3529;2.7601;6.8298;5.7125;1.637;3.4875;7.0459
0.5;6.4397;5.4396;3.0846;1.9434;2.0475;7.2403;9.0666;2.8216;6.7406;5.332;1.8147;4.8329;7.208
0.5;6.6234;5.1434;3.3286;2.1368;2.0625;7.4271;8.4145;2.7998;7.053;5.3926;1.847;5.2258;6.5602
0.5;5.8674;4.8392;3.1534;2.2161;1.9905;7.4541;7.6669;2.8571;7.3251;5.2846;1.7852;5.2139;6.5612
0.5;6.3967;4.629;2.6684;1.8594;2.2293;7.3443;6.7241;3.246;7.0376;5.3816;1.8162;4.8663;6.9181
0.5;6.2648;4.9741;2.7739;2.1146;2.1535;6.9545;6.0326;3.2017;7.0926;5.2147;2.0152;5.0421;6.5963
0.5;6.215;5.3015;2.7507;2.0898;2.0843;7.0615;6.3292;3.8413;7.253;5.2669;2.2048;4.8285;7.4844
0.5;5.8697;5.6283;2.8346;2.2079;2.2282;6.7289;6.3056;3.9005;7.0257;4.6094;2.4084;4.8923;6.3859
0.5;5.7598;5.3235;2.5713;2.377;2.2961;6.5787;5.3236;3.8051;6.8126;3.9125;3.0412;5.6148;6.5102
0.5;6.183;5.291;2.8173;2.5351;2.2599;6.2886;4.8283;3.6317;6.7975;4.0382;3.3241;6.385;6.504
0.5;6.0297;4.9027;2.8081;2.9148;2.5634;6.9159;5.2494;3.6821;6.8313;4.1604;3.7316;6.2883;6.2227
0.5;6.2176;4.6304;2.9539;2.5131;2.6168;7.2834;6.0122;3.8863;6.3792;4.1751;4.5908;6.5607;7.5808
0.5;5.7156;5.0881;3.2373;2.3639;2.9071;7.345;5.4041;3.9075;6.6724;4.11;4.892;6.816;7.1455
0.5;5.6694;5.1102;3.3109;2.4407;3.3857;7.6055;4.3008;4.2098;6.356;4.4903;5.1297;6.4651;6.7324
0.5;5.4944;4.8559;3.4591;2.2828;3.8459;7.6718;4.9945;4.198;6.0077;4.538;5.4663;7.2317;6.221
0.5;5.8616;4.4851;2.8941;2.4729;4.0298;7.8555;4.9659;4.0607;6.0115;4.5474;5.9823;7.855;6.384
0.5;5.8755;4.7989;2.8938;2.3349;4.6992;7.7088;4.5722;3.947;6.6887;4.6052;5.6081;8.3053;7.2207
0.5;5.4958;5.0718;2.8253;2.3399;5.2087;7.7302;4.7177;3.6992;6.6152;4.838;5.807;8.9758;6.847
0.5;5.8771;4.7883;2.6315;2.7184;5.6854;7.6188;4.6665;3.5699;6.572;4.7226;6.4821;8.9015;7.4928
0.5;5.5088;4.5869;2.6912;3.4872;5.8432;7.8377;4.2806;3.4036;6.5459;4.6602;6.8097;9.0543;7.9573
0.5;5.7413;4.6558;2.7183;3.8968;6.0697;7.763;4.8778;3.5398;6.5253;4.576;6.575;9.1958;7.5476
0.5;5.7708;4.2816;2.6221;4.4211;6.0599;7.9328;5.0632;3.4657;6.0941;4.4221;7.1201;9.0544;7.16
0.5;6.2919;4.064;2.3405;5.347;6.0736;7.8419;4.9194;3.1668;5.868;4.4181;7.6234;9.4933;7.52
0.5;6.4587;4.2632;2.4166;6.2234;6.088;7.6735;4.9185;3.128;5.9236;3.7489;7.9568;9.102;7.1761
0.5;6.5209;3.9426;2.3494;6.3767;6.1953;8.1506;4.5179;2.8659;5.9199;3.5768;7.4511;8.9243;6.5475
0.5;6.7238;4.2514;2.2464;6.895;6.2079;8.028;4.1567;3.0683;5.6225;3.561;7.4891;8.5147;6.5437
0.5;5.9543;4.1392;2.3929;6.4772;6.1909;7.8762;5.0678;3.0082;5.5469;3.2091;7.8256;8.3154;5.997
0.5;6.017;3.8311;2.1363;6.0598;6.0993;8.1398;4.9257;3.2265;5.8749;2.8533;7.9867;7.8548;6.0707
0.5;6.1496;3.9693;1.7669;4.7843;5.8926;7.9997;4.8357;2.8963;6.0914;2.4102;8.2339;7.5034;5.7237
0.5;6.1538;4.2059;2.0654;4.2594;6.0088;8.1041;4.3992;2.606;6.7206;2.2494;7.7489;7.1894;5.1185
0.5;6.072;4.1061;2.0254;4.1576;5.4778;8.1182;4.3497;2.4047;6.7919;2.6681;7.5057;7.6644;5.4291
0.5;6.2168;4.0658;1.8139;3.7686;4.9534;7.8914;4.4902;2.6145;6.8654;2.6094;7.4629;7.4057;4.9178
0.5;6.1247;3.7942;1.8404;4.0085;4.8277;8.1652;4.7643;2.2516;6.9976;2.5713;7.8513;7.6789;4.2975
0.5;6.1616;4.2619;1.9165;4.0983;4.2863;7.7727;4.7323;2.7908;7.163;2.722;7.8033;7.0956;4.485
0.5;5.7053;4.0879;1.5713;4.3105;3.963;7.7883;4.345;2.652;6.9522;3.3296;7.0485;7.3989;4.3358
0.5;5.8489;3.9764;1.6634;4.0334;3.8189;7.841;4.7254;2.7151;6.9292;3.9612;6.3543;7.202;4.2931
0.5;5.6318;4.1564;1.4208;4.6377;3.5769;7.3988;4.3056;2.3128;6.4082;3.9888;5.7557;6.8702;4.1861
