odour stim;12/11/2020 Female3;12/11/2020 Female4;12/11/2020 Female9;13/11/2020 Male3;13/11/2020 Female4;13/11/2020 Male7;13/11/2020 Female8;13/11/2020 Male9;13/11/2020 Male10;09/12/2020 Female13;11/12/2020 Female1;14/12/2020 Male1;08/02/2021 Female1;09/02/2021 Female6
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
1;16.7073;10.5503;6.6898;8.5775;9.6134;8.1012;6.3233;4.8249;10.0826;12.6498;23.5636;11.3924;7.5299;8.7435
1;13.9131;10.7409;6.1513;9.595;8.5711;7.7494;7.8259;4.5331;9.549;11.8476;23.5573;10.6973;8.6583;7.893
1;15.3713;10.1562;5.753;9.5184;7.8773;7.5775;7.0743;4.169;9.6245;13.2451;24.5953;9.7878;8.8382;7.4478
0;14.375;12.4333;5.7574;10.4478;8.614;8.4055;7.4973;4.8859;11.6101;14.4848;26.0417;10.7658;8.7253;7.143
0;14.8415;11.4695;5.267;9.2609;8.0935;8.4111;6.8121;4.5268;10.8155;13.3545;24.7312;10.6978;9.1119;8.2746
0;16.813;12.3249;5.1184;11.0907;7.599;10.3252;6.0388;4.3738;9.8114;14.1329;24.964;10.1018;8.3042;8.3172
0;14.2302;14.5001;4.9147;9.604;7.0741;10.0492;6.7169;3.8842;9.8036;15.2849;23.7869;9.3561;7.8298;7.9223
0;13.6291;13.4086;4.5841;8.8221;6.6616;9.2525;6.1119;4.8378;9.3751;14.9599;27.0112;9.0758;7.1969;7.2018
0;14.8456;13.4515;4.9022;10.381;7.1204;8.7814;6.8246;4.643;7.2946;16.6696;29.8744;9.458;7.8764;6.5982
0;13.2757;13.7964;4.6009;10.6934;6.7385;7.945;6.3646;4.4193;6.9545;14.835;29.752;9.9111;7.3077;6.1715
0;16.4099;14.2301;4.5191;10.5305;6.6577;7.9208;6.2075;4.2756;8.6142;13.5725;26.6247;10.6687;7.9709;6.5523
0;15.2465;16.2712;4.6759;10.5998;6.1784;8.6378;6.4508;4.3027;10.2203;13.883;29.1008;10.8971;7.5895;6.5107
0;15.4818;17.0822;4.3105;10.1693;5.9467;8.3238;6.0547;4.7458;10.6827;13.7375;28.0743;11.6426;6.9774;6.2188
0;15.5425;16.9557;4.3296;9.9834;5.555;7.5115;7.2241;5.4657;10.6744;14.9369;28.761;12.2478;6.475;7.6981
0;13.827;17.4576;4.2808;8.8284;5.3692;7.229;6.9597;5.6561;10.3528;16.1208;27.7149;11.458;6.1476;7.6318
0;15.4281;21.8411;4.4185;9.6258;5.2342;7.204;7.0458;6.5306;9.9583;15.5346;27.8361;10.8635;6.2147;7.8905
0;15.244;21.3612;4.0387;11.2985;5.0451;8.2809;6.7606;6.1268;9.5782;12.0315;29.6619;10.8004;5.7977;7.0255
0;16.094;21.6814;4.2205;9.8681;5.0483;9.2993;7.0409;6.6401;10.0903;13.9439;30.7063;11.4189;6.3823;6.5632
0;14.0513;23.2415;4.1038;9.6451;5.1709;8.5212;7.4224;6.6982;7.3485;13.8892;29.3286;10.9832;6.7094;7.2818
0;11.6857;22.7808;4.0101;10.5514;4.7873;9.3578;7.0272;6.9717;9.381;13.0958;30.0945;10.399;8.137;8.3689
0;11.5188;21.6889;4.8791;9.3136;4.8654;9.0196;7.0761;7.4266;10.9754;14.0539;31.4249;10.6302;7.6195;8.8617
0;12.9706;19.0486;4.9723;10.7484;4.9518;8.2557;8.1961;7.6305;9.9275;15.0833;33.2825;10.947;7.1993;9.6257
0;12.2459;18.7366;5.5922;11.1294;4.7531;8.8661;8.3592;7.9471;9.4458;15.2564;34.6775;11.968;8.9146;8.845
0;12.7227;21.3085;5.3332;11.9202;4.7395;9.9902;8.0064;8.1124;10.4328;13.8633;39.671;12.3604;8.2929;8.2176
0;13.9363;18.2992;5.0838;12.1565;6.1095;11.0693;8.2296;8.365;10.5114;15.2893;37.9848;11.3365;8.1374;7.9702
0;14.5572;18.4693;4.7597;10.8891;5.9312;10.0707;7.6164;7.6758;10.5588;14.8516;34.5427;10.9985;9.6181;7.5136
0;15.1714;18.533;4.8807;11.2009;5.509;11.5825;7.8971;8.762;10.2293;14.4315;35.5212;11.6866;9.973;8.3408
0;13.3384;16.6835;4.6283;9.5799;5.1232;11.7597;9.1419;8.9619;10.7145;16.1067;35.292;10.7324;11.0197;8.0786
0;13.9116;16.4333;4.3959;11.9855;4.8413;11.1368;8.3436;8.0178;12.1553;16.0476;32.8954;9.8724;11.5108;8.1948
0;13.1443;14.993;4.4088;10.1967;4.571;10.2149;7.683;7.3015;10.422;15.7484;29.4346;10.3318;13.262;8.8203
0;15.3037;16.625;4.3144;10.162;4.622;9.634;8.1779;7.7543;6.8119;15.7293;26.6832;11.068;13.3182;10.0422
0;14.6039;15.7972;4.3067;11.5082;4.3443;8.4979;7.3078;8.6998;7.0755;13.8095;28.5451;10.8865;13.8033;10.2041
0;15.0902;16.3399;4.0837;10.2652;4.301;10.5349;7.7859;8.4968;9.4419;12.5344;31.8078;10.5812;13.9107;9.0582
0;14.1801;16.4567;4.1386;9.4716;4.8232;10.0529;8.1598;8.1439;10.5818;13.7427;32.0111;10.8967;12.8536;10.2853
0;16.5331;16.5788;4.0741;10.155;4.464;10.3058;8.7866;8.5588;11.4628;13.5511;28.1323;12.0842;13.0255;9.0937
0;18.1346;17.103;4.0576;9.3882;5.0366;10.1645;9.5068;9.172;11.04;12.4516;27.8805;11.1836;13.8948;9.588
0;14.4122;15.8005;4.14;9.0489;4.8466;9.0867;8.9834;8.2521;10.0301;13.0375;27.6619;10.6451;15.0797;9.101
0;14.5668;14.058;5.8005;8.483;4.5851;8.2578;8.3259;8.4716;10.3305;12.536;27.4677;10.186;15.1499;10.1818
0;13.3375;14.9384;5.6751;9.1742;5.1301;7.8288;7.7667;7.3099;11.1807;13.7951;28.886;9.6483;14.78;10.7972
0;15.8195;15.173;5.5519;9.7596;5.1129;7.6351;8.0428;8.0344;13.7852;12.3149;31.5661;9.4365;16.4308;11.7794
0;15.2091;15.5657;5.2854;9.7374;5.7326;7.476;9.2203;9.2009;12.9125;11.7449;31.6966;8.8684;17.3365;11.7062
0;17.969;18.3168;4.9841;9.4967;5.6963;8.4232;9.2996;9.0208;11.5201;11.0807;30.1884;9.8149;17.0353;11.4703
0;19.332;16.3764;4.8187;8.1666;6.2259;8.1188;8.8165;8.0243;11.354;12.0123;27.1318;9.4777;15.6254;13.0385
0;15.9079;16.1563;4.4832;9.9874;6.2151;7.7371;8.1553;8.4055;10.942;14.0773;24.1693;9.7086;15.22;11.8232
0;16.1967;18.7998;4.6225;9.6665;5.5571;7.4615;8.5576;8.316;10.7937;15.0447;20.8577;10.6211;17.0918;10.8039
0;14.9207;18.25;6.0873;9.7989;5.0095;7.4117;9.7478;8.5108;11.2748;14.3573;18.8523;10.4707;17.7505;11.2467
0;17.523;20.7926;5.5774;9.0915;5.4451;6.9312;9.0073;9.0443;12.7285;12.707;17.4648;9.8609;17.9507;12.615
0;16.8553;21.1337;6.0327;9.8181;5.4692;7.8225;7.9262;8.3234;12.7399;14.3;15.9572;9.7277;16.6526;11.1705
0;14.0466;18.6226;6.3863;10.8401;4.9788;7.5464;9.3389;9.343;11.4486;13.9964;14.9084;10.6547;15.1593;11.0159
0;14.1748;18.7698;6.6294;9.6292;4.4948;7.2895;8.6902;8.7616;12.2051;14.2349;14.6588;11.5255;17.829;11.7054
0;15.9959;18.5772;6.422;10.3591;5.1442;7.2261;8.7853;8.5349;10.9301;16.272;13.699;11.0789;17.9483;12.6752
0;16.2369;19.1153;5.8557;10.0347;4.7757;7.8772;8.2976;8.3636;11.3296;14.853;13.2842;10.4413;18.0499;12.0135
0;13.5734;19.77;6.5176;9.0294;5.2297;7.4387;7.2919;8.7664;11.7679;13.9263;12.8554;9.8346;17.2157;12.4372
0;15.5411;18.3223;5.9652;9.9043;4.8352;7.4435;7.0752;8.5891;13.5097;14.697;12.7857;9.6875;16.1419;12.9437
0;16.2247;20.7836;6.4763;9.9896;4.6539;8.0797;7.5493;7.5794;13.4852;13.3398;12.4946;11.1967;15.0897;14.1158
0;15.3305;19.0417;8.1295;9.5466;4.5617;9.5093;8.0984;7.9165;13.3706;13.8592;12.5584;11.4403;13.7828;13.7667
0;15.2606;17.3695;8.002;8.699;4.9458;9.8931;7.6211;8.0286;12.5755;14.7213;12.005;11.9194;13.7321;12.5311
0;14.2518;17.0715;7.3998;7.8927;4.7443;9.4175;7.0583;7.4075;7.9089;14.1587;12.0779;11.1816;14.1788;11.7867
0;17.558;15.9122;6.748;7.5555;4.6285;10.1802;7.6616;7.2271;10.3294;13.5291;11.7912;10.4479;14.1967;13.1695
0;17.2049;15.9694;7.3445;8.5344;4.2832;11.1605;7.1596;7.2674;11.6552;14.7823;11.6848;10.3061;12.6999;13.4894
0;16.9812;16.1476;9.1082;7.371;5.022;10.9233;6.4434;8.4319;14.6573;14.6136;11.4732;10.2503;11.3928;14.4907
0;14.0808;18.7995;8.4616;6.7029;4.9554;9.6133;6.9284;7.9057;12.9995;15.2786;11.9851;10.5249;10.3492;17.5792
0;14.2285;17.9746;7.5548;7.0319;5.5279;9.2496;8.0292;7.9654;13.2804;16.1219;11.7713;10.0152;10.6491;17.0532
0;14.6698;19.704;7.3949;6.0752;5.698;8.6799;8.4455;8.1216;11.9673;17.4713;11.6888;9.6882;10.4171;13.9289
0;14.4416;17.9859;6.8516;6.7303;5.4394;9.1393;7.835;7.6685;11.0108;15.8949;11.425;10.2785;9.4487;12.6254
0;14.8513;16.1199;7.6141;5.764;6.0359;8.2535;7.326;7.4601;9.9084;14.989;11.5204;9.5707;9.4886;13.296
0;13.6897;14.7249;8.3487;6.7683;5.9006;7.9205;6.6985;6.9944;11.2959;17.4488;12.7527;10.9426;8.4732;13.293
0;16.1838;16.5902;8.5197;7.5641;6.8807;8.9111;6.1306;7.4331;11.1436;16.2797;12.7828;11.4579;8.3427;12.6899
0;17.9618;17.0755;7.9849;8.7817;6.4147;8.4912;6.957;6.6676;11.5495;16.9077;11.9828;10.4637;7.9081;11.3972
0;15.1856;16.089;8.3041;9.1814;5.8114;8.0285;8.5592;7.4788;13.6728;15.1997;11.9525;10.126;7.5466;10.8233
0;15.3952;14.2359;8.3514;8.8614;5.385;7.681;7.975;7.0233;11.8565;16.2916;11.367;9.9603;8.2099;9.642
0;13.5556;13.2158;8.1212;8.0709;6.8286;8.6659;8.186;7.8525;8.8185;15.3557;11.3758;10.1704;8.0457;8.8597
0;16.4229;13.7913;8.7381;8.487;6.6376;8.5487;7.5845;7.0788;11.2247;17.001;11.0632;9.6128;7.5631;9.0176
0;15.2697;14.616;9.2502;7.4979;6.1538;7.9948;8.2509;7.0668;11.0199;15.4581;13.1522;10.641;7.1525;8.9948
0;17.037;13.3004;8.1377;8.2041;7.0987;7.5233;7.568;8.2509;11.8691;14.2117;17.6254;10.293;6.775;8.5597
0;16.4347;12.1656;7.9932;8.703;7.5285;7.4959;7.6989;7.677;11.4394;12.6413;17.1402;9.7036;6.5971;9.4043
0;14.1032;11.5013;6.9868;8.54;7.2471;7.0973;8.1763;6.9798;12.7667;12.1121;15.3489;9.7546;6.3945;9.5648
0;15.7693;10.8371;6.3347;10.0701;6.9081;7.9766;8.8084;7.7379;11.9382;12.8412;14.2307;11.6364;5.9607;8.4931
0;14.4815;10.2295;7.5846;10.0086;6.3074;7.9174;8.1426;7.3855;7.8058;11.6101;13.4297;11.2406;5.9507;9.2395
0;14.2171;11.4824;9.0086;9.8389;7.4941;8.4818;8.9874;7.993;8.523;12.894;12.7181;11.7513;5.6367;10.1662
0;14.5323;11.0186;8.9965;9.8538;8.1613;7.9013;10.9584;7.2373;12.0241;13.2334;11.8665;11.5329;5.6338;9.6105
0;13.3575;10.3006;8.3261;8.71;7.6464;7.228;10.1477;7.1716;11.0869;13.5865;13.275;10.4883;7.1518;8.8591
0;14.3101;9.873;7.2638;9.0344;9.1051;7.1211;9.8676;7.4322;10.3832;13.0268;12.709;12.9462;7.4098;9.2131
0;14.2631;9.794;6.5212;8.3058;7.9225;8.2152;11.3608;7.5452;10.9072;14.2022;14.218;11.4108;7.2621;8.8985
0;18.0284;10.9938;7.0944;8.3902;9.7008;9.4362;10.8295;7.94;11.2722;15.0336;14.5056;10.7122;6.7;8.101
0;18.5873;11.6725;8.5562;9.0868;10.1149;9.202;11.2712;7.2257;11.2819;13.4348;16.2949;10.4185;6.3304;7.8106
0;18.1049;11.2162;7.8697;9.939;11.0845;8.3422;12.1096;6.849;12.3138;12.2823;14.2302;9.596;5.9366;7.3677
0;16.5364;9.9859;7.3821;9.1986;11.3521;7.9304;12.0108;7.1821;11.4168;12.4806;13.8734;9.3186;5.7366;7.2034
0;15.0063;9.6911;7.5961;9.7163;12.2055;7.7057;11.1039;7.444;9.7164;12.8167;14.2828;9.8483;5.4178;7.646
0;15.6464;9.3765;8.408;8.5025;14.3883;7.4502;12.474;7.5226;8.8702;12.9763;14.3087;10.8787;5.5424;7.0591
0;16.736;8.8396;10.2019;8.3029;14.1262;8.1066;12.5564;7.6922;6.809;13.8705;13.2964;12.4696;5.6202;6.7654
0;15.0773;9.5201;9.789;8.6029;12.7447;8.6329;11.5781;7.5358;8.7372;13.2866;12.8024;11.9822;6.2503;6.4788
0;15.2206;9.7279;8.7131;8.4188;13.7867;8.9339;11.9001;7.7189;11.7247;11.4094;12.8739;11.1906;5.8681;5.9128
0;12.4312;9.3491;8.3598;8.0993;14.0982;9.1022;11.3927;7.923;10.574;11.866;13.6437;11.7031;5.7503;6.2786
0;15.45;11.7554;7.8855;7.8341;16.4748;8.5182;12.9887;7.8553;12.2584;11.4908;12.4612;11.544;5.62;6.2882
0;15.2521;12.5615;8.2615;8.9937;15.6297;8.3769;14.9993;8.5714;11.3422;12.3243;13.8099;12.1451;5.5909;5.8374
0;15.8641;11.4611;8.7783;9.0471;17.8058;10.1097;14.1145;8.1479;10.585;13.3768;13.4696;11.7815;5.1715;6.0691
0;17.0948;10.6541;8.1865;8.3006;16.6316;9.4857;13.1541;7.9564;10.2571;12.6709;13.1255;11.1998;5.1026;5.9879
0;15.8928;9.8357;8.2389;8.1019;16.6491;9.8821;13.4452;7.5641;13.0728;13.3508;13.7762;10.4591;5.0917;6.6427
0;15.191;12.3647;8.0127;8.9728;17.3759;9.8412;13.7315;7.9396;13.3391;14.1771;16.1351;9.9821;5.8849;8.5248
0;13.7531;11.1906;8.9786;9.8727;15.7339;9.0123;13.0013;7.3946;10.6737;15.2343;16.1765;9.3955;5.7384;10.6576
0;15.5187;10.4635;8.8769;8.6601;13.3874;8.4991;14.4597;7.1895;9.9585;14.3436;18.6615;9.2196;5.4081;9.2261
0;14.9987;11.3096;8.3627;9.6354;14.3805;9.8252;13.7478;7.4299;10.6225;13.328;21.3185;10.8606;6.8174;9.3694
0;13.7829;12.1387;8.4443;9.8869;13.7548;9.2087;13.5643;7.9395;8.46;14.2115;27.0681;11.0367;6.6381;9.9167
0;14.669;10.8266;8.6268;7.8768;14.422;8.8668;13.6946;7.6306;9.0418;13.6737;26.8559;10.3894;6.4275;8.8004
0;13.5532;11.8393;7.8662;8.6241;15.5943;11.1019;12.0437;7.1987;13.1933;14.3197;27.4738;10.0831;6.4789;9.27
0;12.7987;14.3598;7.142;9.3253;14.5218;10.4331;12.4466;6.7755;12.3477;12.7408;27.9497;9.6238;6.7075;9.5861
0;13.0239;13.2765;7.5208;8.9979;15.1943;9.4637;11.1471;6.478;14.828;12.2988;25.1438;9.6365;7.0877;10.6934
0;11.1989;13.2269;7.4931;8.3414;15.9723;8.9051;12.1236;7.0743;13.3655;12.8722;24.6877;11.3804;8.5072;8.7781
0;13.9559;13.3669;8.1707;8.444;16.4744;8.3213;11.5056;7.7147;14.4863;13.0267;28.945;10.9027;8.503;8.3443
0;13.1189;15.1979;10.1091;8.6564;15.3068;10.2176;11.367;7.5866;13.5997;13.2501;26.5361;10.802;8.2887;7.4899
0;13.0451;16.8912;9.3434;8.2081;16.2786;9.423;11.0532;7.1579;11.8072;13.2422;25.7662;11.1765;7.416;7.1672
0;12.7646;19.0136;9.2405;8.0011;16.9362;8.7689;13.0153;7.6764;11.89;13.5652;25.6427;12.0289;6.9663;8.2139
0;14.0091;17.376;9.5537;8.0748;17.3418;9.9237;13.7946;6.7594;11.2176;14.6631;26.5448;12.567;6.2507;7.5161
0;14.8152;16.1314;8.3098;8.5422;16.6024;9.6944;13.3355;7.5183;13.2873;14.1465;25.9952;12.1556;6.1027;6.8932
0;14.3894;15.7004;8.1791;8.6717;17.0011;9.4116;15.5867;7.3847;11.4976;12.7241;27.1189;11.3435;6.0203;6.9524
0;14.7634;18.2332;8.7302;8.8314;15.7029;9.8678;14.3375;7.241;8.6939;13.4779;26.7834;12.1632;5.7727;8.4772
0;17.5146;17.5446;8.0187;8.3959;14.3983;11.2686;12.8191;6.6338;9.4426;12.4661;26.3159;12.5423;5.4343;7.2887
0;15.2404;18.8108;8.1897;8.731;14.2664;12.4408;12.5628;7.7284;9.4279;15.1249;23.9831;11.8978;6.159;7.5458
0;14.8882;17.7952;8.0628;8.4645;16.3334;11.4475;12.0191;7.7112;9.3625;14.794;24.8072;10.9342;6.061;6.9861
0;13.1131;17.359;9.4477;6.8097;15.9465;10.495;11.6506;7.7512;12.6407;13.218;23.6303;9.8932;5.7914;7.7116
0;15.4025;17.669;10.5097;6.7744;13.9;9.7731;12.2904;6.7133;13.5733;12.0729;29.1671;10.0335;5.6453;7.5753
0;14.038;18.1072;10.977;7.2307;14.7426;10.9163;12.2743;5.8439;12.6734;14.3001;29.283;10.7241;5.3992;7.5917
0;13.2127;19.9592;10.0366;7.8456;15.3869;10.454;12.472;5.9377;11.8253;13.7339;30.0368;9.8267;6.006;7.3449
0;14.4058;19.5676;8.911;8.435;15.7607;9.3007;11.0942;5.9426;13.0581;13.6533;27.9978;10.5544;6.0864;6.7397
0;12.5099;20.435;9.13;8.0932;15.3237;8.7087;11.3981;6.0469;12.5213;14.1047;25.1122;10.701;7.0256;6.4248
0;13.0638;19.2956;10.0743;7.7202;16.3014;8.2494;13.2813;6.0689;12.5797;15.1483;27.1062;10.9515;6.6056;7.0449
0;14.5246;18.2747;11.2492;7.6752;17.2974;9.1218;14.0901;6.0829;13.4151;14.9651;26.7894;10.8527;6.9405;6.5407
0;14.4024;17.4569;11.9733;7.3441;18.5118;9.1978;14.054;6.0603;14.6546;14.2532;29.7965;10.4577;6.5803;7.717
0;16.3495;15.5917;11.8664;7.9356;18.43;9.6401;15.3433;6.0627;13.9253;13.4775;31.5962;10.7464;6.1249;7.0483
0;17.3716;15.2278;11.3978;7.9169;16.9556;8.9457;15.2109;6.6336;12.5148;13.3997;28.953;10.0501;6.3738;6.6085
0;17.2242;16.0975;11.0249;6.9623;17.3892;8.5003;16.3982;6.9252;7.5645;13.8131;30.4904;11.0813;6.7954;7.9722
0;15.3193;15.0495;10.4881;7.7028;18.7195;10.7541;14.8812;6.4193;12.6196;15.4557;30.4319;10.272;6.3792;7.0215
0;17.0474;15.4812;9.1892;6.7135;17.4797;10.1372;13.1487;5.877;13.0367;13.8157;34.9381;9.7572;6.0875;7.1103
0;16.7053;16.2347;8.2912;7.6611;18.645;8.9415;15.5713;5.9313;12.2094;12.4834;38.1912;9.8996;6.5436;8.0056
0;13.8019;16.7462;7.9078;8.8468;18.1508;8.6704;16.7007;5.7912;11.6159;13.6728;33.0317;9.5961;6.7835;7.6241
0;15.3179;16.5024;8.2236;8.1529;19.8619;7.8647;16.9822;5.3935;9.8956;13.1979;29.414;10.4347;7.8715;7.2749
0;13.764;15.3081;7.9534;8.6164;19.8784;7.7383;15.1789;5.4596;10.2113;12.199;25.4756;9.7454;7.6241;8.0872
0;15.7578;14.0003;7.3702;8.1403;17.4912;7.3886;14.89;5.6834;9.8393;11.8981;22.114;9.2903;7.3141;7.931
0;17.4357;13.9675;7.3475;8.0463;15.1749;7.1321;17.358;5.3309;10.2795;12.7683;19.5888;9.0647;8.6833;8.2364
0;15.3173;15.2795;7.6981;7.4333;15.2414;7.0134;16.2132;4.9958;11.0632;12.5835;17.8933;9.6213;9.2527;7.2921
0;14.9172;13.9912;7.385;7.405;17.1354;8.3822;14.8078;4.5087;10.1281;13.399;16.4593;9.068;9.7548;7.5477
0;14.6662;16.5989;6.9901;7.8077;16.3904;7.7012;15.3951;5.2347;9.362;14.3895;15.8788;8.4902;9.9932;7.954
0;16.6302;18.4294;8.4309;8.2505;16.3582;7.8081;14.3146;5.1711;9.8089;13.5755;15.082;9.658;10.9371;7.7541
0;14.4262;17.0818;8.1213;8.8166;16.5108;7.4181;14.1537;4.7172;9.3341;16.4994;14.7817;9.2082;9.5422;8.5803
0;16.6561;16.9938;7.7398;7.9847;17.3103;8.2069;14.1669;5.4844;8.4158;15.1449;14.0038;9.7245;11.1845;10.0165
0;15.5199;17.1841;6.6926;8.422;20.0236;7.9562;13.9661;5.2308;9.0642;14.366;13.5011;9.2631;10.8229;9.3911
0;13.3412;18.4795;6.7447;7.9818;19.839;7.4477;13.7907;5.4151;9.8453;16.0721;13.1885;8.9698;11.8691;9.4807
0;12.6219;17.3602;6.1332;7.5889;22.3788;9.3292;13.8931;4.9134;9.931;16.0426;13.0055;8.9382;11.5215;11.1262
0;11.5519;16.1934;5.7794;8.4664;21.3092;8.608;14.1529;5.8351;10.2462;18.4525;12.7171;8.4793;11.7958;9.6672
0;14.8745;17.6866;5.7881;7.9337;19.2772;10.0843;12.4104;6.3047;9.2943;17.1654;12.6003;9.7155;11.7915;9.2874
0;14.0138;17.8339;5.3687;8.2069;19.6764;10.4346;11.0587;7.0586;8.578;17.2834;12.0275;9.2848;12.1327;9.7886
0;12.949;17.9451;5.0859;8.1871;20.1784;9.7196;11.5115;7.4;7.9706;16.6903;12.3697;8.9592;12.7209;9.9693
0;14.7964;17.4703;6.267;7.8571;19.819;9.1008;13.9281;6.972;7.771;14.6934;12.2595;8.7344;13.0617;9.9449
0;12.6042;16.5459;5.8152;8.4249;18.2239;9.6739;14.1547;6.0417;9.6463;15.9426;12.4052;9.0563;14.6;10.5395
0;12.7867;15.0552;5.5142;8.2536;16.905;9.6509;14.2863;5.4106;9.2467;17.5412;11.9209;8.7849;14.5379;12.0459
0;14.3832;17.097;5.2812;8.7924;17.2604;8.7731;14.3509;4.956;10.0682;16.7064;11.7488;8.4571;13.7618;10.8476
0;16.0833;17.8197;5.1766;8.9681;18.7458;8.3515;12.7734;5.2549;9.6077;16.7967;11.5122;8.4047;12.3972;10.5584
0;15.5058;19.4844;4.9858;9.1363;18.5598;8.3347;12.4304;5.5733;9.503;16.1331;11.7217;9.071;11.5437;11.3249
0;14.9798;20.3201;4.9454;7.5973;17.8565;8.7317;12.2372;5.294;9.9367;15.0745;11.4034;8.8153;12.2061;9.4833
0;14.9102;20.4656;4.8692;8.549;20.2526;9.4171;13.2381;4.6339;9.2848;15.0656;11.3021;8.4934;12.1269;10.5863
0;12.1416;19.826;4.5541;9.0851;19.7041;9.7282;15.6561;4.3888;8.5457;13.1227;10.959;9.0782;12.3948;12.1845
0;15.0525;22.323;4.3938;8.1289;20.0705;9.0982;14.6901;4.3206;8.105;12.6225;14.5453;8.9663;12.4923;12.6311
0;14.1213;21.7886;4.2967;8.488;17.6664;9.5396;14.3567;4.5184;7.804;14.4525;13.4738;9.2594;13.2318;12.0655
0;15.2537;22.4706;4.4247;9.1018;17.0005;11.6498;13.162;4.7034;9.5472;14.5696;16.2872;9.7029;13.3788;11.3278
0;14.5933;24.0733;4.4305;8.7721;19.0898;11.0052;13.9126;5.7995;8.9735;14.3666;17.9255;9.0896;14.1014;11.7049
0;15.7135;32.2506;4.2848;8.5946;19.0746;9.7629;13.9989;5.1031;8.4482;14.2217;18.2848;8.4894;12.4526;12.0321
0;14.1302;31.1321;5.8196;8.8077;18.5246;9.1046;13.7146;4.7602;7.9446;14.4101;17.1158;8.2937;11.8373;10.8071
0;15.8179;27.6046;5.9081;8.2628;19.4191;8.3757;13.9253;4.735;7.7307;14.5107;17.3872;9.3144;11.99;12.6064
0;17.0123;23.9044;5.4613;8.1318;17.3935;8.1387;14.7692;4.5411;8.9124;14.415;18.4245;8.9684;12.187;13.2677
0;14.1975;20.4074;5.3171;8.3687;17.0644;9.5135;15.4327;4.8617;8.7389;14.8192;20.5608;8.6269;11.4129;14.441
0;14.8291;18.5049;6.1699;8.1926;20.505;9.6586;14.8718;4.8062;8.3011;15.59;23.0439;9.2051;12.9778;13.3277
0;14.3628;16.3163;6.9159;7.8838;18.9842;10.5326;12.9787;4.2742;8.5622;13.7106;25.4922;9.0211;13.3242;12.9019
0;15.0809;15.6401;7.5462;8.8605;17.6958;11.2691;13.115;4.0238;8.0271;11.8649;26.4143;8.7388;12.4595;11.3742
0;19.1555;15.1198;7.503;7.7621;19.2466;10.5138;13.132;3.8422;7.5849;12.3615;24.1173;9.326;13.1891;12.874
0;17.8152;13.8042;9.3621;8.0211;19.1265;11.124;13.7788;4.6402;7.1618;12.6307;22.3227;9.3723;12.9971;11.6571
0;22.8789;12.9276;9.4642;8.1715;16.7116;10.6576;13.1036;4.2996;6.605;13.612;23.0315;8.8298;13.1597;13.1819
0;19.78;12.3752;8.5395;7.2807;17.0233;11.7739;14.0164;4.0016;6.4081;12.4257;25.6457;8.7025;14.3851;14.446
0;19.5685;13.7605;8.0142;7.1033;15.4498;10.6007;14.3933;3.9868;6.8747;13.1081;28.2198;8.4873;14.8503;13.3536
0;18.2878;12.491;7.0485;8.0942;14.411;11.6941;12.7774;3.7855;6.8614;13.8562;28.6204;8.0565;15.7254;11.7036
0;17.2598;11.6875;7.6833;7.9979;16.562;10.7276;14.1435;4.0512;6.561;14.2643;26.2133;8.0127;16.2811;13.0248
0;15.6619;13.2143;8.2179;8.1347;16.2464;10.1167;15.5117;4.4489;6.4052;15.306;26.3311;7.8717;15.1763;13.271
0;16.8587;13.9927;7.8651;7.5583;16.4836;11.1331;13.871;4.159;6.2625;14.0206;27.1833;8.9511;13.9195;12.9416
0;20.0526;13.0848;8.1245;7.7512;16.6481;10.5307;12.4176;4.9088;6.1882;12.7922;26.1941;8.5264;12.1441;13.7538
0;19.7932;11.8879;8.0917;7.7092;16.1962;9.2154;12.2758;4.6324;6.5423;14.306;29.0104;9.135;12.2086;12.0715
0;20.1132;11.1679;7.1435;6.994;16.7079;8.8521;12.5269;4.0793;6.5804;12.9052;28.5604;8.5339;14.3593;10.414
0;19.5655;10.5894;7.1425;7.076;16.4633;8.3433;12.4323;3.9357;6.9018;14.3184;25.9483;8.9461;13.333;12.2322
0;20.6974;12.5234;7.8571;6.5922;16.5885;7.6639;13.0539;4.8832;7.8184;13.3027;24.7174;9.5466;13.337;14.2262
0;17.6788;13.0214;7.2975;6.3156;14.364;7.3297;13.2111;4.6034;7.8041;14.111;24.7461;9.1022;13.8951;15.1691
0;16.5991;11.9164;7.0863;6.2342;15.3695;7.4035;14.5129;4.9795;7.5992;13.5919;25.7898;9.363;13.6296;14.0002
0;15.463;11.0296;6.4352;6.6798;16.2876;7.2242;14.3658;5.1303;7.046;12.4569;22.6757;9.2375;13.052;11.9134
0;14.2366;10.2049;6.6007;6.5747;15.8369;8.7406;15.4952;4.6157;6.9043;13.4601;22.7341;8.9279;14.5681;10.1992
0;17.1009;9.8722;7.6966;7.3052;14.2628;9.7795;15.451;4.2758;7.9637;12.4643;22.981;10.3866;13.7605;9.9827
0;18.28;12.1117;7.4519;6.363;14.5414;10.6202;15.9231;5.1413;8.159;13.8011;22.8444;10.2928;12.6204;9.101
0;17.5661;11.8783;7.8566;6.9687;16.2327;9.8215;14.332;5.3767;7.5531;14.4929;23.2968;9.674;13.2205;9.9257
