odour stim,29/04/2021 Male6,29/04/2021 Female10,30/04/2021 Male2,30/04/2021 Female4,30/04/2021 Male6,30/04/2021 Female7,30/04/2021 Male10,30/04/2021 Female12,03/05/2021 Female5,03/05/2021 Female6,03/05/2021 Female8,03/05/2021 Male10,05/05/2021 Male2,05/05/2021 Female3,07/05/2021 Male2,07/05/2021 Female3,07/05/2021 Female4,07/05/2021 Male6,07/05/2021 Female8,19/07/2021  Male2,22/07/2021  Male4
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
8.5,5.968,11.1048,6.7768,3.1777,2.7973,5.4666,2.6147,5.5964,2.1251,4.6733,12.6182,6.1635,2.6764,4.4164,6.624,2.2496,2.487,7.3236,1.6451,4.7144,10.4093
8.5,5.6776,11.147,6.1401,3.1769,2.8465,5.3602,2.6507,5.6171,2.3511,4.4375,12.599,5.8447,2.7355,4.6918,6.7216,2.3085,2.4704,7.1921,1.6612,4.6889,10.1726
8.5,6.2269,11.1519,7.0131,3.1154,2.6301,5.1975,2.7573,6.3261,2.7929,4.5463,12.3165,5.3799,2.647,4.4469,7.0383,2.2318,2.4615,7.0257,1.9132,4.5951,10.6033
8.5,5.9314,10.8652,6.4602,2.9217,2.3855,5.3235,2.7009,5.6292,2.9729,4.6929,12.5164,6.0439,2.5309,4.4804,6.8437,2.2113,2.3546,6.9294,2.2245,4.5603,10.2716
8.5,6.2014,11.0855,6.3951,2.9557,2.5089,5.6529,2.7628,5.7649,3.0232,4.5303,12.0493,5.5906,2.6221,4.4218,6.4792,2.276,2.6178,6.6783,1.9798,4.6012,10.1193
8.5,6.5156,11.6639,6.9954,2.8236,2.1506,6.1889,2.7,5.8236,2.9485,4.3064,12.4026,5.6161,2.3368,4.726,6.6311,2.0719,2.4068,6.3525,1.9458,4.5451,10.6743
8.5,5.8308,11.3628,7.5671,2.9215,2.395,6.0604,2.8511,5.1058,3.0865,4.4839,12.1356,5.2632,2.2059,4.7066,6.0688,2.1658,2.3933,6.4912,2.1427,4.2753,10.472
8.5,6.3346,11.1742,6.8267,3.0287,2.3189,6.0552,3.0133,5.1001,2.8344,4.504,11.9652,5.3391,2.4228,4.5373,6.4812,1.9911,2.5701,6.1627,2.2023,4.7311,10.1176
8.5,6.4604,11.2275,7.0909,3.2647,2.2235,6.0779,3.1862,5.3719,2.4508,4.5913,11.8548,5.7283,2.4234,4.4585,6.5327,1.9042,2.3536,6.1787,2.2284,4.3379,10.1825
9,6.1604,11.4306,7.0545,3.2148,2.2903,6.0421,3.2418,5.2881,2.5478,4.5684,11.5903,5.4866,2.3135,4.3617,6.9138,1.7432,2.2939,6.2223,2.2661,4.3315,10.2463
9,6.3481,11.2479,6.8189,3.3158,2.0609,6.1433,3.2696,5.1781,2.373,4.4495,11.3554,5.0353,2.3714,4.0765,6.8862,1.9707,2.7081,5.9603,2.2807,4.5462,9.6918
9,6.5203,11.8073,6.7529,3.073,1.9994,6.3689,3.3949,5.2276,2.8759,4.2948,11.2963,5.3688,2.4373,3.7937,6.6181,1.9208,2.4939,5.8996,2.5491,4.4751,9.7977
9,6.0737,11.7455,6.8982,3.0378,2.0677,6.4055,3.5892,5.1368,2.6871,4.2192,10.8717,5.2348,2.4816,3.8578,7.1364,1.9259,2.4594,5.8867,2.4398,4.2613,10.0145
9,6.2809,11.7347,6.8506,2.9703,2.0335,6.1253,3.4906,5.5557,2.5912,4.5113,10.9848,5.2855,2.4317,3.6595,7.122,1.9061,2.3886,6.023,2.305,4.5413,10.2179
9,5.4985,11.6295,7.091,2.7834,1.8856,5.9879,3.744,5.7188,3.0405,4.1619,10.799,5.4156,2.3564,3.622,7.5094,1.9357,2.3525,5.8547,2.4372,4.3766,10.0691
9,5.2246,11.5008,7.0513,3.0503,2.1588,6.1263,3.6603,5.3986,2.913,4.1824,11.1382,5.0601,2.5554,3.2732,7.2957,2.1476,2.3024,5.7428,2.3049,4.2365,9.9584
9,5.8568,11.6378,6.9723,2.9827,1.9042,5.8921,3.9246,6.007,2.7868,4.3374,11.7086,5.4244,2.3567,3.117,7.369,1.9915,2.4235,5.8287,2.3631,4.5098,9.6841
9,5.3603,11.7176,6.8816,3.3196,2.3887,5.8583,4.0127,6.0211,2.8463,4.5659,11.4971,5.6155,2.4535,3.0425,7.9679,2.1785,2.5068,5.5519,2.4713,4.3198,10.1082
9,5.5309,11.8042,6.1563,3.0179,1.8083,5.807,3.9428,6.065,2.8277,4.2881,11.5907,5.656,2.4192,3.1107,7.7487,2.0945,2.3547,5.9818,2.4425,4.3311,9.9653
9,5.7501,11.7217,6.6667,3.1404,2.0515,5.7476,4.1954,6.2468,2.8638,4.57,12.0128,5.691,2.4531,2.9268,8.2254,2.1092,2.1172,6.3525,2.3634,4.3404,9.8112
9,5.5529,11.8655,6.8686,2.6269,1.8312,5.7745,4.0513,6.3948,2.8757,4.757,12.3583,5.5588,2.3925,2.8496,8.5639,2.0913,2.2421,6.3679,2.3619,4.4358,9.8796
9,6.3661,11.8672,6.3842,2.7887,2.0041,5.5932,4.1231,6.3982,3.1394,4.3769,12.2953,5.5673,2.4827,2.7054,8.4029,2.0294,2.1548,6.4279,2.2583,4.3714,9.6776
9,5.9068,11.9122,6.9297,2.5913,2.0195,5.6651,3.8511,6.1057,3.0435,4.4803,12.6972,5.3838,2.6723,2.8884,8.6317,1.9998,2.1042,6.3148,2.3022,4.4685,10.0861
9,5.3603,11.9974,6.8082,2.6492,2.0951,5.7822,3.7151,6.6325,3.3033,4.6237,12.673,5.3323,2.6475,2.7291,8.0542,2.3031,2.0193,6.0276,2.2119,4.6492,10.0934
9,5.7889,12.3067,6.8093,2.4405,1.8068,5.4354,3.5559,6.0375,3.436,5.2681,12.7334,5.4356,2.5436,2.7311,8.9282,1.9894,1.9175,5.7692,2.1781,4.7769,9.5726
9,5.3869,11.745,6.4334,2.6186,2.0397,5.388,3.3044,6.067,3.2239,5.3224,13.0462,5.4747,2.6687,2.6858,8.6744,1.9436,1.2693,5.7119,2.1169,4.941,9.4448
9,5.4521,11.7158,6.8729,2.5451,2.7821,5.3256,3.6803,6.1391,3.2791,5.6252,13.486,5.881,2.6812,2.6306,8.665,2.0221,1.6621,5.6214,2.1374,4.6958,9.1913
9,5.3221,11.489,6.6183,2.7486,3.2105,5.2688,3.4236,6.2071,3.1222,5.2122,13.4554,5.7804,2.8086,2.4953,9.0867,2.128,2.3314,5.5781,2.2072,4.6827,9.1722
9,5.184,11.0741,6.4013,2.4009,3.1762,5.4909,3.5622,6.2121,3.0125,4.5229,13.6904,5.7545,2.6742,2.5296,8.2293,2.0939,2.1689,5.1318,2.1773,4.8053,9.2158
9,5.9972,11.7382,6.0489,2.3739,3.3373,5.2866,3.2192,6.8497,3.0702,4.8646,13.8764,5.7931,2.7894,2.4567,8.4525,1.9843,2.483,5.083,2.0626,4.7104,9.1064
9,5.2771,11.1566,6.1539,2.3481,2.5592,4.9227,3.0624,6.2952,3.0613,5.1183,13.4226,6.1695,2.6563,2.4492,8.0962,2.0486,2.6833,4.8831,1.8885,4.9807,9.0989
9,5.2358,11.416,6.3165,2.6177,2.8842,5.0872,3.1874,6.4517,3.0771,4.3437,14.0528,5.7493,2.4222,2.5288,7.8143,1.8533,2.5662,4.7648,1.9399,5.0707,8.5237
9,6.4828,11.5952,6.3023,2.3883,3.0023,5.0765,3.003,6.5502,3.3093,3.7713,13.6989,6.6427,2.5605,2.4008,7.6098,2.0439,2.5262,4.5792,1.8857,4.9174,8.9467
9.5,5.813,11.2241,6.6678,2.5314,3.0695,4.9989,3.2025,6.4188,3.3466,2.9995,13.3976,6.5985,2.5187,2.352,7.2927,2.1529,2.6202,4.5536,1.9281,4.5878,8.8149
9.5,5.6596,11.1882,6.1636,2.3631,3.4165,4.9281,3.0826,6.4681,3.1305,5.0525,13.2393,6.8168,2.4949,2.4895,7.1318,2.1632,1.7153,4.7876,1.9971,4.2903,8.7389
9.5,5.5911,11.297,6.1864,2.4334,3.3489,4.8108,2.999,6.3436,2.974,3.835,12.9187,6.5872,2.4417,2.4763,6.7586,2.2839,1.6702,4.8507,1.9792,4.3223,8.7291
9.5,4.4602,10.7863,6.4401,2.2979,3.3373,4.927,3.032,6.082,2.803,4.6663,13.5074,6.7072,2.4315,2.3722,6.3901,2.2885,1.7538,4.9908,2.0046,4.5613,8.9631
9.5,4.3257,11.191,6.4712,2.1029,3.2147,5.1522,2.7901,6.3527,2.8696,5.6057,13.6736,6.4797,2.2868,2.2616,6.3435,2.5157,2.3708,5.2883,1.8498,4.9172,8.6299
9.5,4.0017,10.5805,6.5055,2.0983,3.204,4.9904,2.8788,6.2505,3.2749,4.4693,13.0754,6.4536,2.3412,2.2407,6.4056,2.6121,2.7759,5.3902,1.862,4.8841,8.9548
9.5,3.83,11.3969,6.3738,1.975,3.3696,4.9573,2.5263,5.9865,3.4541,5.2515,13.0429,6.5396,2.1142,2.2154,6.148,2.777,2.3577,5.9461,1.7349,5.27,8.5876
9.5,4.693,11.3268,6.3097,1.8877,3.4099,5.2534,2.5813,6.2595,3.2367,5.652,13.3173,6.768,2.1957,2.2527,6.2657,2.8305,2.4903,6.3443,1.7526,5.1161,8.9583
9.5,4.2498,11.4276,6.5635,2.5338,3.3156,5.4765,2.4405,6.2303,3.4894,4.8272,13.2575,6.7179,2.1581,2.1638,6.142,2.9536,2.2932,6.1984,1.6874,4.9259,8.3397
10,4.3996,11.1677,6.2717,1.9478,3.3777,5.4588,2.7303,6.0238,3.4422,4.2559,13.4042,6.8347,2.1921,2.2781,6.3921,3.0968,2.1519,6.0764,1.6525,5.0811,8.1714
10,4.7437,11.342,6.3984,1.8483,2.9447,5.644,2.8045,6.722,3.5865,4.0187,13.608,6.4756,2.1778,2.1892,6.0659,3.22,2.2126,5.874,1.5351,5.19,8.0226
10,4.52,11.3509,6.6744,2.2224,3.2987,5.7467,2.8175,6.2591,3.8289,5.381,13.9797,6.3805,2.3303,2.3424,5.8133,3.0019,2.3697,5.6049,1.6136,5.0848,8.2644
10,4.9873,11.4393,6.6943,2.0439,3.4708,5.6164,2.8879,6.0595,3.9096,4.7212,13.7656,6.5911,2.2961,2.198,5.691,3.6033,2.2701,5.5373,1.5198,5.1872,8.0498
10,5.1423,11.0753,6.3692,2.508,3.4642,5.5809,2.8069,6.1016,3.9711,5.1458,13.6463,6.7627,2.3799,2.2105,5.575,4.7473,2.34,5.4083,1.5768,4.8619,8.1303
10,4.9534,11.1734,6.7772,2.2287,3.315,5.5468,2.7157,6.1881,4.0208,4.4245,13.3523,6.7342,2.4356,2.3694,5.8062,4.9782,2.6828,4.9473,1.4426,5.2498,8.115
10,5.6928,11.2276,6.6343,2.5442,3.3703,5.5692,2.6425,6.117,3.9321,4.9034,13.2843,6.4645,2.6522,2.3462,5.5259,4.8661,2.2916,5.1261,1.3634,5.1096,8.1966
10,5.353,10.9047,6.5176,2.6014,3.4499,5.4236,2.516,6.1668,4.2694,4.3833,12.906,6.5494,2.6085,2.2851,5.69,4.5176,2.2976,5.0726,1.4269,5.3666,8.4583
10,5.3786,10.8002,6.6794,2.8003,3.2463,5.7158,2.195,5.9528,4.3524,4.5556,13.2892,6.2702,2.4144,2.3809,5.5113,4.5785,2.328,4.7344,1.3446,5.1416,8.6516
10,6.0042,9.8191,6.3592,2.6912,3.0151,5.9478,2.2359,6.0032,4.2163,4.3964,13.1633,6.6789,2.9129,2.3862,5.519,4.3239,2.2452,4.8263,1.2628,5.2826,8.2061
10,5.7239,10.0564,6.6161,2.9304,3.2083,6.0006,2.2994,6.7121,4.1141,5.0499,12.9927,6.1648,2.6348,2.4608,5.3612,4.6519,2.0291,4.8328,1.4,5.5603,8.4245
10,5.8368,10.398,6.4847,2.8286,2.861,6.3999,2.2112,6.1858,4.1686,5.0088,12.9234,6.1967,2.6683,2.5856,5.3102,4.5752,2.2264,4.6518,1.4421,5.5836,8.5985
10,6.3526,9.5825,6.295,2.9594,3.0056,6.2283,2.4159,6.147,4.0984,4.2372,13.0041,6.034,2.731,2.3745,5.6858,4.2752,2.0608,4.8727,1.6037,5.5953,8.1676
10,6.4463,9.9401,6.3817,2.4753,2.4902,5.9387,2.3593,6.188,3.9238,4.7557,13.2662,6.049,2.9608,2.3673,6.2505,4.3478,1.9709,4.701,1.536,5.678,8.2527
10,7.2444,10.3681,5.8822,2.7114,2.6899,5.989,2.2908,6.3409,3.7775,5.2871,12.7179,5.5997,2.8324,2.222,5.9551,4.2257,1.9148,4.2889,1.4899,5.4971,8.3241
10,7.612,10.2186,5.8564,2.3579,3.2576,5.7059,2.2884,5.9582,3.8473,3.5304,12.4625,6.0405,2.7631,2.3119,5.2158,4.0573,1.9596,4.4195,1.3253,5.4935,8.2163
10,6.4659,10.4177,6.2603,2.5429,2.8088,5.2664,2.136,6.6408,3.7008,4.2104,12.0538,6.1032,2.7761,2.262,5.3694,3.9655,1.7846,4.4829,1.4129,5.5258,8.2649
10,6.8719,10.1339,6.1152,2.3329,2.7155,5.2865,2.111,5.6245,3.7691,5.0422,12.0371,5.6831,3.0479,2.3647,5.3614,3.8662,1.6577,4.7166,1.3665,5.7393,7.9561
10,5.9292,10.3827,6.201,2.5966,2.8881,5.0503,1.9763,5.5197,3.5557,4.5302,11.6674,6.0824,3.0948,2.2983,5.5769,3.8455,1.7355,4.5716,1.4375,5.8869,8.0601
10,6.0607,10.5054,6.4476,2.1663,2.6827,4.8783,1.987,6.3449,3.4742,4.3749,11.4305,5.5856,2.8572,2.4992,6.4036,3.7528,1.8459,4.6381,1.3347,5.8299,8.1859
10,5.777,10.313,6.0233,2.4917,3.0744,4.9056,1.7632,5.789,3.3352,4.2207,11.6869,5.9574,2.9704,2.4601,5.908,3.6896,1.9686,4.8752,1.2182,6.0354,8.2072
10,5.3504,10.5755,6.1215,2.2773,2.5909,4.6882,2.0138,5.4275,3.3172,4.5866,10.9827,5.6853,3.1564,2.2999,5.7064,3.6457,2.1419,4.9865,1.2113,6.0222,8.0843
10,5.8981,10.2269,6.3948,2.4368,2.7997,4.4818,2.0445,5.9842,3.387,4.2353,11.1925,5.5687,2.8245,2.4021,5.2856,3.0788,1.9992,4.8476,1.2384,6.2511,8.071
10,5.313,10.7845,5.9034,2.2371,2.9369,4.6506,2.0343,5.5143,3.4516,4.2273,11.5004,5.7599,3.1216,2.4956,5.4368,3.2435,1.8798,4.704,1.173,6.5962,7.968
10.5,5.2191,10.71,5.8135,2.3717,3.3336,4.4321,2.1573,5.5386,3.4277,4.1464,11.4051,5.3008,3.0132,2.4607,5.5705,3.4689,2.1761,4.6328,1.2114,6.6253,7.9896
10.5,5.6881,10.2502,5.7737,2.1115,2.9268,4.5893,2.0613,6.067,3.7754,4.0374,11.758,5.1825,3.0833,2.3596,5.7691,3.3016,2.1334,4.3247,1.2998,6.2899,8.4801
10.5,5.0312,10.3135,5.2903,2.425,3.1057,4.6817,1.9514,5.1376,3.4644,4.0175,12.0001,5.5759,3.1197,2.2893,5.5759,3.4042,1.9617,4.1954,1.1917,6.4329,8.5393
10.5,5.3315,10.4882,5.3694,2.1173,3.2345,4.6977,2.0715,4.9454,3.7517,4.0636,12.9247,5.4015,3.1118,2.1982,5.8894,3.4704,1.9542,4.4572,1.2656,6.4384,8.4879
10.5,5.4394,10.4179,4.8581,2.3548,3.3005,4.8536,2.2232,5.7202,3.6292,3.9931,12.4494,5.2897,3.0095,2.2772,5.9501,3.2977,2.1225,4.2225,1.3143,6.3462,8.4761
10.5,5.0854,10.3671,4.7188,2.043,3.1757,4.8923,2.4821,5.0167,3.7077,4.1035,12.7227,5.3071,3.069,2.2782,5.9351,3.338,1.9747,4.2381,1.2563,6.4936,8.4373
10.5,6.3036,10.0981,5.336,2.1977,3.4692,4.7398,2.5269,4.9084,3.6248,3.7677,12.9966,5.0842,3.114,2.193,5.8579,3.3139,2.1553,3.9753,1.2315,6.4637,8.6197
10.5,5.7136,9.9041,5.5604,2.1594,3.3394,4.7916,2.547,5.3102,3.5983,3.8671,13.5038,4.9342,3.0498,2.2302,6.0089,3.2748,2.02,4.0262,1.1972,6.6683,8.3999
10.5,5.5872,10.2136,5.2793,1.8514,3.4139,4.7752,2.8137,4.7445,4.006,3.9038,13.8318,5.1095,3.1681,2.2645,5.9724,3.2752,1.8852,3.8493,1.181,6.6432,8.4948
11,6.1167,9.3441,5.5715,1.6792,3.5482,4.9256,2.9997,4.6092,4.2393,4.0166,14.4307,5.438,3.03,2.4404,5.9237,3.3356,1.8397,3.6672,1.3006,6.3955,8.5936
11,5.7394,9.6316,5.5364,1.7392,3.7966,4.9259,3.095,5.2479,4.088,4.1197,14.3314,5.0687,3.0129,2.292,6.1664,3.1099,1.9052,3.8403,1.272,6.5963,8.6646
11,5.5374,9.4511,4.6857,1.5837,3.9092,5.1439,2.9061,4.9013,4.1353,3.7153,14.0685,4.5305,2.872,2.9671,6.246,3.1977,1.6901,3.7259,1.2734,6.3386,8.078
11,5.8697,9.4579,3.9715,1.7134,3.8526,5.2351,3.0797,4.8271,4.3547,3.5636,14.3424,5.0362,2.8005,3.092,6.2222,2.9367,1.7877,3.4927,1.316,6.2835,8.0889
11,6.0247,9.3937,4.1903,1.7686,3.8188,5.0977,3.0716,4.8736,4.2705,3.6153,14.4648,4.7004,2.6769,3.1662,6.4245,3.1803,1.7446,3.1749,1.4069,6.414,8.1649
11,6.7288,9.8835,4.4145,2.0831,4.0888,5.4631,3.3753,4.6069,4.3828,3.8331,14.2895,5.2108,2.5342,3.4132,5.1545,3.0908,1.9397,3.4445,1.4217,6.6861,8.2953
11,6.2443,9.5929,4.5542,2.0433,4.0608,5.347,3.6354,4.2566,4.3527,3.531,14.675,4.9422,2.604,3.4925,6.1089,3.0646,1.7709,3.4098,1.4374,6.5317,8.1847
11,5.8631,9.4878,4.5661,2.0663,3.6993,5.3426,3.7079,4.2427,4.2734,3.6537,14.0115,4.5308,2.5073,3.4512,4.8803,2.9324,1.7154,3.4855,1.6395,6.4174,8.4956
11,6.4384,9.225,5.3784,2.0486,3.7695,5.364,3.6555,4.0243,4.4718,3.6281,14.6587,4.9099,2.6434,3.4397,5.023,2.9867,1.7594,3.4044,1.7726,6.3125,8.6084
11,6.1803,9.373,5.1561,1.8109,4.0289,5.551,3.2547,4.1206,4.7617,3.4944,14.8249,4.758,2.6884,3.4816,5.0861,3.1064,1.4947,3.7188,1.6767,5.9136,8.6432
11,6.3402,9.2757,5.4284,2.1737,3.7543,5.3476,3.2712,4.038,4.6572,3.3218,14.6658,4.7146,2.9351,3.5832,5.0135,2.7963,1.6959,3.6594,1.6452,6.3163,8.414
11,6.6054,9.1386,5.2918,2.0235,3.5713,5.2255,3.4551,3.6707,4.3606,3.3924,14.9067,4.625,2.8174,3.5863,5.5358,2.7441,1.7715,3.5894,1.6918,5.8494,8.3439
11,6.0659,9.0004,3.8857,2.0068,3.5728,5.3011,3.4781,3.9782,4.3958,3.0811,14.7365,4.6568,2.7008,3.4993,5.4281,2.7733,1.3608,3.7047,1.7626,5.8529,8.1729
11,6.5678,8.6397,3.2804,1.3556,3.5296,5.224,3.5841,3.8365,4.3919,3.2636,14.5424,4.769,2.8284,3.4654,5.4765,2.6734,1.4446,3.7241,1.8547,6.0292,8.3857
11,6.5861,7.4933,4.046,1.549,3.3436,5.1028,3.6351,3.9089,4.4956,2.9926,14.4403,4.7227,2.7908,3.6197,5.7357,2.807,1.458,3.8536,1.8147,6.105,8.548
11,5.1785,8.4957,4.5768,1.769,3.144,5.1237,3.4913,3.8743,4.489,2.7705,14.0679,4.8449,2.7927,3.8091,5.7284,2.7623,1.6035,3.6028,1.9408,5.8656,8.4542
11,5.2555,8.0338,5.2111,1.9869,3.3009,5.2181,3.3642,3.5784,4.3651,3.0871,14.3427,5.1081,2.7223,3.9305,4.8068,2.8327,1.5954,3.4992,1.8112,5.7883,8.3066
11,4.6166,8.3812,5.5615,1.4931,2.9299,5.1323,3.3763,3.481,4.2751,2.9446,14.5914,4.4223,2.8811,4.0255,4.2638,2.7144,1.263,3.5119,1.9342,5.4173,8.5123
11,4.9072,8.509,5.412,1.2211,3.0795,5.0415,3.1992,3.6711,3.8443,3.0076,14.3252,4.5456,2.8118,3.9951,5.4425,2.6607,1.5218,3.2487,1.8136,5.7282,8.7175
11,5.1818,8.2525,5.4128,1.752,3.1403,4.807,3.221,3.6152,4.0364,3.3651,13.8822,4.9211,2.9738,4.1541,5.1559,2.5802,1.4411,3.0629,1.7182,5.7356,8.8433
11,4.9032,8.2928,5.1405,2.1169,3.0614,4.9481,3.0664,3.4555,4.1645,3.1464,14.0526,4.4642,2.754,3.97,4.6096,2.8076,1.5746,2.984,1.8299,5.7218,8.8361
11,5.5707,8.6999,5.1373,2.1357,2.7392,5.2291,3.0393,3.8503,4.0556,3.4031,14.4695,4.7687,2.6223,4.0373,4.7066,2.7922,1.3092,3.0077,1.871,6.0216,8.9148
11,5.8439,8.5627,5.2717,1.9598,2.8504,5.2056,3.2648,3.685,4.3409,2.851,14.1979,4.549,2.7222,3.9189,4.706,2.603,1.5616,3.0369,1.6988,5.7585,8.8531
11,5.9317,8.2479,3.8534,2.0884,2.724,5.2438,3.0602,3.5715,4.2332,2.5611,13.7679,4.9317,2.9386,4.0939,4.8046,2.5422,1.595,2.8471,1.6741,5.918,8.6811
11.5,6.1941,8.2191,3.7368,2.0025,2.7459,5.4185,3.0578,3.6268,3.9926,2.7098,14.7221,4.9157,2.7707,3.9878,4.8009,2.7133,1.4398,2.9454,1.8926,5.94,8.9227
11.5,5.6308,8.5894,4.0814,2.0467,3.0655,5.3265,3.0674,3.249,3.8518,2.7496,14.0065,5.052,3.0918,3.878,5.0307,2.6308,1.5361,2.9009,1.7089,5.8439,8.8142
11.5,5.1729,8.4087,3.9879,1.8192,3.1481,5.2886,3.3199,3.4839,4.0405,2.7632,13.6803,4.969,2.8613,3.7558,4.7443,2.7106,1.4898,2.9428,1.7283,5.6837,8.6461
11.5,5.451,8.5247,4.5376,1.9974,3.0644,5.5336,3.5649,3.4757,3.856,2.9883,13.5711,5.1928,3.1128,3.7787,4.7283,2.7225,1.3926,2.794,1.8812,5.5963,8.9263
11.5,4.8973,8.5883,4.9885,1.7105,3.0975,5.6815,3.7203,3.2554,3.8225,2.9203,13.1749,4.7926,3.2173,3.8076,4.4439,2.7151,1.4639,2.7576,1.9709,5.6911,8.9792
11.5,4.9837,8.4982,4.6371,1.7883,3.2285,6.0623,3.7249,3.5063,3.736,2.991,13.7638,4.8874,3.1485,3.9484,4.4613,2.7956,1.509,2.6446,2.2266,5.4406,9.1856
11.5,5.1126,8.7561,4.8047,1.7171,3.656,6.078,3.8191,3.7241,3.6917,3.4791,13.2985,4.7411,3.1073,4.1365,4.5605,2.8792,1.5689,2.5297,2.0855,5.5092,9.0019
11.5,4.7381,8.5901,4.8199,1.9607,3.6298,6.2032,3.7861,3.611,3.8215,3.6478,12.7463,4.932,3.4699,4.1367,4.5747,2.749,1.5209,2.5493,2.0867,5.4032,8.9107
11.5,5.3754,8.318,4.9268,1.9589,3.7192,6.4162,3.3989,3.6529,3.7963,3.3923,13.4022,4.7822,3.4159,4.3305,4.8449,2.5886,1.7278,2.2345,2.1525,5.1031,8.9297
12,5.7109,8.0763,4.8615,1.9792,2.9998,6.1991,3.4595,3.2038,3.5821,3.907,13.603,5.0189,3.2627,4.1865,5.1977,2.461,1.574,2.5058,2.0119,5.5822,8.862
12,4.9771,8.4172,3.7132,1.7393,3.3359,6.4682,3.1899,3.052,3.8125,4.2983,13.2646,5.0303,3.3669,4.1904,4.6104,2.5196,1.6822,2.5444,2.0075,5.1749,9.1087
12,5.5846,8.108,3.3937,1.7679,3.9526,6.9666,3.3099,3.1239,3.6795,4.3387,13.7169,5.056,3.4535,4.2232,4.0352,2.3624,1.6515,2.503,2.1775,5.222,8.9153
12,5.5435,8.1564,3.8878,1.8835,3.6265,7.2398,3.6962,3.6273,3.872,4.6127,13.208,4.9679,3.4562,4.2696,4.1945,2.4625,1.6698,2.5485,1.9838,5.1367,8.825
12,5.5336,8.0456,4.0988,1.852,3.7265,7.1631,3.8603,4.016,4.0337,4.08,13.2888,5.2254,3.3238,4.2651,4.3042,2.3839,1.7253,2.5278,2.0581,5.426,9.1802
12,6.2428,8.5481,4.328,1.9745,3.5907,7.3013,3.8654,4.317,4.2604,4.1526,13.4305,5.293,3.4221,4.4407,3.8997,2.4857,1.7408,2.5217,2.0961,5.3139,9.0297
12,5.9823,8.3719,4.661,1.917,3.5944,7.1301,3.5767,4.1087,4.1073,4.8955,14.1436,5.3382,3.4107,4.4842,3.8886,2.4153,1.9332,2.5946,2.0143,5.5806,9.3323
12,6.2166,7.679,4.9698,2.0635,3.3817,6.7827,3.7843,4.093,4.1668,4.4905,13.9732,5.1281,3.3527,4.5311,4.2322,2.3885,1.8786,2.4783,1.9699,5.4396,9.5981
12,6.6449,7.9474,4.5912,1.9866,3.3599,6.9683,3.8197,4.6145,4.3733,5.0074,13.5219,4.9593,3.3467,4.6858,4.3254,2.332,1.9976,2.5973,2.0276,5.43,9.8404
12,6.649,8.1305,5.0356,2.1657,3.0841,6.8475,3.9828,4.0912,4.1947,4.6879,13.3966,5.1844,3.2691,4.4133,4.4129,2.2645,2.1605,2.5026,1.9727,5.6067,9.7434
12,6.6438,8.123,4.7716,2.2911,3.1705,7.0276,3.6734,4.0733,4.2851,5.093,13.5838,5.0755,3.4199,4.7596,4.4798,2.1733,2.1188,2.4471,2.0131,5.4942,9.5363
12,6.7233,7.9943,4.5952,2.1548,3.3775,6.9418,3.6727,4.223,4.3165,5.2189,13.8414,5.0197,3.4043,4.6469,4.2962,2.0783,2.077,2.6228,1.9096,5.5162,9.657
12,6.3936,8.0393,4.7517,2.412,3.1865,7.1566,3.9643,3.9668,4.3256,5.2294,13.9875,5.2142,3.4328,5.0066,4.3512,2.0036,2.061,2.6455,1.7678,5.7351,9.9648
12,7.0146,8.1237,3.9124,2.4075,3.1807,7.3373,3.8339,3.9644,3.8105,5.557,13.921,5.2076,3.3594,4.7155,3.8346,2.1206,2.0246,2.5128,1.8774,5.5567,9.6929
12,5.4358,8.0821,3.4719,2.3707,3.2307,7.0981,4.0402,4.3579,3.7001,5.2664,14.2566,4.9828,3.3473,4.7136,4.5739,1.972,1.8307,2.6117,1.7468,5.6801,9.9552
12,5.4552,8.4096,3.4884,2.4716,3.2701,6.9876,3.6912,3.8643,3.5708,5.3405,13.4394,5.0617,3.4103,4.8517,4.4651,2.0093,1.951,2.6551,1.8242,5.567,9.6677
12,5.3052,8.5064,3.5345,2.2797,3.4066,7.0905,3.8292,3.8667,3.7068,5.5817,13.4444,4.8829,3.7175,4.9249,4.2365,2.027,2.1036,2.5935,1.9368,5.5882,9.8675
12,5.3423,8.2877,4.3826,2.0412,3.1791,6.8771,3.8757,4.1648,3.7385,5.9349,14.3544,4.5822,3.7352,4.7622,4.1599,1.9577,2.1711,2.6733,1.9976,5.387,9.4362
12,6.0219,8.1022,4.9212,2.1874,3.4508,6.8666,3.4894,3.947,3.5436,5.3327,14.4037,4.7394,3.6773,4.9404,4.2162,2.0745,2.1436,2.5989,2.0401,5.3769,9.9603
12,5.967,8.2161,5.1649,2.1869,3.404,6.7034,3.5373,3.883,3.5522,5.331,13.921,4.7426,3.7888,5.1296,4.5731,2.1501,2.218,2.6785,1.9187,5.392,9.8075
