odour stim;16/10/2020 Male3;30/10/2020 Male6;30/10/2020 Male9;02/11/2020 Female7;02/11/2020 Female8;03/11/2020 Female5;03/11/2020 Male6;03/11/2020 Male10;04/11/2020 Female4;04/11/2020 Female5;08/11/2020 Male1;08/11/2020 Female2;11/11/2020 Female1;11/11/2020 Female2;11/11/2020 Male3
;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V;90V-45V
1;5.005;5.8943;3.4684;4.184;6.7953;8.0808;5.0156;11.9265;3.2239;3.9613;5.4129;0.9998;3.4254;10.2224;4.2237
1;5.4674;5.9929;3.5633;4.0111;6.6105;10.8309;4.7464;12.3724;2.9133;4.9976;4.9777;1.3142;3.453;11.4277;4.4112
1;6.1443;6.3686;4.2832;3.9377;6.3655;11.9919;4.752;12.8108;2.8256;6.1818;4.8993;1.7102;3.6376;11.7445;4.2416
1;6.8727;6.3448;5.1251;3.6799;5.8242;13.7649;4.4117;13.3931;3.1527;6.7456;4.8506;2.4008;3.5617;12.0717;4.0505
1;6.6288;6.8674;5.2874;3.7417;5.3186;14.6679;4.0935;12.9918;3.2604;6.9565;4.6267;2.685;3.6578;12.0862;4.1072
1;7.2715;7.1662;5.1721;4.7478;5.1569;15.2754;4.2969;13.8109;3.3332;6.5683;4.4516;2.8389;3.5881;11.1666;4.014
1;6.524;7.2734;5.3263;4.7349;5.1459;14.863;4.9833;12.1121;3.3274;5.728;4.6814;2.8173;3.575;12.2593;4.1615
1;6.4147;7.4344;5.7237;5.4432;5.2552;13.7253;5.1601;11.9121;2.8683;5.2405;4.8255;2.5913;3.55;12.7476;4.0427
1;6.461;6.7323;5.6666;6.0532;5.1983;13.3541;5.4627;11.0364;2.6937;5.3469;4.3253;2.338;3.9304;12.5581;4.0131
1;5.5163;6.5828;5.5188;6.1135;5.3221;12.3874;5.7408;10.7079;2.4346;4.8593;4.3072;2.1044;3.6371;12.9057;3.9458
1;5.3257;6.2999;5.4222;6.5228;5.0632;10.8728;5.6081;11.434;2.2572;4.8847;4.5144;2.0743;3.7858;13.5221;3.735
1;5.7435;6.414;5.1783;6.2834;4.5375;9.173;5.3448;10.7138;2.382;4.6336;4.7426;2.1502;3.8163;13.0659;3.8659
1;5.2749;6.0791;5.7203;5.6918;4.9743;7.8008;5.136;10.923;2.7375;4.4973;4.7287;2.1252;3.6085;13.1235;3.9534
1;5.1471;6.2006;5.644;5.482;5.2372;6.6743;4.8525;10.5751;2.5917;4.3895;4.6301;1.8969;3.8141;12.7926;3.8935
1;4.7776;6.3772;6.0965;5.5097;4.8625;6.5372;4.96;9.9897;2.6376;4.082;4.8746;2.0313;3.518;12.4528;3.8021
1;4.3178;6.6085;5.7292;5.2105;4.8151;6.6488;4.6204;10.0818;2.6529;3.934;4.5996;1.9562;3.5961;11.7293;4.0596
1;3.9481;6.6638;5.6937;5.5795;4.3313;6.0488;4.2897;11.562;2.4782;3.5841;4.4805;1.9899;3.3641;11.0465;4.2646
1;3.4567;6.9175;5.8332;5.3338;4.4978;5.7692;3.975;11.3563;2.4634;3.3911;4.5309;1.9263;3.3593;10.8557;4.7354
1;3.2293;6.4641;5.7783;5.237;4.5799;5.3236;3.7717;11.4885;2.3965;3.3297;4.8433;1.9715;3.5211;10.7636;4.4445
1;2.814;5.979;6.2444;4.5463;4.262;4.7411;3.5167;11.5501;2.4349;3.258;4.3809;1.9281;3.5989;11.0882;4.1221
1;2.6951;5.8626;5.9288;3.6079;4.6127;4.539;3.5806;11.2537;2.1958;3.1001;4.6977;1.9028;3.499;11.4858;4.3281
1;2.6673;5.8732;5.608;3.5879;5.2738;4.2064;3.6137;11.4379;2.1635;3.0185;4.3851;2.0899;3.7236;11.0718;4.0196
1;2.6776;5.7939;5.412;3.3626;5.6678;4.2213;3.5769;12.6822;2.2399;2.8209;4.2686;2.0769;3.6537;10.5756;4.2343
1;2.5226;5.9754;4.8643;3.2828;6.3544;4.0559;3.8115;12.5337;2.2562;2.9297;4.6422;2.2097;3.728;10.5833;4.0324
1;2.6595;5.6476;5.0591;2.9901;5.7917;3.9083;4.1055;12.0361;2.0246;3.1795;4.5271;2.3594;3.8905;10.8425;3.7359
1;2.3112;5.8233;4.6779;2.8359;5.5674;3.604;4.0449;11.8512;2.2835;2.7369;4.654;2.3292;3.5085;10.6207;3.8872
1;2.6549;6.2702;4.2812;2.9866;5.2627;3.507;3.7776;9.8305;1.9918;3.1651;4.8424;2.4268;3.5711;10.1069;4.1517
1;2.5391;6.0041;3.4098;2.7956;5.8564;3.4247;4.0213;11.3494;2.0894;3.0935;5.0565;2.4389;3.4042;10.3134;4.7156
1;2.4961;6.171;3.2209;2.9562;5.6783;3.6269;3.7401;10.5529;2.316;2.9418;5.0705;2.8125;3.2913;10.2634;4.5764
1;2.3385;6.1019;3.2972;2.6547;6.1795;3.6382;3.6228;9.4677;2.2329;3.0978;5.0799;2.9305;3.4481;10.3;5.1499
1;2.4616;6.231;3.1209;3.0075;7.0335;5.5155;3.785;10.7118;2.1282;3.4397;5.7138;3.4281;3.2215;10.6633;5.5892
1;2.2232;6.1702;2.8152;3.5349;7.168;6.7849;4.1787;12.1396;2.0892;3.7031;6.0745;3.4143;3.5128;10.6267;5.5901
1;2.3831;6.2198;2.711;4.1761;7.0868;7.826;4.02;12.3754;2.3981;4.1275;6.6345;3.0454;3.2627;10.2883;5.6286
1;3.4476;5.9611;2.6818;6.1261;6.509;8.315;4.263;11.239;3.0399;4.1242;6.1661;2.9095;3.0625;10.8265;5.6692
1;4.228;5.5981;2.3393;7.8228;6.4167;8.7331;4.7831;10.5927;3.0448;4.4271;6.2522;2.4555;2.9949;10.3969;6.2094
1;4.8514;5.1906;2.0361;9.2054;6.393;9.7654;4.6232;10.6663;2.8142;4.3761;5.6421;2.3308;3.2403;10.1084;6.0244
1;4.8075;5.0358;2.1554;10.6754;6.3221;11.0892;4.7966;11.6656;3.104;4.1441;5.2205;3.1447;3.2509;9.9673;5.6261
1;4.7654;5.3317;1.8791;10.6512;5.9155;10.3586;4.6363;11.2327;3.2312;3.9141;5.46;3.67;3.6421;9.5674;6.0682
1;5.3756;5.2149;1.7874;10.2541;5.9753;10.3407;4.7855;11.2769;3.3564;3.3139;5.7175;3.7341;3.867;10.9248;6.2775
1;5.1333;5.5331;1.9793;9.9588;5.3316;9.9132;4.5445;10.4755;3.1834;3.6385;6.0049;3.9815;4.1466;12.5978;6.1703
1;5.2717;5.6713;2.0391;9.77;5.0528;10.7261;4.453;10.6107;3.2175;3.4724;6.0941;3.967;4.1583;13.367;6.0486
1;5.0759;5.3011;1.8027;8.8432;5.191;9.7422;4.1865;11.8068;3.2123;3.3415;6.5121;3.9453;4.2147;13.3932;5.7083
1;5.1167;5.1362;1.8869;8.0855;5.4866;8.5142;3.8591;11.9289;3.1954;3.3763;6.4481;3.7287;4.0245;12.7234;5.54
1;5.5456;4.8862;2.0863;7.8036;5.5875;7.1353;3.7433;11.1986;2.9249;3.2575;6.1216;3.4156;3.9341;12.394;5.4526
1;5.1246;4.7449;1.9966;7.4651;5.2484;6.2726;4.2144;10.7442;3.3016;3.2067;5.9572;3.1628;4.2354;11.4803;5.4293
1;5.3534;4.287;2.3694;7.0698;5.799;5.3924;4.0909;10.5739;2.8825;3.4674;5.4365;2.7718;3.9517;10.7422;5.3681
1;5.147;4.3713;2.1663;6.8156;6.3741;4.9208;4.0673;9.8431;2.9145;3.5671;5.0119;2.5128;4.0337;10.6339;4.4581
1;5.2749;3.9906;1.5979;6.8933;6.6004;4.9547;4.0653;9.7347;3.2605;3.6804;4.4819;2.1844;4.3228;9.7206;4.8287
1;4.8732;4.0247;1.7507;7.5359;6.4703;4.5207;4.2057;9.6342;3.2366;3.681;3.9434;1.9528;4.635;9.606;4.1854
1;4.8288;4.3096;1.893;8.0904;6.0717;4.1906;4.3561;9.9608;3.0803;3.7553;4.5556;2.0022;4.4007;8.6616;3.946
1;4.7755;4.1192;1.8662;7.7676;6.1197;3.9279;4.0864;10.1445;3.2523;3.8829;4.3597;2.0774;4.3365;9.1132;3.9909
1;4.8299;4.0407;1.9285;7.8907;5.7362;3.9344;3.9898;10.9999;3.2195;3.9333;4.2596;1.9682;4.0987;8.7415;4.0677
1;4.9424;4.1531;2.0609;7.208;5.8906;3.8749;3.8841;11.4924;3.1599;3.7977;3.9121;1.985;3.7801;7.5906;3.9244
1;4.6537;3.778;1.7208;6.954;5.7019;3.8118;3.8569;12.165;3.3176;3.8533;4.0813;2.1079;3.7743;8.0921;4.1278
1;4.4581;3.5759;1.6952;6.3255;5.7227;3.4716;3.9015;12.048;2.8522;3.876;3.8614;1.8314;3.7466;7.7676;4.0421
1;4.0146;3.7087;2.0378;6.3633;5.3088;3.5171;3.9524;12.1173;2.604;3.5506;3.7976;1.6973;3.5024;7.532;4.3653
1;3.8173;3.4146;2.6733;6.5719;5.203;3.5736;4.1109;11.2034;2.414;3.549;3.8187;1.5616;3.2001;7.4224;4.0626
1;3.2401;3.4504;3.2609;5.9982;5.5454;3.6618;4.0098;11.8065;2.1802;3.6009;3.9156;1.6095;3.2297;6.9246;4.3806
1;3.301;3.409;3.6262;5.6425;5.348;3.5612;3.9105;11.8229;2.1643;4.0422;3.9163;1.5288;3.3323;7.0811;4.232
1;3.0535;3.3798;4.59;5.0832;5.353;3.9366;3.8521;11.7222;2.1753;3.9545;4.2574;1.6876;3.2096;7.0141;4.2108
1;2.7808;3.2396;4.4675;4.7524;5.3421;3.7269;3.9711;10.8052;1.8967;3.6054;4.2945;1.6247;3.0137;6.5448;4.2214
1;2.7049;3.3433;4.6098;4.8147;5.1229;3.9925;4.0144;10.9155;1.8886;3.8531;4.3036;1.499;3.2391;6.8343;4.2821
1;2.8835;3.1026;5.151;5.0707;5.6988;3.5297;4.213;10.6571;1.8898;4.4953;4.5691;1.6084;3.379;8.6883;4.3028
1;3.3784;3.0056;5.982;5.9451;6.5966;3.6929;4.9548;10.246;1.8114;5.1321;5.5222;1.607;3.1011;11.2064;4.432
1;3.0292;3.1747;5.8889;5.7732;6.8855;3.3577;5.0717;9.1754;1.6116;5.7764;5.3301;1.3818;3.2437;13.7794;4.5204
1;3.3606;2.9947;6.2675;6.0959;7.2155;3.5599;4.9408;8.6468;1.7236;5.7957;5.7939;1.2818;3.1332;13.8719;4.4735
1;3.0891;3.0127;6.7167;5.8811;7.7672;4.5156;5.3124;8.604;1.7642;5.2247;6.1622;1.2484;3.0919;14.0077;4.6341
1;3.382;3.0596;7.0624;5.2401;7.5277;6.2174;5.1121;8.3723;1.6443;5.1452;6.2315;1.2161;3.0564;13.456;4.6592
1;3.1969;3.2877;6.8639;5.8331;7.6929;7.5383;4.1021;8.3803;1.5446;5.3739;6.4444;1.1697;3.0557;12.9563;4.4584
1;3.6211;2.9746;6.9906;5.6227;7.0303;7.4252;5.1153;8.8283;1.6194;4.8966;6.346;0.9116;3.3074;12.3667;5.2099
1;3.5564;3.2886;7.8887;6.3641;6.5308;8.6159;5.728;10.4651;1.6034;5.2288;6.1171;0.9743;3.052;13.037;4.9523
1;3.7988;3.0147;7.3473;6.2934;6.3747;9.4798;5.7989;11.647;1.5506;4.6885;5.9578;0.8245;3.1339;11.5255;4.9666
1;3.6174;2.8805;7.8397;6.7212;6.1509;10.1973;5.4856;11.9707;1.6915;4.414;5.3974;0.8181;3.0878;11.2576;5.9218
1;3.4896;3.0237;7.653;6.6475;5.4981;11.3585;5.4283;12.3651;1.7352;4.0141;5.0742;0.8415;3.3398;11.4214;5.2047
1;3.4224;2.8414;7.6745;6.2847;5.126;11.2235;5.2189;13.3406;1.7591;3.6795;4.5392;1.0193;3.1639;10.8603;5.0532
1;2.8781;2.8555;7.6112;5.1609;5.0767;10.5448;5.24;13.12;1.527;3.3518;4.7078;0.8658;3.2388;11.0382;4.3525
1;3.1008;2.7407;7.1658;5.3294;4.6746;10.0577;5.2712;11.6587;1.554;3.1751;4.2777;0.9027;3.3322;10.3709;3.8616
1;2.9055;2.7304;6.088;4.6247;4.5147;9.6279;5.0873;12.6519;1.5502;2.9348;4.0233;0.7055;3.2656;9.8743;3.9415
1;2.8403;2.8547;5.9023;4.7005;4.5067;8.2895;4.9086;12.2942;1.5688;3.2407;3.9367;0.7964;3.2634;10.0879;3.3707
1;2.6521;2.8516;5.2735;3.9725;4.3574;7.2466;4.9018;11.9501;1.4672;2.8987;4.0418;0.9013;3.3609;10.2975;3.3293
1;2.3091;2.7824;5.0686;3.8871;4.0044;6.2356;5.2573;11.8635;1.4132;2.9237;3.8624;0.8869;3.0654;9.348;2.8332
1;2.5205;3.0303;4.6101;3.7255;4.1828;5.3455;5.1641;10.1926;1.3868;3.1503;3.5976;0.833;3.2253;9.4138;3.1523
1;2.2631;2.7429;4.1603;3.389;4.6412;4.4855;5.2121;9.9256;1.3101;2.8751;3.6277;0.8236;3.5072;9.8063;2.8372
1;2.2097;2.7115;4.1205;3.8996;4.2365;4.5017;5.166;10.2848;1.3835;2.7354;3.461;0.708;3.3527;10.6613;2.9035
1;2.0782;2.8049;3.5142;3.9977;4.5583;4.0838;5.2072;10.1213;1.4973;2.8637;3.2649;0.9014;3.7647;10.1055;2.8222
1;2.0556;2.8476;3.501;3.4915;4.6842;3.7929;4.9642;10.2756;1.4595;2.63;3.4209;0.8135;3.5205;9.6629;2.6553
1;2.0405;2.9886;3.3682;3.2666;4.7078;3.6574;4.6021;9.8224;1.5711;2.7581;3.1691;0.9407;3.4159;9.501;2.91
1;2.1526;2.9192;3.4721;3.6654;4.1727;3.565;4.6351;9.004;1.6755;2.6422;3.1728;0.975;3.2841;9.2171;2.597
1;2.0291;3.0612;3.3757;3.3813;4.031;3.4842;4.8792;9.1626;1.6991;2.6637;2.9674;0.9658;3.3194;9.3274;2.9305
1;2.1918;3.0486;3.3282;3.455;4.5315;3.4245;4.9429;8.8406;1.5586;2.5213;3.0129;1.0296;3.2404;9.7021;3.0484
1;1.9305;3.011;3.3999;2.6741;4.6096;3.3419;4.9724;8.6983;1.552;2.6134;2.9182;0.9474;3.4321;9.4911;2.9227
1;2.2941;3.0497;2.7816;2.5336;4.5225;3.0413;5.5667;8.2339;1.5711;2.7492;2.9645;1.0284;3.1206;9.4877;3.1998
1;2.028;3.0855;2.953;2.3361;4.4944;3.2694;5.1225;8.199;1.9052;2.6439;3.0501;1.2839;2.8597;9.695;3.1156
1;2.1395;2.8996;3.1581;2.1883;5.0304;3.331;5.3092;8.4079;1.71;2.5369;2.8818;1.5339;3.1145;10.0879;3.5094
1;2.3045;2.7645;3.1641;2.5992;4.5556;3.2713;5.2385;8.7683;1.8836;3.7086;2.9685;1.8513;3.035;9.5282;3.1823
1;2.1343;2.7535;3.9217;2.2723;4.793;3.4688;5.1554;8.6639;1.5927;4.0192;3.2766;2.5693;2.8569;9.9537;3.3879
1;2.187;2.9685;4.0026;2.0342;5.2241;3.2003;5.2362;9.198;1.7701;5.2549;4.0332;2.9778;2.8905;10.6239;3.8985
1;2.3708;2.5454;5.5114;2.0385;5.7291;3.2244;5.5444;10.377;1.8338;6.0446;4.7639;3.3512;3.0368;12.1573;3.3781
1;2.1844;2.8359;6.7439;1.9177;5.7918;3.211;5.0613;10.809;1.5299;6.1789;4.2689;3.543;3.0893;13.8;3.4066
1;2.2119;3.0217;6.8579;1.9824;6.3496;3.5422;5.4808;10.23;2.2609;5.9445;4.5333;3.3902;3.1623;15.5616;3.8173
1;2.1647;3.0325;8.0674;1.802;6.6056;3.9625;5.8902;10.9265;2.427;5.7322;4.8062;3.109;3.1037;15.3786;3.377
1;2.1351;2.9367;9.998;1.999;6.1754;4.214;5.8393;11.2896;2.5932;5.6116;4.6874;2.8413;3.1406;14.9228;3.4455
1;2.2121;3.0996;11.0189;2.3142;5.833;4.6274;5.5453;11.5353;2.8375;5.3815;4.5333;2.7086;3.1628;15.0099;3.5197
1;2.1014;3.1541;11.2848;2.3406;6.414;5.1378;5.2176;12.0072;2.9029;4.9907;4.6204;2.7116;3.1974;14.9721;3.5159
1;2.3566;3.0568;10.3893;1.9239;6.5466;5.6527;5.3848;11.9937;3.31;5.0912;4.6695;2.3811;3.1775;15.6016;3.7324
1;2.425;3.3824;9.5516;1.7513;5.8768;5.9897;5.4261;12.2993;3.8885;4.9845;4.6159;2.5037;3.1432;14.6186;3.5187
1;2.483;3.5587;8.6109;2.0045;5.6653;6.5638;5.3195;13.1638;3.7993;4.5895;4.6613;2.3808;3.1527;14.1036;3.388
1;2.7255;3.2495;7.6185;1.839;6.0505;6.1708;5.1452;12.5032;3.8452;3.9265;4.9788;2.4856;3.2504;13.6087;3.4453
1;2.3242;3.3437;6.7498;1.9228;4.8247;5.2498;5.1809;13.145;4.1122;3.8416;4.6204;2.3571;3.3424;13.3963;3.7418
1;2.4012;3.233;6.0151;1.7727;5.6365;4.7228;5.1103;11.9871;4.2941;3.4303;4.6094;2.3451;3.1779;13.1129;3.551
1;2.5474;3.3451;5.3139;1.5572;5.771;4.4279;5.028;11.7284;4.6063;3.161;5.1442;2.2033;2.9714;13.1655;3.1988
1;2.2845;3.1481;4.8692;1.5855;5.7539;4.0493;5.2224;11.1798;4.3903;3.3449;5.1006;1.9998;3.0924;12.4074;3.7188
1;2.5217;2.9742;4.1771;1.7505;5.5089;3.6648;5.575;11.3683;4.2508;3.0824;4.6946;1.9932;3.076;12.5245;3.4466
1;2.6002;3.1185;4.1772;1.6762;5.2639;3.1815;4.8888;10.3399;3.7493;2.8174;4.4308;1.8511;3.1919;11.9569;3.9014
1;2.6441;2.9496;3.6184;1.8821;5.0348;3.2702;5.2071;10.3935;3.7483;2.8068;4.5797;1.9783;3.1993;12.3553;3.4153
1;2.7079;3.1818;3.3133;1.5371;4.9345;2.9941;5.0486;10.0518;3.5636;2.9238;5.2904;1.8807;3.2189;12.3069;3.5162
1;2.3617;2.9668;3.0981;1.8697;5.5318;2.7783;4.5161;9.2996;3.5732;2.5894;5.3228;1.8428;3.1703;12.3431;4.053
1;2.4945;3.0516;2.9222;1.6917;5.8552;2.8732;4.8644;9.0406;3.4377;2.6096;5.3763;1.7258;3.2339;11.8594;4.4303
1;2.417;3.0023;2.7762;1.6773;5.375;2.8553;4.5068;9.3514;3.176;2.705;5.7219;1.5815;3.4773;11.7889;5.0493
1;2.5039;3.1494;2.5719;1.8816;5.4146;2.7332;4.6058;9.8252;2.784;3.0141;5.9555;1.5499;3.2971;11.3319;4.6983
1;2.5163;2.9977;2.9123;1.9867;5.6841;2.5368;4.4847;9.7892;2.5217;3.101;6.0673;1.3474;3.4933;11.2541;5.1472
1;2.5074;3.2128;2.6177;1.7828;5.5079;2.5775;4.6112;9.8707;2.2385;2.9939;5.8062;1.4106;3.7045;11.1355;4.9466
1;2.3352;3.0985;2.7713;1.4335;5.4611;2.4098;4.6638;9.3371;2.4567;2.9879;5.7591;1.4048;3.4689;10.7808;5.2262
1;2.4126;3.2878;2.7625;1.6735;5.6673;2.5039;4.3082;9.4478;2.2032;2.88;5.2833;1.3929;3.4969;10.1928;5.7936
1;2.3458;3.1475;3.1136;2.0773;5.6795;2.5308;4.5171;9.4934;2.2203;2.9641;5.2736;1.4045;3.2556;10.3928;5.8722
1;2.611;2.9629;3.0742;2.0734;5.9408;2.3697;4.8852;9.9129;2.609;2.8016;5.5121;1.3974;3.5009;10.5212;5.6359
1;2.5908;2.8767;3.3945;2.698;6.1916;2.4308;4.6646;10.5253;2.7346;3.4267;5.3917;2.0351;3.4643;10.9512;5.5341
1;2.8848;3.0299;4.2441;3.4768;6.0381;2.9753;4.4173;11.9108;2.81;4.4762;5.3108;2.8203;3.302;10.8735;5.1374
1;2.9406;4.1705;4.5902;4.0918;5.668;2.6324;4.3751;12.262;2.8737;5.8106;5.6393;2.9428;3.1235;10.7633;6.002
1;2.5927;4.9242;4.7533;4.6997;5.8388;2.7379;4.2858;13.5066;3.1553;5.8052;5.6622;3.1367;3.1487;10.1553;6.1163
1;2.8039;5.1337;4.1676;5.6833;5.527;2.5822;4.9362;14.3697;3.0183;5.7674;5.6266;2.9267;3.0381;10.2584;6.1626
1;2.6749;5.5841;4.2368;7.0054;5.0087;2.6283;4.8849;14.0623;3.0922;5.6346;5.7327;2.8696;3.1444;10.0296;6.6798
1;2.4898;6.0928;4.5112;8.2875;5.1099;3.6261;4.9011;14.3747;2.8035;5.5148;6.0403;2.552;3.1349;9.8875;6.661
1;2.7689;6.2081;4.1757;8.5976;5.5117;5.291;5.049;13.9307;3.0317;5.6633;5.9558;2.551;3.27;9.0895;6.2494
1;2.6448;6.2829;4.495;10.2463;5.607;8.1209;5.1422;13.7064;3.4279;5.4972;6.0325;2.7834;3.2808;8.9038;6.067
1;2.6976;6.2999;4.2143;10.5019;5.5431;9.3882;5.1751;13.3694;4.6676;6.0845;5.5137;3.0152;3.3266;8.6297;6.1935
1;2.8207;6.173;4.4809;9.7358;5.6164;9.9161;5.5623;13.452;5.2976;5.6254;5.2552;3.0694;3.4135;8.5953;6.2228
1;2.8176;6.2576;4.1801;8.7334;5.123;9.582;5.5361;11.8496;4.8817;4.9085;4.8276;2.9648;3.3259;8.2477;5.9213
1;2.7421;6.0955;3.8057;7.7079;5.5939;8.214;5.4015;10.381;4.21;4.3432;4.509;2.8857;3.3753;7.9588;5.9474
1;2.6208;5.991;3.8148;7.914;5.1833;7.6707;5.1029;9.5756;3.8261;3.8395;4.1213;2.8928;4.0103;7.5331;5.4406
1;2.7103;6.2442;3.6359;7.0685;5.2587;6.3571;5.2414;9.2681;3.4588;3.5463;3.8103;2.627;4.4085;7.5568;5.6539
1;2.6428;6.5125;3.5098;6.6122;4.9794;5.5023;5.0257;9.2763;3.2378;3.2875;4.2651;2.2891;4.5568;7.3698;4.7551
1;2.5201;6.5301;3.4773;7.1253;5.3668;4.7247;5.2158;8.4303;3.1402;3.2826;4.3416;2.2316;4.812;6.8749;5.1208
1;2.6493;6.7089;3.391;7.0563;4.8638;4.3705;5.1599;8.2633;3.2792;3.0005;3.9447;2.4341;4.269;7.0013;4.6709
1;2.6791;6.6802;3.6493;6.7912;4.7217;4.2403;5.3339;7.6662;3.1507;2.9117;3.9288;2.5875;4.4321;6.3557;4.1287
1;2.6188;6.8112;3.8056;6.415;4.9108;3.7038;5.5446;7.7073;3.1081;3.0139;4.267;2.4619;4.6196;6.7114;3.8296
1;2.6258;6.6819;3.7806;6.4962;4.8079;3.5238;5.5102;7.206;2.679;2.8664;4.2221;2.3232;4.4171;6.399;3.9052
1;2.7481;6.785;3.8802;6.2247;4.5706;3.5084;5.2047;7.4348;2.5937;2.487;4.001;2.237;4.3704;6.3543;3.7519
1;2.8041;6.6537;3.8402;5.9244;4.6006;3.3579;5.0922;7.4989;2.524;2.6365;3.92;1.9547;4.5414;6.2213;3.8068
1;2.5214;6.6222;3.721;5.7752;4.7308;3.4381;4.904;6.7805;2.1472;2.3914;4.3047;1.8998;4.4338;6.0105;3.7919
1;2.4296;6.6987;4.2471;5.5737;4.8454;3.2077;5.1037;6.3523;1.8959;2.3849;4.517;1.8972;4.344;5.9583;3.9318
1;2.7363;6.8288;3.9293;5.1898;4.6062;3.1728;5.1368;7.1542;1.8137;2.3743;4.476;1.9422;4.3375;5.9637;3.9267
1;2.5178;6.7597;3.948;5.0704;4.6812;3.2384;4.8938;7.758;1.8916;2.5439;4.5874;1.7344;4.6654;6.2548;3.546
1;2.5255;6.6169;4.164;4.9358;4.6234;3.0565;4.7454;7.8813;1.7867;2.2837;4.8447;1.5341;4.7863;6.9307;3.5272
1;2.5552;6.1701;4.0484;5.9663;4.9565;2.9224;4.9661;8.0163;1.8965;2.2741;4.4825;1.6369;4.344;7.6308;3.4346
1;2.5979;6.1936;4.0319;6.0728;4.7877;3.1196;4.7464;8.9393;1.9206;2.441;4.6394;1.4726;4.0886;8.1705;3.4861
1;2.7648;6.0261;4.2037;5.5593;5.2757;3.28;4.8363;9.1857;2.0493;2.3816;4.8947;1.4865;4.0343;8.3289;3.7492
1;2.9807;5.9295;4.2685;5.3827;4.9691;2.9547;4.9155;9.2705;2.0574;2.2785;5.2909;1.408;3.7003;9.1721;3.9045
1;2.6678;6.0324;4.3281;5.2213;5.6591;3.339;4.673;9.7353;2.8276;2.7931;5.2381;1.2469;3.5467;9.6259;3.7517
1;2.8441;5.9243;3.8817;5.7963;5.9147;4.6153;4.3283;11.4691;3.8641;4.1016;5.2695;1.1987;3.5;9.9079;3.5383
1;2.8407;5.7192;4.4082;6.3579;6.8705;5.6892;4.6013;12.5772;3.9262;5.1405;5.6704;1.1156;3.3354;10.1381;3.5159
1;2.8132;5.8844;4.2016;6.2687;7.5552;6.6155;4.5827;13.7598;4.4886;4.8851;5.4222;1.1648;3.3945;10.0617;3.9223
1;2.9567;5.8749;4.4005;6.2873;8.2401;7.5434;4.6346;14.4567;4.1107;4.9626;5.2074;1.1255;3.6962;10.6527;4.0936
1;2.9165;5.8487;4.181;5.9905;8.0326;8.0694;4.5917;14.9677;4.0956;5.3705;5.0478;0.8678;3.8596;11.3788;3.664
1;2.5323;5.6044;4.1727;6.2112;7.2315;8.4637;4.5378;14.4583;4.2412;5.7498;4.9832;1.0079;3.9599;10.8272;3.9295
1;2.9084;5.6003;4.8263;5.8192;6.7337;8.9606;4.4186;14.3226;3.7465;4.9701;4.7926;0.8647;3.7543;11.2814;3.5217
1;2.6806;5.4247;4.5889;5.1217;6.5167;10.7609;4.6825;14.4645;3.7779;4.7127;4.5703;0.8669;3.4852;11.6719;3.6685
1;2.8166;5.951;4.5352;4.6214;6.864;11.6553;4.518;14.2109;3.5693;5.1048;4.3505;0.8468;3.5885;12.7882;4.013
1;2.3657;6.6605;4.0187;4.6077;5.6504;11.9472;4.4611;14.3487;3.7582;5.3525;4.6602;0.8272;3.5403;12.489;4.5397
1;2.8265;6.6363;3.5378;4.8538;4.5997;11.5609;4.5168;14.2255;3.6462;5.197;4.4447;0.7078;3.3952;11.999;4.256
1;2.4069;6.1654;3.8232;4.6227;5.5043;10.4523;4.6366;13.9299;3.762;5.0579;4.3125;0.9152;3.2484;12.1215;4.0862
1;2.3521;5.8396;3.7272;4.7824;5.5333;8.7348;4.6831;13.7048;3.5261;4.5272;4.1783;0.8358;3.165;11.1978;3.8147
1;2.66;5.1837;3.7437;4.1158;5.9281;7.5687;5.0319;13.1461;3.4147;4.0505;4.3041;0.7813;3.2032;10.4534;3.1935
1;2.5297;5.0048;3.9958;3.7813;5.8548;6.6679;4.7961;12.6785;3.4412;3.568;4.5753;0.8218;3.1707;10.4139;3.3104
1;2.8125;4.7703;3.7187;3.7019;5.5813;5.9027;4.8413;12.8477;3.178;3.5861;4.0735;0.8059;3.0916;10.4326;3.2079
1;2.6026;4.3528;3.6379;3.8962;5.2497;5.1782;4.8399;13.5201;2.9759;3.4708;3.9795;0.7802;2.9786;9.588;3.4376
1;2.8384;4.1612;3.6458;3.7955;5.1564;4.6772;5.1161;12.4875;2.8681;3.2743;3.7734;0.7499;3.1396;9.7131;2.9404
1;2.5414;4.3807;3.5402;4.0954;5.1079;4.4671;4.8854;11.9062;2.8032;2.887;3.6645;0.8095;3.2617;10.0919;2.9983
1;2.5643;4.0002;3.5011;4.5484;4.8952;4.3612;4.6873;12.5067;2.7889;2.9078;3.836;0.7625;3.1278;10.2292;2.9223
1;3.5116;3.7987;3.5267;5.1982;4.907;4.6219;4.6848;12.6703;2.7746;3.0316;4.0553;0.6121;3.1296;10.4237;3.4662
1;4.0897;3.7854;3.355;5.5843;4.6425;4.3768;4.8292;12.5427;2.7109;2.831;4.4248;0.6682;2.9104;10.554;2.8381
