odour stim;30/10/2020 Female4;30/10/2020 Female10;21/10/2020 Male5;02/11/2020 Female4;02/11/2020 Female8;02/11/2020 Male12;03/11/2020 Female3;03/11/2020 Female9;04/11/2020 Female6;04/11/2020 Male3;08/11/2020 Male3;08/11/2020 Male4;25/02/2021 Male4
;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V;45V-90V
0;3.3183;4.9516;10.1899;4.6102;0.4457;5.4478;3.3496;3.5228;1.9973;4.5722;3.1797;10.7838;12.4917
0;3.6742;4.6731;10.322;4.1897;0.5851;5.5044;3.3837;3.3846;2.0039;4.6218;3.0844;10.7058;12.093
0;3.2466;4.9636;9.5977;4.4615;0.2584;5.7163;3.4061;3.2785;2.0431;4.3895;3.0886;10.9999;11.6948
0;3.132;4.8044;10.7258;4.838;0.5411;5.747;3.5552;3.3394;1.6539;4.2222;3.1292;10.1036;11.8216
0;2.9898;4.944;10.7607;4.3564;0.5072;5.7592;3.545;3.4796;1.7523;4.5199;3.1314;9.9372;11.0358
0;3.3787;4.0381;10.3278;4.5188;0.4311;5.8224;3.7615;3.7919;1.9398;4.3749;3.2786;9.5243;11.3002
0;3.4265;4.5477;10.6236;4.4441;0.6945;5.8414;3.5442;3.4117;1.7742;4.4607;3.2744;9.4339;11.2637
0;2.9729;4.4344;10.8187;3.9872;0.1263;4.8841;3.4474;3.4842;1.7309;4.2407;3.1542;8.8603;11.2017
0;2.8422;4.281;13.1168;3.7596;0.211;4.872;3.5707;3.6006;1.4219;4.0625;3.1848;8.4973;11.2251
0;2.881;3.782;12.1197;3.5549;0.2358;5.0855;3.5811;3.7994;1.3871;4.1475;3.1009;8.2236;11.1307
0;2.789;3.713;12.428;3.4632;0.1227;5.4256;3.6233;4.4143;1.6696;4.085;3.2436;8.1251;11.1627
0;2.2699;3.5452;12.3162;3.5052;0.2124;4.8992;3.5141;4.2799;1.3385;3.9452;3.0599;8.1067;11.2176
0;2.6262;2.8622;12.0842;3.4201;0.3179;4.9993;3.3494;4.4157;1.3835;3.9557;3.0224;7.7024;11.2371
0;2.3181;3.2674;12.1048;3.5718;0.079;5.0711;3.5731;3.9051;1.4776;4.085;3.0207;7.6684;11.3229
0;2.401;2.83;11.4864;3.4584;0.2418;4.9085;3.6353;4.3612;1.5006;4.0826;2.9599;7.3034;11.0982
0;2.027;3.2053;13.0159;3.1926;0.1964;4.5458;3.6328;4.0755;1.3366;3.7344;3.0002;7.6272;11.1677
0;1.9382;2.9315;12.1428;3.1016;0.1089;4.7646;3.5492;3.7936;1.3539;4.1424;3.0311;7.0714;11.1327
0;2.1204;2.8251;10.7364;2.8092;0.2425;4.935;3.6345;3.761;1.5915;3.9546;3.0284;7.5572;11.4057
0;1.9165;2.7789;10.9823;3.033;0.05033;5.3402;3.1672;3.4088;1.4763;3.976;3.0517;6.9517;10.9817
0;1.9635;2.7219;9.9045;2.6932;0.1508;5.0633;3.0488;3.1364;1.5261;3.8396;3.1172;7.4045;11.2673
0;1.7556;3.2098;9.3128;3.0231;0.124;5.1085;2.9313;2.8661;1.4581;3.5411;3.0897;6.5077;11.0285
0;2.1626;2.8896;9.4359;2.7181;-0.1294;5.0868;2.7244;3.2176;1.6869;3.6557;3.0214;7.0024;11.1624
0;2.2259;2.7369;9.5709;2.7708;0.3858;5.2219;2.9075;2.7893;1.6482;3.7575;3.1032;6.7163;11.3616
0;1.971;2.515;9.8293;3.0217;0.07641;4.8618;2.7905;2.7934;1.4945;3.8514;3.0943;6.3494;11.492
0;1.6705;2.6943;8.5304;3.3004;0.09174;4.8806;2.7237;2.6343;1.5856;3.7543;3.1336;6.8273;10.9711
0;1.7547;2.5867;8.9523;3.4588;0.2529;4.9901;2.596;2.4349;1.6955;4.0227;3.0329;6.4401;10.8244
0;2.039;2.5354;8.3841;3.2026;-0.08383;5.3096;2.5405;2.3864;1.6891;3.6732;3.1385;6.5045;11.1473
0;2.0157;2.4384;6.8709;3.3084;0.071;5.1193;2.4408;2.4621;2.0516;3.6681;3.0812;6.4842;11.2457
0;2.1187;2.7283;8.0668;3.4479;-0.001444;5.3372;2.5482;2.2095;1.9637;3.7945;2.8596;6.3463;11.1186
0;2.1126;2.586;7.2076;3.2392;0.3068;5.701;2.436;2.2577;2.4828;3.6301;2.9611;6.8411;10.7983
0;2.7762;2.585;7.1101;3.0799;0.1684;5.3513;2.3514;2.1637;3.0977;3.5818;3.0387;6.832;11.1586
0;2.8137;2.7758;7.1277;3.3347;0.1156;4.8535;2.3405;2.0414;3.5317;3.7288;3.0823;6.664;10.8849
0;2.8769;2.6337;8.2632;3.2964;0.0127;5.1718;2.1558;2.5595;3.6051;3.8005;3.3493;6.8672;11.1029
0;2.6807;2.6608;9.5625;3.0019;0.0481;4.8104;2.3104;2.3276;3.6589;3.6123;3.196;6.6288;10.9198
0;2.6085;2.5035;10.2263;2.8558;0.1458;4.5659;2.4866;2.5109;3.7294;3.395;3.0518;6.5436;10.8434
0;3.1142;2.5234;11.2536;2.964;0.07959;4.6279;2.6011;2.35;3.6666;3.928;3.5465;7.0491;11.1579
0;2.8834;2.4351;13.1804;3.1725;-0.07518;4.2506;2.6337;2.2445;3.7064;3.8462;3.8719;7.0636;10.7107
0;3.3845;2.4534;13.3462;2.6827;0.02279;4.9038;2.9343;2.2693;3.3268;3.8266;4.0727;6.9266;10.717
0;3.3075;2.4449;13.2031;2.6655;-0.01775;4.846;3.2705;2.6779;3.1168;3.9364;4.0562;6.6149;10.6152
0;3.4783;2.6267;13.0242;2.55;0.0967;4.5144;3.3378;2.7555;3.3461;4.3026;4.1972;6.9162;10.9011
0;3.5286;2.4896;12.6591;2.3155;0.1112;4.8005;3.4551;2.511;3.2999;4.1389;4.0516;6.8797;11.1408
0;3.3283;2.413;13.202;2.2881;-0.01238;5.1345;3.7802;2.65;3.0588;4.2652;4.0369;7.1374;11.0069
0;3.4125;2.2827;13.4345;2.3901;0.04692;4.808;3.8044;3.1987;3.1801;4.1927;4.0429;6.6862;11.1682
0;3.1933;2.3059;12.9639;2.3247;0.05613;5.0203;3.7028;3.3514;3.3416;4.7399;4.0816;6.6808;11.0432
0;3.2291;2.4166;13.0565;2.1635;0.08418;4.7358;3.8652;3.2299;3.2383;4.3216;4.3263;6.8391;10.5346
0;3.1828;2.7021;14.2855;2.0298;0.09381;5.2133;3.7213;3.4029;3.1309;4.4135;4.186;7.0809;9.803
0;3.1528;2.4669;13.4254;1.8061;0.1168;5.2551;3.6668;3.3564;3.0194;4.5287;4.3304;7.071;8.8455
0;3.4278;1.8417;13.4875;2.0637;0.2345;4.8186;3.6659;3.7115;3.2423;4.313;4.4046;7.127;8.9525
0;2.6157;2.3008;13.4244;1.9159;0.2929;4.8858;3.6072;3.4162;3.0041;4.3836;4.3255;7.2396;9.7526
0;2.6883;2.1211;14.0286;1.8541;0.3284;5.1222;3.3369;3.5392;2.7992;4.3694;4.3674;7.0661;9.7703
0;2.2408;2.2923;12.5527;2.0858;0.4389;4.6332;3.2418;3.5477;2.6093;4.7864;4.1586;7.0124;10.0588
0;2.4574;2.631;12.3824;1.8985;0.453;4.6821;3.2532;3.7568;2.6356;4.8572;3.9908;7.0722;10.6132
0;2.3593;2.3453;14.6288;1.8564;0.7297;4.8682;3.0666;3.8455;2.5066;4.8693;4.0112;7.4147;10.7284
0;2.3288;2.3546;13.305;1.9078;1.2528;4.784;3.337;3.7884;2.6061;5.1521;3.8526;7.6269;10.1492
0;2.1163;2.4562;13.0983;2.1992;1.0769;4.5971;3.1864;3.8467;2.8605;4.9892;3.8193;8.0388;10.3285
0;2.4779;2.4689;12.875;2.1986;1.3036;4.7881;3.1698;3.536;2.5239;5.1401;3.7044;7.754;11.2287
0;1.9868;2.0787;13.6391;2.1206;1.5206;4.6476;3.2204;3.2249;2.8569;5.1259;3.6996;7.9286;9.7865
0;2.3053;2.4614;13.1955;1.9468;1.912;4.769;3.0736;3.3058;2.7856;5.1335;3.5087;7.2844;10.1675
