odour stim;30/10/2020 Male1;30/10/2020 Male7;02/11/2020 Female1;02/11/2020 Male10;03/11/2020 Male7;04/11/2020 Male1;04/11/2020 Male7;25/02/2021 Female1;25/02/2021 Female2;25/02/2021 Male3;25/02/2021 Male7;25/02/2021 Female8;25/02/2021 Female10
;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V;0V-90V
0;5.3609;6.7436;3.6218;5.093;3.2784;5.1707;3.2676;5.5374;2.2891;5.4513;14.7373;2.2784;1.5386
0;5.0264;6.9905;4.0957;4.6941;3.3044;5.045;3.1343;5.1794;2.2016;5.3234;14.4502;2.4973;1.3159
0;4.9695;6.7024;4.0902;5.2646;3.0536;5.1593;3.0609;5.4563;2.2684;5.5504;14.3688;2.524;1.3423
0;4.8345;6.9031;3.8099;4.9094;3.089;4.9617;2.98;4.9075;2.3514;5.513;14.2898;2.634;1.3664
0;4.4363;7.0271;4.3473;5.553;3.2471;4.7072;2.968;5.8101;2.108;5.1541;14.4365;2.5685;1.0884
0;4.632;6.4715;4.4499;4.2679;3.171;4.8224;2.8158;6.0791;2.186;5.1453;14.2167;2.4766;1.4469
0;4.5692;7.3768;4.4451;3.8189;2.8738;4.7793;2.9176;6.1918;2.2323;4.9192;13.5075;2.4012;1.5364
0;4.7546;6.9054;4.5842;3.6396;2.9146;4.6373;3.0099;6.3877;2.0595;4.7129;13.5174;2.3077;1.5144
0;4.4042;7.6242;4.6096;3.9221;2.7219;4.7334;2.9982;5.6722;2.4942;4.9449;12.5605;2.3163;1.4657
0;4.5331;7.1708;4.6479;3.8275;2.8655;5.0107;3.1715;4.7625;2.3625;4.5365;11.9661;2.3786;1.4361
0;4.7379;6.7927;4.1833;4.1795;3.0367;4.7358;3.1965;4.6302;2.458;4.3214;11.7265;2.4793;1.3844
0;4.3833;6.8548;4.4903;3.8021;2.8498;4.6914;2.8912;4.4924;2.3249;4.5924;11.2628;2.5763;1.1664
0;4.4148;6.7781;4.749;4.3607;2.7443;4.7741;2.8298;4.5198;2.4561;4.2931;10.8077;2.669;1.5056
0;4.612;6.5839;4.7879;5.3012;2.973;4.93;2.8246;4.6022;2.2561;4.3692;10.7254;2.6843;1.2689
0;4.6144;6.2755;4.751;5.3796;2.894;5.2134;3.0454;4.304;2.3571;3.9994;10.0875;2.5991;1.4231
0;4.0599;6.4516;4.141;5.0729;2.7574;4.9254;2.879;4.2888;2.1426;4.1222;10.2338;2.7542;1.487
0;3.9697;6.3488;4.2344;4.6204;2.7224;5.002;2.8481;3.7885;2.3032;4.0973;10.349;2.796;1.6766
0;4.3845;6.6266;4.258;3.8197;2.8237;4.9096;2.6856;3.8699;2.2675;4.6967;10.4156;2.4333;1.8043
0;4.4128;6.732;4.0915;4.4141;2.9383;4.5713;2.6055;3.8197;2.2628;4.4921;10.3168;2.6731;1.9447
0;4.2248;6.9785;3.9819;3.8431;2.8517;4.4796;2.9263;4.2088;1.9707;4.266;10.2514;3.1481;2.3019
0;4.4403;6.7477;3.9859;4.9122;2.9177;4.42;2.921;4.4075;2.4105;4.4431;9.8337;3.3195;2.7361
0;4.1947;6.6355;3.7443;4.8561;3.027;4.6332;3.2322;3.804;2.3126;4.1876;9.8119;3.5112;3.0837
0;4.6896;6.522;3.7436;5.6553;2.8884;4.551;3.2595;3.8281;2.303;4.2651;9.9049;3.7603;3.1261
0;4.3737;6.3926;3.9085;5.7708;3.0193;4.7453;3.2755;4.7681;2.283;4.0102;10.1706;4.0554;2.937
0;4.3353;6.7522;3.8345;5.6228;3.0314;4.4621;3.2961;5.4502;2.3429;4.1298;9.822;4.3503;3.4749
0;5.8059;6.3524;3.955;5.305;2.9324;4.6462;3.5818;6.3247;2.0934;4.1383;9.5461;4.5114;3.3679
0;7.0154;6.8583;4.301;4.9769;3.0151;4.598;3.8955;7.1352;2.1369;4.1484;9.7982;4.619;3.172
0;7.2213;6.6229;4.1739;5.1124;2.8391;4.5788;4.097;7.32;2.2662;3.9969;9.7696;4.9256;3.3456
0;7.1853;6.8749;4.0735;5.0322;2.7061;4.4754;4.3839;7.6643;2.1847;3.9496;9.808;4.9353;3.5604
0;7.312;6.9045;3.9381;5.1947;2.9053;4.4876;4.047;8.481;2.4245;4.1795;10.1165;4.8097;3.4311
0;7.093;6.5627;4.2968;5.1323;3.0766;4.4236;4.2742;8.3929;2.3151;4.2107;9.9956;5.1906;3.5869
0;7.5666;7.0355;4.7675;4.7172;2.8725;4.4406;4.1572;7.2841;2.3154;4.2832;9.902;5.4457;3.0105
0;7.7663;7.3059;4.9378;5.098;3.1881;4.4994;4.0027;7.0548;2.1068;3.7602;9.7497;5.811;2.997
0;7.8258;7.2237;4.5412;5.0425;3.1649;4.6366;3.7139;6.2449;2.2038;4.2265;9.6132;6.2007;2.9822
0;6.9534;7.0211;4.7015;5.4835;3.14;4.599;3.5954;5.9485;1.9865;4.0053;9.2016;6.3582;3.0146
0;6.8175;6.7098;4.2637;5.3364;2.9959;4.8047;3.8754;6.8343;2.0841;3.9505;9.1064;6.7902;2.9251
0;6.9216;6.2631;4.2195;5.4956;3.206;4.6794;3.895;6.9716;2.2264;4.0379;8.811;6.4754;2.9083
0;6.9308;6.099;4.0415;5.6474;3.1011;4.7893;4.042;6.5797;2.1337;4.199;8.3992;5.4995;2.9849
0;7.2954;5.4832;3.9913;5.4564;3.1604;4.4774;3.9082;6.4513;2.1196;4.2902;8.52;5.2489;2.7465
0;7.2419;5.5079;3.9368;5.6007;3.303;4.3557;3.8797;6.7156;2.2526;4.2573;8.2176;4.8513;2.6453
0;7.6013;5.9406;3.7097;5.6209;3.2815;4.3515;3.8938;6.3785;2.1453;4.1982;7.4242;5.1743;2.6397
0;7.2474;5.7694;3.8275;5.6098;4.0243;4.3361;4.2193;5.7437;2.2058;4.1571;6.5592;5.942;2.6766
0;7.5025;6.1679;3.4291;5.5245;4.1424;4.2245;4.2721;6.5806;2.3401;4.0664;6.5962;5.5851;2.6463
0;7.525;6.3173;3.829;5.6974;4.1939;4.211;3.7626;7.0749;2.2985;4.3478;5.8117;5.4379;2.5488
0;7.3579;6.7089;3.7399;5.7115;4.4633;4.2794;3.8679;7.1714;2.3876;4.4179;6.14;4.9156;2.4784
0;7.7014;6.4681;3.7745;6.3459;4.2097;4.1236;3.9234;7.1037;2.4491;4.1608;7.5994;5.1461;2.2915
0;7.7252;6.8702;3.8454;6.2986;4.3842;3.8744;4.0675;6.5993;2.2538;4.2968;7.9913;5.0923;2.3167
0;7.4108;6.2174;3.3807;6.2545;3.9477;4.0543;4.1574;6.0743;2.141;4.4677;9.0909;4.9244;1.9674
0;7.2934;6.7138;3.1623;6.4005;3.8953;4.0127;4.3341;6.0752;2.1353;4.2561;8.639;4.6631;1.7782
0;7.0634;6.7822;3.3652;6.0929;4.0822;4.2164;4.2787;5.7452;2.3556;4.5978;9.3767;4.228;1.5926
0;6.1473;6.6011;3.3507;6.3076;4.2155;4.2492;4.1997;5.7188;2.5125;4.2797;8.9226;3.9433;1.7522
0;5.7026;6.6534;3.1867;5.8065;4.8079;4.3387;4.3199;6.2043;2.4001;4.6084;9.2976;3.8214;1.9566
0;5.5918;6.2094;3.568;5.7441;4.9788;4.0456;3.9094;5.2295;2.1193;4.3688;9.1195;3.586;1.4816
0;5.4902;5.8817;3.2767;5.5245;5.1018;3.8624;3.7447;6.026;2.3417;4.4633;9.2551;3.5661;1.401
0;6.0675;6.2944;3.3745;5.4353;5.0612;3.8475;3.3343;5.8473;2.1971;4.5053;9.0151;3.2953;1.5973
0;9.0543;5.9031;3.4416;5.3789;4.6638;4.0221;3.3513;5.6891;2.4821;4.4244;8.9218;3.228;1.4082
0;9.1406;5.9372;2.6258;5.5037;4.6868;4.0376;2.9898;5.3904;1.9404;4.3787;8.524;3.1645;1.5966
0;9.8033;6.0361;3.0043;5.1413;4.7763;3.8629;3.0657;5.9452;2.4597;4.6305;8.4453;3.4043;1.1882
0;10.1893;6.5712;2.8708;5.2545;4.8267;3.9112;3.5083;5.9629;2.3833;4.4001;9.072;3.3074;1.3155
0;9.6505;6.8586;3.2079;5.4266;4.7998;3.8584;3.8258;5.9735;2.3351;4.6854;9.2911;3.2343;1.3035
0;9.8499;6.7983;3.0979;5.2637;4.2809;3.7749;3.5418;5.5454;2.464;4.7281;9.6536;3.1795;1.2443
0;10.2161;6.7478;3.2095;5.2075;4.4902;3.924;3.6771;5.8332;2.2206;4.3576;9.4138;3.0748;1.6471
0;9.7122;6.5468;3.306;4.9744;4.8149;4.0174;3.5812;5.8761;2.03;4.7072;9.8962;3.1956;1.4147
0;8.8779;6.6089;2.9931;5.487;5.0197;3.7738;3.3569;5.6119;2.1806;4.707;10.7375;2.9378;1.3215
0;8.9664;6.7869;2.7033;5.3647;4.665;3.5587;3.4731;4.8994;2.0062;4.5185;10.4193;3.0078;1.395
0;9.0102;6.425;2.9225;5.5085;4.6269;3.8911;3.1214;4.9644;2.1069;4.7101;10.6525;3.3196;1.2475
0;8.6201;6.6407;2.6405;5.6078;4.6989;3.865;2.818;4.7422;2.0024;4.8665;10.6741;3.1295;1.2722
0;8.1352;6.5291;2.9465;5.6981;4.3645;3.8178;3.0911;4.8289;1.9774;4.9257;10.8805;3.2043;1.2572
0;7.5488;6.5264;3.1765;5.526;4.3612;3.9865;3.1475;4.7166;1.9181;4.4714;10.4141;3.0069;1.2489
0;7.4992;6.5978;3.4752;5.526;4.2157;4.1091;2.9359;5.0871;2.0879;4.6176;10.2903;3.016;1.442
0;7.9046;6.6877;3.4451;5.2718;4.2822;4.1702;2.7438;5.8194;1.9652;4.4145;10.4593;3.1238;1.5875
0;7.4133;6.9399;3.621;5.1548;3.8436;4.1265;2.8828;4.9142;2.1933;4.6271;10.3867;2.5878;1.4285
0;7.0279;7.275;4.1319;5.6609;3.5806;4.2314;2.9682;4.4498;2.1547;4.4369;10.7972;2.6343;1.1335
0;6.2697;7.1293;3.8367;5.103;3.9587;4.6855;2.9536;4.4238;1.9469;4.5153;10.7413;2.6797;1.1925
0;6.0947;7.185;4.2741;5.1066;3.8936;4.5416;2.9486;3.8447;1.864;4.7254;10.4385;2.4975;1.0978
0;5.5949;7.0421;4.3257;5.4169;3.5001;4.2627;2.8209;4.1076;1.956;4.9122;10.1642;2.729;1.305
0;5.8715;7.5476;4.682;5.1883;3.7879;4.3277;2.8253;3.9079;1.8641;4.7796;9.6415;2.636;1.2809
0;6.0319;7.1367;4.5526;5.4925;3.8393;4.426;2.6561;4.0826;1.8695;4.8045;9.5686;2.6657;1.3077
0.5;5.9156;6.9816;4.3391;5.3841;3.8531;4.4085;2.9715;4.0922;1.8604;4.5688;9.9184;2.5909;1.2683
0.5;5.6478;6.6858;4.4013;5.5286;3.6789;4.5071;2.6012;4.0485;1.9695;4.4023;9.6949;2.6384;1.1693
0.5;5.6983;6.6772;4.1057;5.6099;3.6011;4.3755;2.524;4.3136;1.9824;4.3824;10.4062;2.4908;1.3965
0.5;5.7429;6.4887;4.4387;5.6512;3.6004;4.5667;2.5478;3.8654;1.8882;4.7565;10.7458;2.5469;1.3705
0.5;5.3454;6.2575;4.2294;6.092;3.6927;4.5443;3.1315;4.3844;2.0601;4.5294;10.4299;2.35;1.3469
0.5;5.3913;6.9194;3.9671;6.0285;3.4248;4.8408;3.6392;4.423;2.0931;4.6437;10.4669;2.5869;1.4235
0.5;5.2843;6.8144;3.7151;5.4007;3.4729;4.8509;3.5574;5.0456;2.21;4.8314;10.4912;2.5685;1.2347
0.5;5.2907;6.5641;4.1938;5.3596;3.6998;4.8983;3.7882;4.9857;2.2197;5.142;10.4687;2.622;1.5739
0.5;5.0904;6.4337;4.1277;5.2901;3.7521;5.1898;3.7746;5.5017;2.1734;5.1088;10.9005;2.7132;1.5523
0.5;4.4691;6.336;4.111;5.4426;3.8021;4.9308;3.5789;6.2662;2.4133;5.2207;10.7987;2.8018;1.6653
0.5;5.0704;6.1912;4.3279;5.0291;3.5474;5.3782;3.5159;6.4335;2.1976;5.0462;10.1374;2.6799;1.551
0.5;4.7672;5.9708;4.0576;4.9622;3.6721;5.3917;3.198;6.9152;1.951;4.8827;10.3648;2.6872;1.6388
0.5;4.7005;6.2357;4.0202;5.3775;3.5107;5.5038;3.2397;6.6145;2.0652;4.8838;10.5544;2.9925;1.6319
0.5;5.2516;6.2974;4.4305;4.9851;3.8268;5.4068;2.9144;7.4415;1.825;4.5449;10.3904;3.3377;1.7553
0.5;4.8822;6.7117;4.2046;5.3101;3.4788;4.8063;2.7307;7.6373;2.0773;4.3357;10.4305;3.7073;1.9532
0.5;4.3965;6.7053;4.5265;5.7446;3.6091;4.7937;2.6907;7.3548;1.9138;4.6451;10.5217;3.9959;1.8134
0.5;4.6969;6.917;4.4599;5.7406;3.5479;4.6454;2.6115;6.574;1.8205;4.9029;10.5063;3.9994;1.8427
0.5;5.1051;6.7422;4.6341;6.0391;3.641;4.4245;2.4;5.5023;1.9656;5.0177;10.8314;3.6377;1.9273
0.5;5.3471;6.9231;4.9579;5.8477;3.654;4.117;2.3905;5.4545;1.9331;4.8549;10.4831;3.7362;1.944
0.5;5.0758;6.655;4.7068;5.7908;3.6648;4.0251;2.4782;5.4831;2.1888;4.9829;10.9661;3.8583;1.8448
0.5;5.7122;6.3725;5.001;6.4297;3.9029;4.1407;2.3926;5.1263;2.3615;4.6799;10.606;4.1066;2.0315
0.5;6.1968;6.4793;4.4438;6.524;3.9622;4.0908;2.8411;4.8166;2.249;4.7042;10.55;3.7702;2.0854
0.5;6.7246;6.4956;4.9616;6.5202;4.0642;4.1148;2.5677;5.2109;2.2303;4.4661;10.7407;4.0338;2.3678
0.5;6.7812;6.6084;4.836;6.4592;4.285;4.0588;2.8022;5.4215;2.1952;4.1824;10.4889;3.9604;2.7429
0.5;7.542;6.551;4.931;6.9618;4.9118;4.1799;2.7497;5.6539;2.1034;3.9075;10.3811;4.1704;2.4407
0.5;7.5845;6.3468;4.8834;6.7016;4.8194;3.9398;2.6896;5.3421;2.1945;4.4688;10.2534;4.413;2.8682
0.5;8.1117;6.3509;4.8733;6.2101;4.4137;4.2163;2.9788;5.7876;2.0198;4.7155;10.1361;4.532;3.2078
0.5;7.6749;6.2912;4.7895;6.2501;3.8855;4.1832;2.7137;6.882;2.1093;4.682;10.3822;4.5458;2.8946
0.5;7.3054;5.9895;4.7371;6.2981;4.275;4.0863;2.8416;5.9098;2.0189;4.6755;10.7823;4.0289;2.7747
0.5;7.2234;5.8448;5.2467;6.1854;3.9164;4.3255;2.972;5.9967;1.9839;4.8649;10.9665;4.1493;2.8362
0.5;7.3634;5.9441;5.683;6.3579;4.5896;4.3349;3.1354;5.6671;1.9452;5.0464;10.8589;4.1654;3.186
0.5;7.7979;5.8686;5.7509;6.4368;4.0733;4.286;3.2509;5.3197;2.08;5.0795;11.0369;4.1023;3.1267
0.5;7.5509;5.7717;5.7398;5.9841;4.1908;4.0546;3.3379;5.3182;2.036;4.9582;11.0501;4.1459;3.5752
0.5;7.4185;5.918;5.5618;5.9484;3.8378;4.0717;3.3819;4.4308;2.1798;5.2055;11.0223;3.9956;3.9099
0.5;8.1202;5.525;5.1662;5.7588;3.959;4.2302;3.2774;4.3837;2.0542;4.8677;11.6392;3.5653;4.3092
0.5;8.0063;5.8087;4.6855;6.0482;4.0342;4.3969;3.4186;4.3355;2.309;4.7929;11.1551;3.563;4.4887
0.5;8.3042;5.5745;4.3805;5.5173;3.905;4.2356;3.4385;4.4975;2.1994;5.0034;11.2085;3.5383;4.6312
0.5;8.0206;5.6871;4.3686;5.8768;3.6432;4.2779;3.4312;4.9917;2.0385;4.7756;11.1906;3.7338;4.6838
0.5;8.4392;6.0629;4.1044;5.6676;3.6254;4.334;2.9859;4.7746;2.0071;4.8561;11.1909;3.831;4.7497
0.5;8.1796;5.7193;4.0265;5.7425;3.5764;3.9941;3.3389;4.762;2.1393;4.831;10.6615;4.35;4.6747
0.5;8.0502;5.7488;4.1733;5.7219;3.5577;4.3573;3.3791;5.1824;2.08;4.7731;10.7505;4.2135;5.0488
0.5;7.7843;5.8298;4.0212;5.434;3.8698;4.0303;3.3658;4.971;2.2837;4.9869;10.9971;4.627;4.7437
0.5;7.1699;5.8608;3.4749;5.682;3.5537;4.0882;3.3497;4.8565;2.162;5.1609;10.901;4.7294;4.5824
0.5;6.9599;6.1039;3.568;5.8949;3.5122;4.138;3.1035;5.1035;2.1625;5.6588;10.6769;4.6939;4.8549
0.5;7.3197;6.1486;4.0581;5.9776;3.4906;4.5032;3.0526;4.9054;2.3561;5.8787;10.6577;4.5574;4.5524
0.5;6.8997;6.6012;4.1167;5.5924;3.2386;4.3848;3.1292;5.8209;3.7099;6.4067;10.9421;4.7462;3.7998
0.5;6.8309;6.7824;4.4438;5.6118;3.3178;4.5054;3.1157;5.7194;4.6118;5.974;10.7477;4.8007;3.8779
0.5;7.1394;6.3707;3.8987;5.787;3.5838;4.6082;3.1029;5.6172;5.4677;6.5778;10.8884;5.0486;3.5585
0.5;6.8762;6.6848;3.7215;5.5566;3.3697;4.4946;3.188;5.4203;5.9068;6.6745;10.2484;5.0588;3.7195
0.5;6.5967;7.007;3.6099;5.4456;3.2254;4.5164;3.3111;4.9992;6.725;6.6197;10.5129;5.3534;4.1058
0.5;6.4879;6.7285;3.2567;5.5227;3.2395;4.605;3.2565;4.8848;6.8114;6.7144;10.8004;5.4316;3.8368
0.5;6.703;7.1573;3.3206;5.633;3.0324;4.5461;3.5214;5.3444;6.9575;6.459;11.1265;5.2476;4.1618
0.5;6.4583;6.9639;3.8457;5.4726;2.863;4.685;3.8305;5.4556;6.6623;6.5326;10.4455;5.1751;4.2307
0.5;6.3429;6.8475;4.1277;5.264;3.0774;5.053;4.1536;5.7652;6.9325;6.5;10.1358;5.1163;4.0593
0.5;5.0621;7.0775;4.2292;5.5695;3.0505;4.9411;4.212;6.037;6.5912;6.1108;10.4572;5.1742;3.6409
0.5;5.7616;7.209;3.5435;5.5564;3.0846;4.7882;4.5647;6.1591;6.3377;5.8476;10.6608;5.1095;3.4839
0.5;6.1042;7.3527;3.0799;5.4143;2.9883;4.8978;4.234;5.7444;6.4228;6.096;10.5199;4.94;3.6104
0.5;5.8528;7.5836;3.6331;5.1494;3.1927;5.1358;3.8024;6.2288;6.3059;6.1842;10.5889;5.2288;3.3122
0.5;6.0139;7.2658;3.2392;5.2221;3.0931;5.1446;3.8301;6.0303;6.4703;6.2496;10.2748;5.1777;3.0567
0.5;5.9523;7.8477;3.3294;4.9647;3.1526;5.2575;3.5625;6.4929;6.5157;6.264;10.3626;5.3198;2.8424
0.5;6.2521;7.803;3.1334;4.9411;2.9941;5.7284;3.7347;6.7062;6.674;6.2596;10.4934;4.9744;2.9439
0.5;6.105;7.9434;3.1251;4.9761;2.9315;5.6009;3.6765;6.3539;6.8752;6.4315;10.4584;4.9576;2.8459
0.5;5.975;7.4751;3.0719;5.046;3.198;5.5721;3.6247;6.5502;7.172;6.3945;9.7697;4.9482;2.5917
0.5;6.0128;7.4372;3.1277;5.2799;2.9053;5.9163;3.7067;6.5905;7.2573;6.4603;9.293;4.4127;2.2481
0.5;6.2034;7.63;3.5153;5.2247;3.0648;5.931;3.4174;7.0472;6.7777;6.8997;10.1823;4.3299;2.3095
0.5;6.2874;7.2753;3.3487;4.7658;3.2665;5.8164;3.9851;7.6856;6.8338;7.4039;11.0571;4.4321;2.1044
0.5;6.3896;6.9733;3.5747;5.5624;3.2591;5.9536;3.5979;7.791;6.8799;7.5951;10.9789;4.3685;2.2853
0.5;6.8964;6.8181;3.8348;5.1854;3.0192;5.9416;3.1811;7.8824;6.8943;8.156;11.0805;4.0957;2.3697
0.5;6.7686;6.7928;3.8521;5.4439;2.9815;5.4535;3.1036;7.5719;6.6171;8.4039;10.9712;3.9086;2.1502
0.5;6.4457;6.5523;3.8284;5.3182;3.1158;5.0763;3.2877;7.4942;6.4386;9.0507;10.882;3.6997;1.8413
0.5;6.4069;6.4344;4.1209;5.3455;3.0453;4.9922;2.9258;7.6553;5.9328;8.9587;11.2094;3.5313;2.1654
0.5;6.2172;6.5;4.3361;4.8568;3.186;4.9257;2.8263;7.5968;5.0729;9.5538;11.1339;3.4727;1.8403
0.5;5.9459;6.2668;4.5184;4.3619;3.2043;4.7426;2.5751;8.5255;4.8222;9.2154;11.0487;3.3215;1.7307
0.5;5.4476;6.3446;4.7636;4.6403;3.095;4.716;2.7353;8.1093;4.6371;9.6951;10.9692;3.3132;2.0675
0.5;5.9896;6.8626;4.5822;4.6331;3.3496;4.7796;2.6508;7.5848;5.0338;9.2283;10.6665;3.4854;2.0578
0.5;5.9731;7.0056;4.9232;5.547;3.0083;4.8179;2.5881;7.4017;5.1271;9.4057;10.8086;3.073;1.886
0.5;5.7136;6.8796;4.5605;5.2009;3.0433;4.8432;2.9003;6.1347;5.4924;9.0873;10.9686;3.2623;1.9868
0.5;6.5225;6.8294;4.643;4.9778;3.3536;4.6975;2.8537;6.1968;5.6315;8.5969;11.0038;3.1576;2.2388
0.5;6.4197;6.9462;4.555;4.9144;3.3782;4.9554;2.895;5.4397;5.5944;8.3112;11.1963;3.1248;2.1316
0.5;6.5101;7.1037;4.5869;4.6326;3.2187;4.9933;2.7446;5.2835;5.322;8.1813;10.8939;3.0169;1.7251
0.5;6.5527;7.2943;5.0341;4.9648;3.2891;4.8126;2.8433;5.5598;5.48;8.0437;11.2426;3.1337;2.4811
0.5;6.267;7.3785;4.4845;4.4258;3.5569;5.0463;2.9406;5.2056;5.528;7.9863;10.4446;2.9432;2.5145
0.5;5.629;7.625;4.3837;5.0072;3.9251;5.1563;2.8769;5.6348;5.6267;8.2448;11.5901;3.0317;2.5649
0.5;5.4581;7.507;4.6254;5.0417;3.868;4.8741;2.7946;5.816;5.8863;8.1951;11.8956;3.0592;2.6661
0.5;5.9543;6.9874;4.7237;5.1841;3.8624;4.7764;2.7095;5.4474;5.5799;7.821;11.9662;2.9818;2.4973
0.5;5.6738;7.5674;4.6264;4.9497;4.2224;4.7406;2.6077;5.5017;5.6485;8.2905;11.5477;3.1048;2.8546
0.5;5.6799;7.1362;4.6557;4.8814;4.6105;4.8996;2.5654;5.4887;5.6014;7.9965;10.8139;3.0914;3.1091
0.5;5.1447;6.9292;4.8156;4.57;4.6815;5.0214;2.7136;5.0373;5.1841;7.9783;10.8734;2.7563;3.309
0.5;5.341;6.6199;4.7933;4.9927;4.6404;4.5753;2.4923;5.7293;5.0328;7.6892;10.9768;3.2151;3.3171
0.5;5.4476;6.3218;4.614;4.7529;4.3886;4.3184;2.6994;5.1573;4.5875;7.8042;11.272;3.2608;3.6543
0.5;5.2852;6.0782;4.6851;4.921;4.4093;4.3375;2.6418;5.2429;4.5279;7.839;10.9828;3.2197;3.569
0.5;5.1996;6.3928;4.5142;5.1956;4.0817;4.4259;2.6234;5.0577;4.287;7.4394;11.3884;3.2709;3.3354
0.5;5.0126;6.3582;4.4412;4.9773;4.0912;4.5267;2.5643;5.2721;4.6619;7.6737;11.4342;3.2783;3.0933
0.5;5.0989;6.2102;3.9699;5.4698;3.8036;4.2289;2.523;4.401;4.8859;7.5595;11.1654;3.221;3.2218
0.5;5.2021;6.0382;3.871;5.1832;4.1116;4.3203;2.3202;4.9995;5.1314;7.2041;11.0178;3.0046;3.3625
0.5;4.429;6.0172;3.9582;6.0731;4.2383;4.1336;2.8228;4.4126;5.2749;7.3495;10.7068;2.7436;3.4147
0.5;4.4836;5.9344;3.8617;6.0222;4.1878;4.1063;3.2936;4.4322;5.4206;7.1391;10.5265;3.1352;3.4654
0.5;5.0273;5.7371;3.938;6.1283;4.5599;4.342;3.3259;4.5439;5.5328;7.4068;10.9934;2.784;3.5672
0.5;4.6893;5.4789;3.6823;6.0198;4.351;4.1297;3.2257;4.5211;5.3021;7.3033;10.5861;3.1884;3.585
0.5;4.8135;5.1943;3.6085;5.8426;4.3745;4.1563;3.4255;4.8655;5.6261;6.5823;10.9899;3.0839;3.9124
0.5;4.2736;5.2186;3.2016;6.1211;4.0821;4.168;4.2313;5.0494;5.509;6.6942;10.5119;3.2116;3.6009
0.5;4.9969;5.0641;3.1631;5.7293;4.5455;4.0005;4.3567;4.713;5.3405;6.1665;10.4615;3.0004;3.8027
0.5;4.7556;4.9906;2.735;5.3265;5.0143;4.143;4.4147;5.432;5.5708;5.9395;10.2899;3.054;3.7754
0.5;4.9691;5.0597;2.7552;5.1533;5.3418;4.0449;3.9764;5.6064;5.5462;6.1918;10.3296;3.0161;3.5685
0.5;5.1173;5.454;2.9025;5.0292;5.5429;3.9998;4.1946;5.0379;5.382;6.5564;10.3199;3.2034;3.8394
0.5;5.1424;5.0592;3.052;5.0875;5.2376;3.7325;4.1795;4.8402;5.6482;5.9707;10.2969;3.1029;3.5092
0.5;5.2794;5.047;2.8486;5.3873;5.104;4.1139;4.5939;4.84;5.7395;5.509;9.6897;2.7695;3.5498
0.5;5.6373;5.7806;2.8187;5.3142;5.0061;4.1373;4.4923;4.5083;5.3767;5.3266;9.8139;2.8482;3.8251
0.5;5.8009;5.6207;2.5748;5.3752;4.8186;4.0071;4.4006;4.4256;5.3707;5.3913;9.5941;2.907;3.7459
0.5;6.045;5.4467;2.3408;4.8942;4.8608;4.1526;4.2563;3.8618;5.2082;5.3811;9.865;2.7181;4.0603
0.5;6.2902;5.4735;2.7335;5.5293;4.8448;4.1217;4.4677;3.5091;5.0173;5.3609;9.8248;2.8473;3.9643
0.5;6.3631;5.6021;2.7101;5.3061;4.8018;4.4778;4.442;4.1577;5.689;5.2921;9.8174;2.7422;4.0341
0.5;6.4447;5.1043;2.6967;5.4251;4.4318;3.8601;4.4669;4.0743;5.7527;5.7063;10.2192;2.9585;3.6807
0.5;6.903;5.5812;2.7638;5.1353;3.884;4.0846;4.59;4.3227;5.8022;5.815;10.0457;2.7999;3.2672
0.5;6.9983;5.3126;3.0319;5.2403;3.9107;4.0544;4.5594;4.4477;5.4031;5.5992;10.2876;2.8509;3.5441
0.5;7.4605;5.8701;2.9429;5.2919;4.0007;4.0272;4.4213;4.3777;5.4061;5.9819;10.8957;2.8956;3.8666
0.5;7.6054;5.4561;2.7154;5.3774;3.927;3.6351;4.2262;4.7122;5.7286;6.108;10.8001;3.2435;3.4924
0.5;7.4704;5.4337;3.1493;5.8322;4.0299;3.748;4.3466;4.6636;5.6934;5.8243;10.9551;3.0306;3.6761
0.5;7.5186;5.5832;3.3489;5.8725;4.2689;3.9901;4.2506;4.4678;5.9877;5.1757;10.7241;3.0217;3.5499
0.5;7.2545;5.6879;3.5651;5.2973;4.024;4.0737;4.2814;3.8713;5.9426;5.2218;11.1198;3.5629;3.803
0.5;7.7036;5.4591;3.2493;5.6545;3.8875;3.7824;4.094;4.2095;5.8203;5.0411;11.0469;3.8139;3.6343
0.5;7.4872;5.5083;4.1092;5.0067;3.5719;4.1355;3.9798;3.8358;5.7103;5.4012;11.2789;4.3809;3.1724
0.5;7.5104;5.378;4.255;5.6547;3.4647;4.2648;3.4625;4.168;5.5109;5.4968;11.603;5.1955;3.1883
0.5;8.2314;5.3086;4.7189;5.9778;3.4798;4.2246;3.224;4.0302;5.6363;5.4358;11.2977;5.5641;2.8556
0.5;8.4023;5.6228;4.5231;5.8966;3.473;4.3969;3.0914;3.8441;5.7796;5.4443;11.034;5.5488;3.3992
0.5;7.9321;5.7152;4.201;6.0583;3.5538;4.7644;2.9626;3.9273;5.6438;6.0659;10.9822;5.424;3.3026
0.5;7.7499;6.1096;3.8118;6.0612;3.3613;5.0818;3.1181;4.1419;5.7507;6.2399;10.7275;5.6011;3.2925
