odour stim,29/04/2021 Female9,30/04/2021 Male1,30/04/2021 Male3,30/04/2021 Male5,30/04/2021 Male8,30/04/2021 Female9,30/04/2021 Male11,03/05/2021 Female1,03/05/2021 Male3,03/05/2021 Female4,03/05/2021 Male7,03/05/2021 Female9,05/05/2021 Female1,05/05/2021 Male4,05/05/2021 Female5,05/05/2021 Female6,07/05/2021 Female1,07/05/2021 Male5,19/07/2021 Male1,20/07/2021 Male1,22/07/2021 Male1
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT
13,4.3432,1.2362,7.8045,6.4413,4.0226,1.7203,2.498,5.149,3.7804,2.6361,7.3631,3.6766,6.5842,3.2675,1.6231,2.6726,3.285,2.2288,6.4372,1.8663,10.7232
13,4.7701,1.013,7.562,6.5584,3.4427,1.6237,2.2736,4.9727,3.9204,2.6379,7.6091,4.2471,6.0119,3.2795,1.6387,2.8634,3.4216,2.2201,6.2345,1.9157,10.258
13,4.0227,0.9866,7.5012,5.9914,3.6994,1.6599,2.1223,4.9666,3.9048,2.5085,7.7982,3.7832,5.28,3.5581,1.5325,2.9614,3.2313,2.174,6.0962,1.8914,9.6123
13,3.9541,0.9663,6.8438,6.4305,3.6608,1.7691,2.3149,5.4168,4.1541,2.5351,7.6508,4.0809,5.4773,3.336,1.513,2.7518,2.9707,2.172,5.973,1.7799,9.6039
13,4.3073,0.9844,7.0152,6.2551,3.6006,1.8058,2.3936,5.1061,3.8832,2.4977,7.3496,4.077,4.9301,3.4064,1.5953,2.9381,3.3176,2.2777,6.1807,1.8834,9.1717
13,3.5767,0.9461,6.8195,6.3937,3.535,1.6516,2.2615,4.9126,3.7642,2.4456,7.6048,4.4002,5.0549,3.4003,1.5912,3.1392,3.5812,2.1762,5.8697,1.7646,9.2304
13,3.5119,0.9866,6.9186,6.2768,3.7555,1.7463,2.3349,5.0003,3.7119,2.532,7.5559,4.2892,4.5591,3.5509,1.5804,2.8974,3.1665,2.2974,6.0959,2.0485,9.1338
13,4.1899,1.1272,6.8305,6.0277,3.4777,1.5428,2.2432,4.9372,3.8494,2.2918,7.1972,3.7523,4.7769,3.571,1.5207,3.2216,3.4467,2.3135,5.9299,1.7657,8.9778
13,3.579,1.0651,6.6554,5.7606,3.4679,1.7022,2.3485,4.9232,3.7865,2.2636,7.1439,3.6963,4.4107,3.4152,1.4848,2.9906,3.2226,1.8986,5.7017,1.8244,9.0203
13,3.4902,1.0566,6.4823,6.1875,3.3117,1.8375,2.4099,4.8995,3.8473,2.1669,7.1872,3.5716,4.4412,3.3538,1.4494,2.8043,3.413,1.9327,5.8814,1.7711,8.7749
13,3.9191,1.0449,6.2695,6.2378,2.8121,1.7938,2.3828,4.7926,3.6602,2.2535,7.7934,3.5461,4.6344,3.2783,1.4661,2.9392,2.8752,1.7303,5.5979,1.6541,8.2675
13,3.4211,0.9839,6.0351,6.2834,2.9912,1.6398,2.3903,4.8762,3.7584,2.0934,7.3822,3.7675,4.5249,3.302,1.3221,2.296,3.1835,1.7476,5.8647,1.5906,8.1693
13,3.2143,1.0253,6.0038,6.1087,3.1327,1.813,2.5201,5.1272,3.5482,1.9707,7.8631,3.5966,4.2704,3.3238,1.3648,2.8728,3.1881,1.8519,5.5899,1.5798,8.0708
13,3.7943,0.9385,5.6874,5.8804,3.2165,1.6114,2.5093,4.8999,3.47,2.1401,7.6751,3.2107,4.212,3.404,1.3014,2.6071,3.1753,1.7776,5.4475,1.5182,7.9307
13,3.2156,0.9833,5.6808,5.8691,3.3211,1.8696,2.7011,5.152,3.376,2.1383,7.1586,3.4607,4.1781,3.3994,1.3259,2.5096,3.2474,2.1389,5.4265,1.5584,8.4633
13,3.3532,1.0769,5.6324,5.6371,3.0812,1.8359,2.6624,5.3013,3.4038,2.037,7.2423,3.732,4.1992,3.3356,1.178,2.8586,3.2837,2.0981,5.1343,1.5832,8.3785
13,3.8958,0.9871,5.4554,5.5929,3.2028,1.7365,2.6357,5.5496,3.4321,2.0743,7.3268,2.9935,4.3889,3.4858,1.2431,2.349,3.0428,2.2299,4.963,1.6601,8.5816
13,3.3564,0.9347,5.4896,5.1912,2.9718,1.7389,2.884,5.4706,3.5025,1.9903,6.9586,3.049,3.8369,3.4604,1.4043,2.3634,3.1387,2.0009,4.9525,1.4692,8.1776
13,3.2143,0.9386,5.3542,5.5346,3.0205,1.7239,2.8975,5.3397,3.552,1.9793,6.936,3.1745,4.1765,3.3078,1.374,2.498,2.9004,2.1131,4.8163,1.5816,8.2232
13,3.6572,0.9639,5.1994,5.8058,2.948,1.5459,3.2605,5.4906,3.4203,1.8784,6.7878,3.1793,4.0554,3.2511,1.4041,2.3845,2.9707,2.136,4.511,1.5697,8.0322
13,3.2166,0.8428,5.2429,5.8389,2.8469,1.6178,3.0428,5.5936,3.4595,1.9074,6.9882,3.5286,4.0692,3.3256,1.4935,2.2943,2.8435,2.1397,4.325,1.6397,7.859
13,3.379,0.7958,5.1714,6.2261,3.0088,1.6317,3.1082,5.3163,3.5007,1.7385,6.7219,3.4361,4.2222,3.5028,1.4864,2.3092,3.0105,1.998,4.4732,1.5436,8.0127
13,3.3112,0.8145,5.31,6.3673,3.0456,1.8051,3.2528,5.5617,3.3163,1.8014,6.8471,3.1296,4.0657,3.5013,1.6763,2.3199,2.8005,1.919,4.5606,1.3098,7.8777
13,2.7669,0.8075,5.4636,6.0928,3.2121,2.1008,3.1122,5.5979,3.352,1.9233,6.5095,3.3309,3.9634,3.4508,1.6331,2.1282,2.5941,1.9874,4.3246,1.4991,7.9231
13,2.9161,0.8487,5.4365,6.9458,2.5612,2.2456,3.4587,5.5327,3.5036,1.8285,6.3387,3.4393,4.1214,3.2419,1.7285,2.1119,2.6465,2.0751,4.1472,1.4497,7.769
13,2.9999,0.7848,5.4847,6.4999,2.6236,2.2544,3.5782,5.3598,3.5292,1.8448,6.5448,2.8284,3.7934,3.3714,1.589,2.5221,2.657,1.8692,4.3957,1.3603,7.7946
13,2.8013,0.9143,5.0573,6.3094,2.8609,2.0764,3.8099,5.637,3.6048,1.8561,6.2118,3.044,4.0149,3.5221,1.6778,2.6673,2.6209,1.9963,4.3333,1.5611,7.8852
13,2.9776,0.9019,4.9054,6.2603,3.0048,2.1306,3.9831,5.6294,3.4404,1.9086,5.7783,3.53,4.0753,3.417,1.5965,2.6543,2.5251,1.8378,4.1251,1.5693,7.6982
0,3.1474,0.9262,5.1605,6.1256,3.195,1.9623,3.9139,5.5198,3.4336,2.0068,5.7754,3.2022,4.2116,3.5645,1.5193,2.8321,2.8298,1.7475,4.2695,1.6031,7.6119
0,2.9567,0.9735,4.8833,5.7967,3.0393,1.915,3.8657,5.5937,3.525,1.8854,5.7205,3.1726,4.3804,3.3185,1.4186,2.8855,2.6517,1.8562,4.384,1.6626,7.3628
0,2.9773,0.9628,4.5953,5.9791,3.1906,1.8329,3.8664,5.5007,3.6579,1.9385,5.593,3.3516,3.8059,3.2488,1.5682,3.0795,2.507,1.842,4.2759,1.6972,7.4581
0,3.1359,0.9741,4.571,5.4586,2.96,1.4712,3.6668,5.6712,3.5576,1.8912,6.1777,3.5059,3.9302,3.2358,1.5136,3.1033,2.6544,1.7987,4.4243,1.6914,7.5118
0,2.6866,0.8612,4.5584,6.248,3.0184,1.4555,3.3477,5.6076,3.6709,1.9805,5.8877,3.3112,3.9159,3.2655,1.3897,2.914,2.5368,1.9466,4.3746,1.5438,7.3892
0,2.7719,0.7138,4.5584,5.8658,2.8268,1.2224,3.155,5.4614,3.8459,1.9344,6.5586,3.1569,3.5361,3.1774,1.4228,3.4882,2.611,2.009,4.4495,1.6734,7.1998
0,2.8356,0.8894,4.5545,6.0775,2.8909,1.5012,2.8856,5.6809,3.803,1.9856,6.6742,2.983,3.3959,3.1873,1.4882,2.8951,2.5186,2.1734,4.2995,1.9418,7.5235
0,2.5871,1.0002,4.6248,5.8865,2.8678,1.6297,3.0525,5.4379,3.6032,2.0658,7.0318,3.1556,3.7133,3.376,1.4662,2.9636,2.6867,1.9692,4.5096,1.9037,7.2105
0,2.7495,1.161,4.613,5.927,2.6419,1.6853,3.0684,5.6468,3.7197,1.9201,7.1321,3.2432,3.6311,3.3378,1.4491,3.185,2.626,2.0864,4.4062,1.9685,7.5101
0,2.6509,1.1985,4.439,5.9208,2.5882,1.849,2.9306,5.5296,3.6159,1.9747,6.8897,3.6479,4.0499,3.4118,1.526,3.1769,2.7472,1.8317,4.2546,1.8591,7.5039
0,2.3437,1.2028,4.3195,5.5287,2.3428,1.8562,2.8119,5.6364,3.7228,2.0127,6.7662,3.6592,4.1079,3.3391,1.4964,3.3204,2.6603,1.8834,4.4563,1.8073,7.3752
0,2.797,0.9473,4.424,5.7324,2.7341,1.999,2.7451,5.4335,3.8296,1.9564,6.4296,3.6982,4.2121,3.5542,1.3203,3.425,2.9104,2.0282,4.1762,1.7503,7.3714
0,2.5302,0.8451,4.381,5.5183,2.8362,1.9341,2.65,5.5236,3.7176,1.9921,6.3382,3.7119,4.5846,3.4004,1.3673,3.3827,2.8172,1.8062,4.6576,1.8245,7.3079
0,2.4311,0.6867,4.3167,5.7421,2.7192,2.0321,2.4538,5.636,3.6972,2.0789,6.9187,3.6469,4.8275,3.5029,1.2426,3.2398,2.6856,1.9719,4.732,1.6944,7.3283
0,2.6208,0.655,4.2124,5.7079,2.6821,2.0418,2.4664,5.5957,3.6696,2.0333,6.5438,3.5769,5.0859,3.4133,1.1716,3.4932,1.9079,1.984,4.6396,1.8236,7.4578
0,2.4586,0.6749,4.1302,5.45,2.5694,1.9035,2.7055,5.7618,3.5656,1.9341,6.6254,3.3469,5.4475,3.2728,1.1648,3.1681,1.0569,1.9611,4.7487,1.672,7.5038
0,2.4888,0.9517,4.2379,5.4148,2.594,2.1398,2.6705,5.708,3.4744,2.0303,6.5524,3.5105,5.8516,3.2176,0.9694,3.2604,0.5543,2.0388,4.6938,1.8324,7.5601
0,2.7242,1.0224,4.3198,5.4294,2.677,2.0976,2.5983,5.7127,3.5977,1.8917,6.2336,3.1403,5.9319,3.4158,0.8738,3.2937,0.444,1.9279,4.5452,1.6146,7.6428
0,2.2813,1.0949,4.4103,5.6715,2.5651,1.9755,2.6794,5.6612,3.555,2.0885,6.0487,2.9827,5.7737,3.2838,0.4664,3.2943,0.6358,1.9296,4.2445,1.7808,8.0741
0,2.426,1.134,4.2624,5.6125,2.8436,2.0526,2.8325,5.5181,3.7473,1.9223,6.4304,3.1981,5.8127,3.1959,0.3621,3.4002,1.6858,1.871,4.0857,1.5975,8.1322
0,2.7625,1.0472,4.5068,5.6813,2.7975,2.1644,2.726,5.6428,3.4923,1.9844,6.0793,3.005,5.6926,3.1703,0.3222,2.9331,2.8136,2.0895,4.1811,1.7378,8.4987
0,2.5044,0.7645,4.4558,5.6497,2.7445,2.1545,3.1029,5.5314,3.7661,1.8832,6.0129,3.0164,6.1606,3.1979,0.5414,3.4112,3.0996,2.1289,4.108,1.7225,8.3462
0,2.379,0.6145,4.3435,5.5781,2.6434,2.2753,3.09,5.2067,3.6968,1.8473,6.0596,2.8433,5.911,3.2834,1.3026,3.0962,2.9264,2.0978,4.0722,1.6967,8.5925
0,2.5096,0.5864,4.2224,5.6554,2.5626,2.0076,2.662,5.3381,3.649,1.9039,6.3245,2.7446,5.8107,3.2487,1.6529,3.1536,3.0323,1.9848,4.1082,1.7331,8.3185
0,2.3419,0.5753,4.2786,4.9984,2.4469,2.1565,2.6937,5.3394,3.5422,1.9999,6.3013,2.6445,5.7882,3.2586,1.7185,3.0851,2.8504,2.1266,3.894,1.7362,8.0962
0,2.1763,0.6203,4.0731,5.5956,2.4133,2.3098,2.8294,5.3386,3.6744,2.0294,6.5579,3.0845,5.6055,3.2613,1.4607,2.9139,2.4447,1.9305,4.1453,1.7301,8.1886
0,2.4478,0.842,4.1377,4.9764,2.4692,2.3541,2.8795,5.5856,3.6519,2.0081,6.9391,2.6178,5.8219,3.1979,0.7239,3.1395,2.5253,1.947,3.9082,1.5413,7.848
0,2.4426,0.9421,4.0932,5.4822,2.6568,2.2905,2.8204,5.5516,3.8413,2.0121,7.1308,2.8147,5.7528,2.891,0.7598,2.8876,2.7429,2.1806,3.867,1.8085,7.8344
0,2.1638,1.0172,4.2746,5.268,2.9951,2.3155,3.1496,5.5058,3.9514,2.0762,7.3872,3.0212,5.6956,3.1032,0.9223,2.701,2.8188,2.1582,3.73,1.8658,8.261
0,2.5371,1.0187,4.3535,5.6843,2.8797,2.3151,3.1874,5.3933,3.9268,2.001,7.1226,2.7489,5.7221,3.1882,1.4189,2.7408,2.5754,2.1873,3.7952,1.7139,8.5048
0,2.2192,1.1301,4.2565,5.5298,3.0393,2.3237,3.5945,5.6588,4.0121,2.0557,7.5458,2.7292,5.629,3.1158,1.724,2.3991,2.6733,2.1444,4.0551,1.6635,8.554
0,2.2892,0.9616,4.308,5.8299,2.8875,2.2814,3.561,5.6128,3.8905,1.9167,7.389,2.8202,5.4049,3.2241,1.6904,2.3405,2.6801,2.0639,3.9311,1.5929,8.5024
0,2.8823,1.0202,4.2441,5.5712,3.0601,2.2749,3.838,5.723,4.1337,1.9661,7.1211,2.6675,5.1579,3.0634,1.7003,2.3086,2.4268,1.9821,4.0776,1.659,8.4188
0,3.0015,1.0035,4.4433,5.5233,2.8561,2.2491,3.5205,5.6426,4.2349,1.8964,6.7156,2.83,5.1279,3.1394,1.7383,2.2628,2.4749,1.9509,4.2158,1.4737,8.4989
0,3.3887,0.9954,4.3954,5.1612,2.9739,2.385,4.1024,5.35,4.3652,2.235,6.7371,2.6437,5.1275,3.1113,1.6491,1.9862,2.5323,2.0078,4.2835,1.5053,8.0635
0,3.282,1.0121,4.327,5.558,2.9654,2.3982,4.6779,5.3952,4.4903,2.1102,6.5602,2.6801,5.2783,2.9983,1.7368,1.9454,2.7697,1.9321,4.1387,1.5367,7.8855
0,3.2865,1.0412,4.4641,5.1055,2.9819,2.1195,4.6658,5.2602,4.2499,2.0623,6.8693,2.6959,5.0783,3.0416,1.6201,2.004,2.889,1.9077,3.9819,1.5046,8.231
0,3.3431,1.1152,4.3804,5.8612,2.9089,2.3847,4.6276,5.3055,4.3188,2.14,6.1271,2.7782,5.2823,3.1612,1.6625,1.9833,2.8162,1.9459,4.1381,1.6641,8.2675
0,3.3693,1.0863,4.682,5.7967,2.4899,2.2077,4.8613,5.1031,4.3672,2.0329,5.8664,3.037,5.3248,3.1953,1.6659,1.8125,3.0411,1.9955,4.5824,1.4833,7.9134
0,3.0204,0.9789,4.5637,5.6097,2.7901,2.3796,5.0373,5.1968,4.4104,2.2035,5.9116,2.8299,5.2647,3.1303,1.7104,1.7833,2.8368,2.0076,4.5304,1.5815,7.9867
0,3.0702,1.0421,4.6076,6.0711,2.7756,2.4358,4.8697,5.1116,4.229,1.979,5.7448,2.5079,4.8881,3.2962,1.719,1.5765,2.6234,1.9996,4.5731,1.5829,7.4544
0,2.2992,1.0112,4.5372,5.6714,2.6892,2.316,4.944,4.9975,4.1919,1.9288,5.4201,2.6415,4.2831,3.2322,1.8328,1.7282,2.9322,2.0147,4.5634,1.5835,7.6138
0,2.1624,1.0207,4.7563,5.4479,2.791,2.4288,4.8742,5.0043,4.1047,1.9018,5.5026,2.682,2.8939,3.323,1.8127,1.6825,2.6498,1.8994,4.6345,1.8471,7.7248
0,1.8269,1.0118,4.6112,4.4669,2.9736,2.1002,4.5616,4.8128,3.8988,1.9355,5.1663,2.6628,1.8823,3.1978,1.7088,1.6057,2.6053,2.0964,4.5515,1.7571,7.8197
0,1.4615,1.0174,4.8308,3.7051,3.09,2.1897,4.3011,4.8716,3.7715,1.9155,5.7333,2.4506,1.7415,3.2615,1.9372,1.3978,2.7627,1.8462,4.9041,1.7606,7.8427
0,2.2456,1.0158,4.9644,3.8421,3.0259,2.1943,4.129,4.9585,3.7192,1.9104,5.6389,2.5566,2.9831,3.4692,2.0593,0.7003,2.6198,1.9152,4.8995,1.785,7.8501
0,2.9326,0.9203,5.1296,3.668,2.9853,2.1105,4.7779,4.879,3.7876,1.9842,5.59,2.6788,4.0208,3.5416,2.1656,0.5758,2.5979,1.9664,4.6567,1.9797,7.8831
0,3.1127,0.9781,5.0981,3.8654,2.7671,2.078,5.0784,4.948,3.7353,2.0561,5.6323,2.8698,4.6564,3.4333,2.167,0.6464,2.8596,1.92,4.7652,1.7215,7.8325
0,3.1534,1.0655,5.0954,4.2253,2.9033,2.2217,4.9758,4.7009,3.5707,2.1564,5.7128,3.5982,4.7581,3.3087,2.2895,0.565,2.6024,2.1376,4.8489,1.7894,7.6295
0,3.4495,0.9089,5.1414,5.1538,3.0952,2.2069,4.955,4.8885,3.5209,2.0506,5.8541,3.8097,4.5678,3.2344,2.1163,0.9132,2.4385,2.0774,4.5587,1.7151,7.7527
0,3.4475,1.0223,5.2458,5.2598,3.3011,2.1489,4.5648,4.8383,3.7466,2.007,5.7874,3.9107,4.7054,2.9341,2.0695,1.0591,2.6793,2.1099,4.2525,1.9828,7.5654
0,3.3453,0.9188,5.0581,4.755,3.2319,2.1733,4.5712,4.8457,3.5755,2.2321,6.1808,3.5111,4.3642,2.7793,2.1194,1.4211,2.583,2.0775,4.483,2.0984,7.8713
0,3.5556,0.8421,5.0152,3.9664,3.1095,2.3714,4.4193,5.0543,3.5225,2.0943,6.0606,3.498,3.9015,3.2289,2.1989,2.4612,2.7011,2.0969,4.5473,1.9271,7.7817
0,3.5559,0.8954,4.9421,3.3724,2.912,2.0535,4.4656,4.9735,3.3991,2.1674,6.1616,2.2594,3.9103,3.4187,2.2,2.3349,2.9087,2.2469,4.6472,1.9658,7.9247
0,3.9641,0.9752,5.037,3.0844,2.0205,2.2784,4.4935,5.0174,3.3105,2.1721,6.1275,2.1299,4.7378,3.4157,2.2049,2.3812,2.6525,2.2039,4.8063,1.9027,7.5732
0,3.8898,1.0116,4.9949,2.5385,1.7494,2.2458,4.437,4.9206,3.3773,2.1127,6.147,2.0767,4.8974,3.7871,2.1562,3.42,2.8866,2.2324,4.9779,1.837,8.0789
0,3.9005,1.0109,4.8206,2.9418,2.09,2.3579,4.5464,4.6263,3.309,2.1464,5.8127,2.6646,5.0628,3.2099,2.2098,2.7987,3.1125,2.1797,4.895,2.0352,8.0357
0,3.9452,1.0178,4.8433,3.3332,2.9231,2.2585,4.4344,4.8817,3.4089,2.1875,5.2448,3.2685,4.7449,2.8995,2.2973,2.5604,3.0561,2.128,4.5975,2.0004,7.88
0,3.7351,0.91,4.7538,3.3975,3.0987,2.2178,4.4285,4.8265,3.3838,2.1943,4.336,3.5058,4.926,3.4068,2.3547,2.4555,3.1022,2.2449,4.7425,1.9158,8.41
0,3.4957,0.9184,4.6192,3.1944,3.1123,2.3623,4.2747,4.5789,3.6411,2.1765,6.1053,3.7713,4.8027,3.2964,2.5544,2.4264,2.7824,2.4064,4.6269,1.824,7.6449
0,3.8781,0.9919,4.7418,3.6464,3.2333,2.3431,4.0808,4.8468,3.413,2.2513,6.3422,3.9526,4.4816,3.1282,2.687,2.416,2.856,2.1287,4.3503,1.9815,7.2135
0,3.7682,1.021,4.656,3.9083,2.9681,2.3377,4.0044,4.8985,3.4482,2.0778,6.4902,4.1771,4.3209,2.9837,2.5745,2.6651,2.8915,2.2813,4.5083,2.0568,7.0832
0,3.8929,1.0552,4.7135,4.3967,3.302,2.072,4.0448,4.9436,3.3398,2.1396,6.4323,4.3118,4.3964,2.6708,2.6645,2.7073,2.9396,2.3136,4.515,1.8704,7.2177
0,3.7929,0.9828,4.1779,4.4506,3.2322,2.0983,3.9345,4.8678,2.8678,2.1069,5.9847,3.8129,4.2357,2.7911,2.432,2.6713,2.9488,2.1058,4.2197,1.7348,7.2809
0,3.8682,0.987,4.0374,3.9877,3.1215,2.1441,3.9317,4.8345,2.5098,2.154,6.237,3.6407,4.3406,2.9853,2.3997,2.8639,3.1048,2.2807,4.439,1.7565,7.0666
0,3.7488,0.9905,3.8299,4.357,3.112,2.2656,3.9045,4.9331,1.7099,2.0921,6.3804,3.7064,4.2528,3.3934,2.3202,2.9999,2.8859,2.3099,4.3991,2.0003,7.21
0,3.872,0.8625,3.6093,3.9093,3.2856,1.9699,3.8877,4.8775,1.4224,2.1071,6.2443,3.8317,4.2474,3.5183,2.2704,3.0076,2.7672,2.3268,4.3761,1.84,7.5415
0,3.9608,0.9226,3.5869,4.1707,3.3532,1.888,3.855,5.0244,1.9259,2.1199,6.3462,3.7217,4.453,3.4729,2.1901,3.0226,2.798,2.0681,4.3448,1.8485,7.5525
0,3.8874,0.9952,3.3798,3.8348,3.4153,2.1536,4.0585,4.9715,2.6406,2.1349,6.2482,3.7736,4.725,3.4046,2.074,3.3087,2.7448,2.1203,4.3711,1.8391,8.1761
0,3.8604,0.9801,3.4097,4.0366,3.3323,2.0595,3.8816,5.0954,3.004,2.0981,6.1793,3.9527,4.9577,3.4975,2.0388,3.257,2.8754,1.9961,4.4021,1.9241,8.2853
0,3.7796,0.8986,3.2547,3.9641,3.5324,2.0161,4.0422,5.3744,2.9101,2.1143,5.9645,3.9602,5.2107,3.6552,2.0618,3.1314,3.0785,2.1101,4.5112,2.0086,8.0525
0,3.991,0.9733,3.3384,3.7876,3.622,1.9642,4.0813,5.0235,2.9571,2.05,5.9521,3.7279,5.0378,3.6632,1.9967,3.1625,2.9551,1.9721,4.5607,1.859,8.3054
0,4.0992,0.9308,3.7568,3.7011,3.926,2.1481,3.7944,5.3653,2.4196,2.0789,6.0167,3.9459,5.092,3.7013,2.0845,3.0739,2.8802,1.9251,4.6979,1.8201,8.0813
0,3.9197,0.9967,4.0314,3.4235,4.0872,2.2484,4.0382,5.2405,2.1588,2.1762,6.2301,3.962,5.5521,3.5752,1.7865,3.0111,2.9191,1.8361,4.6418,1.7001,8.0523
0,3.9672,1.0183,4.2123,2.9709,4.0226,2.1227,3.8061,5.2743,1.7575,2.0693,6.5006,3.96,5.4355,3.5631,1.8544,3.0863,2.6921,1.9482,4.5177,1.7998,8.1496
0,3.9302,0.9467,4.6624,3.4446,4.1522,1.8554,3.8103,5.3846,2.5398,2.0151,6.5897,3.8446,5.2817,3.456,1.7907,2.7776,2.7866,1.8654,4.378,1.8061,8.046
0,3.8703,0.8914,4.4464,3.1651,4.1888,2.0605,3.9167,5.2082,2.8105,1.9507,6.0464,3.82,5.1093,3.5245,1.7613,2.7463,2.8758,1.9379,4.2564,1.7924,8.0297
0,3.8662,0.8463,4.2938,2.947,4.1123,2.1489,3.8186,5.2264,2.7182,2.0709,6.5261,3.8666,5.1501,3.4874,1.7389,2.9406,2.7428,1.9482,4.0425,1.9107,8.0427
0,3.7859,0.8776,3.5007,2.9638,4.4469,1.9389,4.0334,5.1593,2.7605,1.9759,5.9451,3.8832,4.7415,3.3049,1.7979,2.9652,2.9572,1.9523,4.2583,1.6953,8.0128
0,3.6991,0.9096,3.0383,3.3478,4.4847,2.1605,3.962,5.4087,2.8005,1.6668,5.7655,4.3526,4.4303,3.2552,1.8229,3.0954,2.9136,1.9826,4.2897,1.7876,8.2934
0,3.7795,0.8092,2.8418,3.1109,4.2481,1.8621,3.9371,5.2978,2.819,1.5722,5.8795,4.2583,4.2417,3.1994,1.7984,2.9392,3.0352,2.0288,4.3119,2.0219,8.1786
0,3.6793,0.8897,2.6873,3.3684,4.3945,2.0054,3.8439,4.9893,2.665,1.0969,5.8499,4.1935,4.0003,3.2289,1.7997,3.1853,2.9483,2.2121,3.774,1.844,7.9043
0,3.711,0.8805,4.1349,3.2015,4.7451,2.0404,3.8322,5.1255,2.7031,0.9284,5.8876,4.9852,4.0315,2.9102,1.6239,3.1201,3.3707,2.0442,4.1134,2.1096,8.1863
0,3.7619,0.8522,4.6326,3.5081,4.7926,2.0751,3.8637,5.0556,2.6597,1.3851,5.7258,4.7035,3.8865,2.9248,1.7047,3.229,3.0574,2.1205,4.067,1.8892,8.3032
0,3.8245,0.9076,4.3715,3.3209,4.7689,2.4578,3.7327,5.0577,2.7099,1.7671,5.7474,4.7003,3.9478,2.9382,1.7688,3.2696,2.9907,1.9451,4.0424,2.0164,8.0704
0,3.7695,0.9217,4.5123,3.2356,4.3211,2.2668,3.698,4.9804,2.5955,1.8781,6.179,4.6425,3.8853,3.0943,1.5555,3.101,3.0332,1.887,4.0077,1.8567,8.4133
0,3.8195,0.9641,4.6117,3.1465,4.4925,1.9958,3.6736,4.9868,2.6873,1.7053,6.043,4.523,4.357,3.0699,1.5891,3.307,2.9624,1.927,4.0472,1.8547,8.2453
0,3.9038,0.9266,4.4548,3.2048,4.6139,2.1166,3.8662,4.929,2.6108,1.8824,5.8732,4.5353,4.2815,3.2097,1.5862,3.4975,2.7234,1.8934,3.8325,1.8078,8.5363
0,3.8949,1.1051,4.5998,3.1109,4.4344,2.0697,3.7665,4.8631,2.509,1.724,5.8823,4.2387,3.8549,3.274,1.5976,3.3556,3.1131,1.8994,3.6125,1.81,8.4585
0,3.8692,0.9974,4.6547,3.1013,4.6343,2.1653,3.8141,4.8262,2.3908,1.7286,6.2482,4.5164,3.8351,3.3412,1.6267,3.4172,3.0355,2.0882,3.819,1.7577,8.3908
0,3.7413,0.9812,4.6653,3.1049,4.3999,1.965,3.7357,4.7652,2.576,1.8234,6.0296,4.5915,4.0149,3.2696,1.7541,3.2728,2.7645,1.8773,3.6308,1.8305,8.5795
0,3.8539,0.9302,4.6642,3.2182,4.3547,2.0778,3.5784,4.8947,2.4246,1.8129,6.3544,4.833,3.5532,3.1042,1.8419,3.6247,3.0385,1.8731,4.0936,1.9256,8.2987
0,3.8855,0.9213,4.6414,3.1247,4.4626,2.1527,3.5882,4.5037,2.3654,1.8631,6.015,5.6836,3.3633,3.1292,1.6229,3.4632,2.7096,1.8253,3.9617,1.8216,8.6935
0,3.9899,1.0526,4.6437,3.0028,4.5066,2.1215,3.4165,4.5112,2.3461,1.76,6.4533,5.548,3.3645,3.0385,1.4455,3.4977,3.1019,1.9867,3.974,1.9626,8.8182
0,4.0128,1.0678,4.7559,3.1146,4.5988,2.0535,3.5913,4.5862,2.217,1.4071,6.1569,5.2655,3.4116,3.1175,1.4743,3.5128,3.2787,1.9768,3.9425,1.8013,8.7213
0,4.0143,1.0371,4.668,3.0814,4.5379,2.1373,3.4717,4.6548,2.2891,1.4723,6.2383,5.4661,3.1305,3.181,1.4104,3.3827,3.1194,1.8716,4.2558,1.8022,8.6326
0,4.0478,1.0108,4.6381,2.7947,4.2425,2.168,3.3767,4.6366,2.0895,1.6987,6.3561,5.5807,3.2098,3.0219,1.3589,3.5358,3.1081,1.8708,4.1016,1.5483,8.6598
0,4.186,0.9889,4.5004,3.2173,4.4749,2.0534,3.54,4.736,2.0844,1.8348,6.5691,5.4415,3.4706,3.0621,1.4461,3.354,2.9708,1.8567,4.4295,1.7669,9.058
0,4.2594,0.9629,4.3569,2.8537,4.1469,1.9967,3.4354,4.6044,2.0736,1.7936,6.4716,6.3277,3.4617,3.0134,1.4413,3.67,3.0655,1.964,4.6993,1.5777,9.0085
0,4.1529,0.9342,4.5312,3.1702,4.158,2.0747,3.5169,4.8352,2.0867,1.7292,6.2471,6.4273,3.163,2.9937,1.4829,3.7435,3.2683,1.963,4.8646,1.8244,9.2124
