odour stim;16/11/2020 Female3;17/11/2020 Female3;17/11/2020 Female8;17/11/2020 Male13;18/11/2020 Male2;18/11/2020 Male7;19/11/2020 Unknown6;20/11/2020 Male4;20/11/2020 Male10;23/11/2020 Female6;23/11/2020 Female10;23/11/2020 Male11;16/02/2021 Female5
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
0;2.5352;16.1742;13.5652;12.1782;24.7293;9.2146;17.8908;21.3152;15.9985;6.1812;5.5701;17.964;12.697
0;2.293;16.4219;13.1807;12.6204;23.514;8.694;16.7987;22.5814;16.2286;5.5893;5.3935;16.2957;10.3331
0;2.3557;15.7556;12.3116;11.9508;26.8782;9.1222;14.827;22.3475;16.3646;6.2502;5.3269;16.3699;11.3466
0;2.0989;14.8222;11.7812;13.946;28.9355;8.7502;14.5448;23.4212;15.7316;7.0671;4.3225;20.7855;11.7267
0;1.9663;16.0406;13.4732;12.296;27.5515;8.9233;13.6535;21.9139;15.7707;6.5173;4.771;23.8549;10.4863
0;2.1711;15.5068;12.83;13.0044;27.1075;8.1177;13.9776;24.6866;15.5586;7.1519;5.4804;22.6109;11.6354
0;2.4747;16.3052;13.2371;12.968;28.6501;7.0119;14.2709;20.0608;15.5524;7.1269;5.5925;22.9025;12.6177
0;2.5284;16.1545;13.9212;12.1155;29.6889;7.1603;15.37;21.1839;15.8657;6.6182;5.21;22.4796;13.0612
0;2.4325;15.628;10.3605;13.1591;29.2205;6.3352;14.4475;19.5532;15.3741;6.6638;5.8298;22.4202;13.3148
0;2.6305;13.6797;8.7589;13.1946;28.3364;7.5142;14.4256;20.722;14.9576;7.6478;5.1226;23.4734;13.2887
0;2.9161;12.9657;15.9633;14.6848;27.4492;6.6716;14.0578;19.5575;15.9598;6.7837;4.4583;23.0651;12.6843
0;2.677;14.608;14.902;13.5107;26.1131;7.2458;14.1915;18.2533;15.6694;6.8082;4.5615;23.7938;13.3823
0;3.1084;14.6029;15.7138;12.3613;26.8066;8.0343;13.7108;19.9681;15.5794;6.6541;4.0747;22.8056;13.4464
0;3.1369;15.7239;15.9967;11.9379;28.4854;8.1767;13.2213;18.0628;15.3017;6.0616;5.0012;24.5342;15.9096
0;2.797;16.1445;16.3951;12.3841;28.5373;7.9629;13.0614;19.0665;15.3634;5.5428;5.282;23.7683;16.8686
0;2.6545;17.2894;15.6705;12.7741;28.4629;7.9235;12.7428;15.3648;16.0417;5.8429;5.6886;23.5504;17.7983
0;2.3911;17.235;15.2597;12.3442;26.1695;6.694;12.8443;20.3177;15.4433;5.9613;6.5226;22.8816;17.2885
0;2.6523;17.2284;15.3043;11.7315;26.4835;6.8485;14.3911;20.3016;15.1312;4.8163;7.3455;21.5388;17.1176
0;2.6937;14.9066;14.1278;10.8913;24.2741;7.5891;14.2835;20.174;15.2576;4.7272;6.808;21.778;15.9618
0;2.2616;14.9095;7.4232;10.7249;26.7558;7.2841;14.2233;19.1426;14.8635;4.4655;6.4996;21.9336;14.3105
0;1.8354;16.7503;7.4169;9.8694;24.5762;8.2977;15.0229;18.6396;16.2737;4.3702;6.3206;22.545;16.4486
0;2.6215;16.2215;16.3082;10.4547;28.6662;8.217;15.6944;20.7331;15.3919;4.7855;5.7714;20.7069;16.2235
0;3.1816;15.9919;15.027;11.5803;27.5987;7.0861;15.5801;18.6147;15.5683;4.9044;5.8565;20.5624;17.4816
0;3.03;16.3944;14.6458;11.4725;28.7298;6.9193;14.7313;18.16;15.922;5.1768;5.6159;20.8454;18.2985
0;3.1209;16.8208;15.2269;11.0683;26.7567;6.7756;13.8683;15.4552;15.4485;4.9673;5.7406;20.3398;18.3366
0;3.0789;16.4401;14.6658;11.7506;27.6559;7.2931;14.8859;16.1789;16.0271;4.6513;5.6515;21.2185;16.1015
0;2.9912;17.5013;15.7541;11.8716;28.525;6.9373;14.022;14.1569;14.9063;4.6181;6.155;20.8465;14.498
0;2.8469;16.39;15.3431;11.5665;28.2625;6.7255;12.4174;15.2979;15.1035;4.7036;5.699;20.9237;13.9207
0;2.7447;18.4168;14.5951;11.2955;29.0371;7.3634;11.218;12.7293;15.4169;4.5872;5.7888;20.3886;12.6115
0;2.2257;18.7845;14.0542;10.5449;27.5064;8.2742;10.6411;14.3345;14.9951;4.1993;6.3198;20.4424;12.9315
0;2.2834;17.6621;13.4937;10.0361;27.3326;8.4468;10.3755;12.8273;16.1286;4.3987;6.1494;19.6466;12.0877
0;2.2251;16.2519;13.2771;9.9585;26.3302;9.1777;8.7583;12.2829;15.2774;4.3531;5.8375;17.9671;12.6753
0;2.0925;15.8496;13.2232;8.8156;29.0091;8.2233;8.2332;12.1014;15.9373;4.1657;5.9014;17.6222;12.494
0;1.9589;16.5727;13.2334;9.1637;26.8641;9.0823;8.6974;12.9054;16.1722;3.9521;6.5881;16.8918;12.9923
0;2.1342;16.2721;8.7343;8.9107;29.5145;7.9942;8.3096;13.2213;15.2319;3.7355;6.2848;15.8839;11.8034
0;2.2411;16.0403;12.4056;8.6252;27.1706;8.4625;8.3344;12.5994;15.7077;3.5626;6.7733;17.406;11.8862
0;1.6998;16.6833;12.8263;9.1727;28.0651;8.6148;7.7286;13.9027;15.2552;3.1011;7.0979;17.8566;11.9651
0;1.9851;16.1022;12.771;9.4438;26.1775;8.2019;7.0595;13.0041;15.75;3.4119;7.9867;18.4386;11.1526
0;1.8262;19.2723;12.962;10.4936;26.3989;9.4282;6.7035;12.1487;15.5689;3.4935;7.6292;17.5638;12.4878
0;2.2684;20.8932;14.0994;9.8697;25.2053;9.0866;7.5659;12.197;15.6429;3.6957;6.8242;18.6626;12.268
0;1.9938;21.9128;12.5433;8.7725;26.069;9.906;8.7189;12.9851;16.8977;3.7206;6.8318;19.4913;12.2715
0;2.1295;22.8833;7.108;9.499;27.0178;8.1796;10.475;13.1751;16.0155;3.3055;6.7386;19.9008;10.6176
0;2.2286;22.1307;9.7198;10.0418;25.2647;7.5949;10.5778;13.685;16.1606;3.3796;6.024;21.5013;10.0728
0;2.0862;21.3235;14.879;9.6642;25.3404;7.4458;11.8086;10.072;16.6233;3.0702;6.6305;22.7453;9.9961
0;2.5909;21.5465;14.0595;8.6814;23.9083;6.3919;12.5233;10.4696;16.1634;3.2447;6.2567;21.6276;9.9445
0;2.7045;21.7038;13.1587;8.8173;21.6049;7.6163;12.3837;10.0662;16.676;3.4721;6.4648;20.2621;10.4987
0;2.5047;23.4248;12.8816;9.5258;20.1414;7.2521;12.099;10.9907;16.2835;3.2071;7.0038;20.1704;10.1951
0;2.5777;22.5348;13.0546;10.7353;23.2179;7.3046;11.5712;10.4913;16.515;3.3927;7.9007;17.8548;11.0023
0;2.5659;23.3447;12.1131;10.3462;22.2162;5.5555;11.9208;10.6857;16.1409;3.5256;7.8863;16.6854;10.8179
0;3.8925;23.4495;10.2342;10.0996;20.7831;6.21;12.7842;11.6084;15.875;3.5934;7.9892;17.7623;10.4062
0;5.7744;21.2872;10.4468;9.6474;18.3731;6.0093;12.9356;13.7554;16.6298;4.1876;7.9502;18.0272;8.8621
0;6.0132;21.385;5.8094;9.4468;16.8122;6.0613;13.2256;13.0269;16.2136;3.487;7.592;16.4661;7.2066
0;6.692;19.6195;8.2716;8.4379;20.1235;5.5858;13.6388;15.1427;16.8081;3.2963;7.638;18.5165;6.1528
0;7.5358;18.7482;15.1271;8.3976;17.9181;5.6882;12.8184;14.5398;16.263;3.143;6.809;17.1706;7.0341
