odour stim,26/05/2021 Female 3,01/06/2021 Male 4,02/06/2021 Male 2,02/06/2021 Male 3,04/06/2021 Male 4,04/06/2021 Male 7,08/06/2021 Male 5,08/06/2021 Male 11,09/06/2021 Female 10,10/06/2021 Male 2,29/09/2021 Male 4,29/09/2021 Male 5,29/09/2021 female 10,30/09/2021 Male 1,30/09/2021 female 2,30/09/2021 female 3,19/10/2021 male4,19/10/2021 female7,27/10/2021 female 4,,
,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,IAA-MCH-OCT,,
4.5,4.2427,2.5502,5.1461,4.9404,44.4237,20.0305,2.9272,29.5205,3.592,6.0124,36.2214,10.7129,10.1424,20.5299,18.6725,9.1859,16.0611,40.4598,21.7625,,
4.5,4.0366,2.236,4.537,4.2569,44.1799,20.2737,3.8964,28.6439,3.7191,6.5241,33.8838,11.4195,10.7701,19.4985,12.5622,9.2402,14.5798,36.3375,23.3853,,
4.5,3.547,1.974,4.3041,4.3323,42.8596,18.7392,3.876,28.2017,3.6451,6.3977,32.7446,11.9988,8.9687,16.7024,15.8221,9.1664,13.2831,32.4447,21.5799,,
4.5,3.7276,1.9509,4.5294,4.4262,39.3323,19.1493,3.662,27.0304,3.4347,6.6215,30.2261,11.177,9.9561,15.1601,13.2431,9.4217,12.2542,33.3491,22.6909,,
4.5,3.9177,1.7984,4.1223,4.1067,37.7277,20.7594,4.0834,28.2765,3.5936,8.0407,29.5848,11.9864,8.3881,13.9758,20.4993,10.1973,11.2033,32.0495,22.2859,,
4.5,3.6634,1.9767,4.3561,3.9862,35.5223,24.2288,3.7375,26.5688,4.098,7.6314,27.8743,11.8925,8.7427,13.3623,18.0159,12.2863,11.5759,31.2481,19.9218,,
4.5,3.4705,1.7847,4.4484,4.1762,34.3523,23.246,3.1632,27.6801,4.4816,10.7025,20.7704,11.8738,8.3384,12.2715,17.6874,13.9815,10.8867,29.3141,21.9425,,
5,4.0007,1.4144,4.5324,4.7907,34.1598,20.5278,3.0169,26.5423,4.4266,12.8736,26.2215,10.6763,8.9275,11.732,18.5307,15.78,11.4607,28.811,21.41,,
5,3.7619,1.5736,4.7602,3.7207,38.3687,18.8152,2.9168,24.2686,3.9876,14.1926,25.6551,10.3102,7.8536,11.252,18.8869,16.4389,11.9389,26.101,22.5749,,
5,3.5908,1.7452,4.1446,4.0895,40.802,17.4696,3.1496,23.5892,4.2158,15.1831,24.7643,12.1557,8.6996,10.3921,23.9463,14.8024,12.0315,24.5395,22.5154,,
5,3.3816,1.773,5.2614,3.6156,43.6838,16.1131,3.3594,24.1077,6.5448,13.4079,23.8599,12.2291,8.6813,9.0308,24.2557,14.1335,13.1004,23.8515,28.4453,,
5,3.2456,1.6342,6.1766,3.9655,41.7546,15.7256,3.2298,23.576,9.3809,13.8371,22.739,15.0708,9.6847,8.0514,26.3674,15.1578,13.7683,26.9237,31.6031,,
5,3.4441,1.6558,6.1673,4.0088,39.9541,15.4582,3.0927,21.8319,9.341,13.0623,21.4736,14.3241,9.4515,7.8838,22.5199,15.0324,14.065,27.9711,29.7796,,
5,3.3659,1.5604,5.2176,4.5569,32.9992,15.245,3.2782,20.942,8.4014,14.0202,20.3191,13.9761,9.099,7.6117,25.5992,15.5525,12.8855,26.9127,26.7282,,
5,3.5846,1.6606,5.4313,4.0013,30.9757,17.5545,3.9655,20.0556,7.9965,12.4695,19.4795,13.9737,10.4962,7.3051,20.5064,16.5123,11.758,25.1718,22.1836,,
5,3.4072,1.3391,5.2178,4.2188,27.2064,19.5969,4.8359,18.6545,7.5839,13.068,19.3074,12.973,9.711,6.9166,26.7323,16.9251,11.1512,25.2137,26.1261,,
5,3.3924,1.4419,5.3318,3.7737,25.0496,21.7096,4.2653,18.2691,6.8791,13.6955,17.8953,14.1405,12.2501,7.0573,20.4937,18.4859,9.9833,22.9746,16.3258,,
5,3.306,1.7136,6.3927,3.5255,21.8669,21.7374,3.9129,18.4022,6.6796,13.2227,18.0972,13.1465,11.2918,6.8518,28.694,18.753,10.8578,24.9278,17.3525,,
5,3.59,1.6224,5.2717,3.9675,19.1119,24.1532,3.3452,17.9002,6.31,14.8077,17.4718,13.0184,19.637,6.8766,16.9277,20.0578,10.6448,25.4928,16.4271,,
5,3.2376,1.8137,4.8884,4.4346,18.0096,32.7481,3.2422,17.4619,6.1922,16.097,17.4885,11.332,16.7742,7.265,24.0645,23.4883,10.9884,27.1959,16.4014,,
5,3.2613,1.7198,4.4533,3.9046,17.0237,34.2835,2.9673,15.0305,6.4006,17.0581,16.0947,12.0268,23.6674,7.0754,14.2693,25.0194,11.6145,26.7416,17.8613,,
5,3.3824,1.7506,4.4564,3.9395,15.1393,34.1761,3.1497,13.5095,7.3936,14.1735,15.4081,10.9027,20.7997,6.9955,23.5864,28.9699,11.6757,25.6399,18.6697,,
5,3.0565,1.7085,4.4164,4.3801,13.7685,36.5301,2.9242,12.8757,8.2123,13.6487,15.7587,11.3246,23.1017,6.7898,16.2402,28.916,13.5116,26.5003,20.5946,,
5,3.251,1.8512,4.2183,3.7712,12.0348,38.5174,2.5461,13.462,8.8772,11.5531,14.9964,11.5336,18.918,7.427,23.5385,26.4083,13.4183,32.6227,12.5255,,
5,3.2295,1.6399,3.915,3.8714,11.6952,38.0206,2.4609,17.6442,8.5091,11.8948,15.425,11.5626,21.9967,6.8775,18.2304,25.661,13.408,35.9656,18.8129,,
5,2.7803,1.7212,4.6748,3.5425,10.5368,36.8271,2.5082,24.7044,9.0236,10.6586,15.1422,11.4503,21.9288,7.2111,28.8201,26.7801,14.2098,36.8605,12.1422,,
5,3.4341,1.6881,4.8908,3.9074,10.1977,37.7519,2.3414,28.0908,8.081,10.2422,14.6183,11.4782,23.5401,7.0157,23.994,27.4062,15.8359,33.1244,18.0706,,
5,3.1368,1.4667,5.1186,3.6899,9.9422,36.2198,2.2122,30.9063,7.2728,9.5188,14.4097,11.5172,22.1373,7.1295,21.8091,28.5093,18.9408,30.6014,17.1851,,
5,3.1125,1.2521,5.6091,3.3436,8.7446,33.4616,2.9438,30.5078,6.8636,8.5598,14.0585,10.8902,22.028,7.3325,20.0654,28.9777,17.9376,28.8859,17.058,,
5,3.1119,1.7294,5.9356,3.7755,9.1899,31.0795,3.5645,29.2041,6.6482,8.1416,13.5105,11.0865,25.1238,7.2176,19.7174,27.5507,17.083,28.9622,15.5557,,
5,2.7685,1.5326,6.0781,3.0191,9.2187,28.3316,3.4653,28.6651,6.7935,6.6785,13.6859,9.8995,25.3991,7.7947,23.1954,26.4624,16.1963,28.6316,17.0993,,
5.5,2.8142,1.6031,7.9966,4.1579,9.0672,25.6827,3.2033,28.3934,8.5723,7.3576,14.2597,11.1801,27.4913,7.1454,18.5016,26.2495,14.0245,30.2797,18.3439,,
5.5,3.2759,1.7531,9.0255,4.0628,9.7217,25.2028,3.2371,30.2202,9.4184,6.159,14.6672,9.4555,24.3958,7.5739,21.2075,27.3362,13.8327,30.0756,18.0025,,
5.5,3.1692,1.7246,7.8309,3.8098,11.2531,26.482,2.5346,34.9726,9.5386,6.5871,13.5386,10.0785,23.6591,7.1869,13.8516,25.8013,13.7207,29.3024,17.3243,,
5.5,2.8736,1.7554,7.3518,4.6256,11.0798,25.2478,2.6268,39.7486,9.1631,5.5715,13.7623,9.6961,20.4993,7.7469,17.4468,24.7436,14.1493,27.7189,16.4044,,
5.5,3.321,1.7689,6.3109,4.0066,9.7292,24.2332,2.3053,42.4168,8.1434,5.932,13.2266,9.8036,20.4258,6.8768,13.6871,22.9791,12.8102,26.4729,15.9203,,
5.5,3.0818,1.5486,5.7894,4.2764,9.5707,22.5526,2.6312,44.1904,7.7637,5.6689,13.1854,9.2377,17.6836,7.6125,18.6604,21.207,11.9588,23.3924,17.5986,,
5.5,3.2592,1.6328,5.458,4.4169,9.3223,23.9842,2.693,45.5522,7.1693,5.1555,13.124,9.8036,21.2259,6.8739,15.5947,20.3461,11.538,22.2247,18.294,,
5.5,3.2145,1.5549,4.8391,4.1776,8.4159,29.0641,2.9759,44.2174,6.666,4.9965,12.9792,9.6159,22.9434,7.5488,23.4858,18.7346,10.3616,21.0852,21.4554,,
5.5,3.3011,1.4621,4.5581,4.5797,8.4409,34.0307,2.7252,42.8169,6.4173,4.4132,13.1457,8.4932,28.0649,6.7978,13.6279,17.3363,9.3224,23.068,16.2173,,
6,2.9823,1.6236,4.523,4.2542,7.9332,36.4147,2.7211,38.9205,6.2363,4.711,13.6509,9.5591,30.0587,7.3695,20.2668,16.0458,9.0302,23.5052,11.6556,,
6,3.2032,1.237,4.2305,3.8302,7.9882,35.7349,2.5095,34.7732,6.0341,3.8824,13.9441,7.7745,37.1622,7.0268,15.4472,16.2652,8.6371,23.2268,19.061,,
6,3.068,1.5084,4.1349,4.4942,7.6601,35.9824,2.5064,33.3576,5.649,4.7096,13.8657,9.42,34.668,6.6309,21.213,17.2686,8.6544,21.4859,22.6788,,
6,2.6855,1.3591,4.4802,4.2253,7.3617,34.465,2.592,30.4749,5.1937,4.7741,14.2801,8.46,29.5269,6.9394,10.2109,17.9938,8.4234,24.5162,28.6536,,
6,2.6905,1.7232,5.6286,4.1421,6.8455,30.8062,2.6349,32.1008,4.9182,4.5428,14.0656,9.6188,34.0704,6.7604,20.2684,20.7093,7.971,28.0433,27.5129,,
6,3.2796,1.5497,9.6908,4.0892,6.5909,27.8695,2.5192,30.5532,4.3816,4.3746,13.8233,9.4889,28.769,7.3056,9.1367,23.5801,7.8848,29.8515,25.9854,,
6,2.7389,1.4717,14.1533,5.0307,6.8782,25.0015,2.3152,29.8801,4.9713,3.8789,13.6488,9.1083,35.4014,7.0959,18.8598,26.9757,7.5225,30.9141,23.1311,,
6,3.0291,1.2826,13.3856,5.6052,6.6268,21.6793,2.557,31.845,4.8935,4.1965,13.8718,9.3084,37.5721,7.6048,11.6267,30.5379,7.5064,35.9168,18.0928,,
6,3.1278,1.5147,12.5147,6.5993,7.7471,20.3536,2.7229,30.6888,4.733,3.4809,13.9674,8.969,47.7661,6.9578,19.9418,31.5047,7.7806,33.0062,20.1513,,
6,2.7951,1.5702,11.3915,5.8306,8.7699,19.0122,2.7318,31.1696,4.6269,3.9373,13.68,9.361,41.6522,7.7625,14.5979,35.0713,8.2169,30.3423,22.4881,,
6,2.9931,1.3332,9.5177,5.7598,10.7134,18.4677,2.6284,28.0768,4.847,3.9055,13.2,9.0207,49.8186,6.9322,22.773,32.6815,8.1126,28.4192,23.348,,
6,3.2619,1.334,8.8332,6.3798,12.2313,17.4553,2.1932,26.4847,4.6404,3.9607,13.3204,8.9583,39.9569,6.875,16.4839,35.7543,7.0933,25.8543,25.8255,,
6,3.2645,1.3589,7.7134,5.8506,12.2839,15.2315,2.5608,29.1586,4.7544,4.1154,12.5681,8.9693,41.7931,6.9932,22.2855,34.6288,6.6596,23.246,25.3207,,
6,2.8434,1.4807,7.2007,5.5563,10.7416,14.9935,2.4743,31.4581,4.5153,4.1756,13.232,9.2164,35.957,7.537,13.7997,33.2012,6.6647,22.2804,19.2335,,
6,3.0767,1.4457,6.7279,5.3192,10.0518,13.6395,2.3113,32.82,4.4828,3.9742,13.6926,8.9856,38.4961,7.8641,25.4324,30.6794,6.2967,23.8784,12.8628,,
6,2.433,1.4693,6.6283,4.2224,11.4508,13.3588,2.4207,30.8524,4.2003,3.6222,13.5104,8.0474,32.8095,7.379,17.7687,29.2552,5.9723,22.7086,13.7731,,
6,2.9067,1.7289,6.5147,4.3897,15.3493,13.2679,2.3528,28.9984,4.3561,3.8856,13.1439,8.8788,29.955,8.0566,25.6881,28.2198,6.1699,22.6268,16.1553,,
6,2.8754,1.7227,6.1917,4.115,20.815,12.5915,2.0902,27.7306,4.6959,3.5174,13.6093,8.6406,27.8371,7.3144,14.7961,30.571,6.1544,21.9959,21.1513,,
6,2.8294,1.3761,5.6339,5.7687,19.8401,12.0322,2.2518,29.2903,4.4599,3.7539,13.045,8.7862,23.9587,7.75,23.9945,32.2013,6.5122,21.5409,15.7584,,
6,2.6855,1.5592,5.7753,7.0171,17.6005,12.7561,2.1852,30.2341,4.8214,3.4628,13.6178,8.7579,22.1142,7.5597,15.5741,32.5151,6.361,27.6144,14.8764,,
6,3.3097,1.3731,8.5049,7.7022,16.3073,15.2493,2.1516,30.4029,5.0686,3.522,13.879,8.5075,20.3398,6.8328,16.4649,36.5408,6.6519,33.9574,10.3116,,
6,2.9633,1.6107,11.3005,7.2816,22.9817,14.4867,2.3279,32.0159,5.0694,3.495,13.15,8.5649,20.7321,7.4807,12.3679,40.018,6.0399,42.5258,10.9783,,
6,2.9055,1.171,10.8102,8.0971,33.7106,13.5539,2.0766,33.7243,4.8508,3.4671,13.8519,8.1241,17.6428,6.8537,11.6206,38.2943,6.6879,47.4825,9.8275,,
6,3.0907,1.5026,9.135,9.3506,37.5145,13.2604,2.5034,31.2358,4.8299,3.8888,12.2614,8.9317,15.7231,6.9512,10.1848,36.998,6.0515,49.5381,11.3555,,
6.5,2.921,1.4545,8.1372,9.0734,36.3293,12.5167,2.4718,28.9575,5.1906,3.693,12.9008,8.7823,15.7137,6.4523,8.3572,33.1607,6.6853,50.0117,15.7877,,
6.5,2.8493,1.3751,7.8362,8.1609,35.0223,11.2968,2.2289,25.769,5.7555,3.6604,12.5809,8.9301,14.474,6.146,10.0111,32.2637,6.3507,49.1347,13.4917,,
6.5,2.9951,1.3481,6.7739,7.7822,33.4694,11.4422,2.5568,22.9325,6.1573,3.5375,12.6768,9.2456,12.1548,5.7106,7.8335,29.8275,6.4884,44.7326,11.9854,,
6.5,3.3055,1.11,6.4615,7.5162,29.6446,10.4096,3.2664,23.1699,5.7071,3.3364,12.3284,8.9069,12.3029,5.3854,10.9561,28.1905,6.4723,47.7897,10.3243,,
6.5,3.1511,0.9513,5.8456,7.3137,25.9415,10.9053,3.7418,23.0514,5.4518,3.3523,11.7587,9.4969,9.7103,5.7483,8.7811,27.7391,6.1898,48.2742,12.7927,,
6.5,3.6256,1.4291,5.8939,6.1634,22.6669,9.7765,4.7879,23.9849,5.0918,3.0726,12.0371,9.0916,11.6916,5.3528,12.7579,25.4181,5.6261,44.7814,13.0872,,
6.5,2.9676,1.1014,5.1662,6.6053,22.5182,11.2505,5.1977,25.3088,5.315,3.4111,11.7149,8.8626,8.6927,6.0425,7.663,22.602,5.7053,40.8845,24.2274,,
6.5,3.3412,1.1963,4.9544,5.4448,21.5591,11.3048,5.7671,24.901,5.2759,3.0889,10.4265,9.676,10.822,5.4376,12.8004,19.8991,5.9717,44.7691,15.1952,,
6.5,3.0615,1.3106,5.7673,6.0779,22.3515,14.1777,7.0104,24.6033,5.8167,3.7341,11.3079,8.1518,9.9745,6.1268,6.9352,18.3308,5.6493,46.6962,14.9133,,
7,3.024,1.3642,5.0013,5.2183,22.9543,15.5758,8.5001,24.9305,5.9136,5.5613,11.2879,9.0173,11.336,6.774,11.7873,17.1218,5.3816,42.3416,10.9521,,
7,3.1853,1.2921,5.354,4.7416,23.6568,17.0565,8.9419,28.3495,5.9574,7.688,12.9189,8.8489,9.8614,6.6274,6.5595,15.6524,4.7471,41.1704,16.9445,,
7,3.3039,1.4746,4.7077,5.5686,25.7222,18.2181,9.2698,28.871,5.5056,7.7443,13.4292,9.2387,10.0108,6.9463,11.3638,14.2634,4.6963,39.1663,18.9758,,
7,3.1263,1.4575,4.9585,4.3776,27.0332,17.5956,10.1042,28.026,5.2487,7.5655,13.763,8.9406,10.7952,6.2175,7.2715,13.9949,4.6474,37.9168,17.1236,,
7,2.9228,1.144,4.7294,4.8739,25.5731,16.7681,10.4575,26.9425,5.3572,9.9479,13.8012,9.4716,9.5517,7.1325,9.155,13.418,4.8436,34.9086,16.8911,,
7,3.7358,1.4279,4.9842,4.7721,29.5495,15.1457,9.8897,26.9154,5.1352,8.7326,15.7885,9.6535,9.6973,6.5446,6.3218,12.498,4.9131,31.4522,16.7403,,
7,4.4613,0.8042,4.6777,3.736,32.2578,13.8008,9.3081,28.0135,4.7059,9.3378,16.8297,8.3624,9.4597,7.4961,5.9065,11.7655,6.4517,30.6034,15.8926,,
7,5.0262,1.2094,4.6856,4.4295,35.9276,13.1975,9.6902,27.0919,5.1585,8.6884,19.9942,9.3092,9.6245,7.2215,6.3534,11.7818,7.0187,28.8048,13.5804,,
7,5.6146,1.3875,4.2696,3.4191,38.9613,12.1636,9.1247,27.0585,4.6796,9.2999,21.5428,8.3549,8.6776,7.2813,5.8675,10.9688,7.3314,30.9794,17.1447,,
7,5.5803,1.5331,4.2711,4.4086,35.9772,11.4033,9.1702,30.6357,4.6029,9.7397,21.6928,9.7079,8.998,7.7844,6.1485,10.5474,8.0045,28.268,14.9163,,
7,7.7965,1.5415,4.0825,4.3495,44.4793,10.3007,8.733,31.8396,4.0771,8.8343,19.902,10.3414,8.7446,7.9512,5.2832,10.9869,9.1808,26.7155,19.2975,,
7,9.2172,1.4172,4.495,3.6928,45.2187,10.4411,8.6087,30.5361,4.5103,10.0478,18.9157,9.4699,8.0765,8.3051,6.0706,10.738,10.2568,25.3636,13.3495,,
7,9.9393,1.4747,4.6354,4.1368,43.1488,10.0984,8.046,28.4638,4.4975,9.6275,19.5025,9.751,8.8437,9.1462,5.66,10.3785,11.8295,23.0495,18.6646,,
7,10.7092,1.1384,4.3552,4.0529,44.4472,9.7811,7.6979,26.4486,6.1763,9.807,20.3726,8.6357,8.6538,9.9925,6.7291,10.5723,13.8887,25.0515,14.2774,,
7,10.5266,1.4112,4.1063,3.9527,43.2223,9.8637,8.4055,24.6933,6.2371,9.2911,22.8921,9.526,7.2884,10.7423,5.116,10.6319,15.5656,23.901,12.412,,
7,9.8754,1.2474,4.024,4.1855,39.8795,10.0913,9.4859,23.7517,6.9957,8.4345,23.8812,9.5339,12.2853,12.0508,8.6552,9.8673,15.9788,23.4357,13.0847,,
7,11.3914,1.491,4.0902,3.6493,37.9781,9.5428,9.2776,25.9785,7.3111,8.8283,21.6023,9.5367,13.5336,12.0056,5.7078,9.7349,14.8308,21.5876,18.6762,,
7,10.3377,1.2695,4.3031,3.9071,35.965,9.2705,9.6194,28.0501,7.9461,7.3605,19.855,9.361,14.1822,12.8584,10.1079,9.7981,14.0521,21.5065,10.3207,,
7,10.8105,1.4864,4.2265,4.2558,35.928,9.4388,8.6758,27.3407,8.3491,8.4525,20.1828,9.3195,13.5516,14.3612,5.0228,9.9601,13.8874,20.1931,11.8558,,
7,11.1628,1.3201,3.9178,3.462,31.8493,9.4037,7.6128,24.9587,7.9237,8.0552,19.2196,8.9731,12.8147,15.7191,10.2207,10.0081,13.047,21.8921,11.3238,,
7,11.5687,1.2452,4.2734,3.7507,29.8935,8.5312,6.9707,22.5839,7.976,7.7288,20.7769,8.465,13.8882,16.7451,4.6774,10.1041,13.5347,21.9003,14.5229,,
7,11.6995,1.4784,4.2235,4.019,29.5089,8.6205,7.0516,20.242,7.2437,7.3945,20.4928,8.6829,11.4626,16.5225,8.4422,9.9931,13.0238,26.1512,24.5204,,
7,10.5703,1.425,3.9363,4.4859,30.2459,9.5365,5.9115,20.8638,6.4773,6.6073,18.7986,10.1309,15.1341,16.7856,5.3935,10.4518,11.908,31.2399,16.8734,,
7,9.9064,1.4346,4.1841,3.8735,30.5225,9.5559,5.9089,21.1461,6.425,6.7426,18.9437,20.8872,12.3951,17.8648,4.8249,10.3991,11.9762,27.2729,14.8139,,
7.5,10.3166,1.3981,4.8559,4.2295,28.875,9.0952,5.103,21.8841,6.4425,5.7953,19.0943,34.2356,15.9673,18.1395,5.7568,10.1634,12.332,24.2488,36.3767,,
7.5,8.1019,1.3268,3.9369,4.1392,24.4524,9.4023,4.8066,24.034,5.7722,6.5404,20.9941,39.475,12.433,18.7799,5.0872,10.1233,12.1248,23.3471,21.8618,,
7.5,7.4054,1.5107,4.2416,6.1404,21.6816,9.0188,3.8512,24.1619,5.3491,6.0081,19.7931,47.8244,16.7707,19.7314,6.4052,10.6617,11.4151,21.8199,18.7751,,
7.5,8.7133,1.3231,4.4363,5.6187,18.8749,9.1247,3.4027,23.8813,4.9124,5.7252,19.0204,48.6159,13.5926,19.9399,5.0279,10.5903,11.8983,21.1636,14.5497,,
7.5,9.8246,1.5222,4.8268,5.2581,17.1516,8.9866,3.2521,22.4869,4.1918,5.9564,18.7171,45.8106,21.6326,22.7809,6.6824,10.3105,11.5006,18.6742,22.0797,,
7.5,12.6251,1.3073,4.4134,4.1759,15.0002,8.7398,3.2376,20.6404,4.1848,4.7213,17.7927,48.5855,16.7048,27.9012,6.0329,11.9102,11.603,19.2976,20.6586,,
7.5,13.9743,1.3971,4.2057,4.8163,13.6963,8.386,3.2796,19.9764,4.4948,5.4441,16.8929,43.4233,21.6245,27.246,9.5017,14.5743,11.9511,17.0433,47.8946,,
7.5,11.2505,1.4268,4.0418,4.5889,12.3432,8.6002,2.6954,22.1491,4.2941,5.4926,16.8142,47.5789,18.2091,27.7919,6.4924,18.4386,10.9048,17.0502,23.9486,,
7.5,9.6805,1.3273,4.506,4.5855,11.4803,8.5516,2.7913,20.8046,4.0883,6.1958,15.7906,65.6843,21.328,30.4627,9.4784,20.4713,10.5154,17.3526,21.3505,,
8,9.4805,1.5397,4.4986,4.4869,10.9235,8.4478,2.8871,20.8717,4.1081,6.3343,15.3618,62.6905,19.6578,35.6041,5.9137,22.6639,8.8275,17.2055,25.8603,,
8,10.0085,1.3074,6.2244,4.5207,9.8265,8.4275,2.577,18.7085,4.3952,6.0471,14.9058,64.6487,19.2029,33.8939,5.5807,25.3692,8.8893,17.0564,20.1195,,
8,10.5797,1.3356,6.9231,3.6281,9.6666,8.3122,2.5753,19.1568,3.8659,6.2589,14.5337,66.1079,17.6319,31.96,9.0966,27.4635,8.1712,16.1141,42.6959,,
8,10.5895,1.4172,6.0659,4.248,9.0557,8.4089,2.4379,21.515,3.3026,5.614,14.0234,69.8504,17.1734,30.1264,10.4397,27.194,8.2066,16.789,24.825,,
8,11.7023,1.3922,5.8057,3.9677,9.0631,7.9436,2.5182,26.9535,3.513,5.5676,12.9492,67.3532,16.1391,29.4698,11.4441,25.9931,8.027,20.9326,21.8099,,
8,12.12,1.3463,4.851,4.2083,9.9369,7.8896,2.6766,27.8349,3.7036,6.2259,13.8724,57.9386,13.2183,28.1899,10.0728,28.058,7.9903,28.0584,39.3051,,
8,12.2695,1.4,5.1621,3.7394,9.0204,7.8365,2.3277,32.9557,3.4491,6.1845,14.4315,50.3726,14.3376,25.2267,13.4522,32.9426,9.1165,40.3162,25.9692,,
8,11.5393,1.28,4.4973,4.3813,9.3568,7.516,2.4897,36.889,3.7524,5.722,15.4483,41.3483,13.8263,24.3281,9.9434,34.6208,9.6165,38.1388,24.4725,,
8,12.2903,1.3723,5.0364,4.124,8.5839,7.4613,3.3175,38.5403,3.9756,5.6059,14.7193,45.6985,14.1504,21.916,8.2503,33.2859,8.1306,33.1244,21.0308,,
8,10.7924,1.2935,4.9166,3.4953,8.5134,7.7728,3.6894,36.2856,4.9016,5.3768,14.7269,43.5166,12.8034,22.2474,10.1569,33.5231,9.9884,29.8186,36.2189,,
8,12.4383,1.3602,4.8549,3.8253,8.0537,7.7416,3.5563,33.8617,6.74,4.7734,14.4413,43.2276,14.135,28.1445,10.5154,33.0329,9.6345,29.2357,21.4075,,
8,15.4658,1.4109,3.9041,3.7482,7.886,7.7335,3.4154,31.3391,7.0523,5.2978,15.5042,39.5909,14.8103,30.8475,13.4423,32.9913,9.9852,26.3835,21.531,,
8,17.9966,1.2861,4.1955,4.5418,7.56,9.4521,3.0198,27.7683,7.0074,5.154,15.6811,39.7689,14.8579,29.6466,13.1892,31.9215,9.1255,24.2131,20.6369,,
8,19.3489,1.3097,3.9819,3.7692,7.7823,10.9246,2.7792,26.8922,6.7993,4.7755,16.1533,49.3283,12.2208,27.4727,17.6444,28.5266,7.9254,26.4137,17.9213,,
8,18.5897,1.4956,4.504,3.6816,7.4137,18.6026,2.6869,25.3062,8.4188,4.8382,15.5266,42.9408,13.2111,25.8797,15.9376,27.1388,8.0438,30.046,25.2718,,
8,17.6984,1.253,4.0859,3.5114,7.9456,21.096,2.7232,25.0113,9.8222,4.3212,14.9215,42.6519,10.253,25.2144,23.7642,26.1143,7.5341,31.1656,19.7857,,
8,18.7164,1.2957,4.8308,3.7417,7.9348,24.3741,2.5222,22.6954,11.0678,4.5956,14.8307,46.8249,14.663,31.4499,13.384,26.4948,6.7638,30.6639,13.2199,,
8,19.7632,1.3547,5.0394,3.6582,7.7022,22.3682,2.3392,21.2918,10.2131,3.4929,14.1112,48.9186,14.889,39.0922,19.6991,26.0838,6.686,28.8914,13.8845,,
8,19.6497,1.2634,5.5874,3.7976,7.2531,20.6419,2.5646,20.6458,9.8873,4.1494,14.5655,52.9275,14.6387,42.0185,15.1258,25.1949,8.3964,29.2192,15.878,,
8,19.6602,1.273,4.6789,3.5454,7.3338,21.004,2.6107,20.5102,9.9372,4.4299,14.8113,53.3159,19.2737,37.8707,13.3075,22.875,9.0283,27.4378,11.2753,,
8,18.5545,1.2917,4.4646,3.9825,6.8281,22.1233,2.6182,22.5898,9.3948,4.0361,15.3378,57.3663,20.4548,38.7357,16.8265,20.7978,10.4929,24.8942,19.3505,,
8,17.1204,1.5179,4.4214,4.0619,6.8911,26.8248,2.3729,21.9917,8.938,4.1944,14.1773,51.0645,16.1082,37.2521,14.2205,18.4944,12.7265,22.7959,12.3651,,
8,16.0131,1.2516,4.6846,3.8925,7.148,28.2438,2.1935,28.6483,8.2917,3.8424,15.2605,47.9275,22.4701,33.9534,15.1204,17.1176,16.0026,24.1629,11.0706,,
8,14.9341,1.1767,5.3471,3.3119,6.5583,25.5062,2.0919,31.6919,9.3716,4.1356,14.2928,42.0802,22.1165,32.3062,12.6556,15.9054,18.5142,29.9436,15.9138,,
8.5,15.6776,1.5693,6.2596,3.4776,6.8121,25.3381,2.1916,38.133,10.2917,3.7578,13.814,43.0406,33.2704,28.589,21.0126,14.8459,17.5997,41.5863,10.8623,,
8.5,13.9276,1.4192,6.3928,3.9934,6.2874,28.9509,2.0546,39.7684,12.6211,3.6108,12.0649,43.7903,27.446,31.0924,10.7763,13.7298,14.9247,45.2034,9.8255,,
8.5,13.4393,1.4222,5.7762,2.9892,6.301,30.084,2.1487,36.9105,13.1631,3.7302,13.1161,47.0855,34.2868,36.1058,22.3819,12.4568,13.8282,51.3107,18.0071,,
8.5,13.7351,1.2224,5.3953,3.7342,5.9178,31.5627,2.177,33.814,12.9024,3.67,13.1822,54.4098,27.3664,35.6682,14.1051,12.3513,14.4395,48.7093,12.648,,
8.5,13.4275,1.3631,5.2359,3.1771,6.1131,29.535,2.5507,31.3153,13.2456,3.5556,15.8001,53.593,33.4176,35.5334,18.7457,11.6069,15.6602,47.7093,9.358,,
8.5,11.7899,1.5408,5.6198,3.832,6.0026,26.8747,3.071,27.7036,14.1038,3.2206,17.7154,60.1147,23.1108,31.6132,13.5661,10.8724,18.1075,50.7677,15.0378,,
8.5,11.1411,1.4761,5.495,3.817,5.9534,23.6379,3.3066,27.2326,14.9086,3.5241,21.0157,57.4377,27.1954,27.7168,12.8943,10.7502,18.7181,56.0784,10.8724,,
8.5,11.7916,1.5887,5.1556,4.1321,6.0501,22.4462,3.3908,25.0391,15.8268,3.4242,23.6115,49.3063,22.3851,23.5111,11.7337,10.498,18.4337,59.3581,12.5053,,
