odour stim;16/11/2020 Male4;16/11/2020 Female10;17/11/2020 Female3;17/11/2020 Female9;18/11/2020 Female3;18/11/2020 Female8;19/11/2020 Male5;19/11/2020 Female10;20/11/2020 Male10;23/11/2020 Male5;23/11/2020 Female9;25/11/2020 Female4;16/02/2021 Male6
;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V;30V-60V
1;10.8539;3.2746;12.1485;7.4758;11.8863;11.5367;11.5748;19.4552;4.7387;17.8144;7.9418;6.494;9.906
1;10.6386;3.0557;14.6801;6.5987;11.5696;9.3997;11.9409;19.6973;4.4868;18.4634;7.7105;5.7443;10.068
1;10.2138;3.8596;15.4153;7.1902;12.9082;8.1077;11.4652;19.9425;4.1324;16.9909;7.5762;5.9954;9.425
1;10.5499;3.911;15.2205;5.7705;11.819;8.9438;12.4592;18.8373;4.2125;16.5959;6.9099;5.447;8.5761
0;8.897;4.0767;15.5391;6.8941;11.7629;8.1833;12.2631;19.5315;4.0127;16.3942;6.226;5.6642;8.5247
0;8.2192;3.9304;15.1919;6.2112;12.1462;9.5627;11.5396;20.0247;4.0434;16.77;6.693;5.7943;9.5098
0;9.6045;3.9018;14.5841;7.2884;12.1506;11.4103;12.4489;18.4158;4.1005;17.3938;7.2822;5.2945;9.467
0;8.4906;4.1438;14.5039;6.175;12.406;10.393;11.3799;17.7853;4.4025;17.6254;6.2971;5.1891;9.4356
0;9.8887;4.1512;14.6722;5.2229;12.0896;10.3215;10.4264;16.1606;4.6925;18.5118;6.8812;5.3972;8.7939
0;8.7273;4.0738;14.7425;4.7699;11.8251;10.453;10.2452;16.5626;4.5873;16.6877;6.2946;4.9156;10.1159
0;8.8896;4.1017;14.3589;4.3222;10.4854;10.0393;10.1009;15.7903;4.98;16.5234;6.9017;5.1063;10.382
0;8.8237;3.9532;15.1055;5.385;8.7008;11.4408;11.555;13.9735;5.0282;17.0734;7.7868;4.8971;9.1216
0;8.5009;3.9013;15.5107;4.3734;8.7588;10.0465;11.9725;14.7652;4.7914;16.6338;9.1702;5.0563;7.3999
0;7.7065;3.9905;15.4513;4.0309;9.6651;9.0729;12.2813;14.1133;4.7256;16.5732;9.2222;4.6959;7.0763
0;8.424;3.992;14.7934;4.0105;11.3497;8.4922;12.8232;14.5036;4.1185;17.7068;8.1563;4.714;7.9333
0;9.231;4.1601;13.3548;3.9337;10.5069;9.3667;13.2259;14.157;4.052;16.1537;8.4617;5.5304;8.0755
0;9.4885;3.9926;12.8721;3.7433;10.7902;8.304;12.8662;12.3649;4.0173;17.9924;8.7208;5.7442;8.2222
0;10.2299;4.2793;12.6095;3.8771;11.4319;7.6249;13.9549;10.7024;4.3123;17.87;9.0768;5.6514;8.2342
0;10.1601;4.3945;12.2997;4.0878;12.2095;7.6064;14.8661;9.3192;4.5142;19.3222;8.8766;5.714;8.1852
0;10.1967;4.0659;11.4278;5.2207;13.3349;6.9965;15.3941;7.8584;4.3454;17.4068;9.6166;6.0796;7.9562
0;10.3531;4.8355;11.6412;4.8503;14.2167;7.6717;14.8474;7.2511;4.6963;15.9893;10.8242;5.6779;7.6184
0;10.1533;4.6857;11.5615;4.9131;13.4606;8.4248;13.5106;7.465;4.8997;14.7834;11.5842;5.679;8.0681
0;10.2632;5.0024;11.7425;4.7165;12.9231;10.0574;12.3506;7.7722;5.1115;13.4725;11.687;5.8424;8.2053
0;11.1465;4.7346;12.0282;5.7042;12.9689;10.2543;12.8005;7.9755;4.7373;14.7349;10.1879;5.7946;9.2804
0;11.5823;4.7204;11.9997;5.0988;12.9864;11.1654;11.7915;7.7571;4.2131;15.1974;10.3316;5.107;9.6595
0;10.4303;4.9556;12.5488;5.6678;12.8088;11.6674;11.1823;8.7501;4.6221;16.3952;9.5511;4.7207;8.4632
0;10.9365;4.9685;12.4663;6.2656;12.0555;12.0811;11.5886;9.4326;4.7662;16.4844;9.6109;7.1043;8.256
0;12.0076;5.2373;12.3841;4.7597;12.0171;12.838;11.6528;10.8225;4.9381;15.459;9.0759;7.7176;7.413
0;12.7979;5.6959;11.9557;5.7251;13.3445;11.0344;12.8393;10.4819;5.2815;14.7537;8.9408;8.9729;8.3262
0;12.4393;5.4231;12.6696;5.9662;14.3794;11.5452;11.5467;12.0128;5.4421;15.6019;8.2828;8.9518;8.0437
0;10.1831;5.3708;12.1265;4.8538;14.3094;11.8602;11.0532;11.0389;6.4317;14.8302;7.1108;8.8746;8.8896
0;10.9469;4.7724;11.5151;4.7974;15.2263;12.1946;12.6072;10.9527;7.1116;16.1858;8.7258;9.5659;9.7724
0;12.1102;5.3153;11.5831;5.1628;17.9916;10.2148;10.855;10.054;7.3991;16.9687;7.8473;9.7234;9.9065
0;13.3414;5.1135;11.8972;5.5487;16.6257;10.7764;10.8303;8.7949;7.6489;15.4819;8.4898;9.4068;9.9303
0;12.9491;4.3797;12.2304;4.9731;14.0393;12.622;10.9366;9.7355;8.8901;14.3311;7.8487;9.7001;10.118
0;13.908;4.7323;11.1805;4.7145;12.9962;12.5396;10.9539;9.1576;8.3115;15.2934;8.2047;9.6897;11.3121
0;14.0764;4.3957;10.4519;5.742;14.021;12.2613;10.0645;9.4143;7.7231;16.1209;8.026;9.9151;12.3261
0;13.7818;4.1606;10.8156;4.9326;16.1943;10.6432;10.5212;8.4668;7.7383;15.4154;7.7674;10.3386;12.1255
0;14.0988;4.3126;10.0824;5.5768;17.9474;11.9725;11.165;8.9128;7.8371;13.5612;7.0188;10.5409;11.8345
0;12.6498;4.9858;10.1802;5.4145;16.6708;10.6916;10.5779;9.5689;7.9;11.0682;9.4552;9.6287;10.8068
0;12.4495;5.1266;10.4398;5.6616;15.2747;11.428;12.0222;9.4002;8.3702;10.0951;9.1977;9.2738;10.8278
0;10.3869;5.3301;9.8985;5.3885;11.89;10.0921;12.7704;10.0168;9.4075;10.35;8.0659;8.7702;11.5117
0;11.1325;5.4496;10.3702;5.3915;12.1862;9.7028;13.736;10.2518;9.4962;8.8352;7.156;8.9641;11.9369
0;11.2165;5.6725;10.1422;6.4875;11.9611;10.1714;13.0855;10.3659;10.4426;9.6836;7.6424;8.8182;10.0845
0;12.0378;4.5995;10.0624;6.551;11.9547;9.2457;12.7046;9.4151;10.1534;9.5957;7.7359;7.7592;10.4057
0;11.6828;5.3403;9.1267;6.1548;11.8622;10.071;11.8529;9.8849;9.806;7.8709;7.3476;8.7651;11.2384
0;11.0197;4.9562;9.671;5.3024;14.2013;9.2674;11.5545;10.2925;10.9267;7.6612;7.8845;8.0064;9.9374
0;11.8617;4.9899;10.0691;5.8785;14.9572;10.2257;10.029;9.7775;10.3338;8.0043;7.0277;7.1017;8.8271
0;11.7877;5.0629;9.3428;6.4191;13.4905;12.3739;10.5478;9.8805;10.2673;7.9215;6.8387;6.5199;7.1797
0;9.927;4.7815;10.8293;5.6099;13.689;11.1374;10.7243;9.8279;10.6004;7.8778;7.2528;6.1041;7.2329
0;10.3168;4.0944;10.6802;5.4882;12.5342;12.083;10.2962;9.7154;10.095;8.5003;6.7811;5.5319;5.8175
0;11.5158;4.3527;9.6971;5.7516;12.1718;9.7561;10.6595;9.6759;10.465;9.0902;6.761;5.3676;5.0385
0;9.2193;4.6377;7.6092;6.161;13.774;10.7958;10.2176;9.3972;9.7549;8.3456;6.3627;4.744;5.3206
0;8.572;4.6817;8.265;4.9685;11.9077;10.9387;10.19;9.305;9.4444;8.7931;7.1731;5.5211;5.144
0;9.1482;5.0106;9.7526;5.9174;10.8525;9.4381;9.2601;9.8072;8.5871;8.3663;7.7207;5.625;5.9036
0;11.7832;5.0788;9.791;5.8861;11.4954;8.9882;10.183;9.0401;8.0202;8.2105;7.5852;5.7368;5.6374
0;11.7461;5.1029;9.7169;5.1852;10.6803;8.2338;9.8106;9.4358;7.3974;8.5177;7.2631;5.5183;5.7212
0;11.0068;6.663;10.1256;3.7589;12.4519;9.0175;8.8119;8.8771;8.1458;10.3989;6.6992;6.4505;5.8832
0;10.864;7.6483;10.785;4.0284;13.1571;9.9822;8.059;9.0399;8.2378;9.3401;8.1374;5.9156;5.2402
0;11.169;8.1192;10.3611;4.003;12.6627;9.5108;8.1163;9.3184;7.3328;12.6936;7.8962;6.0549;4.8774
0;11.2678;8.0801;10.2227;4.3139;12.6509;9.5121;8.0893;9.901;6.1307;9.9986;7.4845;6.0551;4.7535
0;10.4122;7.1719;10.0098;5.1525;10.4346;10.1628;8.4195;11.2312;6.3264;9.3082;7.1466;6.4016;4.5796
0;8.2916;6.9579;9.1473;4.064;10.9524;8.6101;8.5202;11.4006;6.1369;9.7691;8.8669;6.2726;5.2842
0;8.5573;6.6944;9.7577;5.3295;12.5312;8.6534;8.6771;10.6445;5.9484;10.5962;9.3359;5.3266;5.6073
0;9.1661;8.1865;9.734;4.327;12.3722;7.8124;9.0095;10.4798;6.7342;10.2877;8.0166;5.3114;4.8283
0;9.7346;7.9671;9.8982;4.978;12.5778;8.6014;9.6319;10.1462;6.0032;10.6526;8.8334;5.4242;4.6833
0;8.3605;7.4521;10.5431;5.125;12.2774;8.7948;8.7499;10.9767;5.5219;11.8765;8.1168;5.516;5.7707
0;8.6339;6.555;9.9989;4.3886;13.3805;8.9548;8.6866;9.9698;5.9615;10.6923;8.3999;5.9979;6.672
