odour stim;07/12/2020 Female10;09/12/2020 Male4;09/12/2020 Female11;11/12/2020 Female3;11/12/2020 Male8;14/12/2020 Male3;14/12/2020 Male7;15/12/2020 Male3;15/12/2020 Female8;08/02/2021 Female2;09/02/2021 Female5;10/02/2021 Female2
;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V;15V-30V
1;11.0298;13.0013;9.1171;16.6639;14.8133;18.758;23.8577;14.3963;16.902;11.564;10.7344;14.4586
1;16.2297;14.9573;8.5973;17.2289;14.7627;19.9591;25.3818;13.3325;17.3501;10.5738;11.3688;15.8326
1;19.535;16.5392;9.4193;15.6141;14.0437;19.7558;30.3964;13.5108;15.859;9.201;10.981;16.0174
1;16.5087;17.0154;8.8934;14.999;13.011;18.8222;31.7869;12.3083;16.2733;8.8968;11.3652;16.9792
1;18.5763;17.7749;8.3888;14.4131;12.4502;18.6411;35.1253;11.637;15.4567;8.2285;11.0712;18.2262
1;16.5387;16.9495;8.2151;15.2102;12.9574;18.5169;38.0751;11.6734;13.699;7.7083;10.8312;17.3661
1;13.4381;16.2245;9.7432;17.6674;12.8147;17.8188;35.8064;14.7;14.831;7.2264;10.8064;16.4268
1;12.5673;15.7885;9.6405;15.918;12.1514;16.6707;34.4482;16.5919;16.9097;7.4929;10.8725;20.5537
1;13.7307;17.08;10.6291;14.7329;14.4684;14.6335;33.5547;17.0451;16.7833;7.4015;10.8729;16.8724
1;15.0696;18.4655;9.6334;14.0623;13.5107;15.8692;30.214;20.7398;17.9083;7.4243;11.0126;16.2481
1;14.148;18.1937;11.1534;12.8152;12.604;15.92;29.022;24.3466;21.3186;9.8129;10.7264;16.6661
1;13.6213;15.7769;10.3513;12.6039;12.1274;16.5366;28.5794;23.3011;21.6219;9.4744;10.6678;14.4534
1;14.3587;16.2563;9.831;14.1542;11.4708;18.2615;30.0765;24.602;21.9558;10.4236;12.0903;14.2937
1;13.1898;16.8257;8.5861;14.5238;11.9353;18.3079;30.3069;26.8231;21.7539;10.9098;12.261;14.0579
1;13.9851;17.5125;8.5603;12.7818;13.916;18.5002;32.5297;29.7649;21.3206;12.051;11.8759;15.6601
1;13.0969;17.7955;7.9929;13.503;16.1325;16.3265;32.6325;30.7091;21.6736;13.4215;11.9109;14.8834
1;14.5383;18.621;7.6408;14.8859;15.7867;17.738;25.6813;28.1668;21.3931;11.3614;13.0959;14.3356
1;14.4804;19.9872;7.4749;13.9589;17.5491;18.0863;23.6605;27.5239;21.2168;11.6287;14.4333;15.5196
1;13.4602;19.3309;7.3842;12.7648;16.4431;17.1442;23.9192;25.2439;23.3427;12.941;13.294;16.5212
1;12.6779;17.4065;7.301;12.4301;15.0242;15.836;24.0327;25.7178;23.8313;13.7032;14.0074;14.4341
1;11.8887;17.0328;7.2999;11.2056;16.9531;14.1525;22.1236;25.7668;23.6505;12.8609;14.2494;14.4338
1;11.0523;16.6451;6.9167;11.1565;15.0514;15.6933;19.3887;27.2722;25.6138;13.3699;14.17;12.3271
1;12.3786;18.2603;6.8828;11.1127;13.9082;18.0366;21.697;24.4398;22.5566;14.1922;13.4113;13.4485
1;11.589;17.2369;6.7877;11.9454;14.1023;17.1547;21.6342;25.0518;23.3526;15.2418;12.8647;13.2178
1;10.4204;18.4955;6.9549;11.9641;15.157;15.6307;20.6329;23.479;20.8947;14.4512;13.9451;13.913
1;13.094;18.417;6.93;12.294;17.36;14.6736;18.9541;24.4867;23.0622;12.335;14.2086;14.1187
1;13.1577;18.0737;6.9029;11.6992;20.2624;13.7295;17.6223;22.0651;21.8986;12.9908;13.518;14.1778
1;11.6175;19.5404;6.7089;11.2924;19.7526;15.6477;16.4693;20.8101;22.4506;14.4188;14.5339;15.2193
1;10.5335;19.966;6.8458;13.0485;22.5755;15.1931;15.9424;19.4845;22.7616;14.1075;13.8247;14.4357
1;11.1024;20.1229;6.552;12.8449;22.8495;15.5457;17.466;18.0989;23.795;13.7343;14.7952;13.9966
1;10.4565;19.1344;6.6638;12.2941;23.3114;16.5131;19.8849;18.6577;21.3726;14.8407;14.446;13.0831
1;11.4504;20.3135;6.6565;11.5828;21.9122;15.3843;19.6213;18.1707;21.8641;14.2527;13.7908;14.8733
1;13.9638;21.1626;6.3954;12.9205;21.1293;17.5008;20.1679;20.6994;23.5207;13.2802;14.3576;13.0572
1;15.8552;21.2454;6.6402;13.6958;18.4347;16.2247;18.5927;24.4037;26.0319;14.7952;12.8258;14.7591
1;15.7534;21.0056;6.6342;12.808;18.9852;15.4733;21.2646;27.0728;23.6341;18.2661;16.2861;14.9945
1;12.6544;18.2036;6.6027;14.6134;19.4671;14.7763;22.0993;28.1532;21.4929;16.609;16.5826;14.5
1;11.4017;15.3432;6.4361;15.8349;21.9222;14.3747;21.6526;32.0334;20.9353;15.871;17.6644;14.2537
1;11.264;13.5997;6.6703;15.5427;23.6212;16.7198;18.0027;31.3676;21.3797;15.6474;18.2371;14.0031
1;11.419;13.2849;6.5634;18.876;24.3641;15.9275;18.7394;31.2651;20.1175;12.6593;19.3697;12.5292
1;10.9587;15.0506;6.2759;19.8571;24.6514;17.255;17.5925;25.8753;20.5822;12.1587;20.2786;13.7465
1;10.2451;12.6995;6.3659;20.7364;24.521;15.3244;21.2581;24.9668;20.0667;12.9401;20.6342;12.3947
1;11.9657;13.3484;6.644;19.9357;24.2691;15.3367;17.6941;23.629;21.9868;12.2887;19.1264;13.2135
1;13.9825;12.6697;6.1903;22.0177;23.6519;17.114;18.8136;20.7605;21.9201;11.0852;19.8148;12.4732
1;15.0447;13.3501;6.5819;23.6383;24.4083;20.3471;20.077;19.6831;20.8587;11.265;20.492;13.1588
1;15.1095;13.2429;6.3041;22.55;24.9581;18.3725;20.6359;19.7692;22.4185;11.6577;23.7275;11.9553
1;14.6654;12.0366;6.4684;22.5672;24.2129;16.5189;18.8727;20.031;20.6189;11.9034;25.5529;11.377
1;16.7651;12.4818;6.4543;22.4602;18.7648;15.5163;17.4915;17.4786;18.5239;10.9619;23.387;12.5043
1;17.5155;12.0189;6.1374;24.8455;19.2408;14.012;18.7289;19.3173;17.637;12.0006;20.5419;11.4633
1;15.9923;12.188;6.3314;22.7531;20.9891;13.5339;19.3857;17.4303;19.1656;10.6812;21.753;11.4163
1;15.827;13.6974;6.3914;22.7379;21.7707;13.9003;17.9259;15.5219;18.398;11.0123;19.1985;10.5282
1;18.124;14.5115;5.9839;24.4174;22.4611;15.4151;16.7989;15.0759;20.1489;10.5471;18.4656;11.7693
1;15.7035;15.2922;6.2447;24.8537;22.6913;15.9327;18.7036;13.5954;21.8589;10.0772;21.2029;10.3351
1;12.8468;16.5379;6.053;22.2512;21.4419;15.19;18.4121;13.4742;21.024;10.2063;22.2141;11.6718
1;11.2476;16.7589;6.1434;22.2506;20.389;13.5684;17.2352;14.4369;20.7678;10.7699;19.3806;10.284
1;14.1418;17.3211;6.007;21.3491;18.2945;15.9873;17.8779;12.7533;20.6095;10.0742;16.3833;10.5696
1;16.2875;15.9116;6.2923;20.8403;16.6867;15.026;16.9687;12.591;21.5051;9.0693;16.033;9.6354
1;17.6483;17.1476;6.6644;22.8264;15.318;13.8941;15.3609;13.1736;21.9846;9.8098;19.1694;10.8824
1;16.1818;16.8735;6.4558;20.4584;14.0995;13.8588;15.9399;12.4981;24.4323;9.3804;16.6082;10.2826
1;17.2279;17.3439;7.4935;20.5326;12.6093;13.3198;17.1006;13.3767;22.5725;9.4884;15.1458;10.9582
1;19.9366;18.3105;7.7011;21.0225;12.1534;13.4175;18.3893;12.5328;21.9576;9.1402;14.7609;10.215
1;20.656;17.4644;8.1631;25.0739;13.6196;13.8174;17.4561;12.0939;25.2937;8.9075;14.3331;9.272
1;22.5236;18.754;7.9402;23.0543;13.0115;15.6057;19.0084;11.7318;23.4029;9.2165;14.373;10.5176
1;25.1183;17.8003;7.8816;22.6696;12.261;14.07;19.1023;11.718;26.0886;9.5105;15.3235;10.3763
1;22.9364;18.3156;7.6236;23.5011;14.6502;13.5661;18.0797;11.0603;27.8669;9.7215;14.6926;11.7248
1;23.8349;17.9627;7.7162;22.94;15.2043;13.1804;17.9046;10.7237;26.9045;8.9696;14.1519;10.0961
1;24.7131;18.6812;7.3474;24.8919;17.4445;13.1488;17.5411;11.0659;24.4314;10.2119;13.5503;10.0347
1;23.8442;17.4206;7.5855;24.4541;16.4551;14.4744;20.5305;13.2123;26.7735;9.355;13.2615;8.6146
1;23.1565;18.0086;7.142;22.104;15.4411;14.844;18.6177;14.0892;28.6954;9.9341;13.0975;8.7008
1;22.1307;17.5614;6.8462;24.1287;16.9322;14.6644;19.9892;16.3879;27.6387;9.6381;12.7701;9.6803
1;20.4788;20.0721;6.7651;21.9697;16.2845;13.4142;18.2577;17.2011;26.0955;8.9869;12.5045;10.4355
1;17.8399;20.2909;7.0151;22.0014;16.4428;14.0841;21.2341;17.2301;27.7167;7.954;12.4467;10.4963
1;18.2521;18.9897;6.6388;24.9582;17.5324;14.7769;21.2491;18.0878;29.7193;7.8592;12.1823;11.0105
1;17.4666;16.9979;6.4918;26.4604;15.8177;14.5442;19.237;16.5427;27.5384;8.7591;12.2646;10.7321
1;17.7069;18.2058;6.4302;25.9138;16.9927;16.6208;21.5981;14.8194;24.3241;8.2171;13.3759;9.7867
1;15.9729;17.7625;6.6728;27.648;17.2527;15.7417;22.0686;13.2304;25.5827;7.5857;11.4855;9.6829
1;14.9353;18.5022;6.1835;25.0862;16.4826;14.6567;20.715;13.8718;27.0443;7.8433;12.0004;10.4322
1;14.7137;19.7314;6.4051;23.9278;16.5938;14.9132;19.1974;15.0766;26.4149;6.8748;12.0969;10.6262
1;13.597;19.7994;6.3367;23.7147;15.8012;15.3228;21.4342;14.0332;24.047;7.4732;11.8255;9.6336
1;14.494;19.4575;6.5644;21.5808;14.2889;14.7978;19.1655;13.8241;21.5586;7.8922;11.5892;9.3874
1;16.1062;20.3855;6.1745;22.9214;13.3429;16.9401;22.2395;14.2645;17.9177;7.4647;11.3856;8.8045
1;16.3737;20.8002;6.6021;23.2187;12.7306;17.889;22.5625;13.189;21.29;6.6838;11.6968;10.0149
1;14.2964;19.8228;6.3402;22.2223;11.804;18.6355;22.4797;12.6186;18.9216;6.6149;11.6016;10.207
1;12.422;19.9258;6.4623;22.17;11.5343;17.2655;21.2181;12.9148;15.5724;7.2118;11.446;11.3197
1;11.3047;21.1198;6.2532;22.1099;13.803;16.3515;20.4247;13.2537;14.7114;6.793;10.8446;11.1744
1;10.1709;21.8986;6.4438;20.8975;15.1171;16.6584;22.3985;13.0834;13.549;7.6952;11.0672;11.9686
1;9.25;21.5479;6.1091;20.8527;13.2542;18.6269;24.9785;14.9832;12.692;7.8121;11.3426;12.4521
1;10.3427;22.4541;6.3;21.0967;13.2904;18.388;30.5636;16.6309;12.1309;7.1411;11.2115;12.1855
1;10.6774;21.3523;6.269;22.87;11.3831;16.8816;25.5904;15.8895;11.5174;7.9752;10.8911;11.9725
1;11.962;21.3663;6.577;24.4467;15.0587;19.0394;22.6061;16.6137;12.3976;7.8107;10.7794;13.5184
1;11.4439;22.471;6.5866;26.6402;17.4576;18.3764;20.283;18.0375;11.8557;6.9889;10.9319;12.1937
1;9.7855;23.116;6.4988;23.4562;18.593;18.4648;19.4367;17.9686;11.2448;6.6259;11.0818;13.0404
1;10.593;20.2902;6.2476;22.9155;17.6864;17.2408;18.9799;18.1572;12.1074;7.0435;10.595;12.5373
1;13.0926;21.4657;6.4671;21.0067;20.2271;15.8249;19.5811;18.1817;11.8137;6.7828;10.518;15.0848
1;11.4214;19.8412;6.115;25.4593;20.1055;18.3071;21.1371;19.9384;10.849;6.155;10.3428;12.4376
1;12.971;20.5344;6.4209;24.2173;19.3745;16.6966;20.9602;19.8479;11.5095;6.4012;10.9125;11.8799
1;12.3209;17.8795;6.4441;24.1974;21.1226;15.3771;19.8641;20.6739;11.0681;6.487;11.0467;10.7597
1;11.0421;14.7424;7.4521;20.6004;20.8489;17.2036;18.7225;19.3776;12.9771;6.6995;11.0404;11.0421
1;11.316;13.1355;7.6362;21.4025;22.8959;16.9536;18.2179;21.1331;12.5811;8.0997;11.1548;10.3966
1;12.3147;11.96;7.9978;21.217;19.2484;15.9027;19.8389;19.5962;11.9862;7.7833;12.4976;12.0136
1;11.6292;13.8889;7.9684;23.3256;20.9346;16.4915;18.9824;19.1087;10.8087;8.0569;12.1905;12.1218
1;11.6918;12.7995;7.1614;23.5129;18.695;20.8846;18.3669;20.4839;11.9839;8.23;11.5966;11.6955
1;11.8385;12.0582;7.0017;21.5788;21.9886;20.9557;18.0901;17.2621;11.9377;7.7095;11.5135;10.4206
1;10.9249;13.0305;7.1543;21.7985;22.4726;20.6131;20.2504;19.9961;11.3284;8.052;11.0828;10.4829
1;9.8133;11.846;7.0936;21.0607;20.8439;21.9467;21.0645;21.4011;11.8839;8.9092;11.4252;10.2868
1;9.2109;10.3614;6.7581;23.9904;22.3223;20.4668;23.4613;21.251;11.1931;9.4602;12.8052;10.8384
1;10.4277;11.4791;6.6572;23.3828;24.8892;18.6535;25.3397;20.3766;10.8122;9.3618;12.3326;11.3183
1;11.4395;10.1251;6.3696;22.8136;25.3068;17.5098;24.587;21.8073;10.0561;8.6766;11.8398;12.298
1;12.589;10.7699;6.6925;24.5616;25.5197;19.6356;24.9976;21.1094;12.4636;8.7818;11.7867;11.5455
1;12.9078;13.1425;6.231;27.2556;28.1376;18.4214;22.8098;20.6714;12.0407;7.8045;12.173;11.166
1;12.2904;13.5544;6.5565;26.0403;25.8714;18.7687;21.2125;20.8033;11.9516;6.9237;12.0413;9.9944
1;14.1165;13.3933;6.3008;23.7646;20.878;18.0723;23.6679;19.7231;12.8262;7.6483;11.8758;9.7002
1;11.9065;14.4107;6.455;20.793;20.4705;17.8567;22.626;18.6328;12.3728;7.6179;14.4429;9.8907
1;13.0227;14.9061;6.0888;21.1983;19.5961;16.2498;24.2038;18.2681;13.9187;6.9559;13.4004;9.4088
1;15.4312;16.578;5.9565;21.3383;22.0003;17.2806;24.5507;17.5932;11.8823;7.5663;13.1437;11.7453
1;14.1149;16.7411;6.0678;21.4959;21.4006;15.8917;24.8511;17.9678;11.5434;7.4974;13.9835;11.7103
1;15.3381;16.2413;6.1883;23.2533;24.7334;14.7525;23.809;17.7662;11.4931;7.6727;12.8442;11.1468
1;20.3529;14.5487;6.1031;24.4136;27.6204;14.1649;24.3953;17.6871;10.6648;7.6085;12.3365;11.0875
1;19.6889;15.8346;6.4166;22.638;29.8739;12.9091;23.2044;19.5498;10.0308;8.9186;13.6989;10.3126
1;20.1907;16.0192;5.8924;20.1828;30.2194;14.2258;25.2783;19.6983;10.9105;8.6896;13.8432;9.5171
1;17.6697;15.9467;6.4086;19.9887;26.2366;13.344;24.0636;18.7857;12.2042;8.478;13.35;11.2186
1;19.9436;15.6315;6.3129;23.7523;25.5952;12.9279;24.7119;18.2694;11.9813;8.4164;12.7388;9.4198
1;22.892;15.3096;6.5758;26.9708;26.3177;11.8388;26.2453;15.88;13.1688;8.5161;11.8869;11.7531
1;19.9462;16.9511;6.1976;26.4093;23.3881;11.0294;23.8673;21.3379;12.5453;8.0854;13.6325;11.9454
1;22.5503;17.2565;6.3309;24.2847;22.508;10.7584;22.0273;22.5221;13.0979;7.3705;14.9751;13.7576
1;22.3305;16.1537;6.118;23.366;20.4268;10.2833;22.8529;22.6761;13.6792;6.8293;13.5486;12.3726
1;22.626;16.2895;6.4666;23.9787;18.8874;10.2897;22.3388;21.7856;13.7057;6.045;13.4575;12.0867
1;25.0954;16.3487;6.2006;21.5645;19.2303;9.9687;24.5732;20.4919;13.0795;6.5821;12.2114;9.7062
1;21.6864;16.4072;6.4072;22.1904;22.5391;9.8278;24.6664;21.1461;14.853;7.1127;11.8077;10.8142
1;20.2151;16.4517;6.3725;25.2805;26.3696;11.0017;26.5198;21.7387;17.4292;6.5685;11.5278;10.1022
1;20.1284;18.0478;6.316;24.5181;25.9719;14.2151;29.3731;19.2867;17.6134;6.0981;12.9763;12.1292
1;16.837;18.9259;6.3051;24.3709;22.4766;15.2677;28.0523;21.5467;17.7419;6.0373;13.3722;12.6054
1;17.9678;18.6457;6.4323;22.3784;18.2946;13.9375;29.3127;21.0696;20.1791;5.4288;12.6639;12.3763
1;20.8704;17.9353;6.4817;20.4003;21.4974;13.9527;26.3821;19.2939;19.4479;4.9886;14.1806;11.3882
1;19.9315;18.2385;6.4263;17.9181;23.159;13.8895;29.0252;19.7476;24.1556;5.2268;12.7532;12.4073
1;16.6435;17.5359;6.42;20.0795;23.1487;12.7529;27.7494;21.4192;23.8322;5.9656;12.0058;12.9011
1;14.1935;14.8985;6.5595;23.1061;24.3437;13.5539;27.1705;21.5148;20.2252;6.0589;14.2737;13.0891
1;11.8763;13.5379;6.4757;23.1572;22.4925;14.2459;30.4491;19.9218;20.674;6.096;12.9384;11.6858
1;10.9031;13.0581;6.763;21.5609;22.5154;16.8133;27.4471;20.93;19.5513;5.9741;15.0445;12.2578
1;10.1172;12.4287;6.4197;21.6844;24.5044;16.3134;25.9387;18.3557;18.4722;5.4653;14.8809;10.9709
1;12.5983;12.3384;6.3953;23.8348;24.197;15.5263;23.5766;20.7714;19.1098;5.2648;13.8741;10.7136
1;13.734;10.3694;6.4872;20.8853;23.5406;17.0778;23.8363;21.1611;19.4282;6.2518;13.1397;10.9044
1;14.2296;9.5612;6.7693;22.4571;21.4853;17.6921;27.0257;23.0714;18.0438;5.9499;12.7637;11.5881
1;15.0921;9.3594;6.9921;21.6231;21.6526;18.9866;27.8146;23.8927;19.5936;5.8006;12.5907;11.1366
1;12.9491;10.0854;6.5181;22.5687;21.2568;19.1121;25.5729;26.8682;21.8246;5.9752;12.2393;11.4556
1;11.4381;10.2397;6.7258;21.8352;22.6947;18.3919;24.4356;21.9122;21.2147;5.795;12.2688;11.8214
1;10.6569;10.3136;6.2841;24.3022;21.4863;18.0707;27.8793;21.9422;20.8288;6.7788;12;13.2299
1;10.7694;10.7324;6.3713;21.8187;22.8864;19.4238;29.7621;22.1728;18.3438;7.0038;11.9183;14.1858
1;9.5301;11.4562;5.9102;21.8196;22.1457;21.444;29.3198;23.1195;18.7441;6.3284;12.1277;13.9886
1;8.896;12.2917;6.3449;23.8197;21.2734;21.9581;33.0094;24.5119;19.4688;6.0495;11.7375;14.2355
1;8.4796;11.8768;6.5613;24.0955;21.9261;21.9602;31.7853;23.7339;16.9458;5.6332;12.2978;16.4962
1;8.0164;13.2235;6.8468;21.5595;19.8946;20.8433;30.4425;24.164;16.0367;6.204;11.8159;13.6848
1;8.7368;11.7949;7.2175;19.3155;22.0359;21.4745;29.7407;25.6525;14.036;5.5098;11.7644;13.7752
1;10.1044;12.6104;7.6275;19.0105;23.3868;20.329;27.2292;25.4458;12.7086;6.2053;11.6723;14.6905
1;9.3087;12.1612;7.2312;18.208;20.8352;19.4027;26.5284;24.3623;11.5242;7.01;11.0283;16.307
1;8.5778;13.7726;7.8602;15.9738;19.9826;20.0919;25.3609;25.7096;10.8744;6.2275;11.3907;15.0983
1;8.066;14.2733;7.521;16.5173;18.7922;21.6819;24.404;28.0176;10.658;5.5634;11.5156;15.6256
1;9.0145;12.5297;7.2192;20.902;18.1793;23.9511;22.481;25.0619;11.5347;6.0131;11.2022;14.1174
1;7.9626;13.6228;7.1497;19.1548;19.5346;24.6226;23.2882;22.2046;15.8291;6.3717;11.0935;15.6676
1;7.5377;12.6672;8.0194;18.0171;21.5049;25.0075;21.6269;22.8545;15.4992;6.3842;11.247;13.8357
1;8.2112;11.5313;7.7456;16.3391;23.8769;27.9505;24.1121;24.6039;14.3157;6.7562;11.2003;15.0165
1;9.0494;11.2408;7.7089;14.7559;21.5969;26.6464;24.5899;23.3028;16.3145;6.2684;11.293;12.6404
1;10.3652;11.4317;7.0084;14.5629;23.8895;25.4526;22.8077;22.9869;21.2307;6.5276;11.3321;13.4197
1;9.6028;11.2122;7.4682;13.4096;22.5902;24.3;20.3735;22.0654;22.2891;5.9916;11.4803;12.8516
1;8.3813;11.4144;7.3926;12.7991;24.1628;21.4695;20.2251;23.5467;20.0178;6.3237;11.4522;13.4081
1;8.0929;10.7792;7.0732;12.4569;20.2183;23.9012;24.4035;22.9563;16.8832;6.7735;11.3786;14.631
1;8.5202;13.1195;6.8103;12.0367;22.118;22.2691;26.4645;22.5425;15.0277;7.441;11.1848;15.4001
1;8.888;13.2898;6.7024;13.6512;20.7172;22.825;28.1888;21.9163;14.2999;7.5192;11.0071;14.3869
1;10.6874;12.5761;6.7884;13.319;20.8839;20.8021;26.2374;22.7702;14.498;6.7297;11.9647;15.5186
1;12.2854;12.5329;6.6768;12.293;21.6035;18.6213;22.3916;23.1115;16.5299;6.4281;11.8294;14.7667
1;12.6175;13.3371;6.7902;12.1477;22.1509;17.0456;22.6664;22.3367;17.6118;7.3411;11.64;17.0401
1;10.5456;12.5748;6.6214;12.0432;20.3207;20.0998;24.3781;24.2509;17.7953;8.2623;11.4381;14.4378
1;9.7635;12.9746;6.696;15.0141;21.5032;18.5387;27.3436;24.1978;15.6549;7.9674;10.7826;14.3032
1;8.4136;12.2986;6.5631;13.7404;23.4716;17.2901;25.1238;24.7924;16.621;7.5758;11.7;13.4511
1;10.9879;12.4053;6.6531;13.5367;22.9284;15.4595;26.3838;22.4171;18.6985;6.7782;12.2474;13.8301
1;12.5253;11.6813;6.5761;12.827;22.6547;16.1053;27.6007;22.6411;19.1414;7.1118;12.3423;11.5222
1;15.6884;12.8156;6.7739;12.8399;21.2164;15.2444;26.8867;19.208;16.8134;8.3238;11.9273;11.9834
1;15.432;12.2302;6.3484;12.5474;20.0056;13.9658;25.2321;24.6497;19.6606;6.9568;11.7132;12.2283
1;15.6022;12.0635;6.7771;11.8016;23.0788;13.8802;24.6241;20.8476;17.8916;6.5368;11.7215;14.0835
1;17.9091;14.2726;6.5619;11.6221;23.789;16.0666;23.7613;19.2694;19.0487;7.5899;12.8296;12.2487
1;19.0205;16.1494;6.6611;10.2461;22.5476;15.9639;24.526;18.5734;18.9348;6.7129;14.0659;14.634
1;19.1753;16.9494;6.403;10.5256;20.2228;18.0198;24.9528;16.9213;21.6943;7.6149;15.1556;12.71
1;21.6836;17.9106;6.5524;12.4569;20.1876;17.1851;25.922;15.5846;19.4325;9.5741;13.9969;14.3942
1;24.3309;19.0362;6.469;11.6673;22.0017;15.5264;26.0267;14.0163;20.28;9.2305;13.8731;14.3269
1;21.9781;17.0656;6.5234;11.7538;20.5164;14.3127;25.087;13.5434;23.7251;9.062;16.1745;16.1373
1;25.3356;18.7523;6.4013;11.8825;21.9531;15.3076;23.0554;14.5951;26.0167;9.2293;15.2235;12.9742
1;24.4282;18.6111;6.6996;12.9376;20.8678;16.1872;22.0098;13.9736;25.3214;8.1947;14.4423;14.3502
1;23.9741;19.3406;6.4009;12.4383;19.0526;16.4672;24.6168;13.6939;23.851;7.7245;13.6141;12.6333
1;25.465;17.5302;6.6057;11.9839;19.5138;16.1209;24.5339;13.724;22.0932;7.7882;16.5245;13.5088
1;20.8112;15.7274;6.394;13.9737;19.8753;17.1089;22.7406;12.6847;20.2256;8.3149;15.5625;12.2528
1;21.9621;15.2297;6.4352;13.6389;20.7288;15.0998;24.9601;11.9847;19.2751;7.7958;14.5936;14.6931
1;22.8224;16.6413;6.2448;12.6301;20.6664;14.7592;24.0857;11.655;21.2079;7.0664;15.6199;12.6731
1;22.1355;16.2414;6.3341;12.1591;22.7496;13.8159;24.1493;11.853;20.5626;6.8959;17.3573;11.9892
1;21.7554;15.0384;6.615;12.6453;22.2482;15.1497;23.4347;11.5883;21.8268;6.5103;17.9961;11.4535
1;20.4366;16.7047;6.7495;14.0121;18.6524;15.5741;25.842;10.8651;25.6393;5.7141;16.4882;12.1515
1;20.5252;18.337;6.7475;13.5727;16.8067;18.003;23.2613;11.9926;27.6738;6.0125;15.3244;12.3723
1;20.0706;18.8481;6.5557;14.0695;16.8616;17.4185;24.0455;12.2282;27.2386;6.5287;15.7874;13.8285
1;17.7711;18.7355;6.6353;13.141;16.1585;19.037;23.5095;11.1601;22.1655;5.9388;15.2178;14.5732
1;18.2173;18.1913;6.4765;13.6132;14.7729;18.2384;21.0559;12.7629;18.9377;5.5368;13.5427;14.1752
1;18.5508;18.662;6.894;15.1314;14.1377;19.0564;20.2694;11.3569;15.0741;6.288;15.6866;13.1808
1;19.8125;19.2364;6.4197;14.6119;13.383;21.0067;18.6476;11.3604;16.7054;6.3709;15.6587;13.2564
1;16.9503;19.815;6.7689;14.7218;13.4001;18.8303;17.8537;11.7441;15.4881;6.0249;16.6264;14.319
1;15.9366;19.3355;6.3069;15.0398;12.6288;17.5926;17.2931;13.557;16.0989;6.7428;16.9591;13.8389
1;16.1329;20.0111;6.4253;14.1423;11.542;16.1442;16.8505;12.9171;15.5216;5.9711;15.6972;16.2966
1;13.3982;18.075;6.291;15.4514;11.6842;14.911;16.8623;14.0234;16.2022;5.3453;14.5784;15.954
1;13.1694;18.1854;6.5674;18.1121;11.388;13.6187;18.7184;13.4527;17.5989;7.1391;15.8862;14.351
1;14.7379;18.3957;6.2471;17.0031;12.6839;12.88;17.9807;14.1548;17.0145;6.699;15.1001;14.2564
1;12.4755;18.3912;6.5593;15.7176;12.2056;12.4172;16.4145;14.4567;16.5589;6.9645;16.7164;14.9136
1;10.8499;19.2436;6.5601;13.9835;11.6292;11.7099;15.8543;14.288;15.6837;9.1977;14.9972;13.2626
1;9.2063;20.2798;6.4023;13.5175;11.0158;12.3736;14.1104;12.9832;16.0037;9.5226;13.9226;13.6255
1;10.8091;18.6649;6.2038;13.3323;10.3748;13.597;15.5985;13.4098;16.6202;8.9917;13.3776;12.9465
1;12.3648;16.3152;6.5332;12.0475;10.765;13.0537;15.2255;11.7525;17.2051;9.1099;14.8936;15.2505
1;11.2786;18.8164;6.3504;11.6102;9.9957;12.1125;18.7888;11.7108;15.5039;8.8707;14.0099;12.1183
1;10.7471;17.5824;7.1271;11.5649;10.0428;12.2941;17.5339;11.2378;14.9007;8.3944;14.3816;12.6701
1;12;18.7542;6.8313;11.1288;10.2628;11.0775;17.923;13.4307;14.9376;8.7675;14.608;12.4372
1;12.3174;18.1023;6.9918;11.0088;10.4131;12.5944;18.167;13.9844;13.6129;10.542;12.8772;13.7232
1;11.0588;16.542;6.7582;12.4051;10.7923;13.134;19.4413;15.1776;14.3466;10.0726;12.8347;11.4851
1;11.8103;15.854;6.4045;13.6068;10.4956;13.5856;18.5943;15.3593;14.3607;9.9727;13.1191;11.7168
1;11.4513;16.0301;7.519;13.9695;10.7107;13.7692;17.3444;15.2641;14.0625;11.4286;13.9102;10.5621
1;14.3746;14.3394;6.9515;13.2074;9.8689;12.7302;17.9445;16.4811;13.6473;11.3202;15.9183;10.4474
1;15.7409;12.5425;6.9267;13.5948;10.3111;12.0644;17.3444;14.6234;14.624;10.4441;17.2553;11.182
1;13.9611;11.2675;6.9504;14.1499;9.881;11.5397;18.7491;13.492;14.7921;10.1591;15.1052;10.7469
1;13.0128;11.0247;6.8808;16.2228;9.6858;11.1188;19.2727;12.0403;14.8069;9.9569;16.8951;10.7724
1;13.3594;10.8485;6.6195;14.9302;11.5258;10.4095;19.5435;13.4338;15.8936;9.6874;15.8967;11.1379
1;13.5518;11.409;6.816;14.2998;13.1257;12.9421;18.219;13.7606;14.4711;9.6979;14.5732;10.9603
1;12.1191;10.3404;6.3429;13.0525;13.953;12.6165;18.2584;13.6823;14.7162;9.5772;14.5686;9.6049
1;12.8271;9.5864;6.7405;12.4776;13.9507;13.6505;20.7531;11.9475;16.5724;9.2669;13.7313;12.5712
